UUID, meanHeading, class, timestamp 
80ec3f676e17debf,353.31948551978263,undefined,1497341819860
80ec3f676e17debf,356.1524885711426,undefined,1497341820899
80ec3f676e17debf,355.06404012161585,undefined,1497341821843
80ec3f676e17debf,353.9341163282549,undefined,1497341822855
80ec3f676e17debf,353.29399755851233,undefined,1497341823848
80ec3f676e17debf,353.1673596764529,undefined,1497341824891
80ec3f676e17debf,354.85504002870164,undefined,1497341825855
80ec3f676e17debf,363.4526315473442,undefined,1497341826844
80ec3f676e17debf,12.592763000367801,undefined,1497341827835
80ec3f676e17debf,18.031655676889383,undefined,1497341828829
80ec3f676e17debf,19.507031389449867,undefined,1497341829852
80ec3f676e17debf,14.977771431102678,undefined,1497341830873
80ec3f676e17debf,12.683555014131157,undefined,1497341831854
80ec3f676e17debf,21.530440964191126,undefined,1497341832845
80ec3f676e17debf,46.528058401734434,undefined,1497341833865
80ec3f676e17debf,54.70433561087292,undefined,1497341834849
80ec3f676e17debf,59.37927385471642,undefined,1497341835845
80ec3f676e17debf,55.42516211351083,undefined,1497341836853
80ec3f676e17debf,37.2077509349411,undefined,1497341837853
80ec3f676e17debf,21.572036567260664,undefined,1497341838856
80ec3f676e17debf,11.517228836235875,undefined,1497341839855
80ec3f676e17debf,368.4673115414099,undefined,1497341840857
80ec3f676e17debf,363.00828635425955,undefined,1497341841875
80ec3f676e17debf,358.0637521365134,undefined,1497341842975
80ec3f676e17debf,359.94939820202006,undefined,1497341843862
80ec3f676e17debf,10.250780063735572,undefined,1497341844848
80ec3f676e17debf,14.036247595415796,undefined,1497341845863
80ec3f676e17debf,11.32638275145855,undefined,1497341846858
80ec3f676e17debf,361.7542152393218,undefined,1497341847850
80ec3f676e17debf,352.369751846475,undefined,1497341848852
80ec3f676e17debf,350.2266357871195,undefined,1497341849862
80ec3f676e17debf,349.75100359380576,undefined,1497341850862
80ec3f676e17debf,355.0622692302073,undefined,1497341851846
80ec3f676e17debf,361.4303038804081,undefined,1497341852862
80ec3f676e17debf,361.1371680617639,undefined,1497341853850
80ec3f676e17debf,355.91825185579523,undefined,1497341854885
80ec3f676e17debf,350.8820587065026,undefined,1497341855890
80ec3f676e17debf,337.2224930866171,undefined,1497341856872
80ec3f676e17debf,321.7047948861667,undefined,1497341857914
80ec3f676e17debf,313.28984267178885,undefined,1497341858851
80ec3f676e17debf,312.6817870587868,undefined,1497341859878
80ec3f676e17debf,339.93122192691345,undefined,1497341860852
80ec3f676e17debf,366.2085837569045,undefined,1497341861853
80ec3f676e17debf,10.862943050242599,undefined,1497341862892
80ec3f676e17debf,11.215568384614281,undefined,1497341863865
80ec3f676e17debf,11.607659993248962,undefined,1497341864865
80ec3f676e17debf,369.643074641741,undefined,1497341865885
80ec3f676e17debf,367.14156889290143,undefined,1497341866870
80ec3f676e17debf,362.19913878972494,undefined,1497341867882
80ec3f676e17debf,357.67158331793456,undefined,1497341868843
80ec3f676e17debf,346.7844500958472,undefined,1497341869847
80ec3f676e17debf,335.4903370740074,undefined,1497341870861
80ec3f676e17debf,344.8861750911596,undefined,1497341871856
80ec3f676e17debf,362.4654354367332,undefined,1497341872863
80ec3f676e17debf,15.174497506943005,undefined,1497341873875
80ec3f676e17debf,18.4889368374774,undefined,1497341875076
80ec3f676e17debf,18.8051800217601,undefined,1497341875871
80ec3f676e17debf,19.22686989593235,undefined,1497341876851
80ec3f676e17debf,19.23063825788645,undefined,1497341877858
80ec3f676e17debf,20.567477477524548,undefined,1497341878859
80ec3f676e17debf,20.31543460257938,undefined,1497341879876
80ec3f676e17debf,20.141704963679818,undefined,1497341880854
80ec3f676e17debf,11.02557566107141,undefined,1497341881860
80ec3f676e17debf,341.74153151649483,undefined,1497341882850
80ec3f676e17debf,310.9627027857726,undefined,1497341883863
80ec3f676e17debf,308.67183697724016,undefined,1497341884850
80ec3f676e17debf,316.7855757569138,undefined,1497341885857
80ec3f676e17debf,327.738280842157,undefined,1497341886854
80ec3f676e17debf,347.0540153408363,undefined,1497341887916
