timestamp, signal strength, UUID 
1497341815037,-71,,80ec3f676e17debf
1497341819083,-71,,80ec3f676e17debf
1497341819281,-71,,80ec3f676e17debf
1497341819366,-71,,80ec3f676e17debf
1497341819468,-71,,80ec3f676e17debf
1497341819562,-71,,80ec3f676e17debf
1497341819665,-71,,80ec3f676e17debf
1497341819761,-71,,80ec3f676e17debf
1497341819857,-71,,80ec3f676e17debf
1497341819967,-71,,80ec3f676e17debf
1497341820087,-71,,80ec3f676e17debf
1497341820176,-71,,80ec3f676e17debf
1497341820256,-71,,80ec3f676e17debf
1497341820357,-71,,80ec3f676e17debf
1497341820431,-71,,80ec3f676e17debf
1497341820552,-71,,80ec3f676e17debf
1497341820689,-71,,80ec3f676e17debf
1497341820768,-71,,80ec3f676e17debf
1497341820978,-75,,80ec3f676e17debf
1497341821242,-75,,80ec3f676e17debf
1497341821283,-75,,80ec3f676e17debf
1497341821354,-75,,80ec3f676e17debf
1497341821457,-75,,80ec3f676e17debf
1497341821547,-75,,80ec3f676e17debf
1497341821648,-75,,80ec3f676e17debf
1497341821745,-75,,80ec3f676e17debf
1497341821838,-75,,80ec3f676e17debf
1497341821953,-75,,80ec3f676e17debf
1497341822047,-75,,80ec3f676e17debf
1497341822146,-75,,80ec3f676e17debf
1497341822246,-75,,80ec3f676e17debf
1497341822353,-75,,80ec3f676e17debf
1497341822442,-75,,80ec3f676e17debf
1497341822551,-75,,80ec3f676e17debf
1497341822655,-75,,80ec3f676e17debf
1497341822743,-75,,80ec3f676e17debf
1497341822852,-75,,80ec3f676e17debf
1497341822954,-75,,80ec3f676e17debf
1497341823051,-75,,80ec3f676e17debf
1497341823152,-75,,80ec3f676e17debf
1497341823251,-75,,80ec3f676e17debf
1497341823357,-75,,80ec3f676e17debf
1497341823466,-75,,80ec3f676e17debf
1497341823553,-75,,80ec3f676e17debf
1497341823650,-75,,80ec3f676e17debf
1497341823752,-75,,80ec3f676e17debf
1497341823846,-75,,80ec3f676e17debf
1497341823959,-75,,80ec3f676e17debf
1497341824065,-75,,80ec3f676e17debf
1497341824167,-75,,80ec3f676e17debf
1497341824262,-75,,80ec3f676e17debf
1497341824351,-75,,80ec3f676e17debf
1497341824444,-75,,80ec3f676e17debf
1497341824539,-75,,80ec3f676e17debf
1497341824630,-75,,80ec3f676e17debf
1497341824839,-71,,80ec3f676e17debf
1497341824902,-71,,80ec3f676e17debf
1497341824937,-71,,80ec3f676e17debf
1497341825055,-71,,80ec3f676e17debf
1497341825153,-71,,80ec3f676e17debf
1497341825252,-71,,80ec3f676e17debf
1497341825378,-71,,80ec3f676e17debf
1497341825495,-71,,80ec3f676e17debf
1497341825556,-71,,80ec3f676e17debf
1497341825658,-71,,80ec3f676e17debf
1497341825749,-71,,80ec3f676e17debf
1497341825852,-71,,80ec3f676e17debf
1497341826068,-69,,80ec3f676e17debf
1497341826197,-69,,80ec3f676e17debf
1497341826214,-69,,80ec3f676e17debf
1497341826231,-69,,80ec3f676e17debf
1497341826343,-69,,80ec3f676e17debf
1497341826438,-69,,80ec3f676e17debf
1497341826544,-69,,80ec3f676e17debf
1497341826644,-69,,80ec3f676e17debf
1497341826738,-69,,80ec3f676e17debf
1497341826841,-69,,80ec3f676e17debf
1497341826940,-69,,80ec3f676e17debf
1497341827057,-69,,80ec3f676e17debf
1497341827179,-69,,80ec3f676e17debf
1497341827296,-69,,80ec3f676e17debf
1497341827359,-69,,80ec3f676e17debf
1497341827444,-69,,80ec3f676e17debf
1497341827534,-69,,80ec3f676e17debf
1497341827654,-69,,80ec3f676e17debf
1497341827750,-69,,80ec3f676e17debf
1497341827834,-69,,80ec3f676e17debf
1497341827929,-69,,80ec3f676e17debf
1497341828035,-69,,80ec3f676e17debf
1497341828182,-69,,80ec3f676e17debf
1497341828277,-69,,80ec3f676e17debf
1497341828357,-69,,80ec3f676e17debf
