timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1497341751347,27.700000762939453,-34.29999923706055,9.100000381469727,45.017663583141044,,80ec3f676e17debf
1497341819292,-0.10000000149011612,19.30000114440918,-49.10000228881836,52.75708818731957,,80ec3f676e17debf
1497341819327,-0.10000000149011612,19.700000762939453,-48.900001525878906,52.7191638015466,,80ec3f676e17debf
1497341819382,0,20.30000114440918,-48.70000076293945,52.76154132433891,,80ec3f676e17debf
1497341819426,0.10000000149011612,20.600000381469727,-48.70000076293945,52.877785519220865,,80ec3f676e17debf
1497341819515,0.5,21,-48.5,52.853571307906904,,80ec3f676e17debf
1497341819571,0.9000000357627869,21.200000762939453,-48.5,52.93864404214537,,80ec3f676e17debf
1497341819584,1,21.200000762939453,-48.5,52.940438541430545,,80ec3f676e17debf
1497341819603,1.100000023841858,21.30000114440918,-48.5,52.98254489466044,,80ec3f676e17debf
1497341819677,1.600000023841858,21.5,-48.5,53.07598327097858,,80ec3f676e17debf
1497341819725,1.8000000715255737,21.700000762939453,-48.400001525878906,53.072498565714056,,80ec3f676e17debf
1497341819783,2.200000047683716,22.100000381469727,-48.10000228881836,52.979808523970455,,80ec3f676e17debf
1497341819841,2.5,22.5,-48,53.07070755134135,,80ec3f676e17debf
1497341819871,2.6000001430511475,22.600000381469727,-47.79999923706055,52.93732005137154,,80ec3f676e17debf
1497341819923,2.6000001430511475,22.899999618530273,-47.70000076293945,52.976032438384344,,80ec3f676e17debf
1497341819986,2.5,23,-47.60000228881836,52.9245713625179,,80ec3f676e17debf
1497341820050,2.4000000953674316,23,-47.70000076293945,53.00990510547422,,80ec3f676e17debf
1497341820111,2.1000001430511475,23,-48,53.26734460061893,,80ec3f676e17debf
1497341820184,1.899999976158142,23.100000381469727,-48,53.30309602904708,,80ec3f676e17debf
1497341820224,1.7000000476837158,23,-48,53.25307502956899,,80ec3f676e17debf
1497341820271,1.7000000476837158,23,-48.10000228881836,53.34322925664305,,80ec3f676e17debf
1497341820315,1.7000000476837158,23.100000381469727,-48.20000076293945,53.47653725444457,,80ec3f676e17debf
1497341820365,1.8000000715255737,23.200000762939453,-48.10000228881836,53.433043699001104,,80ec3f676e17debf
1497341820472,2,23.600000381469727,-47.79999923706055,53.3460388943983,,80ec3f676e17debf
1497341820514,2.1000001430511475,23.700000762939453,-47.60000228881836,53.215226375389015,,80ec3f676e17debf
1497341820551,2.200000047683716,23.700000762939453,-47.5,53.12984155471528,,80ec3f676e17debf
1497341820622,2.4000000953674316,23.80000114440918,-47.400001525878906,53.093882110952244,,80ec3f676e17debf
1497341820692,2.5,23.80000114440918,-47.20000076293945,52.920035443744624,,80ec3f676e17debf
1497341820723,2.6000001430511475,23.899999618530273,-47.10000228881836,52.88081048824062,,80ec3f676e17debf
1497341820765,2.700000047683716,24,-47.20000076293945,53.02009136477714,,80ec3f676e17debf
1497341820831,2.799999952316284,24.100000381469727,-47.29999923706055,53.15957144575984,,80ec3f676e17debf
1497341820923,2.799999952316284,24.399999618530273,-47.10000228881836,53.118830383182505,,80ec3f676e17debf
