timestamp, signal strength, UUID 
1498222970211,-75,,80ec3f676e17debf
1498222970619,-75,,80ec3f676e17debf
1498222970827,-75,,80ec3f676e17debf
1498222970988,-75,,80ec3f676e17debf
1498222971110,-75,,80ec3f676e17debf
1498222971186,-75,,80ec3f676e17debf
1498222971269,-75,,80ec3f676e17debf
1498222971359,-75,,80ec3f676e17debf
1498222971411,-75,,80ec3f676e17debf
1498222971497,-75,,80ec3f676e17debf
1498222971602,-75,,80ec3f676e17debf
1498222971720,-75,,80ec3f676e17debf
1498222971811,-75,,80ec3f676e17debf
1498222971911,-75,,80ec3f676e17debf
1498222972016,-75,,80ec3f676e17debf
1498222972217,-75,,80ec3f676e17debf
1498222972299,-75,,80ec3f676e17debf
1498222972395,-75,,80ec3f676e17debf
1498222972464,-75,,80ec3f676e17debf
1498222972544,-75,,80ec3f676e17debf
1498222972616,-75,,80ec3f676e17debf
1498222972726,-75,,80ec3f676e17debf
1498222972857,-75,,80ec3f676e17debf
1498222972940,-75,,80ec3f676e17debf
1498222973055,-75,,80ec3f676e17debf
1498222973156,-75,,80ec3f676e17debf
1498222973227,-75,,80ec3f676e17debf
1498222973340,-75,,80ec3f676e17debf
1498222973422,-75,,80ec3f676e17debf
1498222973514,-75,,80ec3f676e17debf
1498222973616,-75,,80ec3f676e17debf
1498222973711,-75,,80ec3f676e17debf
1498222973812,-75,,80ec3f676e17debf
1498222973909,-75,,80ec3f676e17debf
1498222974010,-75,,80ec3f676e17debf
1498222974145,-75,,80ec3f676e17debf
1498222974241,-75,,80ec3f676e17debf
1498222974329,-75,,80ec3f676e17debf
1498222974433,-75,,80ec3f676e17debf
1498222974568,-75,,80ec3f676e17debf
1498222974703,-79,,80ec3f676e17debf
1498222975451,-79,,80ec3f676e17debf
1498222975515,-79,,80ec3f676e17debf
1498222975622,-79,,80ec3f676e17debf
1498222975709,-79,,80ec3f676e17debf
1498222975807,-79,,80ec3f676e17debf
1498222975909,-79,,80ec3f676e17debf
1498222976006,-79,,80ec3f676e17debf
1498222976105,-79,,80ec3f676e17debf
1498222976211,-79,,80ec3f676e17debf
1498222976311,-79,,80ec3f676e17debf
1498222976446,-79,,80ec3f676e17debf
1498222976554,-79,,80ec3f676e17debf
1498222976639,-79,,80ec3f676e17debf
1498222976715,-79,,80ec3f676e17debf
1498222976809,-79,,80ec3f676e17debf
1498222976914,-79,,80ec3f676e17debf
1498222977015,-79,,80ec3f676e17debf
1498222977117,-79,,80ec3f676e17debf
1498222977210,-79,,80ec3f676e17debf
1498222977349,-79,,80ec3f676e17debf
1498222977469,-79,,80ec3f676e17debf
1498222977550,-79,,80ec3f676e17debf
1498222977601,-79,,80ec3f676e17debf
1498222977711,-79,,80ec3f676e17debf
1498222977803,-79,,80ec3f676e17debf
1498222977909,-79,,80ec3f676e17debf
1498222978023,-79,,80ec3f676e17debf
1498222978108,-79,,80ec3f676e17debf
1498222978207,-79,,80ec3f676e17debf
1498222978316,-79,,80ec3f676e17debf
1498222978423,-79,,80ec3f676e17debf
1498222978526,-79,,80ec3f676e17debf
1498222978609,-79,,80ec3f676e17debf
1498222978709,-79,,80ec3f676e17debf
1498222978804,-79,,80ec3f676e17debf
1498222978910,-79,,80ec3f676e17debf
1498222979008,-79,,80ec3f676e17debf
1498222979117,-79,,80ec3f676e17debf
1498222979208,-79,,80ec3f676e17debf
1498222979311,-79,,80ec3f676e17debf
1498222979426,-79,,80ec3f676e17debf
1498222979509,-79,,80ec3f676e17debf
1498222979627,-79,,80ec3f676e17debf
1498222979758,-79,,80ec3f676e17debf
1498222979811,-79,,80ec3f676e17debf
1498222979919,-79,,80ec3f676e17debf
1498222979998,-79,,80ec3f676e17debf
1498222980104,-79,,80ec3f676e17debf
1498222980203,-79,,80ec3f676e17debf
1498222980312,-79,,80ec3f676e17debf
1498222980429,-79,,80ec3f676e17debf
1498222980526,-79,,80ec3f676e17debf
1498222980615,-79,,80ec3f676e17debf
1498222980706,-79,,80ec3f676e17debf
1498222980812,-79,,80ec3f676e17debf
1498222980910,-79,,80ec3f676e17debf
1498222981004,-79,,80ec3f676e17debf
1498222981130,-79,,80ec3f676e17debf
1498222981234,-79,,80ec3f676e17debf
1498222981335,-79,,80ec3f676e17debf
1498222981429,-79,,80ec3f676e17debf
1498222981519,-79,,80ec3f676e17debf
1498222981716,-75,,80ec3f676e17debf
1498222982196,-75,,80ec3f676e17debf
1498222982224,-75,,80ec3f676e17debf
1498222982326,-75,,80ec3f676e17debf
1498222982416,-75,,80ec3f676e17debf
1498222982513,-75,,80ec3f676e17debf
1498222982611,-75,,80ec3f676e17debf
1498222982715,-75,,80ec3f676e17debf
1498222982802,-75,,80ec3f676e17debf
1498222982910,-75,,80ec3f676e17debf
1498222983009,-75,,80ec3f676e17debf
1498222983109,-75,,80ec3f676e17debf
1498222983212,-75,,80ec3f676e17debf
1498222983305,-75,,80ec3f676e17debf
1498222983406,-75,,80ec3f676e17debf
