timestamp, light1, light2, light3, UUID 
1498222970168,103933,5476,103933,,80ec3f676e17debf
1498222970696,101066,5685,101066,,80ec3f676e17debf
1498222970874,98866,5728,98866,,80ec3f676e17debf
1498222970874,98866,5728,98866,,80ec3f676e17debf
1498222971073,109571,5432,109571,,80ec3f676e17debf
1498222971073,109571,5432,109571,,80ec3f676e17debf
1498222971233,110750,5441,110750,,80ec3f676e17debf
1498222971233,110750,5441,110750,,80ec3f676e17debf
1498222971233,110750,5441,110750,,80ec3f676e17debf
1498222971500,111178,5220,111178,,80ec3f676e17debf
1498222971604,103867,5345,103867,,80ec3f676e17debf
1498222971777,105936,5297,105936,,80ec3f676e17debf
1498222971777,105936,5297,105936,,80ec3f676e17debf
1498222971961,109345,5411,109345,,80ec3f676e17debf
1498222971961,109345,5411,109345,,80ec3f676e17debf
1498222972133,108075,5439,108075,,80ec3f676e17debf
1498222972315,105891,5474,105891,,80ec3f676e17debf
1498222972315,105891,5474,105891,,80ec3f676e17debf
1498222972315,105891,5474,105891,,80ec3f676e17debf
1498222972494,105446,5481,105446,,80ec3f676e17debf
1498222972675,101032,5588,101032,,80ec3f676e17debf
1498222972675,101032,5588,101032,,80ec3f676e17debf
1498222972855,102253,5700,102253,,80ec3f676e17debf
1498222972855,102253,5700,102253,,80ec3f676e17debf
1498222973034,104104,5747,104104,,80ec3f676e17debf
1498222973034,104104,5747,104104,,80ec3f676e17debf
1498222973215,103182,5688,103182,,80ec3f676e17debf
1498222973396,101091,5896,101091,,80ec3f676e17debf
1498222973396,101091,5896,101091,,80ec3f676e17debf
1498222973575,104838,5866,104838,,80ec3f676e17debf
1498222973575,104838,5866,104838,,80ec3f676e17debf
1498222973756,107461,5572,107461,,80ec3f676e17debf
1498222973756,107461,5572,107461,,80ec3f676e17debf
1498222973939,107511,5612,107511,,80ec3f676e17debf
1498222973939,107511,5612,107511,,80ec3f676e17debf
1498222974121,103892,5338,103892,,80ec3f676e17debf
1498222974121,103892,5338,103892,,80ec3f676e17debf
1498222974306,108948,5425,108948,,80ec3f676e17debf
1498222974477,106673,5533,106673,,80ec3f676e17debf
1498222974477,106673,5533,106673,,80ec3f676e17debf
1498222974655,105498,5472,105498,,80ec3f676e17debf
1498222975376,105380,5544,105380,,80ec3f676e17debf
1498222975554,105409,5540,105409,,80ec3f676e17debf
1498222975554,105409,5540,105409,,80ec3f676e17debf
1498222975736,105491,5536,105491,,80ec3f676e17debf
1498222975736,105491,5536,105491,,80ec3f676e17debf
1498222975914,105796,5525,105796,,80ec3f676e17debf
1498222975914,105796,5525,105796,,80ec3f676e17debf
1498222976094,106451,5485,106451,,80ec3f676e17debf
1498222976277,105519,5493,105519,,80ec3f676e17debf
1498222976277,105519,5493,105519,,80ec3f676e17debf
1498222976454,106046,5471,106046,,80ec3f676e17debf
1498222976454,106046,5471,106046,,80ec3f676e17debf
1498222976634,105849,5526,105849,,80ec3f676e17debf
1498222976634,105849,5526,105849,,80ec3f676e17debf
1498222976814,106261,5522,106261,,80ec3f676e17debf
1498222976814,106261,5522,106261,,80ec3f676e17debf
1498222976997,105255,5545,105255,,80ec3f676e17debf
1498222977174,104164,5622,104164,,80ec3f676e17debf
1498222977174,104164,5622,104164,,80ec3f676e17debf
1498222977354,103995,5623,103995,,80ec3f676e17debf
1498222977354,103995,5623,103995,,80ec3f676e17debf
1498222977537,104110,5615,104110,,80ec3f676e17debf
1498222977537,104110,5615,104110,,80ec3f676e17debf
1498222977715,104110,5615,104110,,80ec3f676e17debf
1498222977715,104110,5615,104110,,80ec3f676e17debf
1498222977894,104424,5595,104424,,80ec3f676e17debf
1498222978074,104247,5603,104247,,80ec3f676e17debf
1498222978074,104247,5603,104247,,80ec3f676e17debf
1498222978253,106406,5539,106406,,80ec3f676e17debf
1498222978253,106406,5539,106406,,80ec3f676e17debf
1498222978438,106967,5571,106967,,80ec3f676e17debf
1498222978438,106967,5571,106967,,80ec3f676e17debf
1498222978614,106991,5535,106991,,80ec3f676e17debf
1498222978614,106991,5535,106991,,80ec3f676e17debf
1498222978794,109518,5496,109518,,80ec3f676e17debf
1498222978979,104498,5632,104498,,80ec3f676e17debf
1498222978979,104498,5632,104498,,80ec3f676e17debf
1498222979155,107070,5661,107070,,80ec3f676e17debf
1498222979155,107070,5661,107070,,80ec3f676e17debf
1498222979337,109587,5536,109587,,80ec3f676e17debf
1498222979337,109587,5536,109587,,80ec3f676e17debf
1498222979518,108513,5714,108513,,80ec3f676e17debf
1498222979518,108513,5714,108513,,80ec3f676e17debf
1498222979696,107092,5745,107092,,80ec3f676e17debf
1498222979878,107483,5679,107483,,80ec3f676e17debf
1498222979878,107483,5679,107483,,80ec3f676e17debf
