timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1498222945041,-32.5,37.70000076293945,-29.30000114440918,57.758376797933224,,80ec3f676e17debf
1498222970663,-18.100000381469727,-20.100000381469727,-35.79999923706055,44.869365030195056,,80ec3f676e17debf
1498222970858,-19.200000762939453,-21,-35,45.10698410056293,,80ec3f676e17debf
1498222971014,-19.100000381469727,-21.30000114440918,-35.29999923706055,45.43776025920563,,80ec3f676e17debf
1498222971114,-18.80000114440918,-21.30000114440918,-35.79999923706055,45.70306323446681,,80ec3f676e17debf
1498222971222,-18.600000381469727,-21.100000381469727,-36.10000228881836,45.76439936264255,,80ec3f676e17debf
1498222971285,-18.399999618530273,-21.100000381469727,-36.400001525878906,45.92091138619814,,80ec3f676e17debf
1498222971363,-18.200000762939453,-20.899999618530273,-36.900001525878906,46.14824076530352,,80ec3f676e17debf
1498222971403,-18.100000381469727,-20.700000762939453,-36.900001525878906,46.01858476792793,,80ec3f676e17debf
1498222971523,-18.100000381469727,-20.30000114440918,-37.70000076293945,46.48645084650674,,80ec3f676e17debf
1498222971543,-18.100000381469727,-20.100000381469727,-37.70000076293945,46.399461900945205,,80ec3f676e17debf
1498222971615,-18.30000114440918,-19.899999618530273,-37.400001525878906,46.14824109595077,,80ec3f676e17debf
1498222971653,-18.399999618530273,-19.80000114440918,-37.10000228881836,45.90218069842754,,80ec3f676e17debf
1498222971695,-18.399999618530273,-19.700000762939453,-37.10000228881836,45.85913410285962,,80ec3f676e17debf
1498222971736,-18.399999618530273,-19.700000762939453,-37.10000228881836,45.85913410285962,,80ec3f676e17debf
1498222971764,-18.30000114440918,-19.600000381469727,-37,45.69518627632592,,80ec3f676e17debf
1498222971824,-18.100000381469727,-19.600000381469727,-36.400001525878906,45.13014627207696,,80ec3f676e17debf
1498222971843,-18.100000381469727,-19.600000381469727,-36.29999923706055,45.04952786586669,,80ec3f676e17debf
1498222971884,-18.100000381469727,-19.700000762939453,-36.20000076293945,45.012666064133235,,80ec3f676e17debf
1498222971933,-18,-19.700000762939453,-36,44.81171751735776,,80ec3f676e17debf
1498222971977,-17.899999618530273,-19.80000114440918,-35.79999923706055,44.65523378939087,,80ec3f676e17debf
1498222972014,-18,-19.80000114440918,-35.60000228881836,44.53538083910785,,80ec3f676e17debf
1498222972065,-18.100000381469727,-19.899999618530273,-35.60000228881836,44.620400071481455,,80ec3f676e17debf
1498222972234,-18.200000762939453,-19.899999618530273,-35.70000076293945,44.74081036709871,,80ec3f676e17debf
1498222972347,-18.200000762939453,-19.80000114440918,-35.79999923706055,44.776332502702566,,80ec3f676e17debf
1498222972436,-18.200000762939453,-19.700000762939453,-35.60000228881836,44.57230255471773,,80ec3f676e17debf
1498222972489,-18.30000114440918,-19.700000762939453,-35.70000076293945,44.693066401022115,,80ec3f676e17debf
1498222972573,-18.399999618530273,-19.700000762939453,-35.60000228881836,44.65434057105689,,80ec3f676e17debf
1498222972614,-18.399999618530273,-19.700000762939453,-35.5,44.57465675037849,,80ec3f676e17debf
1498222972649,-18.399999618530273,-19.600000381469727,-35.5,44.53055132401465,,80ec3f676e17debf
1498222972685,-18.5,-19.5,-35.60000228881836,44.607848047421825,,80ec3f676e17debf
1498222972747,-18.5,-19.30000114440918,-35.60000228881836,44.52078344651412,,80ec3f676e17debf
1498222972789,-18.600000381469727,-19.200000762939453,-35.79999923706055,44.679300903205935,,80ec3f676e17debf
1498222972855,-18.80000114440918,-19,-36,44.8379307390404,,80ec3f676e17debf
1498222972905,-18.899999618530273,-19,-36.29999923706055,45.12094782760362,,80ec3f676e17debf
1498222972976,-19,-19.100000381469727,-36.5,45.36584649354812,,80ec3f676e17debf
1498222973073,-19.30000114440918,-19,-36.60000228881836,45.53076138100036,,80ec3f676e17debf
1498222973084,-19.200000762939453,-19,-36.60000228881836,45.48846222189205,,80ec3f676e17debf
1498222973154,-19.30000114440918,-18.899999618530273,-36.70000076293945,45.56961770053647,,80ec3f676e17debf
1498222973225,-19.200000762939453,-18.600000381469727,-36.79999923706055,45.48450315058381,,80ec3f676e17debf
1498222973254,-19.200000762939453,-18.5,-36.79999923706055,45.44370148747583,,80ec3f676e17debf
1498222973295,-19.200000762939453,-18.30000114440918,-36.79999923706055,45.36265038607013,,80ec3f676e17debf
1498222973365,-19.100000381469727,-18,-36.900001525878906,45.28156507341643,,80ec3f676e17debf
1498222973434,-18.899999618530273,-17.600000381469727,-37.10000228881836,45.203762647269784,,80ec3f676e17debf
1498222973494,-18.700000762939453,-17.399999618530273,-37.20000076293945,45.125271191402895,,80ec3f676e17debf
1498222973544,-18.5,-17.399999618530273,-37.20000076293945,45.04275820971304,,80ec3f676e17debf
1498222973565,-18.30000114440918,-17.399999618530273,-37.29999923706055,45.043755853683535,,80ec3f676e17debf
