UUID, meanHeading, class, timestamp 
80ec3f676e17debf,120.43854479152462,undefined,1498222971114
80ec3f676e17debf,117.23678566269139,undefined,1498222972020
80ec3f676e17debf,118.032979412901,undefined,1498222973058
80ec3f676e17debf,119.64333226027765,undefined,1498222974012
80ec3f676e17debf,120.20465693952018,undefined,1498222975519
80ec3f676e17debf,121.40825444731881,undefined,1498222976007
80ec3f676e17debf,123.01891474416477,undefined,1498222977019
80ec3f676e17debf,121.77865015672126,undefined,1498222978027
80ec3f676e17debf,121.88371476021752,undefined,1498222979010
80ec3f676e17debf,120.21904182430782,undefined,1498222980006
80ec3f676e17debf,117.69179727021582,undefined,1498222981017
80ec3f676e17debf,115.15709675609202,undefined,1498222982239
80ec3f676e17debf,114.7853992184458,undefined,1498222983013
80ec3f676e17debf,114.21324789086881,undefined,1498222984036
80ec3f676e17debf,114.11585025690201,undefined,1498222985024
80ec3f676e17debf,108.21231254353782,undefined,1498222986012
80ec3f676e17debf,102.01062435007272,undefined,1498222987016
80ec3f676e17debf,100.63819543324747,undefined,1498222988015
80ec3f676e17debf,98.58488046311881,undefined,1498222989017
80ec3f676e17debf,94.98987594335999,undefined,1498222990018
80ec3f676e17debf,94.89551236707062,undefined,1498222991012
80ec3f676e17debf,103.02213325538484,undefined,1498222992366
80ec3f676e17debf,118.13720922407569,undefined,1498222993022
80ec3f676e17debf,141.31013505729314,undefined,1498222994533
80ec3f676e17debf,151.59726805389246,undefined,1498222995022
80ec3f676e17debf,167.67830500234416,undefined,1498222996010
80ec3f676e17debf,170.23531794644293,undefined,1498222997011
80ec3f676e17debf,168.58559478686982,undefined,1498222998398
80ec3f676e17debf,166.4145045048772,undefined,1498222999016
80ec3f676e17debf,165.6594421444792,undefined,1498223000463
80ec3f676e17debf,167.47079622365825,undefined,1498223001014
80ec3f676e17debf,167.19898666498753,undefined,1498223002015
80ec3f676e17debf,167.89766704894672,undefined,1498223003012
80ec3f676e17debf,171.67163785593257,undefined,1498223004067
80ec3f676e17debf,171.9524527740559,undefined,1498223006150
80ec3f676e17debf,175.24928084232047,undefined,1498223007023
80ec3f676e17debf,176.70999366848505,undefined,1498223008144
80ec3f676e17debf,179.8599234112069,undefined,1498223009019
80ec3f676e17debf,180.09883941902217,undefined,1498223010321
80ec3f676e17debf,182.57183919433993,undefined,1498223011010
80ec3f676e17debf,183.81510807205208,undefined,1498223012035
80ec3f676e17debf,183.67283014782973,undefined,1498223013008
80ec3f676e17debf,185.4739778054928,undefined,1498223014034
80ec3f676e17debf,189.1508875886568,undefined,1498223015016
80ec3f676e17debf,195.10404064838943,undefined,1498223016013
80ec3f676e17debf,201.81045041199536,undefined,1498223017019
80ec3f676e17debf,212.969100341503,undefined,1498223018014
80ec3f676e17debf,215.16759808423458,undefined,1498223019024
80ec3f676e17debf,214.22474603200513,undefined,1498223020023
80ec3f676e17debf,214.07644504873377,undefined,1498223021025
80ec3f676e17debf,214.90557107897334,undefined,1498223022299
80ec3f676e17debf,216.27987336971486,undefined,1498223023045
80ec3f676e17debf,216.7106278930517,undefined,1498223024881
80ec3f676e17debf,216.9366907344451,undefined,1498223025034
80ec3f676e17debf,218.27459801187655,undefined,1498223026016
80ec3f676e17debf,217.33790525168456,undefined,1498223027019
80ec3f676e17debf,215.93173035049043,undefined,1498223028732
80ec3f676e17debf,216.05559652290094,undefined,1498223029159
80ec3f676e17debf,216.20559978288625,undefined,1498223030049
