1497864935113,24:de:c6:e5:4c:00,-73;,ec:08:6b:8a:c2:69,-72;,a0:56:b2:9b:8f:f3,-75;,00:26:3e:a3:20:50,-83;,00:26:3e:a3:20:40,-87;,00:26:3e:a3:20:42,-88;,00:26:3e:a3:20:4a,-88;,00:26:3e:a3:20:48,-89;,c8:51:95:a2:9f:a8,-93;,00:26:3e:a3:20:4c,-91;,28:c6:8e:62:9b:c3,-92;,00:26:3e:a3:20:44,-89;,,80ec3f676e17debf
1497864935761,24:de:c6:e5:4c:00,-73;,ec:08:6b:8a:c2:69,-72;,a0:56:b2:9b:8f:f3,-75;,00:26:3e:a3:20:50,-83;,00:26:3e:a3:20:40,-87;,00:26:3e:a3:20:42,-88;,00:26:3e:a3:20:4a,-88;,00:26:3e:a3:20:48,-89;,c8:51:95:a2:9f:a8,-93;,00:26:3e:a3:20:4c,-91;,28:c6:8e:62:9b:c3,-92;,00:26:3e:a3:20:44,-89;,,80ec3f676e17debf
1497864935986,24:de:c6:e5:4c:00,-73;,ec:08:6b:8a:c2:69,-72;,a0:56:b2:9b:8f:f3,-75;,00:26:3e:a3:20:50,-83;,00:26:3e:a3:20:40,-87;,00:26:3e:a3:20:42,-88;,00:26:3e:a3:20:4a,-88;,00:26:3e:a3:20:48,-89;,c8:51:95:a2:9f:a8,-93;,00:26:3e:a3:20:4c,-91;,28:c6:8e:62:9b:c3,-92;,00:26:3e:a3:20:44,-89;,,80ec3f676e17debf
1497864936240,24:de:c6:e5:4c:00,-75;,ec:08:6b:8a:c2:69,-78;,a0:56:b2:9b:8f:f3,-77;,00:26:3e:a3:20:50,-89;,00:26:3e:a3:20:40,-89;,00:26:3e:a3:20:42,-94;,00:26:3e:a3:20:4a,-90;,00:26:3e:a3:20:48,-95;,c8:51:95:a2:9f:a8,-95;,00:26:3e:a3:20:4c,-97;,28:c6:8e:62:9b:c3,-94;,00:26:3e:a3:20:44,-95;,,80ec3f676e17debf
1497864936558,24:de:c6:e5:4c:00,-75;,ec:08:6b:8a:c2:69,-78;,a0:56:b2:9b:8f:f3,-77;,00:26:3e:a3:20:50,-89;,00:26:3e:a3:20:40,-89;,00:26:3e:a3:20:42,-94;,00:26:3e:a3:20:4a,-90;,00:26:3e:a3:20:48,-95;,c8:51:95:a2:9f:a8,-95;,00:26:3e:a3:20:4c,-97;,28:c6:8e:62:9b:c3,-94;,00:26:3e:a3:20:44,-95;,,80ec3f676e17debf
1497864936948,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864937175,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864937437,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864937738,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864938039,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864938342,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864938639,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864938966,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864939233,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
1497864939529,ec:08:6b:8a:c2:69,-66;,a0:56:b2:9b:8f:f3,-86;,c8:51:95:a2:9f:a8,-80;,40:e3:d6:51:22:71,-90;,00:26:3e:5a:38:c0,-85;,34:31:c4:df:21:46,-94;,,80ec3f676e17debf
