UUID, meanHeading, class, timestamp 
80ec3f676e17debf,24.968903565911624,undefined,1497864935813
80ec3f676e17debf,12.128380020933095,undefined,1497864936864
80ec3f676e17debf,10.328506342686476,undefined,1497864937781
80ec3f676e17debf,368.5474000891764,undefined,1497864938769
80ec3f676e17debf,365.6928066279693,undefined,1497864939797
80ec3f676e17debf,365.89510164820365,undefined,1497864940761
80ec3f676e17debf,365.37699180588976,undefined,1497864941771
80ec3f676e17debf,364.75950522830914,undefined,1497864942776
80ec3f676e17debf,364.3406330388222,undefined,1497864943779
80ec3f676e17debf,360.5979050396573,undefined,1497864944763
80ec3f676e17debf,356.22157127902966,undefined,1497864945799
80ec3f676e17debf,359.3481685334157,undefined,1497864946890
80ec3f676e17debf,369.47473108888664,undefined,1497864947784
80ec3f676e17debf,18.988210954711967,undefined,1497864948774
80ec3f676e17debf,18.439877744605294,undefined,1497864949785
80ec3f676e17debf,18.670282139939083,undefined,1497864950773
80ec3f676e17debf,20.163900012402273,undefined,1497864951759
80ec3f676e17debf,20.130138392298836,undefined,1497864952797
80ec3f676e17debf,19.77994795606359,undefined,1497864953779
80ec3f676e17debf,19.03112020084804,undefined,1497864954772
80ec3f676e17debf,18.410491510943054,undefined,1497864955774
80ec3f676e17debf,17.8691627135394,undefined,1497864956774
80ec3f676e17debf,19.815788075020258,undefined,1497864957770
80ec3f676e17debf,19.80073078327476,undefined,1497864958776
80ec3f676e17debf,21.54735780440594,undefined,1497864959776
80ec3f676e17debf,17.517553917648705,undefined,1497864960780
80ec3f676e17debf,367.53269699806197,undefined,1497864961779
80ec3f676e17debf,360.3887577360577,undefined,1497864962782
80ec3f676e17debf,359.4867129639582,undefined,1497864963780
80ec3f676e17debf,357.03910488854416,undefined,1497864964776
80ec3f676e17debf,361.8164490876421,undefined,1497864965770
80ec3f676e17debf,12.161816318166125,undefined,1497864966771
80ec3f676e17debf,16.67188013681799,undefined,1497864967776
80ec3f676e17debf,16.769231432648628,undefined,1497864968776
80ec3f676e17debf,367.3836434603933,undefined,1497864969778
80ec3f676e17debf,360.26816312649163,undefined,1497864970780
80ec3f676e17debf,357.72099817377557,undefined,1497864971780
80ec3f676e17debf,355.00819294838425,undefined,1497864972779
80ec3f676e17debf,353.95751922493884,undefined,1497864973985
80ec3f676e17debf,359.9720366354689,undefined,1497864974776
80ec3f676e17debf,369.5812188174576,undefined,1497864975777
80ec3f676e17debf,12.198982075550838,undefined,1497864976786
80ec3f676e17debf,365.6784935287484,undefined,1497864977771
80ec3f676e17debf,361.1945595888928,undefined,1497864978776
80ec3f676e17debf,357.08914313265285,undefined,1497864979772
80ec3f676e17debf,353.75534537200406,undefined,1497864980784
80ec3f676e17debf,351.48262290059375,undefined,1497864981782
80ec3f676e17debf,349.46933035782075,undefined,1497864982787
80ec3f676e17debf,351.67310420775755,undefined,1497864983786
80ec3f676e17debf,362.6128361887055,undefined,1497864984773
80ec3f676e17debf,13.046098970267055,undefined,1497864985779
80ec3f676e17debf,368.2792084242934,undefined,1497864986790
80ec3f676e17debf,362.10787272985783,undefined,1497864987776
80ec3f676e17debf,360.2975384661007,undefined,1497864988788
80ec3f676e17debf,359.66377153470523,undefined,1497864989787
80ec3f676e17debf,357.8176668129679,undefined,1497864990795
80ec3f676e17debf,354.473741437969,undefined,1497864991771
80ec3f676e17debf,350.66344900664245,undefined,1497864992784
80ec3f676e17debf,347.8887064004808,undefined,1497864993765
80ec3f676e17debf,349.274325249445,undefined,1497864994774
80ec3f676e17debf,356.4061388360272,undefined,1497864995799
80ec3f676e17debf,10.78780503261671,undefined,1497864996767
80ec3f676e17debf,15.849782448405037,undefined,1497864997774
80ec3f676e17debf,14.173162100286701,undefined,1497864998766
80ec3f676e17debf,10.28360267440908,undefined,1497864999759
80ec3f676e17debf,361.3733740734614,undefined,1497865000761
80ec3f676e17debf,354.33287016812557,undefined,1497865001780
80ec3f676e17debf,353.8047694403721,undefined,1497865002774
80ec3f676e17debf,354.37990826210887,undefined,1497865003769
80ec3f676e17debf,350.4094655500575,undefined,1497865004765
80ec3f676e17debf,343.84515404544175,undefined,1497865005775
80ec3f676e17debf,344.2085398393403,undefined,1497865006771
80ec3f676e17debf,353.04741654524673,undefined,1497865007778
80ec3f676e17debf,364.43726648322325,undefined,1497865008780
80ec3f676e17debf,366.9754736937609,undefined,1497865009772
80ec3f676e17debf,367.5509750869054,undefined,1497865010763
80ec3f676e17debf,12.167306761139715,undefined,1497865011771
80ec3f676e17debf,16.080887579118514,undefined,1497865012763
80ec3f676e17debf,19.151199398487677,undefined,1497865013781
80ec3f676e17debf,21.43854559149394,undefined,1497865014776
80ec3f676e17debf,24.410291730260447,undefined,1497865015781
80ec3f676e17debf,25.068754366449284,undefined,1497865016779
80ec3f676e17debf,22.542141363737304,undefined,1497865017759
80ec3f676e17debf,21.982482229724592,undefined,1497865018762
80ec3f676e17debf,31.538258678687317,undefined,1497865019773
80ec3f676e17debf,36.670077207156275,undefined,1497865020775
80ec3f676e17debf,33.88149934388698,undefined,1497865021778
80ec3f676e17debf,22.943921525298688,undefined,1497865022788
80ec3f676e17debf,11.408153158795363,undefined,1497865023779
