UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-1.21908115127427,-1.016600717553815,-0.9778387879585778,-1.049797316668538,-1.7963744481085917,-1.4144867720585776,1.8221759838736427,-0.9525895638676318,-0.3108716826028675,-0.6704585359416808,0.08582584186147676,-2.5281458031128983,3.725949754901961,-1.091291701966693,-1.3046404824691562,-1.1343287231205583,-1.3251591381944607,-1.0892890226134802,-1.269535560289571,-1.1471870646206077,-1.2374324417122673,-0.47209447093155,-0.6559502809712591,-0.5020154391165628,undefined,1497864936275
80ec3f676e17debf,-1.1005769021342415,-0.7952958294381133,-0.6441584981873505,-0.697978629332461,-1.690436368378232,-1.4992450369672137,1.8182772048257616,-1.08787761855018,-0.369536981566302,-0.755151025743158,0.0978426439533182,-2.203886495921439,5.697352662655971,-1.0732407472806247,-1.1718436879838408,-0.8886848844825227,-1.1798037577559588,-1.0838109159209959,-1.1733831421918983,-0.9363059517535717,-1.1663913284530716,-0.46893622292106074,-0.6656797729981782,-0.48218473707840254,undefined,1497864937792
80ec3f676e17debf,-0.9467292621315968,-0.47830737971665604,0.0037417985899568323,0.07979859556232592,-1.5848606919732051,-1.594886751192037,1.826550665077304,-1.1620993289675217,-0.39413625403831976,-0.6001032204959973,0.06433116686622632,-1.5206794667882417,4.452714182263815,-0.9713060037687345,-1.0849221667753377,-0.5364408941207418,-1.052292368889724,-0.9857894688662662,-1.1150402898729779,-0.7050075998103655,-1.0578513437512185,-0.4641829648360324,-0.6335748169941948,-0.4832314833147739,undefined,1497864939278
80ec3f676e17debf,-0.9190089702882245,-0.47772042317451935,0.3262563273513177,0.34690863858072063,-1.5908692329597582,-1.566757642460507,1.8478019221529927,-0.9722922510021339,-0.40484978589085296,-0.5740175959132974,0.07348133902379336,-1.028734755948468,1.3715811608734403,-0.9755532750353157,-1.1018235659057443,-0.6175496782174784,-1.0628705157561393,-0.9800260701769895,-1.1062763715863309,-0.7156562865081287,-1.0512450675318237,-0.477477955798226,-0.6367920665187667,-0.4939216201507935,undefined,1497864940770
80ec3f676e17debf,-0.9273250845829287,-0.31981315485592743,0.8998289363938138,0.9671715069368716,-1.5264294926257493,-1.6343769874166751,1.8829140337734331,-0.8347148676240415,-0.4455177187600146,-0.5935155934621776,0.0793596097818552,-0.26067329332258526,-0.3735238413547237,-0.9532550458449727,-1.1054453063859297,-0.6268192702997618,-1.0968676264995492,-0.9817165630991705,-1.0832644910573082,-0.7161738263366125,-1.0406644336317081,-0.4894380181131798,-0.6396289878990633,-0.5021367410075104,undefined,1497864942296
80ec3f676e17debf,-0.9841516815678891,-0.38555895155749215,0.9846845013954387,0.9880612580668523,-1.548245458643018,-1.6586639657094004,1.896715260158517,-0.7862086691761795,-0.45825862258475714,-0.638226585912854,0.05096869668127695,-0.05832044658611706,-0.3517644273618538,-0.9235240822250317,-1.1344191492428422,-0.6662150278167407,-1.1615169565111645,-0.973818128791925,-1.0695781786183174,-0.6686660860265716,-1.0245066657253776,-0.49298188205300414,-0.6428288698613078,-0.5251551944366701,undefined,1497864943803
80ec3f676e17debf,-0.9841517160732989,-0.43075916486882365,0.7817970633297112,0.7065688163974794,-1.533619198434571,-1.6492654875306898,1.8725184170153146,-0.9339256866524164,-0.41990311600988134,-0.559898761949374,-0.005097226830386552,0.005137055031539804,-0.33870877896613194,-0.9352041105850664,-1.1307974087626567,-0.6360888482496844,-1.169200290710858,-0.9781324269574649,-1.061657994217767,-0.6810811847422368,-1.0265710741418845,-0.49164908876809477,-0.6473619834547916,-0.5245778017782237,undefined,1497864945303
80ec3f676e17debf,-0.8760425235381264,-0.48300349970162715,0.5521124087689827,0.6467933506861586,-1.5031323927086273,-1.5896369639014425,1.8593588637228817,-0.93029888665479,-0.4223532798308876,-0.5215691480019815,-0.00514955057973504,0.11857270107056732,0.07907196969696971,-0.9468841195189391,-1.0885438851688218,-0.629136673619968,-1.2260757891882312,-1.0050495734147793,-1.0349364013620919,-0.7064058676370923,-1.0338871640423577,-0.4847784572371784,-0.6517735323771573,-0.5279903099612886,undefined,1497864946913
80ec3f676e17debf,-0.8760425407908313,-0.7090045662582847,0.3007358948902199,0.33076824941529126,-1.5519688802207483,-1.6378498858598523,1.8544858363334629,-1.077714660395286,-0.36039592898157424,-0.6069064767616225,0.01426147242715934,0.1512820517936697,-0.10370710784313725,-0.9171531558989982,-1.1332118975079577,-0.5688844134123807,-1.134113947565037,-0.9704335125090225,-1.0638647324156645,-0.5275789963545392,-0.9977463590130997,-0.4716400476179774,-0.6325871291322724,-0.5257206685837726,undefined,1497864948300
80ec3f676e17debf,-0.8829725900292051,-0.8193634443610902,0.5048996087159517,0.5184279556680271,-1.5808819739977278,-1.6446256438096665,1.8586014855629602,-1.0780936491306583,-0.3174619901399145,-0.7465613981009939,0.07146087310107554,0.19320954315670338,-0.9001016599821747,-0.8789276044181838,-1.096994595777376,-0.5920583759526382,-1.0953054604596346,-0.9322948357812113,-1.0602055594258084,-0.5474643477496653,-0.9809786581089289,-0.4711669060579674,-0.6361639395802694,-0.5278480912192263,undefined,1497864949803
