timestamp, lastAccessTime, proximity, UUID 
1497864934761,1497864934920,far,,80ec3f676e17debf
1497864934761,1497864935052,far,,80ec3f676e17debf
1497864934761,1497864935194,far,,80ec3f676e17debf
1497864934761,1497864935725,far,,80ec3f676e17debf
1497864934761,1497864935809,far,,80ec3f676e17debf
1497864934761,1497864935834,far,,80ec3f676e17debf
1497864934761,1497864935860,far,,80ec3f676e17debf
1497864934761,1497864935942,far,,80ec3f676e17debf
1497864934761,1497864936013,far,,80ec3f676e17debf
1497864934761,1497864936064,far,,80ec3f676e17debf
1497864934761,1497864936099,far,,80ec3f676e17debf
1497864934761,1497864936123,far,,80ec3f676e17debf
1497864934761,1497864936132,far,,80ec3f676e17debf
1497864934761,1497864936165,far,,80ec3f676e17debf
1497864934761,1497864936183,far,,80ec3f676e17debf
1497864934761,1497864936192,far,,80ec3f676e17debf
1497864934761,1497864936202,far,,80ec3f676e17debf
1497864934761,1497864936212,far,,80ec3f676e17debf
1497864934761,1497864936228,far,,80ec3f676e17debf
1497864934761,1497864936246,far,,80ec3f676e17debf
1497864934761,1497864936279,far,,80ec3f676e17debf
1497864934761,1497864936292,far,,80ec3f676e17debf
1497864934761,1497864936303,far,,80ec3f676e17debf
1497864934761,1497864936322,far,,80ec3f676e17debf
1497864934761,1497864936343,far,,80ec3f676e17debf
1497864934761,1497864936424,far,,80ec3f676e17debf
1497864934761,1497864936450,far,,80ec3f676e17debf
1497864934761,1497864936490,far,,80ec3f676e17debf
1497864934761,1497864936517,far,,80ec3f676e17debf
1497864934761,1497864936535,far,,80ec3f676e17debf
1497864934761,1497864936592,far,,80ec3f676e17debf
1497864934761,1497864936810,far,,80ec3f676e17debf
1497864934761,1497864936899,far,,80ec3f676e17debf
1497864934761,1497864936999,far,,80ec3f676e17debf
1497864934761,1497864937025,far,,80ec3f676e17debf
1497864934761,1497864937058,far,,80ec3f676e17debf
1497864934761,1497864937140,far,,80ec3f676e17debf
1497864934761,1497864937185,far,,80ec3f676e17debf
1497864934761,1497864937239,far,,80ec3f676e17debf
1497864934761,1497864937270,far,,80ec3f676e17debf
1497864934761,1497864937314,far,,80ec3f676e17debf
1497864934761,1497864937344,far,,80ec3f676e17debf
1497864934761,1497864937410,far,,80ec3f676e17debf
1497864934761,1497864937429,far,,80ec3f676e17debf
1497864934761,1497864937447,far,,80ec3f676e17debf
1497864934761,1497864937489,far,,80ec3f676e17debf
1497864934761,1497864937510,far,,80ec3f676e17debf
1497864934761,1497864937525,far,,80ec3f676e17debf
1497864934761,1497864937548,far,,80ec3f676e17debf
1497864934761,1497864937584,far,,80ec3f676e17debf
1497864934761,1497864937619,far,,80ec3f676e17debf
1497864934761,1497864937635,far,,80ec3f676e17debf
1497864934761,1497864937653,far,,80ec3f676e17debf
1497864934761,1497864937682,far,,80ec3f676e17debf
1497864934761,1497864937710,far,,80ec3f676e17debf
1497864934761,1497864937726,far,,80ec3f676e17debf
1497864934761,1497864937750,far,,80ec3f676e17debf
1497864934761,1497864937798,far,,80ec3f676e17debf
1497864934761,1497864937813,far,,80ec3f676e17debf
1497864934761,1497864937842,far,,80ec3f676e17debf
1497864934761,1497864937864,far,,80ec3f676e17debf
1497864934761,1497864937898,far,,80ec3f676e17debf
1497864934761,1497864937927,far,,80ec3f676e17debf
1497864934761,1497864937964,far,,80ec3f676e17debf
1497864934761,1497864937997,far,,80ec3f676e17debf
1497864934761,1497864938012,far,,80ec3f676e17debf
1497864934761,1497864938030,far,,80ec3f676e17debf
1497864934761,1497864938049,far,,80ec3f676e17debf
1497864934761,1497864938082,far,,80ec3f676e17debf
1497864934761,1497864938114,far,,80ec3f676e17debf
1497864934761,1497864938130,far,,80ec3f676e17debf
1497864934761,1497864938145,far,,80ec3f676e17debf
1497864934761,1497864938170,far,,80ec3f676e17debf
1497864934761,1497864938186,far,,80ec3f676e17debf
1497864934761,1497864938204,far,,80ec3f676e17debf
1497864934761,1497864938235,far,,80ec3f676e17debf
1497864934761,1497864938261,far,,80ec3f676e17debf
1497864934761,1497864938291,far,,80ec3f676e17debf
1497864934761,1497864938306,far,,80ec3f676e17debf
1497864934761,1497864938325,far,,80ec3f676e17debf
1497864934761,1497864938357,far,,80ec3f676e17debf
1497864934761,1497864938382,far,,80ec3f676e17debf
1497864934761,1497864938400,far,,80ec3f676e17debf
1497864934761,1497864938407,far,,80ec3f676e17debf
1497864934761,1497864938422,far,,80ec3f676e17debf
1497864934761,1497864938435,far,,80ec3f676e17debf
1497864934761,1497864938450,far,,80ec3f676e17debf
1497864934761,1497864938480,far,,80ec3f676e17debf
1497864934761,1497864938496,far,,80ec3f676e17debf
1497864934761,1497864938513,far,,80ec3f676e17debf
1497864934761,1497864938530,far,,80ec3f676e17debf
1497864934761,1497864938541,far,,80ec3f676e17debf
1497864934761,1497864938566,far,,80ec3f676e17debf
1497864934761,1497864938598,far,,80ec3f676e17debf
1497864934761,1497864938616,far,,80ec3f676e17debf
1497864934761,1497864938640,far,,80ec3f676e17debf
1497864934761,1497864938662,far,,80ec3f676e17debf
1497864934761,1497864938692,far,,80ec3f676e17debf
1497864934761,1497864938719,far,,80ec3f676e17debf
1497864934761,1497864938736,far,,80ec3f676e17debf
1497864934761,1497864938758,far,,80ec3f676e17debf
1497864934761,1497864938784,far,,80ec3f676e17debf
1497864934761,1497864938809,far,,80ec3f676e17debf
1497864934761,1497864938825,far,,80ec3f676e17debf
1497864934761,1497864938841,far,,80ec3f676e17debf
1497864934761,1497864938852,far,,80ec3f676e17debf
1497864934761,1497864938880,far,,80ec3f676e17debf
1497864934761,1497864938950,far,,80ec3f676e17debf
1497864934761,1497864939003,far,,80ec3f676e17debf
1497864934761,1497864939034,far,,80ec3f676e17debf
1497864934761,1497864939060,far,,80ec3f676e17debf
1497864934761,1497864939179,far,,80ec3f676e17debf
1497864934761,1497864939200,far,,80ec3f676e17debf
1497864934761,1497864939215,far,,80ec3f676e17debf
1497864934761,1497864939234,far,,80ec3f676e17debf
1497864934761,1497864939248,far,,80ec3f676e17debf
1497864934761,1497864939282,far,,80ec3f676e17debf
1497864934761,1497864939294,far,,80ec3f676e17debf
1497864934761,1497864939305,far,,80ec3f676e17debf
1497864934761,1497864939319,far,,80ec3f676e17debf
1497864934761,1497864939324,far,,80ec3f676e17debf
1497864934761,1497864939338,far,,80ec3f676e17debf
1497864934761,1497864939352,far,,80ec3f676e17debf
1497864934761,1497864939367,far,,80ec3f676e17debf
1497864934761,1497864939377,far,,80ec3f676e17debf
1497864934761,1497864939389,far,,80ec3f676e17debf
1497864934761,1497864939396,far,,80ec3f676e17debf
1497864934761,1497864939404,far,,80ec3f676e17debf
1497864934761,1497864939415,far,,80ec3f676e17debf
1497864934761,1497864939421,far,,80ec3f676e17debf
1497864934761,1497864939434,far,,80ec3f676e17debf
1497864934761,1497864939449,far,,80ec3f676e17debf
1497864934761,1497864939462,far,,80ec3f676e17debf
1497864934761,1497864939476,far,,80ec3f676e17debf
1497864934761,1497864939490,far,,80ec3f676e17debf
1497864934761,1497864939502,far,,80ec3f676e17debf
1497864934761,1497864939520,far,,80ec3f676e17debf
1497864934761,1497864939529,far,,80ec3f676e17debf
1497864934761,1497864939541,far,,80ec3f676e17debf
1497864934761,1497864939568,far,,80ec3f676e17debf
1497864934761,1497864939586,far,,80ec3f676e17debf
1497864934761,1497864939596,far,,80ec3f676e17debf
1497864934761,1497864939607,far,,80ec3f676e17debf
1497864934761,1497864939616,far,,80ec3f676e17debf
1497864934761,1497864939623,far,,80ec3f676e17debf
1497864934761,1497864939634,far,,80ec3f676e17debf
1497864934761,1497864939647,far,,80ec3f676e17debf
1497864934761,1497864939657,far,,80ec3f676e17debf
1497864934761,1497864939667,far,,80ec3f676e17debf
1497864934761,1497864939673,far,,80ec3f676e17debf
1497864934761,1497864939685,far,,80ec3f676e17debf
1497864934761,1497864939701,far,,80ec3f676e17debf
1497864934761,1497864939707,far,,80ec3f676e17debf
1497864934761,1497864939718,far,,80ec3f676e17debf
1497864934761,1497864939727,far,,80ec3f676e17debf
1497864934761,1497864939753,far,,80ec3f676e17debf
1497864934761,1497864939803,far,,80ec3f676e17debf
1497864934761,1497864939839,far,,80ec3f676e17debf
1497864934761,1497864939874,far,,80ec3f676e17debf
1497864934761,1497864939927,far,,80ec3f676e17debf
1497864934761,1497864939940,far,,80ec3f676e17debf
1497864934761,1497864939954,far,,80ec3f676e17debf
1497864934761,1497864939975,far,,80ec3f676e17debf
1497864934761,1497864939984,far,,80ec3f676e17debf
1497864934761,1497864939999,far,,80ec3f676e17debf
1497864934761,1497864940007,far,,80ec3f676e17debf
1497864934761,1497864940029,far,,80ec3f676e17debf
1497864934761,1497864940040,far,,80ec3f676e17debf
1497864934761,1497864940059,far,,80ec3f676e17debf
1497864934761,1497864940090,far,,80ec3f676e17debf
1497864934761,1497864940117,far,,80ec3f676e17debf
1497864934761,1497864940153,far,,80ec3f676e17debf
1497864934761,1497864940200,far,,80ec3f676e17debf
1497864934761,1497864940233,far,,80ec3f676e17debf
1497864934761,1497864940262,far,,80ec3f676e17debf
1497864934761,1497864940331,far,,80ec3f676e17debf
1497864934761,1497864940359,far,,80ec3f676e17debf
1497864934761,1497864940610,far,,80ec3f676e17debf
1497864934761,1497864940662,far,,80ec3f676e17debf
1497864934761,1497864940680,far,,80ec3f676e17debf
1497864934761,1497864940690,far,,80ec3f676e17debf
1497864934761,1497864940698,far,,80ec3f676e17debf
1497864934761,1497864940706,far,,80ec3f676e17debf
1497864934761,1497864940713,far,,80ec3f676e17debf
1497864934761,1497864940729,far,,80ec3f676e17debf
1497864934761,1497864940741,far,,80ec3f676e17debf
1497864934761,1497864940773,far,,80ec3f676e17debf
1497864934761,1497864940786,far,,80ec3f676e17debf
1497864934761,1497864940795,far,,80ec3f676e17debf
1497864934761,1497864940805,far,,80ec3f676e17debf
1497864934761,1497864940812,far,,80ec3f676e17debf
1497864934761,1497864940822,far,,80ec3f676e17debf
1497864934761,1497864940835,far,,80ec3f676e17debf
1497864934761,1497864940841,far,,80ec3f676e17debf
1497864934761,1497864940856,far,,80ec3f676e17debf
1497864934761,1497864940861,far,,80ec3f676e17debf
1497864934761,1497864940876,far,,80ec3f676e17debf
1497864934761,1497864940890,far,,80ec3f676e17debf
1497864934761,1497864940897,far,,80ec3f676e17debf
1497864934761,1497864940907,far,,80ec3f676e17debf
1497864934761,1497864940912,far,,80ec3f676e17debf
1497864934761,1497864940926,far,,80ec3f676e17debf
1497864934761,1497864940939,far,,80ec3f676e17debf
1497864934761,1497864940945,far,,80ec3f676e17debf
1497864934761,1497864940967,far,,80ec3f676e17debf
1497864934761,1497864940980,far,,80ec3f676e17debf
1497864934761,1497864940989,far,,80ec3f676e17debf
1497864934761,1497864940994,far,,80ec3f676e17debf
1497864934761,1497864941006,far,,80ec3f676e17debf
1497864934761,1497864941014,far,,80ec3f676e17debf
1497864934761,1497864941027,far,,80ec3f676e17debf
1497864934761,1497864941044,far,,80ec3f676e17debf
1497864934761,1497864941070,far,,80ec3f676e17debf
