timestamp, latitude, longitude, accuracy, UUID 
1498223403042,48.2648829,11.6724254,50,,80ec3f676e17debf
1499645103304,48.2646684,11.6725951,50,,80ec3f676e17debf
1498223410473,48.2649383,11.6712866,3.9000000953674316,,80ec3f676e17debf
1498223411449,48.264751,11.6713952,32,,80ec3f676e17debf
1498223412457,48.2647435,11.6713967,32,,80ec3f676e17debf
1498223413481,48.2647291,11.6713883,12,,80ec3f676e17debf
1498223414481,48.2647186,11.6713828,12,,80ec3f676e17debf
1498223416000,48.2647121,11.6713706,8,,80ec3f676e17debf
1498223417000,48.2647193,11.6713572,8,,80ec3f676e17debf
1498223418000,48.264731,11.6713393,12,,80ec3f676e17debf
1498223419000,48.2647442,11.6713181,12,,80ec3f676e17debf
1498223420000,48.264752,11.671306,12,,80ec3f676e17debf
1498223421000,48.2647587,11.671288,24,,80ec3f676e17debf
1498223422000,48.2647659,11.67128,24,,80ec3f676e17debf
1498223423000,48.2647696,11.6712689,16,,80ec3f676e17debf
1498223424000,48.2647742,11.6712621,24,,80ec3f676e17debf
1498223425000,48.2647798,11.671262,32,,80ec3f676e17debf
1498223426000,48.264788,11.6712665,32,,80ec3f676e17debf
1498223427000,48.2647935,11.6712594,32,,80ec3f676e17debf
1498223428000,48.264799,11.6712531,32,,80ec3f676e17debf
1498223429000,48.2648054,11.6712548,32,,80ec3f676e17debf
1498223430000,48.2648113,11.6712562,32,,80ec3f676e17debf
1498223431000,48.2648137,11.6712511,32,,80ec3f676e17debf
1498223432000,48.2648151,11.6712469,32,,80ec3f676e17debf
1498223433000,48.2648159,11.6712522,32,,80ec3f676e17debf
1498223434000,48.2648181,11.6712607,32,,80ec3f676e17debf
1498223435000,48.2648229,11.6712624,32,,80ec3f676e17debf
1498223436000,48.2648297,11.6712722,48,,80ec3f676e17debf
1498223437000,48.2648297,11.6712722,32,,80ec3f676e17debf
1498223438000,48.2648297,11.6712722,32,,80ec3f676e17debf
1498223439000,48.2648297,11.6712722,24,,80ec3f676e17debf
1498223440000,48.2648297,11.6712722,24,,80ec3f676e17debf
1498223441000,48.2648297,11.6712722,32,,80ec3f676e17debf
1498223442000,48.2648297,11.6712722,48,,80ec3f676e17debf
1498223443000,48.2648297,11.6712722,96,,80ec3f676e17debf
1498223444000,48.2648297,11.6712722,96,,80ec3f676e17debf
1498223445000,48.2648297,11.6712722,96,,80ec3f676e17debf
1498223447000,48.2648297,11.6712722,32,,80ec3f676e17debf
1498223448000,48.2648297,11.6712722,24,,80ec3f676e17debf
1498223449000,48.2648297,11.6712722,32,,80ec3f676e17debf
1498223450000,48.2648297,11.6712722,96,,80ec3f676e17debf
1498223451000,48.2648297,11.6712722,96,,80ec3f676e17debf
1498223452000,48.2648297,11.6712722,96,,80ec3f676e17debf
1498223453000,48.2648297,11.6712722,96,,80ec3f676e17debf
1498223455000,48.2648297,11.6712722,48,,80ec3f676e17debf
1498223471841,48.2647738,11.6724533,370.97198486328125,,80ec3f676e17debf
