UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-1.3070930819744946,-0.9414626224263235,-0.9095720123305653,-0.9606131514470913,-1.9761170038789129,-1.61453706388146,1.866205053283224,-1.047905725670897,-0.2562729956812233,-0.68663594161558,0.06476140225853033,-0.0017576563685362697,-0.07541986965240641,-1.0435097836606837,-1.2684231788980158,-1.1945809780285102,-1.1846611487154615,-1.0983479448900157,-1.235042380378865,-1.1906773248262985,-1.2313361748721836,-0.46332085372164683,-0.6729352967259928,-0.5252806488377739,undefined,1498223405253
80ec3f676e17debf,-1.2059140335675729,-0.8950884375747339,-0.9229696040302681,-0.9783707863064259,-1.8740981824664562,-1.7340248295341423,1.9058686317811135,-0.958589475151145,-0.3012111133542539,-0.669095737509995,0.06953850619372122,-1.4260513630547265,3.5801616811497325,-1.06262254968801,-1.241863821105288,-0.735736802378627,-1.2523831494425495,-1.1073135169094006,-1.2290132444435884,-0.8926027744943287,-1.1813578943357137,-0.46804626389568493,-0.6713289700572918,-0.5117003593194986,undefined,1498223406738
80ec3f676e17debf,-1.1518594545526915,-0.88921828759352,-0.9612502527219148,-0.9980159613740303,-1.8040706166300464,-1.80746480712768,1.922822941744512,-0.9313566456151628,-0.3149182105619811,-0.6662121685261483,0.0722372396922034,-1.2048751592235145,5.695176721256685,-1.0785498525523194,-1.2635942050885305,-0.800623858627356,-1.2280174613917842,-1.1250423092531772,-1.237242998040872,-0.9405672999139459,-1.200431706502444,-0.4695244643194793,-0.6600155840436985,-0.5070851591220045,undefined,1498223408255
80ec3f676e17debf,-1.1920538660800055,-1.0142525991053448,-0.9510420797374757,-1.0141731042935698,-1.8067250238533772,-1.8449588475779721,1.9374877655320593,-0.8918582735735405,-0.30326205679547946,-0.6695046149368342,0.08615343983376642,-1.3143825833249745,4.169841800356506,-1.1050953562469372,-1.2756666340905687,-0.9350327742321358,-1.2381818350510756,-1.1382689945445839,-1.2466503363164838,-1.0420330290614708,-1.2293006022458453,-0.4703187009280679,-0.659945088961421,-0.5102405547969658,undefined,1498223409762
80ec3f676e17debf,-1.086716769152084,-0.9402886508860654,-0.9191417932980529,-0.9581607468439727,-1.6663046903668512,-1.8243171310237274,1.9273498705608998,-0.8957922308130442,-0.28814638095033546,-0.7381522242758086,0.09710005565444187,-0.8177034250489655,3.512707497771836,-1.0774880347356741,-1.2515217724053755,-0.800623876292807,-1.1904650810519335,-1.1240459216163714,-1.2246341382030324,-0.9532197322038807,-1.197065150706664,-0.470625635441939,-0.6599399684445196,-0.4925896710145744,undefined,1498223411248
80ec3f676e17debf,-0.9120789555552603,-0.7964698594343561,-0.7972816012278361,-0.8514461652447987,-1.529114060647075,-1.8063214281950357,1.9433496189267232,-0.7424392531273866,-0.2749838512109751,-0.7583631344385958,0.09880215902491438,-0.374370237605328,1.1452832553475936,-1.0785498541711662,-1.2177189446956271,-0.6986584870458464,-1.1819132696504997,-1.122610536355868,-1.2050237538580812,-0.8883762498517194,-1.1789115582315943,-0.4694760034443967,-0.6522122401981447,-0.48088971373177963,undefined,1498223412763
80ec3f676e17debf,-0.8760425235381264,-0.5505102829415713,0.01809697831508699,-0.030257856272041223,-1.3798994529238064,-1.8043369159338305,1.9963586254808936,-0.3509125067187319,-0.29911713182471544,-0.6883408210943314,0.07451939260106408,-0.2777877483547771,-0.47361714572192515,-1.04988070351133,-1.1658074734828217,-0.6384062374375298,-1.0816425315676408,-1.0964269662488464,-1.1670518086897745,-0.8424068302054516,-1.1437329441598107,-0.4672598100473069,-0.6461989544359018,-0.4788242256634026,undefined,1498223414249
80ec3f676e17debf,-0.8621823560505592,-0.4677411389784634,0.509366065602068,0.5061079117250097,-1.2939418815770132,-1.8454410007833097,1.9540766024440004,-0.6565255659017973,-0.25833282440233407,-0.636902377314522,0.08711822991823674,-0.039816330587947035,-0.09935522504456328,-1.0095315261103062,-1.0933728589783072,-0.6013279327040197,-1.0643910996929764,-1.0556445118137237,-1.1253404453409337,-0.8000224234524713,-1.103035366368668,-0.4695056465820145,-0.6377337680701857,-0.48792543854016396,undefined,1498223415761
80ec3f676e17debf,-0.844164217679164,-0.5375959968248893,0.8551679254499432,0.932064932232809,-1.3639154776354818,-1.8856646327599427,1.9259534423028992,-0.8961872263351639,-0.24461202714944527,-0.4887251768464982,0.07023509448250756,-0.10335753540200998,-0.24296735739750447,-0.9936042329590776,-1.0921656256490073,-0.554980050020587,-1.1228176044984859,-1.0375448007299195,-1.1001996791703177,-0.7400308295953283,-1.0751672830840557,-0.47305676446950895,-0.645767056080379,-0.5024312622223089,undefined,1498223417346
80ec3f676e17debf,-0.8164438827040296,-0.5722299255560397,0.8940864578846427,0.9095272399084406,-1.4080102626978808,-1.8771396168837178,1.9149398117793668,-0.9680148095882841,-0.22996717182162382,-0.43751831782624684,0.07453601657441633,0.0696418738079685,-0.7651932932263815,-0.9967896831713199,-1.094580099669841,-0.5990105081852725,-1.153163732280294,-1.0265048484607082,-1.0752835997259809,-0.6376018497319347,-1.0411061080738209,-0.4771808272055413,-0.6599583434966603,-0.5203434503243868,undefined,1498223418902
80ec3f676e17debf,-0.754073249778911,-0.6485419337678048,0.7505344064963917,0.7967829202466441,-1.3632366243276453,-1.891550619377804,1.898869064481395,-1.081376131939795,-0.20103042900251283,-0.4824884658570379,0.06409437162016869,0.137567716059055,-0.042780748663101595,-0.990418776271448,-1.081300433657386,-0.6198670462067827,-1.1795681236322244,-1.0141938492398797,-1.0523575962526028,-0.6305201231832093,-1.0261854598453726,-0.4820289277530824,-0.6601375884666968,-0.5329402549624489,undefined,1498223420245
