timestamp, light1, light2, light3, UUID 
1498223443116,502,4343,502,,80ec3f676e17debf
1498223443297,501,4302,501,,80ec3f676e17debf
1498223443297,501,4302,501,,80ec3f676e17debf
1498223443478,511,4326,511,,80ec3f676e17debf
1498223443478,511,4326,511,,80ec3f676e17debf
1498223443656,504,4314,504,,80ec3f676e17debf
1498223443656,504,4314,504,,80ec3f676e17debf
1498223443837,510,4286,510,,80ec3f676e17debf
1498223443837,510,4286,510,,80ec3f676e17debf
1498223444016,510,4286,510,,80ec3f676e17debf
1498223444198,504,4314,504,,80ec3f676e17debf
1498223444198,504,4314,504,,80ec3f676e17debf
1498223444377,508,4314,508,,80ec3f676e17debf
1498223444377,508,4314,508,,80ec3f676e17debf
1498223444558,517,4298,517,,80ec3f676e17debf
1498223444558,517,4298,517,,80ec3f676e17debf
1498223444738,517,4298,517,,80ec3f676e17debf
1498223444738,517,4298,517,,80ec3f676e17debf
1498223444916,510,4286,510,,80ec3f676e17debf
1498223445097,513,4298,513,,80ec3f676e17debf
1498223445097,513,4298,513,,80ec3f676e17debf
1498223445278,511,4326,511,,80ec3f676e17debf
1498223445278,511,4326,511,,80ec3f676e17debf
1498223445457,517,4298,517,,80ec3f676e17debf
1498223445457,517,4298,517,,80ec3f676e17debf
1498223445638,525,4283,525,,80ec3f676e17debf
1498223445638,525,4283,525,,80ec3f676e17debf
1498223445828,513,4298,513,,80ec3f676e17debf
1498223446005,517,4298,517,,80ec3f676e17debf
1498223446005,517,4298,517,,80ec3f676e17debf
1498223446178,510,4286,510,,80ec3f676e17debf
1498223446178,510,4286,510,,80ec3f676e17debf
1498223446359,508,4314,508,,80ec3f676e17debf
1498223446359,508,4314,508,,80ec3f676e17debf
1498223446545,508,4314,508,,80ec3f676e17debf
1498223446545,508,4314,508,,80ec3f676e17debf
1498223446716,510,4286,510,,80ec3f676e17debf
1498223446897,508,4314,508,,80ec3f676e17debf
1498223446897,508,4314,508,,80ec3f676e17debf
1498223447077,510,4286,510,,80ec3f676e17debf
1498223447077,510,4286,510,,80ec3f676e17debf
1498223447256,517,4298,517,,80ec3f676e17debf
