startDate, endDate, numberOfSteps, distance, floorsAscended, floorsDescended, UUID 
1497865114522,1497865114546,0,,80ec3f676e17debf
1497865114522,1497865120491,6,,80ec3f676e17debf
1497865114522,1497865121092,7,,80ec3f676e17debf
1497865114522,1497865121710,8,,80ec3f676e17debf
1497865114522,1497865122289,9,,80ec3f676e17debf
1497865114522,1497865122912,10,,80ec3f676e17debf
1497865114522,1497865123529,11,,80ec3f676e17debf
1497865114522,1497865124132,12,,80ec3f676e17debf
1497865114522,1497865124729,13,,80ec3f676e17debf
1497865114522,1497865125350,14,,80ec3f676e17debf
1497865114522,1497865125971,15,,80ec3f676e17debf
1497865114522,1497865126610,16,,80ec3f676e17debf
1497865114522,1497865127290,17,,80ec3f676e17debf
1497865114522,1497865128070,18,,80ec3f676e17debf
1497865114522,1497865128729,19,,80ec3f676e17debf
1497865114522,1497865129331,20,,80ec3f676e17debf
1497865114522,1497865129829,21,,80ec3f676e17debf
1497865114522,1497865130416,22,,80ec3f676e17debf
1497865114522,1497865130919,23,,80ec3f676e17debf
1497865114522,1497865131510,24,,80ec3f676e17debf
1497865114522,1497865132071,25,,80ec3f676e17debf
1497865114522,1497865132652,26,,80ec3f676e17debf
1497865114522,1497865133170,27,,80ec3f676e17debf
1497865114522,1497865133792,28,,80ec3f676e17debf
1497865114522,1497865134355,29,,80ec3f676e17debf
1497865114522,1497865134931,30,,80ec3f676e17debf
1497865114522,1497865135474,31,,80ec3f676e17debf
1497865114522,1497865136091,32,,80ec3f676e17debf
1497865114522,1497865136629,33,,80ec3f676e17debf
1497865114522,1497865137394,34,,80ec3f676e17debf
1497865114522,1497865137929,35,,80ec3f676e17debf
1497865114522,1497865138491,36,,80ec3f676e17debf
1497865114522,1497865138991,37,,80ec3f676e17debf
1497865114522,1497865139610,38,,80ec3f676e17debf
1497865114522,1497865140131,39,,80ec3f676e17debf
1497865114522,1497865140731,40,,80ec3f676e17debf
1497865114522,1497865141235,41,,80ec3f676e17debf
1497865114522,1497865141790,42,,80ec3f676e17debf
1497865114522,1497865142309,43,,80ec3f676e17debf
1497865114522,1497865142890,44,,80ec3f676e17debf
1497865114522,1497865143452,45,,80ec3f676e17debf
1497865114522,1497865144054,46,,80ec3f676e17debf
1497865114522,1497865144570,47,,80ec3f676e17debf
1497865114522,1497865145169,48,,80ec3f676e17debf
1497865114522,1497865145730,49,,80ec3f676e17debf
1497865114522,1497865146431,50,,80ec3f676e17debf
1497865114522,1497865146992,51,,80ec3f676e17debf
1497865114522,1497865147578,52,,80ec3f676e17debf
1497865114522,1497865148071,53,,80ec3f676e17debf
1497865114522,1497865148635,54,,80ec3f676e17debf
1497865114522,1497865149151,55,,80ec3f676e17debf
1497865114522,1497865149790,56,,80ec3f676e17debf
1497865114522,1497865150352,57,,80ec3f676e17debf
1497865114522,1497865150972,58,,80ec3f676e17debf
1497865114522,1497865151496,59,,80ec3f676e17debf
1497865114522,1497865152109,60,,80ec3f676e17debf
1497865114522,1497865152651,61,,80ec3f676e17debf
1497865114522,1497865153232,62,,80ec3f676e17debf
1497865114522,1497865153795,63,,80ec3f676e17debf
1497865114522,1497865154350,64,,80ec3f676e17debf
1497865114522,1497865154883,65,,80ec3f676e17debf
1497865114522,1497865155350,66,,80ec3f676e17debf
1497865114522,1497865155930,67,,80ec3f676e17debf
1497865114522,1497865156511,68,,80ec3f676e17debf
1497865114522,1497865157077,69,,80ec3f676e17debf
1497865114522,1497865157631,70,,80ec3f676e17debf
1497865114522,1497865158230,71,,80ec3f676e17debf
1497865114522,1497865158791,72,,80ec3f676e17debf
1497865114522,1497865159391,73,,80ec3f676e17debf
1497865114522,1497865159950,74,,80ec3f676e17debf
1497865114522,1497865160531,75,,80ec3f676e17debf
1497865114522,1497865161091,76,,80ec3f676e17debf
1497865114522,1497865161694,77,,80ec3f676e17debf
1497865114522,1497865162273,78,,80ec3f676e17debf
1497865114522,1497865162861,79,,80ec3f676e17debf
1497865114522,1497865163450,80,,80ec3f676e17debf
1497865114522,1497865164030,81,,80ec3f676e17debf
1497865114522,1497865164611,82,,80ec3f676e17debf
1497865114522,1497865165192,83,,80ec3f676e17debf
1497865114522,1497865165796,84,,80ec3f676e17debf
1497865114522,1497865166375,85,,80ec3f676e17debf
1497865114522,1497865166970,86,,80ec3f676e17debf
1497865114522,1497865167553,87,,80ec3f676e17debf
1497865114522,1497865168110,88,,80ec3f676e17debf
1497865114522,1497865168712,89,,80ec3f676e17debf
1497865114522,1497865169276,90,,80ec3f676e17debf
1497865114522,1497865169871,91,,80ec3f676e17debf
1497865114522,1497865170452,92,,80ec3f676e17debf
1497865114522,1497865171037,93,,80ec3f676e17debf
1497865114522,1497865171613,94,,80ec3f676e17debf
1497865114522,1497865172195,95,,80ec3f676e17debf
1497865114522,1497865172782,96,,80ec3f676e17debf
1497865114522,1497865173372,97,,80ec3f676e17debf
1497865114522,1497865173937,98,,80ec3f676e17debf
1497865114522,1497865174532,99,,80ec3f676e17debf
1497865114522,1497865175112,100,,80ec3f676e17debf
1497865114522,1497865175692,101,,80ec3f676e17debf
1497865114522,1497865176270,102,,80ec3f676e17debf
1497865114522,1497865176877,103,,80ec3f676e17debf
1497865114522,1497865177421,104,,80ec3f676e17debf
1497865114522,1497865178037,105,,80ec3f676e17debf
1497865114522,1497865178572,106,,80ec3f676e17debf
1497865114522,1497865179152,107,,80ec3f676e17debf
1497865114522,1497865179716,108,,80ec3f676e17debf
1497865114522,1497865180311,109,,80ec3f676e17debf
1497865114522,1497865180908,110,,80ec3f676e17debf
