UUID, meanHeading, class, timestamp 
80ec3f676e17debf,362.43783221090996,undefined,1497865116075
80ec3f676e17debf,362.10264011462675,undefined,1497865116614
80ec3f676e17debf,361.815341591589,undefined,1497865117642
80ec3f676e17debf,363.172948635455,undefined,1497865118597
80ec3f676e17debf,363.0905021507323,undefined,1497865119610
80ec3f676e17debf,362.4942384039547,undefined,1497865120642
80ec3f676e17debf,361.9508049322762,undefined,1497865121609
80ec3f676e17debf,359.01284236391217,undefined,1497865122611
80ec3f676e17debf,354.37781029314095,undefined,1497865123601
80ec3f676e17debf,348.49951302726186,undefined,1497865124629
80ec3f676e17debf,340.9801770019795,undefined,1497865125610
80ec3f676e17debf,336.8772634960537,undefined,1497865126608
80ec3f676e17debf,339.9914131713027,undefined,1497865127607
80ec3f676e17debf,343.9762940545402,undefined,1497865128610
80ec3f676e17debf,345.23966401115024,undefined,1497865129603
80ec3f676e17debf,343.03154959946687,undefined,1497865130601
80ec3f676e17debf,339.72727144869725,undefined,1497865131603
80ec3f676e17debf,337.5327829489279,undefined,1497865132602
80ec3f676e17debf,336.67878222118367,undefined,1497865133602
80ec3f676e17debf,340.27895065207065,undefined,1497865134605
80ec3f676e17debf,347.82935385539963,undefined,1497865135612
80ec3f676e17debf,353.70896050441536,undefined,1497865136613
80ec3f676e17debf,358.5559867731456,undefined,1497865137586
80ec3f676e17debf,361.53289121272354,undefined,1497865138612
80ec3f676e17debf,362.93655641317065,undefined,1497865139609
80ec3f676e17debf,367.10651895898553,undefined,1497865140653
80ec3f676e17debf,368.59212695114064,undefined,1497865141613
80ec3f676e17debf,365.74052397879416,undefined,1497865142604
80ec3f676e17debf,360.78070575535145,undefined,1497865143605
80ec3f676e17debf,357.51157804904733,undefined,1497865144605
80ec3f676e17debf,355.5520068032022,undefined,1497865145606
80ec3f676e17debf,354.23421103388733,undefined,1497865146614
80ec3f676e17debf,359.6296674269662,undefined,1497865147604
80ec3f676e17debf,10.94621189319539,undefined,1497865148611
80ec3f676e17debf,16.863630539661997,undefined,1497865149587
80ec3f676e17debf,13.85974493251377,undefined,1497865150679
80ec3f676e17debf,363.88002640859906,undefined,1497865151648
80ec3f676e17debf,353.7130164460818,undefined,1497865152615
80ec3f676e17debf,350.5970790453332,undefined,1497865153608
80ec3f676e17debf,349.60195101537954,undefined,1497865154684
80ec3f676e17debf,353.9683423027783,undefined,1497865155599
80ec3f676e17debf,362.63752801331873,undefined,1497865156602
80ec3f676e17debf,365.3014260168292,undefined,1497865157623
80ec3f676e17debf,359.4479624833662,undefined,1497865158613
80ec3f676e17debf,355.72489994767614,undefined,1497865159804
80ec3f676e17debf,350.2742172390546,undefined,1497865160598
80ec3f676e17debf,344.4338477526972,undefined,1497865161614
80ec3f676e17debf,338.0042881308986,undefined,1497865162631
80ec3f676e17debf,334.75318725276185,undefined,1497865163598
80ec3f676e17debf,338.168180149855,undefined,1497865164609
80ec3f676e17debf,341.96360298429295,undefined,1497865165607
80ec3f676e17debf,352.3692503706493,undefined,1497865166616
80ec3f676e17debf,367.2792916959593,undefined,1497865167600
80ec3f676e17debf,10.563837879179982,undefined,1497865168612
80ec3f676e17debf,369.6702644693259,undefined,1497865169609
80ec3f676e17debf,10.257017855546652,undefined,1497865170611
80ec3f676e17debf,14.128323492397026,undefined,1497865171604
80ec3f676e17debf,16.706221643526995,undefined,1497865172604
80ec3f676e17debf,12.842437920886132,undefined,1497865173619
80ec3f676e17debf,366.9067740141321,undefined,1497865175207
80ec3f676e17debf,364.58313544300916,undefined,1497865175604
80ec3f676e17debf,365.12312427682554,undefined,1497865176607
80ec3f676e17debf,368.8998521250501,undefined,1497865177606
80ec3f676e17debf,369.41717492026254,undefined,1497865178628
80ec3f676e17debf,366.34140740168607,undefined,1497865179612
80ec3f676e17debf,358.76493067632424,undefined,1497865180586
80ec3f676e17debf,355.7490454675002,undefined,1497865181599
80ec3f676e17debf,357.54700709929944,undefined,1497865182607
80ec3f676e17debf,360.2536081268581,undefined,1497865183602
80ec3f676e17debf,359.2561580042367,undefined,1497865184584
80ec3f676e17debf,350.0190295563856,undefined,1497865185620
80ec3f676e17debf,341.5034513362834,undefined,1497865186608
80ec3f676e17debf,341.25146484634035,undefined,1497865187625
80ec3f676e17debf,348.0189760177024,undefined,1497865188619
80ec3f676e17debf,352.92273075858907,undefined,1497865189596
80ec3f676e17debf,356.34156031256185,undefined,1497865190599
80ec3f676e17debf,357.54481970097623,undefined,1497865191606
80ec3f676e17debf,358.04548296085136,undefined,1497865192899
80ec3f676e17debf,360.4054899334159,undefined,1497865193608
80ec3f676e17debf,369.20030127526024,undefined,1497865194620
80ec3f676e17debf,15.731970539405289,undefined,1497865195604
80ec3f676e17debf,11.025591352449368,undefined,1497865196608
80ec3f676e17debf,362.9419797628881,undefined,1497865197584
80ec3f676e17debf,360.245792523197,undefined,1497865198609
80ec3f676e17debf,360.2155477884725,undefined,1497865199591
80ec3f676e17debf,368.1171606698784,undefined,1497865200590
80ec3f676e17debf,17.673792336435373,undefined,1497865201611
80ec3f676e17debf,22.911249411777636,undefined,1497865202612
80ec3f676e17debf,24.573079889210707,undefined,1497865203609
