1498222851052,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-86;,fc:3f:db:e5:15:42,-92;,00:1a:8c:a3:73:30,-94;,6c:70:9f:da:31:64,-96;,00:1a:8c:a3:73:2f,-96;,00:24:a8:a8:b2:d1,-92;,,80ec3f676e17debf
1498222851129,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-86;,fc:3f:db:e5:15:42,-92;,00:1a:8c:a3:73:30,-94;,6c:70:9f:da:31:64,-96;,00:1a:8c:a3:73:2f,-96;,00:24:a8:a8:b2:d1,-92;,,80ec3f676e17debf
1498222851426,24:de:c6:e5:4c:11,-68;,ec:08:6b:8a:c2:69,-89;,fc:3f:db:e5:15:42,-89;,00:1a:8c:a3:73:30,-97;,6c:70:9f:da:31:64,-93;,00:1a:8c:a3:73:2f,-99;,00:24:a8:a8:b2:d1,-89;,,80ec3f676e17debf
1498222851723,24:de:c6:e5:4c:11,-68;,ec:08:6b:8a:c2:69,-89;,fc:3f:db:e5:15:42,-89;,00:1a:8c:a3:73:30,-97;,6c:70:9f:da:31:64,-93;,00:1a:8c:a3:73:2f,-99;,00:24:a8:a8:b2:d1,-89;,,80ec3f676e17debf
1498222852031,24:de:c6:e5:4c:11,-68;,ec:08:6b:8a:c2:69,-89;,fc:3f:db:e5:15:42,-89;,00:1a:8c:a3:73:30,-97;,6c:70:9f:da:31:64,-93;,00:1a:8c:a3:73:2f,-99;,00:24:a8:a8:b2:d1,-89;,,80ec3f676e17debf
1498222852364,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222852623,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222852926,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222853231,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222853521,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222853826,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222854123,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222854420,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222854721,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222855034,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222855553,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222855632,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222855930,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222856231,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222856538,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222856827,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222857127,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222857433,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222857725,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222858027,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222858335,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222858624,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222859236,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222859635,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222859928,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222860167,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222860950,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222861062,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222861372,24:de:c6:e5:4c:11,-71;,ec:08:6b:8a:c2:69,-81;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-90;,,80ec3f676e17debf
1498222861643,24:de:c6:e5:4c:11,-69;,ec:08:6b:8a:c2:69,-80;,fc:3f:db:e5:15:42,-90;,34:31:c4:df:21:46,-89;,,80ec3f676e17debf
1498222861921,24:de:c6:e5:4c:11,-69;,ec:08:6b:8a:c2:69,-80;,fc:3f:db:e5:15:42,-90;,34:31:c4:df:21:46,-89;,,80ec3f676e17debf
1498222862234,24:de:c6:e5:4c:11,-69;,ec:08:6b:8a:c2:69,-80;,fc:3f:db:e5:15:42,-90;,34:31:c4:df:21:46,-89;,,80ec3f676e17debf
1498222862536,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222862834,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222863137,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222863429,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222863729,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222864027,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222864324,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222864632,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222864924,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222865572,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222865835,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222866130,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222866432,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222866721,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222867046,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222867326,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222867635,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222867928,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222868230,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222868523,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222868836,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222869133,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222869426,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222869732,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222870025,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222870325,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222870627,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222870947,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222871224,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222871525,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222871838,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222872136,ec:08:6b:8a:c2:69,-84;,fc:3f:db:e5:15:42,-92;,34:31:c4:df:21:46,-89;,00:26:3e:5a:38:c0,-95;,,80ec3f676e17debf
1498222872912,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222873033,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222873326,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222873628,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222873992,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222874414,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222874642,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222874850,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222875139,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222875849,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222876025,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222876354,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222876638,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222876930,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222877226,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222877531,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222877822,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
1498222878128,24:de:c6:e5:4b:e1,-81;,24:de:c6:e5:4b:e3,-81;,24:de:c6:e5:4b:f2,-85;,24:de:c6:e5:4b:e0,-82;,24:de:c6:e5:4b:f1,-86;,24:de:c6:e5:4b:f4,-86;,24:de:c6:e5:4c:11,-86;,24:de:c6:e5:4c:12,-86;,24:de:c6:e5:4c:14,-86;,24:de:c6:e5:4c:00,-88;,24:de:c6:e5:4c:03,-89;,28:c6:8e:62:9b:c3,-93;,24:de:c6:e5:4b:e4,-81;,24:de:c6:e5:4b:e2,-81;,24:de:c6:e5:4b:f3,-86;,24:de:c6:e5:4c:10,-86;,24:de:c6:e5:4b:f0,-87;,24:de:c6:e5:4c:13,-87;,,80ec3f676e17debf
