UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-0.8878236538256652,-0.9623017133156174,-0.7015799794987194,-0.7959317369704161,-1.5090672375052003,-1.4945364536072046,1.9486039777698274,-0.2631255363574813,-0.31000916279155916,-0.6369328928428932,0.05447249481100042,-2.2260466727228976,1.7480190229500892,-0.8162802334414468,-0.13965043405534716,-0.2259100398645145,-0.33833264675616753,-0.8305801982706204,-0.5610133061682796,-0.6077208440691874,-0.716708234708643,-0.28578755932356903,-0.6347557646141164,-0.519937406943879,undefined,1498222851454
80ec3f676e17debf,-0.9176230087481233,-0.994294030713233,-0.845770422903922,-0.9426499320686065,-1.7044072094684972,-1.562465938086063,1.8761243536313592,-0.8823015441436017,-0.2540602918643533,-0.6860601095245361,0.07749247301887698,-2.2886381455247857,4.4396585338680925,-0.994666041062642,-1.138040878679677,-1.1018851985292841,-1.0254101926251444,-1.0431938579326707,-1.0421368185057795,-1.0920565662692312,-1.1080760353046009,-0.3660526884126628,-0.6322685765629151,-0.42078474336465627,undefined,1498222852965
80ec3f676e17debf,-1.2336343081582404,-0.903306706004418,-0.9121235473027762,-0.9963310266297636,-1.804536130205596,-1.658797733911744,1.900763409278422,-0.8718322260104622,-0.24380477560957034,-0.6862389142032943,0.07295091429489751,-1.278645079127093,3.501827790775401,-1.0520043456200079,-1.1863306130934137,-0.9257632033483936,-1.2235321928816574,-1.0706463281727177,-1.1407788874203828,-1.0392097375073188,-1.1555049008744984,-0.41127223667178164,-0.6537060323062978,-0.4765423254699849,undefined,1498222854467
80ec3f676e17debf,-1.2073000468657886,-0.593362494716402,-0.9338161690316588,-1.006008198142865,-1.7705708001475209,-1.7848714668404155,1.9196471725495547,-0.8896270980693507,-0.32873912282940104,-0.6811659817387462,0.07166541563866943,-0.7841280127155061,1.4999617034313726,-1.0689934760140436,-1.2430710617968215,-0.974428482285852,-1.2492879283812568,-1.076641765120734,-1.172412830706642,-1.0710029400297756,-1.176657423016429,-0.42508653363835086,-0.6550130776485381,-0.4828335747604531,undefined,1498222856016
80ec3f676e17debf,-1.2017559764202206,-0.7489215569025467,-0.9625265284819191,-1.0213541103480168,-1.7606553889706371,-1.8860023745046308,1.9450958073790623,-0.8491884347685882,-0.35116060395283255,-0.6688576159296845,0.08135955814674403,-0.12380244704465888,1.1496351381461676,-1.0658080063756394,-1.245485552382681,-0.9790632747939035,-1.2383077108621774,-1.0932194805155273,-1.1848794684969575,-1.085734764505034,-1.192885202692478,-0.432572015613854,-0.6552040794133094,-0.48757909263189525,undefined,1498222857484
80ec3f676e17debf,-1.1671056180857695,-0.9126989167463678,-0.9593366014927566,-1.013392721850635,-1.7763513625133043,-1.925021788584725,1.948093793802836,-0.8809523522155607,-0.3410270050521575,-0.6689125915132168,0.08705146062640338,0.16372663469244772,0.45768577317290554,-1.0902298841500477,-1.2563507388526272,-1.030045957051568,-1.2531880466608702,-1.1063556598189808,-1.20341082854331,-1.1116007850174914,-1.2115724361975349,-0.4386297152244239,-0.6559001437299655,-0.4924417851670808,undefined,1498222859270
80ec3f676e17debf,-1.1698776360558487,-0.8974365267952117,-0.9701826582202485,-1.0143158760886641,-1.789866768617903,-1.920437845854719,1.9446513753075538,-0.8995117795102254,-0.34403205446281654,-0.6675335839197096,0.08637255803525071,0.1425258250704738,-0.33870877896613194,-1.0955389764709678,-1.2684231825791328,-1.0509025092054392,-1.2648886986718018,-1.118942657999767,-1.2173975364285505,-1.1369431275697617,-1.2275447917538895,-0.44289407500869815,-0.663709021202639,-0.4975218602428912,undefined,1498222860970
80ec3f676e17debf,-1.106120963953457,-0.8539973877062367,-0.9510420797374757,-1.0220072180192403,-1.750482834327521,-1.8797902922453003,1.9391314110284696,-0.8794218762138827,-0.3407678263649553,-0.663523057338326,0.08031052961194814,-0.05126046709906967,-0.33870877896613194,-1.0997862606883235,-1.2817028559538215,-1.048585105885233,-1.278801435873518,-1.1339410138468158,-1.2499770156637275,-1.1329519289489038,-1.2492930250752148,-0.4720580393848351,-0.6628525924525205,-0.5134395063179562,undefined,1498222861975
80ec3f676e17debf,-1.1144370437427515,-0.8639766426743003,-0.8176979471967144,-0.9056066853564074,-1.7744382215478063,-1.7983251496072208,1.9563539975782132,-0.6709070648713704,-0.31663191398661833,-0.6497788396565293,0.09464284298310692,-0.24624177816412102,1.0103748885918005,-1.085982599932692,-1.2370348399335687,-0.9883328492107359,-1.2246511990937057,-1.1200393899505303,-1.2130964025578574,-1.0638476882501333,-1.2140045718478452,-0.47176428509459767,-0.6632652296284242,-0.5120734964259176,undefined,1498222863480
80ec3f676e17debf,-0.9162369350654406,-0.44719555558823015,-0.03422016236711293,0.0270512818833009,-1.6201116238307929,-1.8053664389414694,1.963238827236125,-0.5872703213175897,-0.3628409484034468,-0.6454898824587377,0.08586288807806111,-0.11855209369892006,0.6883355614973262,-1.0711171181227215,-1.1392481304145612,-0.9558893334521872,-1.1586401417060792,-1.112151634725297,-1.1633765859259002,-1.0348850111254277,-1.1846285406797632,-0.4711544506191843,-0.6587197993577611,-0.5013720649929188,undefined,1498222864994
