timestamp, light1, light2, light3, UUID 
1498222850109,108965,5512,108965,,80ec3f676e17debf
1498222850828,109862,5459,109862,,80ec3f676e17debf
1498222851008,110445,5408,110445,,80ec3f676e17debf
1498222851008,110445,5408,110445,,80ec3f676e17debf
1498222851008,110445,5408,110445,,80ec3f676e17debf
1498222851234,104729,5548,104729,,80ec3f676e17debf
1498222851370,96346,5857,96346,,80ec3f676e17debf
1498222851370,96346,5857,96346,,80ec3f676e17debf
1498222851547,108726,5502,108726,,80ec3f676e17debf
1498222851729,110560,5382,110560,,80ec3f676e17debf
1498222851729,110560,5382,110560,,80ec3f676e17debf
1498222851908,107160,5266,107160,,80ec3f676e17debf
1498222851908,107160,5266,107160,,80ec3f676e17debf
1498222852090,104053,5450,104053,,80ec3f676e17debf
1498222852090,104053,5450,104053,,80ec3f676e17debf
1498222852274,105487,5397,105487,,80ec3f676e17debf
1498222852274,105487,5397,105487,,80ec3f676e17debf
1498222852447,101556,5559,101556,,80ec3f676e17debf
1498222852627,100398,5619,100398,,80ec3f676e17debf
1498222852627,100398,5619,100398,,80ec3f676e17debf
1498222852808,100286,5585,100286,,80ec3f676e17debf
1498222852808,100286,5585,100286,,80ec3f676e17debf
1498222852987,100748,5577,100748,,80ec3f676e17debf
1498222852987,100748,5577,100748,,80ec3f676e17debf
1498222853173,100694,5569,100694,,80ec3f676e17debf
1498222853173,100694,5569,100694,,80ec3f676e17debf
1498222853351,100562,5534,100562,,80ec3f676e17debf
1498222853528,103699,5622,103699,,80ec3f676e17debf
1498222853528,103699,5622,103699,,80ec3f676e17debf
1498222853710,106832,5765,106832,,80ec3f676e17debf
1498222853710,106832,5765,106832,,80ec3f676e17debf
1498222853896,104847,5885,104847,,80ec3f676e17debf
1498222853896,104847,5885,104847,,80ec3f676e17debf
1498222854068,98500,5735,98500,,80ec3f676e17debf
1498222854068,98500,5735,98500,,80ec3f676e17debf
1498222854252,97420,5726,97420,,80ec3f676e17debf
1498222854429,98170,5780,98170,,80ec3f676e17debf
1498222854429,98170,5780,98170,,80ec3f676e17debf
1498222854609,103814,5676,103814,,80ec3f676e17debf
1498222854609,103814,5676,103814,,80ec3f676e17debf
1498222854789,104109,5626,104109,,80ec3f676e17debf
1498222854789,104109,5626,104109,,80ec3f676e17debf
1498222854967,101388,5585,101388,,80ec3f676e17debf
1498222855148,98977,5841,98977,,80ec3f676e17debf
1498222855508,99603,5734,99603,,80ec3f676e17debf
1498222855508,99603,5734,99603,,80ec3f676e17debf
1498222855688,99454,5738,99454,,80ec3f676e17debf
1498222855688,99454,5738,99454,,80ec3f676e17debf
1498222855872,98746,5709,98746,,80ec3f676e17debf
1498222855872,98746,5709,98746,,80ec3f676e17debf
1498222856053,98944,5696,98944,,80ec3f676e17debf
1498222856232,100218,5772,100218,,80ec3f676e17debf
1498222856232,100218,5772,100218,,80ec3f676e17debf
1498222856407,100637,5702,100637,,80ec3f676e17debf
1498222856407,100637,5702,100637,,80ec3f676e17debf
1498222856588,101274,5615,101274,,80ec3f676e17debf
1498222856588,101274,5615,101274,,80ec3f676e17debf
1498222856767,102907,5666,102907,,80ec3f676e17debf
1498222856767,102907,5666,102907,,80ec3f676e17debf
1498222856948,102927,5678,102927,,80ec3f676e17debf
1498222857128,102078,5660,102078,,80ec3f676e17debf
1498222857308,101827,5657,101827,,80ec3f676e17debf
1498222857308,101827,5657,101827,,80ec3f676e17debf
1498222857488,102717,5655,102717,,80ec3f676e17debf
1498222857488,102717,5655,102717,,80ec3f676e17debf
1498222857669,102462,5653,102462,,80ec3f676e17debf
1498222857669,102462,5653,102462,,80ec3f676e17debf
1498222857849,104123,5600,104123,,80ec3f676e17debf
1498222858030,103834,5615,103834,,80ec3f676e17debf
1498222858030,103834,5615,103834,,80ec3f676e17debf
1498222858215,101382,5588,101382,,80ec3f676e17debf
1498222858215,101382,5588,101382,,80ec3f676e17debf
1498222858388,102668,5586,102668,,80ec3f676e17debf
1498222858388,102668,5586,102668,,80ec3f676e17debf
1498222858568,103307,5597,103307,,80ec3f676e17debf
1498222858568,103307,5597,103307,,80ec3f676e17debf
1498222858928,103064,5665,103064,,80ec3f676e17debf
1498222859289,102886,5646,102886,,80ec3f676e17debf
1498222859289,102886,5646,102886,,80ec3f676e17debf
1498222859468,102812,5635,102812,,80ec3f676e17debf
1498222859648,103104,5654,103104,,80ec3f676e17debf
1498222859648,103104,5654,103104,,80ec3f676e17debf
1498222859829,102977,5669,102977,,80ec3f676e17debf
1498222860010,100587,5669,100587,,80ec3f676e17debf
1498222860010,100587,5669,100587,,80ec3f676e17debf
1498222860907,102622,5667,102622,,80ec3f676e17debf
1498222860907,102622,5667,102622,,80ec3f676e17debf
1498222861103,104218,5694,104218,,80ec3f676e17debf
1498222861268,102549,5674,102549,,80ec3f676e17debf
1498222861268,102549,5674,102549,,80ec3f676e17debf
1498222861447,102548,5655,102548,,80ec3f676e17debf
1498222861629,102247,5628,102247,,80ec3f676e17debf
1498222861629,102247,5628,102247,,80ec3f676e17debf
1498222861813,101895,5776,101895,,80ec3f676e17debf
1498222861813,101895,5776,101895,,80ec3f676e17debf
1498222861988,100580,5808,100580,,80ec3f676e17debf
1498222861988,100580,5808,100580,,80ec3f676e17debf
1498222862179,101201,5718,101201,,80ec3f676e17debf
1498222862347,104275,5694,104275,,80ec3f676e17debf
1498222862347,104275,5694,104275,,80ec3f676e17debf
1498222862528,101453,5723,101453,,80ec3f676e17debf
1498222862528,101453,5723,101453,,80ec3f676e17debf
1498222862708,103179,5673,103179,,80ec3f676e17debf
1498222862708,103179,5673,103179,,80ec3f676e17debf
1498222862889,107825,5475,107825,,80ec3f676e17debf
1498222862889,107825,5475,107825,,80ec3f676e17debf
1498222863068,103424,5557,103424,,80ec3f676e17debf
1498222863068,103424,5557,103424,,80ec3f676e17debf
1498222863253,99537,5751,99537,,80ec3f676e17debf
1498222863429,102014,5697,102014,,80ec3f676e17debf
1498222863429,102014,5697,102014,,80ec3f676e17debf
1498222863617,102580,5584,102580,,80ec3f676e17debf
1498222863617,102580,5584,102580,,80ec3f676e17debf
1498222863790,101375,5713,101375,,80ec3f676e17debf
1498222863790,101375,5713,101375,,80ec3f676e17debf
1498222863968,103031,5653,103031,,80ec3f676e17debf
1498222863968,103031,5653,103031,,80ec3f676e17debf
1498222864148,100544,5572,100544,,80ec3f676e17debf
1498222864328,103836,5519,103836,,80ec3f676e17debf
1498222864328,103836,5519,103836,,80ec3f676e17debf
1498222864509,100228,5614,100228,,80ec3f676e17debf
1498222864509,100228,5614,100228,,80ec3f676e17debf
1498222864690,96183,5699,96183,,80ec3f676e17debf
1498222864690,96183,5699,96183,,80ec3f676e17debf
1498222864868,97361,5739,97361,,80ec3f676e17debf
1498222864868,97361,5739,97361,,80ec3f676e17debf
1498222865048,95573,5720,95573,,80ec3f676e17debf
1498222865410,104659,5436,104659,,80ec3f676e17debf
1498222865590,102447,5429,102447,,80ec3f676e17debf
1498222865590,102447,5429,102447,,80ec3f676e17debf
1498222865770,91487,5541,91487,,80ec3f676e17debf
1498222865770,91487,5541,91487,,80ec3f676e17debf
1498222865964,93280,5526,93280,,80ec3f676e17debf
1498222866136,95209,5589,95209,,80ec3f676e17debf
1498222866136,95209,5589,95209,,80ec3f676e17debf
1498222866314,94594,5505,94594,,80ec3f676e17debf
1498222866314,94594,5505,94594,,80ec3f676e17debf
1498222866495,96822,5376,96822,,80ec3f676e17debf
1498222866495,96822,5376,96822,,80ec3f676e17debf
1498222866668,105389,5275,105389,,80ec3f676e17debf
1498222866668,105389,5275,105389,,80ec3f676e17debf
1498222866848,94571,5378,94571,,80ec3f676e17debf
1498222867029,88635,5594,88635,,80ec3f676e17debf
1498222867029,88635,5594,88635,,80ec3f676e17debf
1498222867209,91630,5505,91630,,80ec3f676e17debf
1498222867209,91630,5505,91630,,80ec3f676e17debf
1498222867388,91238,5493,91238,,80ec3f676e17debf
1498222867388,91238,5493,91238,,80ec3f676e17debf
1498222867571,91765,5501,91765,,80ec3f676e17debf
1498222867571,91765,5501,91765,,80ec3f676e17debf
1498222867752,89651,5494,89651,,80ec3f676e17debf
1498222867929,90280,5315,90280,,80ec3f676e17debf
1498222867929,90280,5315,90280,,80ec3f676e17debf
1498222868110,7419,6517,7419,,80ec3f676e17debf
1498222868110,7419,6517,7419,,80ec3f676e17debf
1498222868290,6537,6542,6537,,80ec3f676e17debf
1498222868290,6537,6542,6537,,80ec3f676e17debf
1498222868468,5218,6304,5218,,80ec3f676e17debf
1498222868468,5218,6304,5218,,80ec3f676e17debf
