timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1498222825052,-30.5,7.800000190734863,-39.10000228881836,50.19860739733073,,80ec3f676e17debf
1498222850957,-18.399999618530273,-19.200000762939453,-33,42.38159992505039,,80ec3f676e17debf
1498222851087,-18.200000762939453,-18.80000114440918,-33.5,42.507999878974985,,80ec3f676e17debf
1498222851126,-18.30000114440918,-18.700000762939453,-33.5,42.50682390069858,,80ec3f676e17debf
1498222851177,-18.30000114440918,-18.600000381469727,-33.60000228881836,42.541864935811134,,80ec3f676e17debf
1498222851234,-18.600000381469727,-18.399999618530273,-33.5,42.506117436567294,,80ec3f676e17debf
1498222851369,-19.5,-18.30000114440918,-33.5,42.86478794028982,,80ec3f676e17debf
1498222851397,-19.600000381469727,-18.30000114440918,-33.5,42.91037227557138,,80ec3f676e17debf
1498222851457,-19.399999618530273,-18.5,-33.5,42.905244263977366,,80ec3f676e17debf
1498222851479,-19.200000762939453,-18.600000381469727,-33.5,42.85848850135867,,80ec3f676e17debf
1498222851517,-18.899999618530273,-18.899999618530273,-33.70000076293945,43.01290557945044,,80ec3f676e17debf
1498222851558,-18.399999618530273,-19.100000381469727,-33.79999923706055,42.96289058060474,,80ec3f676e17debf
1498222851587,-18.100000381469727,-19.30000114440918,-33.900001525878906,43.00360624583111,,80ec3f676e17debf
1498222851648,-17.30000114440918,-19.5,-34.29999923706055,43.08166697444372,,80ec3f676e17debf
1498222851681,-17,-19.600000381469727,-34.5,43.16723298593633,,80ec3f676e17debf
1498222851717,-16.600000381469727,-19.5,-34.79999923706055,43.20705861952166,,80ec3f676e17debf
1498222851747,-16.5,-19.30000114440918,-35,43.24049087683362,,80ec3f676e17debf
1498222851800,-16.200000762939453,-19,-35.29999923706055,43.23806192209934,,80ec3f676e17debf
1498222851859,-16,-18.80000114440918,-35.29999923706055,43.075863296970574,,80ec3f676e17debf
1498222851888,-15.90000057220459,-18.600000381469727,-35.5,43.116354609243565,,80ec3f676e17debf
1498222851930,-15.90000057220459,-18.5,-35.5,43.07330974997606,,80ec3f676e17debf
1498222851997,-16,-18.30000114440918,-35.400001525878906,42.94240563145031,,80ec3f676e17debf
1498222852061,-16.30000114440918,-18.200000762939453,-35.29999923706055,42.930409030560725,,80ec3f676e17debf
1498222852068,-16.399999618530273,-18.200000762939453,-35.20000076293945,42.88636206615725,,80ec3f676e17debf
1498222852118,-16.80000114440918,-18.100000381469727,-35.20000076293945,42.998722146142576,,80ec3f676e17debf
1498222852227,-17.399999618530273,-18.100000381469727,-35.400001525878906,43.399656120379426,,80ec3f676e17debf
1498222852320,-17.5,-18.30000114440918,-35.60000228881836,43.68638406400661,,80ec3f676e17debf
1498222852388,-17.5,-18.399999618530273,-35.79999923706055,43.89134185846588,,80ec3f676e17debf
1498222852447,-17.399999618530273,-18.30000114440918,-35.79999923706055,43.8097011744224,,80ec3f676e17debf
1498222852478,-17.5,-18.399999618530273,-35.79999923706055,43.89134185846588,,80ec3f676e17debf
1498222852517,-17.5,-18.399999618530273,-35.70000076293945,43.80981750547794,,80ec3f676e17debf
1498222852548,-17.600000381469727,-18.30000114440918,-35.60000228881836,43.726538421804165,,80ec3f676e17debf
1498222852587,-17.600000381469727,-18.200000762939453,-35.60000228881836,43.684781537046206,,80ec3f676e17debf
1498222852648,-17.600000381469727,-18,-35.60000228881836,43.60183616761455,,80ec3f676e17debf
1498222852677,-17.600000381469727,-17.899999618530273,-35.5,43.47896023262466,,80ec3f676e17debf
1498222852706,-17.700000762939453,-17.899999618530273,-35.60000228881836,43.60114814576453,,80ec3f676e17debf
1498222852747,-17.700000762939453,-17.899999618530273,-35.5,43.519535983360754,,80ec3f676e17debf
1498222852787,-17.600000381469727,-17.80000114440918,-35.29999923706055,43.27458841446567,,80ec3f676e17debf
1498222852848,-17.5,-17.899999618530273,-35.400001525878906,43.356892524655535,,80ec3f676e17debf
1498222852879,-17.5,-17.899999618530273,-35.20000076293945,43.19374968912784,,80ec3f676e17debf
1498222852918,-17.399999618530273,-17.899999618530273,-35,42.99034720018644,,80ec3f676e17debf
1498222852977,-17.399999618530273,-17.899999618530273,-34.79999923706055,42.827676441581154,,80ec3f676e17debf
1498222852997,-17.30000114440918,-17.899999618530273,-34.60000228881836,42.62464273700169,,80ec3f676e17debf
1498222853059,-17.200000762939453,-17.80000114440918,-34.5,42.46092384429403,,80ec3f676e17debf
1498222853118,-17.200000762939453,-17.700000762939453,-34.60000228881836,42.500473199341776,,80ec3f676e17debf
1498222853160,-17.200000762939453,-17.700000762939453,-34.60000228881836,42.500473199341776,,80ec3f676e17debf
1498222853198,-17.200000762939453,-17.700000762939453,-34.60000228881836,42.500473199341776,,80ec3f676e17debf
1498222853247,-17.200000762939453,-17.700000762939453,-34.79999923706055,42.6634501993235,,80ec3f676e17debf
1498222853267,-17.200000762939453,-17.700000762939453,-34.60000228881836,42.500473199341776,,80ec3f676e17debf
1498222853317,-17.30000114440918,-17.80000114440918,-34.70000076293945,42.664038179813616,,80ec3f676e17debf
1498222853377,-17.30000114440918,-17.80000114440918,-34.5,42.50153015972447,,80ec3f676e17debf
1498222853396,-17.30000114440918,-17.80000114440918,-34.5,42.50153015972447,,80ec3f676e17debf
1498222853448,-17.399999618530273,-17.80000114440918,-34.5,42.5423319307195,,80ec3f676e17debf
1498222853467,-17.399999618530273,-17.700000762939453,-34.5,42.50058844663856,,80ec3f676e17debf
1498222853517,-17.399999618530273,-17.600000381469727,-34.79999923706055,42.70316037491674,,80ec3f676e17debf
1498222853567,-17.5,-17.5,-34.79999923706055,42.70292632820598,,80ec3f676e17debf
1498222853580,-17.399999618530273,-17.399999618530273,-34.79999923706055,42.621120063746346,,80ec3f676e17debf
1498222853647,-17.600000381469727,-17.100000381469727,-35,42.74540926728547,,80ec3f676e17debf
1498222853677,-17.700000762939453,-17,-35,42.74681320358864,,80ec3f676e17debf
1498222853718,-17.700000762939453,-16.700000762939453,-35.20000076293945,42.7927574803662,,80ec3f676e17debf
1498222853767,-17.80000114440918,-16.399999618530273,-35.10000228881836,42.635784854350746,,80ec3f676e17debf
1498222853798,-17.80000114440918,-16.30000114440918,-35,42.515056860063744,,80ec3f676e17debf
1498222853847,-17.80000114440918,-16,-35,42.40094370241621,,80ec3f676e17debf
1498222853877,-17.899999618530273,-15.90000057220459,-35.10000228881836,42.48799969165237,,80ec3f676e17debf
1498222853919,-17.899999618530273,-15.699999809265137,-35.10000228881836,42.41356027516252,,80ec3f676e17debf
1498222853967,-17.899999618530273,-15.5,-35.10000228881836,42.33993510836393,,80ec3f676e17debf
1498222853997,-17.899999618530273,-15.40000057220459,-35.10000228881836,42.30342922153436,,80ec3f676e17debf
1498222854047,-17.899999618530273,-15.199999809265137,-35.10000228881836,42.231032408249284,,80ec3f676e17debf
1498222854068,-17.899999618530273,-15.100000381469727,-35.20000076293945,42.27836352051314,,80ec3f676e17debf
1498222854118,-17.899999618530273,-14.800000190734863,-35.29999923706055,42.25564988862159,,80ec3f676e17debf
1498222854147,-17.899999618530273,-14.699999809265137,-35.400001525878906,42.304374782431445,,80ec3f676e17debf
1498222854201,-17.80000114440918,-14.300000190734863,-35.5,42.20876724507164,,80ec3f676e17debf
1498222854237,-17.80000114440918,-14,-35.5,42.1080755539299,,80ec3f676e17debf
1498222854277,-17.80000114440918,-13.90000057220459,-35.70000076293945,42.24381802267419,,80ec3f676e17debf
1498222854308,-17.700000762939453,-13.800000190734863,-35.79999923706055,42.25363811652236,,80ec3f676e17debf
1498222854357,-17.700000762939453,-13.5,-35.79999923706055,42.15661195637791,,80ec3f676e17debf
1498222854388,-17.700000762939453,-13.5,-36,42.32658785045754,,80ec3f676e17debf
1498222854477,-17.700000762939453,-13.100000381469727,-36,42.200711545323976,,80ec3f676e17debf
1498222854527,-17.700000762939453,-12.90000057220459,-35.900001525878906,42.05365758857544,,80ec3f676e17debf
1498222854570,-17.700000762939453,-12.600000381469727,-35.79999923706055,41.87708133820038,,80ec3f676e17debf
1498222854598,-17.700000762939453,-12.40000057220459,-35.60000228881836,41.64625020635111,,80ec3f676e17debf
1498222854658,-17.600000381469727,-12.100000381469727,-35.70000076293945,41.60120341687752,,80ec3f676e17debf
1498222854679,-17.600000381469727,-12,-35.79999923706055,41.658131287225906,,80ec3f676e17debf
1498222854717,-17.600000381469727,-11.90000057220459,-35.79999923706055,41.6294357181657,,80ec3f676e17debf
