1497865289612,24:de:c6:e5:4c:11,-78;,ec:08:6b:8a:c2:69,-64;,00:26:3e:5a:38:c0,-81;,c8:51:95:a2:9f:a8,-90;,9c:1c:12:ad:f0:e0,-84;,9c:1c:12:ad:f0:e3,-85;,00:26:3e:a3:20:40,-85;,00:26:3e:a3:20:50,-86;,9c:1c:12:ad:f0:e1,-86;,d4:d9:19:08:67:6a,-90;,34:31:c4:df:21:46,-92;,9c:1c:12:ad:f0:e4,-85;,9c:1c:12:ad:f0:e2,-85;,00:26:3e:a3:20:44,-89;,,80ec3f676e17debf
1497865289829,24:de:c6:e5:4c:11,-78;,ec:08:6b:8a:c2:69,-64;,00:26:3e:5a:38:c0,-81;,c8:51:95:a2:9f:a8,-90;,9c:1c:12:ad:f0:e0,-84;,9c:1c:12:ad:f0:e3,-85;,00:26:3e:a3:20:40,-85;,00:26:3e:a3:20:50,-86;,9c:1c:12:ad:f0:e1,-86;,d4:d9:19:08:67:6a,-90;,34:31:c4:df:21:46,-92;,9c:1c:12:ad:f0:e4,-85;,9c:1c:12:ad:f0:e2,-85;,00:26:3e:a3:20:44,-89;,,80ec3f676e17debf
1497865290127,24:de:c6:e5:4c:11,-78;,ec:08:6b:8a:c2:69,-64;,00:26:3e:5a:38:c0,-81;,c8:51:95:a2:9f:a8,-90;,9c:1c:12:ad:f0:e0,-84;,9c:1c:12:ad:f0:e3,-85;,00:26:3e:a3:20:40,-85;,00:26:3e:a3:20:50,-86;,9c:1c:12:ad:f0:e1,-86;,d4:d9:19:08:67:6a,-90;,34:31:c4:df:21:46,-92;,9c:1c:12:ad:f0:e4,-85;,9c:1c:12:ad:f0:e2,-85;,00:26:3e:a3:20:44,-89;,,80ec3f676e17debf
1497865290452,24:de:c6:e5:4c:11,-78;,ec:08:6b:8a:c2:69,-64;,00:26:3e:5a:38:c0,-81;,c8:51:95:a2:9f:a8,-90;,9c:1c:12:ad:f0:e0,-84;,9c:1c:12:ad:f0:e3,-85;,00:26:3e:a3:20:40,-85;,00:26:3e:a3:20:50,-86;,9c:1c:12:ad:f0:e1,-86;,d4:d9:19:08:67:6a,-90;,34:31:c4:df:21:46,-92;,9c:1c:12:ad:f0:e4,-85;,9c:1c:12:ad:f0:e2,-85;,00:26:3e:a3:20:44,-89;,,80ec3f676e17debf
1497865290707,24:de:c6:e5:4c:11,-76;,ec:08:6b:8a:c2:69,-63;,00:26:3e:5a:38:c0,-79;,c8:51:95:a2:9f:a8,-89;,9c:1c:12:ad:f0:e0,-82;,9c:1c:12:ad:f0:e3,-84;,00:26:3e:a3:20:40,-83;,00:26:3e:a3:20:50,-85;,9c:1c:12:ad:f0:e1,-84;,d4:d9:19:08:67:6a,-89;,34:31:c4:df:21:46,-90;,9c:1c:12:ad:f0:e4,-84;,9c:1c:12:ad:f0:e2,-83;,00:26:3e:a3:20:44,-88;,,80ec3f676e17debf
1497865291034,24:de:c6:e5:4c:11,-76;,ec:08:6b:8a:c2:69,-63;,00:26:3e:5a:38:c0,-79;,c8:51:95:a2:9f:a8,-89;,9c:1c:12:ad:f0:e0,-82;,9c:1c:12:ad:f0:e3,-84;,00:26:3e:a3:20:40,-83;,00:26:3e:a3:20:50,-85;,9c:1c:12:ad:f0:e1,-84;,d4:d9:19:08:67:6a,-89;,34:31:c4:df:21:46,-90;,9c:1c:12:ad:f0:e4,-84;,9c:1c:12:ad:f0:e2,-83;,00:26:3e:a3:20:44,-88;,,80ec3f676e17debf
1497865292173,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865292221,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865292510,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865292822,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865293109,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865293408,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865293723,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865294012,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865294321,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865294603,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865294909,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865295221,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
1497865295516,ec:08:6b:8a:c2:69,-65;,00:26:3e:5a:38:c0,-87;,c8:51:95:a2:9f:a8,-82;,34:31:c4:df:21:46,-92;,40:e3:d6:51:22:71,-86;,28:c6:8e:62:9b:c3,-93;,,80ec3f676e17debf
