timestamp, pressure, UUID 
1497865203843,965.231689453125,80ec3f676e17debf
1497865289582,965.154052734375,80ec3f676e17debf
1497865289762,965.07763671875,80ec3f676e17debf
1497865289941,965.0185546875,80ec3f676e17debf
1497865290123,964.951171875,80ec3f676e17debf
1497865290301,964.874267578125,80ec3f676e17debf
1497865290488,964.798583984375,80ec3f676e17debf
1497865290663,964.7490234375,80ec3f676e17debf
1497865290905,965.154052734375,80ec3f676e17debf
1497865291022,964.6787109375,80ec3f676e17debf
1497865292101,964.4853515625,80ec3f676e17debf
1497865292288,964.483154296875,80ec3f676e17debf
1497865292461,964.476806640625,80ec3f676e17debf
1497865292641,964.4775390625,80ec3f676e17debf
1497865292821,964.4716796875,80ec3f676e17debf
1497865293006,964.469970703125,80ec3f676e17debf
1497865293183,964.460693359375,80ec3f676e17debf
1497865293361,964.446044921875,80ec3f676e17debf
1497865293543,964.449951171875,80ec3f676e17debf
1497865293722,964.429931640625,80ec3f676e17debf
1497865293907,964.4287109375,80ec3f676e17debf
1497865294087,964.4365234375,80ec3f676e17debf
1497865294261,964.43994140625,80ec3f676e17debf
1497865294441,964.442626953125,80ec3f676e17debf
1497865294624,964.463134765625,80ec3f676e17debf
1497865294803,964.4501953125,80ec3f676e17debf
1497865294983,964.489013671875,80ec3f676e17debf
1497865295161,964.50927734375,80ec3f676e17debf
1497865295350,964.516357421875,80ec3f676e17debf
1497865295521,964.53076171875,80ec3f676e17debf
1497865295704,964.51416015625,80ec3f676e17debf
1497865295882,964.51123046875,80ec3f676e17debf
1497865296061,964.52490234375,80ec3f676e17debf
1497865296241,964.5234375,80ec3f676e17debf
1497865296785,964.549560546875,80ec3f676e17debf
1497865296962,964.574951171875,80ec3f676e17debf
1497865297145,964.58984375,80ec3f676e17debf
1497865297325,964.58251953125,80ec3f676e17debf
1497865297501,964.567138671875,80ec3f676e17debf
1497865298221,964.557861328125,80ec3f676e17debf
1497865298402,964.55322265625,80ec3f676e17debf
1497865298583,964.56591796875,80ec3f676e17debf
1497865298768,964.56787109375,80ec3f676e17debf
1497865298951,964.571044921875,80ec3f676e17debf
1497865299124,964.568115234375,80ec3f676e17debf
1497865299303,964.55126953125,80ec3f676e17debf
1497865299482,964.549560546875,80ec3f676e17debf
1497865299663,964.539794921875,80ec3f676e17debf
1497865299843,964.53125,80ec3f676e17debf
1497865300021,964.524658203125,80ec3f676e17debf
1497865300200,964.532958984375,80ec3f676e17debf
1497865300384,964.533447265625,80ec3f676e17debf
1497865300563,964.544921875,80ec3f676e17debf
1497865300743,964.53271484375,80ec3f676e17debf
1497865300921,964.533935546875,80ec3f676e17debf
1497865301102,964.52880859375,80ec3f676e17debf
1497865301281,964.533447265625,80ec3f676e17debf
1497865301461,964.533935546875,80ec3f676e17debf
1497865301645,964.52587890625,80ec3f676e17debf
1497865301822,964.519287109375,80ec3f676e17debf
1497865302003,964.534912109375,80ec3f676e17debf
1497865302182,964.53076171875,80ec3f676e17debf
1497865302365,964.520263671875,80ec3f676e17debf
1497865302543,964.504150390625,80ec3f676e17debf
1497865302721,964.4912109375,80ec3f676e17debf
1497865302902,964.481689453125,80ec3f676e17debf
1497865303081,964.484130859375,80ec3f676e17debf
1497865303262,964.474853515625,80ec3f676e17debf
1497865303448,964.46533203125,80ec3f676e17debf
1497865303623,964.47900390625,80ec3f676e17debf
1497865303802,964.5009765625,80ec3f676e17debf
1497865303984,964.516357421875,80ec3f676e17debf
1497865304162,964.52294921875,80ec3f676e17debf
1497865304341,964.519287109375,80ec3f676e17debf
1497865304522,964.5380859375,80ec3f676e17debf
1497865304702,964.53564453125,80ec3f676e17debf
1497865304882,964.546630859375,80ec3f676e17debf
1497865305062,964.553955078125,80ec3f676e17debf
1497865305242,964.543701171875,80ec3f676e17debf
1497865305425,964.534912109375,80ec3f676e17debf
1497865305603,964.53955078125,80ec3f676e17debf
1497865305786,964.525146484375,80ec3f676e17debf
1497865305962,964.5244140625,80ec3f676e17debf
1497865306146,964.527099609375,80ec3f676e17debf
1497865306325,964.526611328125,80ec3f676e17debf
1497865306502,964.531982421875,80ec3f676e17debf
1497865307044,964.576416015625,80ec3f676e17debf
1497865307225,964.577392578125,80ec3f676e17debf
1497865307407,964.58544921875,80ec3f676e17debf
1497865307582,964.591552734375,80ec3f676e17debf
1497865307763,964.598876953125,80ec3f676e17debf
1497865307943,964.590087890625,80ec3f676e17debf
1497865308122,964.597900390625,80ec3f676e17debf
1497865308301,964.596923828125,80ec3f676e17debf
1497865308487,964.5859375,80ec3f676e17debf
1497865308665,964.586669921875,80ec3f676e17debf
1497865308846,964.589599609375,80ec3f676e17debf
1497865309025,964.6005859375,80ec3f676e17debf
1497865309203,964.616943359375,80ec3f676e17debf
1497865309385,964.611083984375,80ec3f676e17debf
1497865309562,964.6044921875,80ec3f676e17debf
1497865309741,964.607666015625,80ec3f676e17debf
1497865309930,964.607421875,80ec3f676e17debf
1497865310101,964.615966796875,80ec3f676e17debf
1497865310282,964.62255859375,80ec3f676e17debf
1497865310462,964.629638671875,80ec3f676e17debf
1497865310648,964.645751953125,80ec3f676e17debf
1497865310828,964.654296875,80ec3f676e17debf
1497865311002,964.66357421875,80ec3f676e17debf
1497865311182,964.669189453125,80ec3f676e17debf
1497865311369,964.675537109375,80ec3f676e17debf
1497865311544,964.691650390625,80ec3f676e17debf
1497865311722,964.701904296875,80ec3f676e17debf
1497865311908,964.700927734375,80ec3f676e17debf
1497865312088,964.71044921875,80ec3f676e17debf
1497865312262,964.70263671875,80ec3f676e17debf
1497865312443,964.715087890625,80ec3f676e17debf
1497865312627,964.736328125,80ec3f676e17debf
1497865312803,964.71630859375,80ec3f676e17debf
1497865312983,964.722900390625,80ec3f676e17debf
1497865313165,964.72802734375,80ec3f676e17debf
1497865313343,964.734375,80ec3f676e17debf
1497865313523,964.74755859375,80ec3f676e17debf
1497865313705,964.75341796875,80ec3f676e17debf
1497865313884,964.75537109375,80ec3f676e17debf
1497865314062,964.775146484375,80ec3f676e17debf
1497865314242,964.78125,80ec3f676e17debf
1497865314422,964.7841796875,80ec3f676e17debf
1497865314602,964.7890625,80ec3f676e17debf
1497865314782,964.793701171875,80ec3f676e17debf
1497865314965,964.798828125,80ec3f676e17debf
1497865315145,964.809814453125,80ec3f676e17debf
1497865315324,964.8134765625,80ec3f676e17debf
1497865315504,964.80517578125,80ec3f676e17debf
1497865315683,964.81103515625,80ec3f676e17debf
1497865315865,964.811767578125,80ec3f676e17debf
1497865316042,964.805908203125,80ec3f676e17debf
1497865316223,964.803955078125,80ec3f676e17debf
1497865316402,964.804443359375,80ec3f676e17debf
1497865316581,964.8173828125,80ec3f676e17debf
1497865316766,964.82275390625,80ec3f676e17debf
1497865316944,964.83056640625,80ec3f676e17debf
1497865317133,964.84716796875,80ec3f676e17debf
1497865317314,964.852294921875,80ec3f676e17debf
1497865317483,964.86328125,80ec3f676e17debf
1497865317662,964.874267578125,80ec3f676e17debf
1497865317842,964.879150390625,80ec3f676e17debf
1497865318022,964.887939453125,80ec3f676e17debf
1497865318205,964.89453125,80ec3f676e17debf
1497865318382,964.8876953125,80ec3f676e17debf
1497865318565,964.89599609375,80ec3f676e17debf
1497865318741,964.897705078125,80ec3f676e17debf
1497865318924,964.8935546875,80ec3f676e17debf
1497865319103,964.8994140625,80ec3f676e17debf
1497865319282,964.900634765625,80ec3f676e17debf
1497865319463,964.906494140625,80ec3f676e17debf
1497865319644,964.89990234375,80ec3f676e17debf
1497865319827,964.910888671875,80ec3f676e17debf
1497865320015,964.916259765625,80ec3f676e17debf
1497865320191,964.926025390625,80ec3f676e17debf
1497865320366,964.937744140625,80ec3f676e17debf
1497865320542,964.939208984375,80ec3f676e17debf
1497865320730,964.951171875,80ec3f676e17debf
1497865320902,964.969482421875,80ec3f676e17debf
1497865321086,964.982177734375,80ec3f676e17debf
1497865321265,964.999755859375,80ec3f676e17debf
1497865321442,964.991943359375,80ec3f676e17debf
