UUID, meanHeading, class, timestamp 
80ec3f676e17debf,369.8259729680866,undefined,1497865290340
80ec3f676e17debf,365.821746626311,undefined,1497865292158
80ec3f676e17debf,365.39731950652725,undefined,1497865292261
80ec3f676e17debf,360.52784035444904,undefined,1497865293253
80ec3f676e17debf,357.1074553476448,undefined,1497865294256
80ec3f676e17debf,355.7634945291236,undefined,1497865295266
80ec3f676e17debf,353.77677204294946,undefined,1497865296256
80ec3f676e17debf,352.83150474530686,undefined,1497865297262
80ec3f676e17debf,351.0647844171766,undefined,1497865298324
80ec3f676e17debf,349.0571526483366,undefined,1497865299264
80ec3f676e17debf,348.04768903903334,undefined,1497865300258
80ec3f676e17debf,351.4879731259833,undefined,1497865301258
80ec3f676e17debf,355.7111057598043,undefined,1497865302246
80ec3f676e17debf,359.42386542631414,undefined,1497865303256
80ec3f676e17debf,362.4472020654451,undefined,1497865304249
80ec3f676e17debf,363.4803786898243,undefined,1497865305250
80ec3f676e17debf,359.84048283869583,undefined,1497865306254
80ec3f676e17debf,357.99989591362163,undefined,1497865307329
80ec3f676e17debf,353.06864250167536,undefined,1497865308266
80ec3f676e17debf,351.7982776152923,undefined,1497865309272
80ec3f676e17debf,353.5888820847731,undefined,1497865310270
80ec3f676e17debf,362.6735515218837,undefined,1497865311259
80ec3f676e17debf,26.03538421013442,undefined,1497865312259
80ec3f676e17debf,46.411048747895045,undefined,1497865313266
80ec3f676e17debf,40.47279815511879,undefined,1497865314253
80ec3f676e17debf,33.93060201074413,undefined,1497865315257
80ec3f676e17debf,31.182267119147276,undefined,1497865316271
80ec3f676e17debf,24.909371864074075,undefined,1497865317254
80ec3f676e17debf,19.632030911563554,undefined,1497865318260
80ec3f676e17debf,17.536569097361166,undefined,1497865319265
80ec3f676e17debf,17.83252257513943,undefined,1497865320251
80ec3f676e17debf,22.364145061816956,undefined,1497865321262
80ec3f676e17debf,35.86956796853788,undefined,1497865322258
80ec3f676e17debf,59.73899624319124,undefined,1497865323258
80ec3f676e17debf,67.98723697551358,undefined,1497865324261
80ec3f676e17debf,65.14363406200701,undefined,1497865325325
80ec3f676e17debf,16.759665827373066,undefined,1497865326262
80ec3f676e17debf,312.8064584483051,undefined,1497865327262
80ec3f676e17debf,309.8899886490082,undefined,1497865328269
80ec3f676e17debf,334.4738287768399,undefined,1497865329258
80ec3f676e17debf,359.93955141071194,undefined,1497865330259
80ec3f676e17debf,12.92870667698989,undefined,1497865331877
80ec3f676e17debf,15.141590474116866,undefined,1497865332277
80ec3f676e17debf,11.117342808770207,undefined,1497865333264
80ec3f676e17debf,366.77210594719753,undefined,1497865334267
80ec3f676e17debf,364.2660457426069,undefined,1497865335273
80ec3f676e17debf,362.355903002645,undefined,1497865337066
80ec3f676e17debf,361.97754406789306,undefined,1497865337321
80ec3f676e17debf,360.4170463259064,undefined,1497865338262
80ec3f676e17debf,360.4939400618078,undefined,1497865339297
80ec3f676e17debf,369.69858033947435,undefined,1497865340267
80ec3f676e17debf,22.64633569030666,undefined,1497865342099
80ec3f676e17debf,23.345628200711122,undefined,1497865342262
80ec3f676e17debf,32.96066739550122,undefined,1497865343255
80ec3f676e17debf,31.672912374541625,undefined,1497865344308
80ec3f676e17debf,32.33865717235218,undefined,1497865346222
80ec3f676e17debf,32.13280544173012,undefined,1497865346265
80ec3f676e17debf,26.54338267482172,undefined,1497865347288
80ec3f676e17debf,25.233535122582737,undefined,1497865348768
80ec3f676e17debf,21.19974863280395,undefined,1497865349249
80ec3f676e17debf,15.220505753494574,undefined,1497865351079
80ec3f676e17debf,14.999370542906421,undefined,1497865351257
80ec3f676e17debf,17.51933585819565,undefined,1497865352267
80ec3f676e17debf,14.359287137328959,undefined,1497865353245
80ec3f676e17debf,11.881805214001167,undefined,1497865354287
80ec3f676e17debf,10.21697157659324,undefined,1497865355233
80ec3f676e17debf,369.39749279725714,undefined,1497865356253
80ec3f676e17debf,367.61975742718073,undefined,1497865357255
80ec3f676e17debf,362.9433898779443,undefined,1497865358262
80ec3f676e17debf,363.8266152407072,undefined,1497865359246
80ec3f676e17debf,369.985042840164,undefined,1497865360282
80ec3f676e17debf,20.674491719155533,undefined,1497865361263
80ec3f676e17debf,26.81899674589029,undefined,1497865362268
80ec3f676e17debf,25.763074518879368,undefined,1497865363262
80ec3f676e17debf,23.989343889650257,undefined,1497865364482
80ec3f676e17debf,19.9597244025404,undefined,1497865365257
80ec3f676e17debf,16.705167376977744,undefined,1497865366246
80ec3f676e17debf,12.375688408511964,undefined,1497865367255
80ec3f676e17debf,369.10196190970896,undefined,1497865368490
80ec3f676e17debf,364.0600810511443,undefined,1497865369282
80ec3f676e17debf,359.5208513281111,undefined,1497865370251
80ec3f676e17debf,352.90853121580056,undefined,1497865371262
80ec3f676e17debf,349.75852219339595,undefined,1497865372278
80ec3f676e17debf,343.8022035348777,undefined,1497865373259
80ec3f676e17debf,343.53113071924383,undefined,1497865374283
80ec3f676e17debf,345.48423097607133,undefined,1497865375264
80ec3f676e17debf,353.7387899482666,undefined,1497865376246
80ec3f676e17debf,367.057968637705,undefined,1497865377257
80ec3f676e17debf,11.292038848820908,undefined,1497865378506
80ec3f676e17debf,11.619591128704531,undefined,1497865379506
80ec3f676e17debf,17.83955962085738,undefined,1497865380247
80ec3f676e17debf,22.7914055223089,undefined,1497865381246
80ec3f676e17debf,26.859342353502083,undefined,1497865382256
80ec3f676e17debf,32.19219342817067,undefined,1497865383234
80ec3f676e17debf,37.36154237348229,undefined,1497865384263
80ec3f676e17debf,39.30667933029685,undefined,1497865385255
