timestamp, heading, UUID 
1497865237048,42.98978042602539,,80ec3f676e17debf
1497865289439,77.55831146240234,,80ec3f676e17debf
1497865289589,8.99919319152832,,80ec3f676e17debf
1497865289704,8.727453231811523,,80ec3f676e17debf
1497865289730,7.760558128356934,,80ec3f676e17debf
1497865289798,5.240118980407715,,80ec3f676e17debf
1497865289829,4.303920745849609,,80ec3f676e17debf
1497865289910,2.8238744735717773,,80ec3f676e17debf
1497865289938,2.817856788635254,,80ec3f676e17debf
1497865289997,3.1796319484710693,,80ec3f676e17debf
1497865290009,3.2251062393188477,,80ec3f676e17debf
1497865290043,3.352396011352539,,80ec3f676e17debf
1497865290089,3.4740498065948486,,80ec3f676e17debf
1497865290118,3.5346720218658447,,80ec3f676e17debf
1497865290168,3.6876776218414307,,80ec3f676e17debf
1497865290188,3.8097424507141113,,80ec3f676e17debf
1497865290202,3.853921413421631,,80ec3f676e17debf
1497865290225,3.897834062576294,,80ec3f676e17debf
1497865290358,3.6308329105377197,,80ec3f676e17debf
1497865290408,3.6785614490509033,,80ec3f676e17debf
1497865290470,3.9915075302124023,,80ec3f676e17debf
1497865290517,4.377218723297119,,80ec3f676e17debf
1497865290549,4.65338659286499,,80ec3f676e17debf
1497865290577,4.935887813568115,,80ec3f676e17debf
1497865290601,5.088680267333984,,80ec3f676e17debf
1497865290629,5.288514137268066,,80ec3f676e17debf
1497865290657,5.474490642547607,,80ec3f676e17debf
1497865290683,5.5419087409973145,,80ec3f676e17debf
1497865290698,5.538415431976318,,80ec3f676e17debf
1497865290723,5.459357738494873,,80ec3f676e17debf
1497865290738,5.292367935180664,,80ec3f676e17debf
1497865290789,4.435178279876709,,80ec3f676e17debf
1497865290821,4.003607273101807,,80ec3f676e17debf
1497865290909,1.6395071744918823,,80ec3f676e17debf
1497865290931,1.2382723093032837,,80ec3f676e17debf
1497865290948,0.8009985685348511,,80ec3f676e17debf
1497865290969,0.30589547753334045,,80ec3f676e17debf
1497865290983,0.03498360887169838,,80ec3f676e17debf
1497865291037,358.3001403808594,,80ec3f676e17debf
1497865291089,357.490234375,,80ec3f676e17debf
1497865291118,357.7210998535156,,80ec3f676e17debf
1497865292108,2.1146304607391357,,80ec3f676e17debf
1497865292169,0.5016790628433228,,80ec3f676e17debf
1497865292199,359.4803466796875,,80ec3f676e17debf
1497865292220,358.7593078613281,,80ec3f676e17debf
1497865292254,357.7740173339844,,80ec3f676e17debf
1497865292285,356.8659362792969,,80ec3f676e17debf
1497865292300,356.2898864746094,,80ec3f676e17debf
1497865292319,355.678466796875,,80ec3f676e17debf
1497865292366,353.6919250488281,,80ec3f676e17debf
1497865292381,351.7955627441406,,80ec3f676e17debf
1497865292409,349.23614501953125,,80ec3f676e17debf
1497865292438,348.54541015625,,80ec3f676e17debf
1497865292468,348.62506103515625,,80ec3f676e17debf
1497865292482,348.8089599609375,,80ec3f676e17debf
1497865292498,349.2717590332031,,80ec3f676e17debf
1497865292529,350.12567138671875,,80ec3f676e17debf
1497865292559,351.1846923828125,,80ec3f676e17debf
1497865292585,351.9429016113281,,80ec3f676e17debf
1497865292602,352.6514587402344,,80ec3f676e17debf
1497865292637,353.7422180175781,,80ec3f676e17debf
1497865292658,354.1438293457031,,80ec3f676e17debf
1497865292670,354.32177734375,,80ec3f676e17debf
1497865292689,354.6128234863281,,80ec3f676e17debf
1497865292708,354.80963134765625,,80ec3f676e17debf
1497865292732,354.93389892578125,,80ec3f676e17debf
1497865292757,355.0479736328125,,80ec3f676e17debf
1497865292780,355.10906982421875,,80ec3f676e17debf
1497865292803,355.2502746582031,,80ec3f676e17debf
1497865292837,355.9088134765625,,80ec3f676e17debf
1497865292918,359.08349609375,,80ec3f676e17debf
1497865292948,0.3683905005455017,,80ec3f676e17debf
1497865292978,0.8909894227981567,,80ec3f676e17debf
1497865293002,0.8251860737800598,,80ec3f676e17debf
1497865293029,0.1131361648440361,,80ec3f676e17debf
1497865293048,359.3880920410156,,80ec3f676e17debf
1497865293077,358.3059387207031,,80ec3f676e17debf
1497865293098,357.70892333984375,,80ec3f676e17debf
1497865293118,357.17901611328125,,80ec3f676e17debf
1497865293151,356.4765319824219,,80ec3f676e17debf
1497865293183,356.0587158203125,,80ec3f676e17debf
1497865293197,356.022216796875,,80ec3f676e17debf
1497865293218,356.23980712890625,,80ec3f676e17debf
1497865293237,356.6938171386719,,80ec3f676e17debf
1497865293269,357.4991149902344,,80ec3f676e17debf
1497865293291,357.9308166503906,,80ec3f676e17debf
1497865293311,358.1878662109375,,80ec3f676e17debf
1497865293337,358.40496826171875,,80ec3f676e17debf
1497865293359,358.4573669433594,,80ec3f676e17debf
1497865293380,358.5043029785156,,80ec3f676e17debf
1497865293400,358.5895080566406,,80ec3f676e17debf
1497865293420,358.70965576171875,,80ec3f676e17debf
1497865293438,358.7420654296875,,80ec3f676e17debf
1497865293479,358.2281494140625,,80ec3f676e17debf
1497865293498,357.4417724609375,,80ec3f676e17debf
1497865293512,356.9347229003906,,80ec3f676e17debf
1497865293542,355.7991638183594,,80ec3f676e17debf
1497865293571,355.0142822265625,,80ec3f676e17debf
1497865293592,354.5661926269531,,80ec3f676e17debf
1497865293609,354.0168762207031,,80ec3f676e17debf
1497865293631,353.47430419921875,,80ec3f676e17debf
1497865293660,353.0592346191406,,80ec3f676e17debf
1497865293678,353.0876770019531,,80ec3f676e17debf
1497865293697,353.3832702636719,,80ec3f676e17debf
1497865293719,353.93463134765625,,80ec3f676e17debf
1497865293770,355.5862121582031,,80ec3f676e17debf
1497865293777,355.8868103027344,,80ec3f676e17debf
1497865293799,356.3856201171875,,80ec3f676e17debf
1497865293829,356.9798583984375,,80ec3f676e17debf
1497865293871,357.3834533691406,,80ec3f676e17debf
1497865293889,357.4267883300781,,80ec3f676e17debf
1497865293897,357.4427490234375,,80ec3f676e17debf
1497865293917,357.50408935546875,,80ec3f676e17debf
1497865293937,357.6141052246094,,80ec3f676e17debf
1497865293969,357.51983642578125,,80ec3f676e17debf
1497865293992,357.1746520996094,,80ec3f676e17debf
1497865294013,356.7291564941406,,80ec3f676e17debf
1497865294038,355.99639892578125,,80ec3f676e17debf
1497865294070,355.4465637207031,,80ec3f676e17debf
1497865294077,355.34576416015625,,80ec3f676e17debf
1497865294100,355.3377685546875,,80ec3f676e17debf
1497865294128,356.02398681640625,,80ec3f676e17debf
1497865294158,358.6104736328125,,80ec3f676e17debf
1497865294177,1.075104832649231,,80ec3f676e17debf
1497865294189,2.1745307445526123,,80ec3f676e17debf
1497865294212,3.8923463821411133,,80ec3f676e17debf
1497865294230,4.886147499084473,,80ec3f676e17debf
1497865294257,5.192824363708496,,80ec3f676e17debf
1497865294289,4.252268314361572,,80ec3f676e17debf
1497865294322,1.3520084619522095,,80ec3f676e17debf
1497865294332,359.9176330566406,,80ec3f676e17debf
1497865294377,355.1442565917969,,80ec3f676e17debf
1497865294389,354.70428466796875,,80ec3f676e17debf
1497865294416,354.0824890136719,,80ec3f676e17debf
1497865294437,353.71923828125,,80ec3f676e17debf
1497865294469,353.7457580566406,,80ec3f676e17debf
1497865294479,353.7776184082031,,80ec3f676e17debf
1497865294497,353.8616638183594,,80ec3f676e17debf
1497865294509,353.9043884277344,,80ec3f676e17debf
1497865294533,354.021484375,,80ec3f676e17debf
1497865294568,354.5682373046875,,80ec3f676e17debf
1497865294578,354.7891845703125,,80ec3f676e17debf
1497865294597,355.24078369140625,,80ec3f676e17debf
1497865294618,355.5979919433594,,80ec3f676e17debf
1497865294637,355.7679443359375,,80ec3f676e17debf
1497865294664,355.6689147949219,,80ec3f676e17debf
