timestamp, magneticFieldX, magneticFieldY, magneticFieldZ, magneticFieldMagnitude, UUID 
1497341448039,19.700000762939453,-27.200000762939453,29,44.37262730232387,,80ec3f676e17debf
1497341466328,0.4000000059604645,14.300000190734863,-60.79999923706055,62.46030658012026,,80ec3f676e17debf
1497341466476,1,13.199999809265137,-61.29999923706055,62.713076241248324,,80ec3f676e17debf
1497341467429,5,16.5,-59.29999923706055,61.75548550723551,,80ec3f676e17debf
1497341467506,4.800000190734863,16.80000114440918,-59.20000076293945,61.72455094128922,,80ec3f676e17debf
1497341467537,4.700000286102295,16.899999618530273,-59.5,62.03184655813092,,80ec3f676e17debf
1497341467568,4.599999904632568,16.899999618530273,-59.60000228881836,62.12028768002427,,80ec3f676e17debf
1497341467604,4.400000095367432,17.100000381469727,-59.70000076293945,62.25640603313916,,80ec3f676e17debf
1497341467686,3.799999952316284,17.600000381469727,-60.10000228881836,62.73922427996905,,80ec3f676e17debf
1497341467746,3.200000047683716,18,-60.400001525878906,63.10626083816718,,80ec3f676e17debf
1497341467779,2.9000000953674316,18.100000381469727,-60.60000228881836,63.3117711664484,,80ec3f676e17debf
1497341467804,2.700000047683716,18.200000762939453,-60.60000228881836,63.33159063811001,,80ec3f676e17debf
1497341467869,2.1000001430511475,18.600000381469727,-60.29999923706055,63.138418308694924,,80ec3f676e17debf
1497341467916,1.600000023841858,18.80000114440918,-60.400001525878906,63.27843384116095,,80ec3f676e17debf
1497341467966,1.2000000476837158,18.700000762939453,-60.20000076293945,63.048949809482984,,80ec3f676e17debf
1497341468012,1,18.700000762939453,-60,62.854514817624555,,80ec3f676e17debf
1497341468076,0.5,18.399999618530273,-60.20000076293945,62.95117184470114,,80ec3f676e17debf
1497341468147,0.20000000298023224,18.100000381469727,-60.400001525878906,63.05402582010107,,80ec3f676e17debf
1497341468177,0.10000000149011612,18,-60.400001525878906,63.02515494824831,,80ec3f676e17debf
1497341468218,0,17.80000114440918,-60.60000228881836,63.160116991800834,,80ec3f676e17debf
1497341468257,0,17.80000114440918,-60.60000228881836,63.160116991800834,,80ec3f676e17debf
1497341468296,-0.10000000149011612,17.899999618530273,-60.70000076293945,63.28435796766539,,80ec3f676e17debf
1497341468326,-0.10000000149011612,17.899999618530273,-60.70000076293945,63.28435796766539,,80ec3f676e17debf
1497341468356,-0.10000000149011612,18.100000381469727,-60.70000076293945,63.341218855530585,,80ec3f676e17debf
1497341468406,-0.10000000149011612,18.30000114440918,-60.900001525878906,63.59017493214733,,80ec3f676e17debf
1497341468438,-0.10000000149011612,18.399999618530273,-60.79999923706055,63.523301946116014,,80ec3f676e17debf
