1497341466226,24:de:c6:e5:4c:00,-55;,ec:08:6b:8a:c2:69,-66;,00:26:3e:a3:20:40,-89;,,80ec3f676e17debf
1497341466477,24:de:c6:e5:4c:00,-55;,ec:08:6b:8a:c2:69,-66;,00:26:3e:a3:20:40,-89;,,80ec3f676e17debf
1497341467501,24:de:c6:e5:4c:00,-55;,ec:08:6b:8a:c2:69,-66;,00:26:3e:a3:20:40,-89;,,80ec3f676e17debf
1497341467573,24:de:c6:e5:4c:00,-55;,ec:08:6b:8a:c2:69,-66;,00:26:3e:a3:20:40,-89;,,80ec3f676e17debf
1497341467894,24:de:c6:e5:4c:00,-54;,ec:08:6b:8a:c2:69,-69;,00:26:3e:a3:20:40,-88;,,80ec3f676e17debf
1497341468176,24:de:c6:e5:4c:00,-54;,ec:08:6b:8a:c2:69,-69;,00:26:3e:a3:20:40,-88;,,80ec3f676e17debf
1497341468469,24:de:c6:e5:4c:00,-54;,ec:08:6b:8a:c2:69,-69;,00:26:3e:a3:20:40,-88;,,80ec3f676e17debf
1497341469379,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341469681,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341469990,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341470271,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341470574,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341470882,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341471172,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341471474,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341471767,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341472068,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341472372,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341472676,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341472964,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341473715,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341473880,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341474182,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341474474,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341475191,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341475383,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341475667,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341475967,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341476276,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341476573,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341476868,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341477171,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341477475,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341477772,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341478518,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341478669,24:de:c6:e5:4c:00,-88;,ec:08:6b:8a:c2:69,-70;,c8:51:95:a2:9f:a8,-80;,34:31:c4:df:21:46,-86;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-89;,00:26:3e:a3:20:42,-92;,24:de:c6:e5:4c:04,-87;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497341478987,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341479262,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341479562,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341479859,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341480446,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341480479,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341480770,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341481074,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341481363,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341481673,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341481975,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341482264,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341482563,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341482871,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341483167,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341483470,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341483768,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341484075,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341484821,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341484986,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341485271,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341485583,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341485878,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341486170,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341486470,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341486771,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341487076,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341487376,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341487673,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341487970,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341488272,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341488582,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341489328,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341489470,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341489772,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341490274,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341490376,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341490674,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
1497341490988,24:de:c6:e5:4c:00,-82;,ec:08:6b:8a:c2:69,-79;,34:31:c4:df:21:46,-93;,24:de:c6:e5:4c:01,-82;,24:de:c6:e5:4c:03,-82;,24:de:c6:e5:4c:04,-81;,24:de:c6:e5:4c:02,-82;,,80ec3f676e17debf
