timestamp, lastAccessTime, proximity, UUID 
1497341465771,1497341465972,far,,80ec3f676e17debf
1497341466031,1497341466124,far,,80ec3f676e17debf
1497341466031,1497341466283,far,,80ec3f676e17debf
1497341466031,1497341466344,far,,80ec3f676e17debf
1497341466031,1497341466464,far,,80ec3f676e17debf
1497341466031,1497341466548,far,,80ec3f676e17debf
1497341466031,1497341467457,far,,80ec3f676e17debf
1497341466031,1497341467525,far,,80ec3f676e17debf
1497341466031,1497341467562,far,,80ec3f676e17debf
1497341466031,1497341467589,far,,80ec3f676e17debf
1497341466031,1497341467612,far,,80ec3f676e17debf
1497341466031,1497341467680,far,,80ec3f676e17debf
1497341466031,1497341467703,far,,80ec3f676e17debf
1497341466031,1497341467741,far,,80ec3f676e17debf
1497341466031,1497341467765,far,,80ec3f676e17debf
1497341466031,1497341467786,far,,80ec3f676e17debf
1497341466031,1497341467811,far,,80ec3f676e17debf
1497341466031,1497341467868,far,,80ec3f676e17debf
1497341466031,1497341467907,far,,80ec3f676e17debf
1497341466031,1497341467942,far,,80ec3f676e17debf
1497341466031,1497341467962,far,,80ec3f676e17debf
1497341466031,1497341467987,far,,80ec3f676e17debf
1497341466031,1497341468012,far,,80ec3f676e17debf
1497341466031,1497341468080,far,,80ec3f676e17debf
1497341466031,1497341468110,far,,80ec3f676e17debf
1497341466031,1497341468148,far,,80ec3f676e17debf
1497341466031,1497341468177,far,,80ec3f676e17debf
1497341466031,1497341468193,far,,80ec3f676e17debf
1497341466031,1497341468215,far,,80ec3f676e17debf
1497341466031,1497341468256,far,,80ec3f676e17debf
1497341466031,1497341468285,far,,80ec3f676e17debf
1497341466031,1497341468305,far,,80ec3f676e17debf
1497341466031,1497341468332,far,,80ec3f676e17debf
1497341466031,1497341468345,far,,80ec3f676e17debf
1497341466031,1497341468362,far,,80ec3f676e17debf
1497341466031,1497341468376,far,,80ec3f676e17debf
1497341466031,1497341468391,far,,80ec3f676e17debf
1497341466031,1497341468409,far,,80ec3f676e17debf
1497341466031,1497341468435,far,,80ec3f676e17debf
1497341466031,1497341468454,far,,80ec3f676e17debf
1497341466031,1497341468470,far,,80ec3f676e17debf
1497341466031,1497341468483,far,,80ec3f676e17debf
1497341466031,1497341468502,far,,80ec3f676e17debf
1497341466031,1497341469304,far,,80ec3f676e17debf
1497341466031,1497341469397,far,,80ec3f676e17debf
1497341466031,1497341469434,far,,80ec3f676e17debf
1497341466031,1497341469457,far,,80ec3f676e17debf
1497341466031,1497341469471,far,,80ec3f676e17debf
1497341466031,1497341469484,far,,80ec3f676e17debf
1497341466031,1497341469512,far,,80ec3f676e17debf
1497341466031,1497341469530,far,,80ec3f676e17debf
1497341466031,1497341469549,far,,80ec3f676e17debf
1497341466031,1497341469565,far,,80ec3f676e17debf
1497341466031,1497341469582,far,,80ec3f676e17debf
1497341466031,1497341469598,far,,80ec3f676e17debf
1497341466031,1497341469639,far,,80ec3f676e17debf
1497341466031,1497341469659,far,,80ec3f676e17debf
1497341466031,1497341469688,far,,80ec3f676e17debf
1497341466031,1497341469708,far,,80ec3f676e17debf
1497341466031,1497341469731,far,,80ec3f676e17debf
1497341466031,1497341469749,far,,80ec3f676e17debf
1497341466031,1497341469771,far,,80ec3f676e17debf
1497341466031,1497341469794,far,,80ec3f676e17debf
1497341466031,1497341469823,far,,80ec3f676e17debf
1497341466031,1497341469856,far,,80ec3f676e17debf
1497341466031,1497341469878,far,,80ec3f676e17debf
1497341466031,1497341469899,far,,80ec3f676e17debf
1497341466031,1497341469935,far,,80ec3f676e17debf
1497341466031,1497341469967,far,,80ec3f676e17debf
1497341466031,1497341469996,far,,80ec3f676e17debf
1497341466031,1497341470041,far,,80ec3f676e17debf
1497341466031,1497341470064,far,,80ec3f676e17debf
1497341466031,1497341470083,far,,80ec3f676e17debf
1497341466031,1497341470097,far,,80ec3f676e17debf
1497341466031,1497341470126,far,,80ec3f676e17debf
1497341466031,1497341470144,far,,80ec3f676e17debf
1497341466031,1497341470156,far,,80ec3f676e17debf
1497341466031,1497341470179,far,,80ec3f676e17debf
1497341466031,1497341470191,far,,80ec3f676e17debf
1497341466031,1497341470211,far,,80ec3f676e17debf
1497341466031,1497341470244,far,,80ec3f676e17debf
1497341466031,1497341470273,far,,80ec3f676e17debf
1497341466031,1497341470289,far,,80ec3f676e17debf
1497341466031,1497341470309,far,,80ec3f676e17debf
1497341466031,1497341470358,far,,80ec3f676e17debf
1497341466031,1497341470366,far,,80ec3f676e17debf
1497341466031,1497341470382,far,,80ec3f676e17debf
1497341466031,1497341470387,far,,80ec3f676e17debf
1497341466031,1497341470405,far,,80ec3f676e17debf
1497341466031,1497341470438,far,,80ec3f676e17debf
1497341466031,1497341470468,far,,80ec3f676e17debf
1497341466031,1497341470492,far,,80ec3f676e17debf
1497341466031,1497341470514,far,,80ec3f676e17debf
1497341466031,1497341470539,far,,80ec3f676e17debf
1497341466031,1497341470558,far,,80ec3f676e17debf
1497341466031,1497341470584,far,,80ec3f676e17debf
1497341466031,1497341470606,far,,80ec3f676e17debf
1497341466031,1497341470646,far,,80ec3f676e17debf
1497341466031,1497341470667,far,,80ec3f676e17debf
1497341466031,1497341470683,far,,80ec3f676e17debf
1497341466031,1497341470700,far,,80ec3f676e17debf
1497341466031,1497341470730,far,,80ec3f676e17debf
1497341466031,1497341470746,far,,80ec3f676e17debf
1497341466031,1497341470761,far,,80ec3f676e17debf
1497341466031,1497341470779,far,,80ec3f676e17debf
1497341466031,1497341470797,far,,80ec3f676e17debf
1497341466031,1497341470833,far,,80ec3f676e17debf
1497341466031,1497341470853,far,,80ec3f676e17debf
1497341466031,1497341470884,far,,80ec3f676e17debf
1497341466031,1497341470912,far,,80ec3f676e17debf
1497341466031,1497341470959,far,,80ec3f676e17debf
1497341466031,1497341470986,far,,80ec3f676e17debf
1497341466031,1497341471005,far,,80ec3f676e17debf
1497341466031,1497341471031,far,,80ec3f676e17debf
1497341466031,1497341471050,far,,80ec3f676e17debf
1497341466031,1497341471067,far,,80ec3f676e17debf
1497341466031,1497341471084,far,,80ec3f676e17debf
1497341466031,1497341471100,far,,80ec3f676e17debf
1497341466031,1497341471130,far,,80ec3f676e17debf
1497341466031,1497341471153,far,,80ec3f676e17debf
1497341466031,1497341471174,far,,80ec3f676e17debf
1497341466031,1497341471193,far,,80ec3f676e17debf
1497341466031,1497341471207,far,,80ec3f676e17debf
1497341466031,1497341471232,far,,80ec3f676e17debf
1497341466031,1497341471246,far,,80ec3f676e17debf
1497341466031,1497341471271,far,,80ec3f676e17debf
1497341466031,1497341471288,far,,80ec3f676e17debf
1497341466031,1497341471309,far,,80ec3f676e17debf
1497341466031,1497341471341,far,,80ec3f676e17debf
1497341466031,1497341471362,far,,80ec3f676e17debf
1497341466031,1497341471378,far,,80ec3f676e17debf
1497341466031,1497341471397,far,,80ec3f676e17debf
1497341466031,1497341471426,far,,80ec3f676e17debf
1497341466031,1497341471444,far,,80ec3f676e17debf
1497341466031,1497341471458,far,,80ec3f676e17debf
1497341466031,1497341471483,far,,80ec3f676e17debf
1497341466031,1497341471498,far,,80ec3f676e17debf
1497341466031,1497341471523,far,,80ec3f676e17debf
