UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-0.15947294962603534,-0.8851091241506855,-0.6971135226126031,-0.7418117001030036,-1.4107286152951073,-1.5666846411163198,1.785602946095326,-1.435438644126428,-0.32555831688867864,-0.6641391862363318,0.05622235060798413,-2.3957352947733184,4.498408951648841,-0.7695601135259211,-0.7130911355904439,-0.43911026558402105,-0.6013406662174234,-0.7781495091131457,-0.9246235661335865,-0.7481191864710525,-0.9286857203594252,-0.2574250043603907,-0.4788908493817125,-0.25814863654155323,undefined,1497341467506
80ec3f676e17debf,-0.948115284056165,-0.8234724908919552,-0.7130641741062134,-0.8094086758286527,-1.4484357561826482,-1.6518704379796456,1.8657235531050804,-1.0565782668483192,-0.29981025018318724,-0.7514099175628888,0.05658853241204082,-2.2831242260346554,7.80801581996435,-1.0679316549597047,-1.0837149150404535,-1.125059146937181,-1.2860249457629587,-1.0272658826597016,-1.0622339966280536,-0.954032452016966,-1.1092078382790769,-0.43491702591005477,-0.6438175020114111,-0.4995281565935593,undefined,1497341469389
80ec3f676e17debf,-0.8677264437488319,-0.610972886204059,-0.3656665883529086,-0.4485757595610006,-1.4372387831565188,-1.7103792907504565,1.949633981944085,-0.5404270428748263,-0.3558993606499535,-0.5788997166280359,-0.022887766877818135,-1.35191179417102,3.7346535204991085,-1.0180260945450175,-1.1102742691520644,-1.0022372302679807,-1.2024247266406214,-1.0571243027357435,-1.037883686314739,-0.7939782879786629,-1.0813966731588671,-0.4544581002370268,-0.6408943909984659,-0.4971779573890013,undefined,1497341470345
80ec3f676e17debf,-0.937027177670439,-0.5860246903279153,-0.16724535303634788,-0.18515532913164137,-1.5205930219899577,-1.715441315578185,1.9264181736741177,-0.7045459443779265,-0.3633457694331557,-0.5553816044477805,-0.021993199968448403,-0.936555050893115,2.002604166666667,-1.019087912361663,-1.064399012440278,-0.9582067014414914,-1.1784119311171652,-1.0583920490289767,-1.0310055416219468,-0.8453384168535956,-1.08289370988843,-0.4645398971193572,-0.6534281161199504,-0.5092472944287993,undefined,1497341471846
80ec3f676e17debf,-0.9453432574597335,-0.39729928074791226,0.038513324283965235,0.03484320375436416,-1.4429816339550192,-1.7215743904631458,1.9661079705742905,-0.42234755941946894,-0.40738783703256215,-0.5049050513418275,-0.07016376177159189,-0.42781929930533574,-0.05583639705882352,-1.0212115544703408,-1.0813004115706846,-0.8956370308475177,-1.188554490933808,-1.0465333739766123,-1.0254063025265852,-0.7941460037803066,-1.0665492259539031,-0.4543256528218161,-0.640229739962109,-0.5091170351375998,undefined,1497341473735
80ec3f676e17debf,-0.8857446338783416,-0.4530657347974364,0.2579890434494064,0.19664739540132858,-1.4940706916352204,-1.7241668335110252,1.955118006710648,-0.511340146345499,-0.39730084865972315,-0.4612836060173051,-0.04287643336350758,0.011587971376190801,-0.38657948975044565,-0.9500695956327304,-1.0825076780300367,-0.8191630392588325,-1.1252778146384168,-1.0143001550268629,-1.0152274944762258,-0.5627218172779755,-1.0003962076144919,-0.45853210324910004,-0.6261554976320113,-0.48363207487650606,undefined,1497341475232
80ec3f676e17debf,-0.9065348851096924,-0.5299648164633075,0.3658132518029687,0.27899278140627387,-1.4428067797680588,-1.6978464301430995,1.9831727752013462,-0.2932061143352706,-0.40485193972230665,-0.5698096656999263,0.03544724370026109,0.0991893547845607,-0.20380041221033868,-0.9075967664099477,-1.089751114817005,-0.7728151424430391,-1.1040276098483188,-0.9733155426038201,-1.023591453549508,-0.5295262568608942,-0.9829027409808203,-0.46012281812106465,-0.6200572070738507,-0.49002858153890727,undefined,1497341476346
80ec3f676e17debf,-0.8081278201674399,-0.687284894415824,0.6522804873842157,0.6444093517365741,-1.4240970987415758,-1.6800603582161209,1.9965453368129644,-0.19684408384772786,-0.30834105596185346,-0.5596098981402684,0.10538802220285116,0.2809777441759099,-0.23861547459893048,-0.8545057525453248,-1.0716424786761816,-0.6430410370117616,-1.0389656138579213,-0.9343866162274712,-1.0201071205238805,-0.4375121358340625,-0.9433367015583797,-0.4720394009575946,-0.6256960325202601,-0.5069652718291108,undefined,1497341477849
80ec3f676e17debf,-0.662596285833147,-0.7219188962169552,0.7990227198985786,0.772175634222562,-1.3733166116284392,-1.7038628530794113,2.002541292900164,-0.18942983023513682,-0.3093744456902805,-0.6447180819689939,0.13785236402697565,0.26564575199029866,1.1670426693404636,-0.8141565719066072,-1.0607772719600925,-0.46460163851066505,-0.9614966866035789,-0.8889993386528379,-1.02760200585075,-0.36681847953981805,-0.9141326607403799,-0.46180054140494947,-0.6234924710062787,-0.5113950413493049,undefined,1497341479327
80ec3f676e17debf,-0.7998117231254406,-0.7178097327741209,0.8105071686430221,0.747770561891425,-1.302797870460107,-1.7285248382678309,2.0247473742976263,-0.07155391973586316,-0.29390249211040326,-0.6218530002225194,0.10068342899070262,0.45838961185041,1.9155665106951874,-0.7706219475310345,-1.0740569674214826,-0.08454893549765738,-0.8609131131403156,-0.8724248837470893,-1.0083993705644385,0.17107494238767543,-0.7766140374803713,-0.4528949139516398,-0.6402411871795951,-0.431779577540456,undefined,1497341480892
