timestamp, heading, UUID 
1497341448048,250.78382873535156,,80ec3f676e17debf
1497341466128,349.1156005859375,,80ec3f676e17debf
1497341466297,349.8638610839844,,80ec3f676e17debf
1497341466430,353.6983947753906,,80ec3f676e17debf
1497341466520,355.77825927734375,,80ec3f676e17debf
1497341467429,0.046207722276449203,,80ec3f676e17debf
1497341467506,358.8976745605469,,80ec3f676e17debf
1497341467537,358.1601867675781,,80ec3f676e17debf
1497341467556,357.6242980957031,,80ec3f676e17debf
1497341467568,357.3517150878906,,80ec3f676e17debf
1497341467604,356.6787414550781,,80ec3f676e17debf
1497341467680,355.9349670410156,,80ec3f676e17debf
1497341467705,355.8211364746094,,80ec3f676e17debf
1497341467746,355.83465576171875,,80ec3f676e17debf
1497341467779,355.9417724609375,,80ec3f676e17debf
1497341467786,355.9620056152344,,80ec3f676e17debf
1497341467847,355.9804382324219,,80ec3f676e17debf
1497341467869,355.97564697265625,,80ec3f676e17debf
1497341467916,355.60565185546875,,80ec3f676e17debf
1497341467946,354.94781494140625,,80ec3f676e17debf
1497341467966,354.25830078125,,80ec3f676e17debf
1497341467997,352.6799621582031,,80ec3f676e17debf
1497341468066,348.7638854980469,,80ec3f676e17debf
1497341468096,347.90216064453125,,80ec3f676e17debf
1497341468138,347.5048828125,,80ec3f676e17debf
1497341468147,347.5373840332031,,80ec3f676e17debf
1497341468177,347.7183837890625,,80ec3f676e17debf
1497341468198,348.2931213378906,,80ec3f676e17debf
1497341468226,349.0688171386719,,80ec3f676e17debf
1497341468266,350.08544921875,,80ec3f676e17debf
1497341468287,350.47857666015625,,80ec3f676e17debf
1497341468310,350.7713928222656,,80ec3f676e17debf
1497341468340,351.0398254394531,,80ec3f676e17debf
1497341468356,351.24029541015625,,80ec3f676e17debf
1497341468367,351.3556213378906,,80ec3f676e17debf
1497341468378,351.4819030761719,,80ec3f676e17debf
1497341468395,351.7613525390625,,80ec3f676e17debf
1497341468426,352.20758056640625,,80ec3f676e17debf
1497341468447,352.48822021484375,,80ec3f676e17debf
1497341468457,352.6239013671875,,80ec3f676e17debf
1497341468476,352.9058532714844,,80ec3f676e17debf
1497341468508,353.4249572753906,,80ec3f676e17debf
1497341469329,358.9850769042969,,80ec3f676e17debf
1497341469397,358.0053405761719,,80ec3f676e17debf
1497341469436,357.426025390625,,80ec3f676e17debf
1497341469449,357.2871398925781,,80ec3f676e17debf
1497341469456,357.1494445800781,,80ec3f676e17debf
1497341469477,356.8749084472656,,80ec3f676e17debf
1497341469490,356.72467041015625,,80ec3f676e17debf
1497341469541,355.7070007324219,,80ec3f676e17debf
1497341469556,355.1533508300781,,80ec3f676e17debf
1497341469576,354.56976318359375,,80ec3f676e17debf
1497341469607,353.34814453125,,80ec3f676e17debf
1497341469636,351.49151611328125,,80ec3f676e17debf
1497341469657,350.2530822753906,,80ec3f676e17debf
1497341469686,349.1772766113281,,80ec3f676e17debf
1497341469716,349.03692626953125,,80ec3f676e17debf
1497341469739,349.47430419921875,,80ec3f676e17debf
1497341469756,350.275390625,,80ec3f676e17debf
1497341469785,351.55487060546875,,80ec3f676e17debf
1497341469808,353.0372314453125,,80ec3f676e17debf
1497341469845,353.7214660644531,,80ec3f676e17debf
1497341469866,353.7759094238281,,80ec3f676e17debf
1497341469882,353.76226806640625,,80ec3f676e17debf
1497341469890,353.74462890625,,80ec3f676e17debf
1497341469939,353.58099365234375,,80ec3f676e17debf
1497341469966,353.2762145996094,,80ec3f676e17debf
1497341469996,352.90924072265625,,80ec3f676e17debf
1497341470018,352.7010498046875,,80ec3f676e17debf
1497341470047,352.55694580078125,,80ec3f676e17debf
1497341470067,352.6297607421875,,80ec3f676e17debf
1497341470086,352.8970031738281,,80ec3f676e17debf
1497341470108,353.4415283203125,,80ec3f676e17debf
1497341470136,354.75970458984375,,80ec3f676e17debf
1497341470159,356.0442810058594,,80ec3f676e17debf
1497341470167,356.7253112792969,,80ec3f676e17debf
1497341470176,357.4277648925781,,80ec3f676e17debf
1497341470197,358.7783508300781,,80ec3f676e17debf
1497341470236,0.5714004635810852,,80ec3f676e17debf
1497341470247,0.7898023128509521,,80ec3f676e17debf
1497341470278,1.0610029697418213,,80ec3f676e17debf
1497341470299,0.8437319397926331,,80ec3f676e17debf
1497341470348,359.3551940917969,,80ec3f676e17debf
1497341470357,358.9554748535156,,80ec3f676e17debf
1497341470366,358.5459899902344,,80ec3f676e17debf
1497341470376,358.1018371582031,,80ec3f676e17debf
1497341470401,357.07659912109375,,80ec3f676e17debf
1497341470428,354.799560546875,,80ec3f676e17debf
1497341470437,354.0073547363281,,80ec3f676e17debf
1497341470464,352.69549560546875,,80ec3f676e17debf
1497341470496,351.59259033203125,,80ec3f676e17debf
1497341470516,351.59619140625,,80ec3f676e17debf
1497341470546,351.91156005859375,,80ec3f676e17debf
1497341470557,352.0652770996094,,80ec3f676e17debf
1497341470584,352.3942565917969,,80ec3f676e17debf
1497341470616,353.1288757324219,,80ec3f676e17debf
1497341470647,353.7383728027344,,80ec3f676e17debf
1497341470666,354.042724609375,,80ec3f676e17debf
1497341470678,354.125244140625,,80ec3f676e17debf
1497341470694,354.1472473144531,,80ec3f676e17debf
1497341470707,354.02764892578125,,80ec3f676e17debf
1497341470736,353.4488220214844,,80ec3f676e17debf
1497341470756,352.89849853515625,,80ec3f676e17debf
1497341470766,352.6029052734375,,80ec3f676e17debf
1497341470782,352.2921142578125,,80ec3f676e17debf
1497341470808,351.0982360839844,,80ec3f676e17debf
1497341470838,348.9589538574219,,80ec3f676e17debf
1497341470867,346.4767150878906,,80ec3f676e17debf
1497341470897,345.2698059082031,,80ec3f676e17debf
1497341470945,344.55859375,,80ec3f676e17debf
1497341470977,344.3841247558594,,80ec3f676e17debf
1497341470996,344.34613037109375,,80ec3f676e17debf
1497341471010,344.3903503417969,,80ec3f676e17debf
1497341471026,344.7446594238281,,80ec3f676e17debf
1497341471057,345.8463134765625,,80ec3f676e17debf
