timestamp, lastAccessTime, proximity, UUID 
1498222734333,1498222734471,far,,80ec3f676e17debf
1498222734333,1498222735263,far,,80ec3f676e17debf
1498222734333,1498222735596,far,,80ec3f676e17debf
1498222734333,1498222735697,far,,80ec3f676e17debf
1498222734333,1498222735748,far,,80ec3f676e17debf
1498222734333,1498222735795,far,,80ec3f676e17debf
1498222734333,1498222735839,far,,80ec3f676e17debf
1498222734333,1498222735887,far,,80ec3f676e17debf
1498222734333,1498222735907,far,,80ec3f676e17debf
1498222734333,1498222735925,far,,80ec3f676e17debf
1498222734333,1498222735951,far,,80ec3f676e17debf
1498222734333,1498222735973,far,,80ec3f676e17debf
1498222734333,1498222735997,far,,80ec3f676e17debf
1498222734333,1498222736008,far,,80ec3f676e17debf
1498222734333,1498222736023,far,,80ec3f676e17debf
1498222734333,1498222736068,far,,80ec3f676e17debf
1498222734333,1498222736081,far,,80ec3f676e17debf
1498222734333,1498222736114,far,,80ec3f676e17debf
1498222734333,1498222736134,far,,80ec3f676e17debf
1498222734333,1498222736163,far,,80ec3f676e17debf
1498222734333,1498222736181,far,,80ec3f676e17debf
1498222734333,1498222736194,far,,80ec3f676e17debf
1498222734333,1498222736212,far,,80ec3f676e17debf
1498222734333,1498222736232,far,,80ec3f676e17debf
1498222734333,1498222736255,far,,80ec3f676e17debf
1498222734333,1498222736267,far,,80ec3f676e17debf
1498222734333,1498222736281,far,,80ec3f676e17debf
1498222734333,1498222736308,far,,80ec3f676e17debf
1498222734333,1498222736331,far,,80ec3f676e17debf
1498222734333,1498222736361,far,,80ec3f676e17debf
1498222734333,1498222736383,far,,80ec3f676e17debf
1498222734333,1498222736400,far,,80ec3f676e17debf
1498222734333,1498222736419,far,,80ec3f676e17debf
1498222734333,1498222736443,far,,80ec3f676e17debf
1498222734333,1498222736458,far,,80ec3f676e17debf
1498222734333,1498222736466,far,,80ec3f676e17debf
1498222734333,1498222736476,far,,80ec3f676e17debf
1498222734333,1498222736488,far,,80ec3f676e17debf
1498222734333,1498222736497,far,,80ec3f676e17debf
1498222734333,1498222736511,far,,80ec3f676e17debf
1498222734333,1498222736527,far,,80ec3f676e17debf
1498222734333,1498222736551,far,,80ec3f676e17debf
1498222734333,1498222736570,far,,80ec3f676e17debf
1498222734333,1498222736585,far,,80ec3f676e17debf
1498222734333,1498222736599,far,,80ec3f676e17debf
1498222734333,1498222736609,far,,80ec3f676e17debf
1498222734333,1498222736627,far,,80ec3f676e17debf
1498222734333,1498222736642,far,,80ec3f676e17debf
1498222734333,1498222736656,far,,80ec3f676e17debf
1498222734333,1498222736669,far,,80ec3f676e17debf
1498222734333,1498222736684,far,,80ec3f676e17debf
1498222734333,1498222736717,far,,80ec3f676e17debf
1498222734333,1498222736740,far,,80ec3f676e17debf
1498222734333,1498222736768,far,,80ec3f676e17debf
1498222734333,1498222736784,far,,80ec3f676e17debf
1498222734333,1498222736802,far,,80ec3f676e17debf
1498222734333,1498222736823,far,,80ec3f676e17debf
1498222734333,1498222736846,far,,80ec3f676e17debf
1498222734333,1498222736874,far,,80ec3f676e17debf
1498222734333,1498222736891,far,,80ec3f676e17debf
1498222734333,1498222736908,far,,80ec3f676e17debf
1498222734333,1498222736939,far,,80ec3f676e17debf
1498222734333,1498222737002,far,,80ec3f676e17debf
1498222734333,1498222737055,far,,80ec3f676e17debf
1498222734333,1498222737095,far,,80ec3f676e17debf
1498222734333,1498222737127,far,,80ec3f676e17debf
1498222734333,1498222737169,far,,80ec3f676e17debf
1498222734333,1498222737195,far,,80ec3f676e17debf
1498222734333,1498222737209,far,,80ec3f676e17debf
1498222734333,1498222737229,far,,80ec3f676e17debf
1498222734333,1498222737254,far,,80ec3f676e17debf
1498222734333,1498222737265,far,,80ec3f676e17debf
1498222734333,1498222737276,far,,80ec3f676e17debf
1498222734333,1498222737282,far,,80ec3f676e17debf
1498222734333,1498222737309,far,,80ec3f676e17debf
1498222734333,1498222737327,far,,80ec3f676e17debf
1498222734333,1498222737363,far,,80ec3f676e17debf
1498222734333,1498222737378,far,,80ec3f676e17debf
1498222734333,1498222737394,far,,80ec3f676e17debf
1498222734333,1498222737407,far,,80ec3f676e17debf
1498222734333,1498222737434,far,,80ec3f676e17debf
1498222734333,1498222737460,far,,80ec3f676e17debf
1498222734333,1498222737478,far,,80ec3f676e17debf
1498222734333,1498222737495,far,,80ec3f676e17debf
1498222734333,1498222737514,far,,80ec3f676e17debf
1498222734333,1498222737530,far,,80ec3f676e17debf
1498222734333,1498222737565,far,,80ec3f676e17debf
1498222734333,1498222737580,far,,80ec3f676e17debf
1498222734333,1498222737609,far,,80ec3f676e17debf
1498222734333,1498222737629,far,,80ec3f676e17debf
1498222734333,1498222737655,far,,80ec3f676e17debf
1498222734333,1498222737673,far,,80ec3f676e17debf
1498222734333,1498222737687,far,,80ec3f676e17debf
1498222734333,1498222737702,far,,80ec3f676e17debf
1498222734333,1498222737719,far,,80ec3f676e17debf
1498222734333,1498222737728,far,,80ec3f676e17debf
1498222734333,1498222737748,far,,80ec3f676e17debf
1498222734333,1498222737763,far,,80ec3f676e17debf
1498222734333,1498222737776,far,,80ec3f676e17debf
1498222734333,1498222737790,far,,80ec3f676e17debf
1498222734333,1498222737802,far,,80ec3f676e17debf
1498222734333,1498222737822,far,,80ec3f676e17debf
1498222734333,1498222737849,far,,80ec3f676e17debf
1498222734333,1498222737859,far,,80ec3f676e17debf
1498222734333,1498222737871,far,,80ec3f676e17debf
1498222734333,1498222737879,far,,80ec3f676e17debf
1498222734333,1498222737889,far,,80ec3f676e17debf
1498222734333,1498222737908,far,,80ec3f676e17debf
1498222734333,1498222737940,far,,80ec3f676e17debf
1498222734333,1498222737967,far,,80ec3f676e17debf
1498222734333,1498222737984,far,,80ec3f676e17debf
1498222734333,1498222737996,far,,80ec3f676e17debf
1498222734333,1498222738016,far,,80ec3f676e17debf
1498222734333,1498222738031,far,,80ec3f676e17debf
1498222734333,1498222738052,far,,80ec3f676e17debf
1498222734333,1498222738067,far,,80ec3f676e17debf
1498222734333,1498222738082,far,,80ec3f676e17debf
1498222734333,1498222738100,far,,80ec3f676e17debf
1498222734333,1498222738119,far,,80ec3f676e17debf
1498222734333,1498222738134,far,,80ec3f676e17debf
1498222734333,1498222738160,far,,80ec3f676e17debf
1498222734333,1498222738177,far,,80ec3f676e17debf
1498222734333,1498222738189,far,,80ec3f676e17debf
1498222734333,1498222738200,far,,80ec3f676e17debf
1498222734333,1498222738218,far,,80ec3f676e17debf
1498222734333,1498222738228,far,,80ec3f676e17debf
1498222734333,1498222738247,far,,80ec3f676e17debf
1498222734333,1498222738262,far,,80ec3f676e17debf
1498222734333,1498222738277,far,,80ec3f676e17debf
1498222734333,1498222738288,far,,80ec3f676e17debf
1498222734333,1498222738303,far,,80ec3f676e17debf
