UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-0.6251738922759119,-1.0124916125669654,-0.7398603740534166,-0.8491466037735752,-1.6574384230366073,-1.343427067129378,1.716326442809054,-1.437148323087959,-0.2910386350683933,-0.8854516633815979,0.06299894861532095,-2.1134498920117033,2.6053399342691623,-0.9394513753762602,-1.0945801070320746,-0.828432596010214,-1.1929011425293023,-1.0930060337841787,-1.0076198471473357,-0.8953293123402615,-1.0751947449648283,-0.5032132361769565,-0.7110212054687864,-0.49900795240594964,undefined,1498222735864
80ec3f676e17debf,-1.1019629240588098,-1.0345046749965174,-0.8850081513470972,-0.9163379455220689,-1.7637371403134812,-1.4079089119653607,1.8281765704503543,-0.892790141930273,-0.27906415359560355,-0.6994328692189918,0.07758807083448778,-2.4329992335588413,5.103320660650624,-1.098724436396291,-1.1621857330026362,-1.0138241903395682,-1.19211552081173,-1.1128931645306908,-1.138915991201637,-1.0694922146258328,-1.1793083918981069,-0.4747238824293304,-0.6549439126105011,-0.5159789554577915,undefined,1498222737351
80ec3f676e17debf,-1.154631481149123,-1.0089695225782371,-0.9012774905752844,-0.9407138175686997,-1.8238435287724768,-1.4163399411478117,1.8334259108088682,-0.8831147795617906,-0.29349407274781725,-0.6850521937233383,0.07944135917793589,-1.326770718798248,3.5845135639483066,-1.0997862639260172,-1.1959885588718262,-1.14128089951682,-1.2618790795932064,-1.1134008917338323,-1.1928730514975898,-1.1602863387195823,-1.2143874397516503,-0.47695499881179637,-0.6673895781659938,-0.5157736479452589,undefined,1498222738893
80ec3f676e17debf,-1.2558105468087497,-1.0647359473997688,-0.9312641257855491,-0.9896224886751809,-1.8707432018086982,-1.4095658102450155,1.83761301102558,-0.84849159641195,-0.2932125216208321,-0.6739422089312581,0.08479207848805305,-0.9699857586182402,1.7153799019607845,-1.1231463076953119,-1.2382420879873361,-1.159820055416665,-1.298584640167738,-1.1392091473424517,-1.2264911591167353,-1.2106741376478256,-1.2504308880355646,-0.47318772975493356,-0.6660270044036848,-0.5149696441287003,undefined,1498222740371
80ec3f676e17debf,-1.250266480676358,-1.0788243073546822,-0.9382818635069268,-0.9933684749850987,-1.9168642672911813,-1.4074904568728432,1.8403637844010319,-0.8288700034634527,-0.2944989407561167,-0.6738370188342265,0.08532683709538982,-0.30681934541578765,-0.9044535427807487,-1.1295172243082645,-1.2780811228358697,-1.1644548479247165,-1.3095650026665002,-1.1526687934579123,-1.2420454284856899,-1.2216208492006144,-1.2654701617032056,-0.47226461235947154,-0.6659582732070857,-0.5166276519509798,undefined,1498222741858
80ec3f676e17debf,-1.3459015060826502,-1.0987828172908094,-0.966992731231086,-1.0259857472910947,-1.978640164170345,-1.3923573876906155,1.831438222017721,-0.8612235419240838,-0.2861322757285198,-0.6788215811110146,0.09047519595195887,-0.01822001278634291,-0.678155637254902,-1.131640869654636,-1.2744593970801519,-1.1667722441787425,-1.3146127709927817,-1.1615860304478758,-1.2515429043300363,-1.2199848472825638,-1.2740513029411136,-0.4720112337955264,-0.6667656320683203,-0.5184053984205422,undefined,1498222743407
80ec3f676e17debf,-1.1463153841071236,-1.0776502773584393,-0.9178660258119474,-0.9877311858213708,-1.8329021244186972,-1.3917913824152546,1.8201826569081858,-0.8845135718581183,-0.27838056881769074,-0.7109122769944807,0.08444027046785889,-0.07485182405473899,-0.4779690285204991,-1.1125281068650035,-1.2744593970801519,-1.1621374516706908,-1.2918331414797255,-1.1224797997133356,-1.250707245512769,-1.1993541641130692,-1.2498362648292687,-0.4674151408504761,-0.6531039452178847,-0.5187112360484786,undefined,1498222744870
80ec3f676e17debf,-0.9536593631280853,-0.856345506154707,-0.6581949901779037,-0.7384783165822993,-1.6802315235507796,-1.410998289231321,1.8534549638509314,-0.6719228745646948,-0.2911917073436818,-0.6644391976967026,0.100001570848431,-0.06519698254881663,-0.3822276069518717,-1.1082808275041882,-1.2442783024883552,-1.134328717820923,-1.214437458181229,-1.120446124246367,-1.21019153303664,-1.1581883104502575,-1.2258083018803954,-0.46246608329191097,-0.6497091476541694,-0.5033118871550408,undefined,1498222746371
80ec3f676e17debf,-1.0978048927905149,-0.3104209733419699,0.189721759547495,0.3368669730374847,-1.5275712079337844,-1.4701004071648482,1.8364690386624805,-0.8526505824432302,-0.284007264893182,-0.6259165273882094,0.1380785358816224,-0.2622161158432527,-0.3604681929590018,-1.0636843642669616,-1.07526421547525,-0.9721110789656459,-1.0580853307911293,-1.072226228539902,-1.137690153738976,-1.049560611847808,-1.156932339963636,-0.4582397814286368,-0.6405869880616599,-0.4875090217742231,undefined,1498222747870
80ec3f676e17debf,-1.058996485935064,-0.3391846497939332,0.6344161846614472,0.7432346328643801,-1.542639753665029,-1.4999239858692952,1.8257841299055775,-0.9820188423128767,-0.3167512469320427,-0.5337084467772233,0.16582682101819815,-0.19652845069062738,-0.1994485294117647,-1.0212115674211153,-1.0064513267264534,-0.9002718374879299,-1.0446377935786757,-1.0410311008196673,-1.0800822513568258,-0.9630787637797283,-1.1026747327722908,-0.4669729839498853,-0.6396493012183657,-0.49837191857857127,undefined,1498222749363
80ec3f676e17debf,-1.0104859514866933,-0.3585562616439083,0.7613802090869342,0.7450611598510484,-1.5493563124447876,-1.5142767588167634,1.8321561505068829,-0.9687970856156118,-0.3360451151905385,-0.5404046862519895,0.1458250226246038,-0.0918181751301782,-0.09065145944741532,-1.005284245130644,-1.0185237557284916,-0.8608761365003941,-1.068677842152578,-1.0304269364564216,-1.0665047931344491,-0.9271403195551993,-1.0851602661540105,-0.47318052145865636,-0.6432761179825212,-0.5093154182870473,undefined,1498222751279
80ec3f676e17debf,-1.0007838238937734,-0.3544471566570586,0.7875385252910846,0.8563082409152616,-1.545859175427702,-1.5349767079112246,1.8677768714189038,-0.7696920349752552,-0.36475351325194577,-0.5193035559806878,0.1093298972646444,-0.08524502096999906,-0.42574643493761144,-0.9978515171764333,-1.0342179104862477,-0.8608761294342138,-1.1066409498488423,-1.014724057215882,-1.0440442108131995,-0.8799346874390083,-1.0598670765318936,-0.4825717646387857,-0.6540442085908929,-0.5219961959729266,undefined,1498222752490
80ec3f676e17debf,-0.9356411643722232,-0.41021358147859044,0.6554704143733782,0.7482532365583254,-1.5506831661124245,-1.549348114174441,1.8851914477630378,-0.677189134139913,-0.39196693275604716,-0.5228543993446935,0.10263032935200532,-0.06744579568440655,-0.40398702094474154,-0.9691823551846694,-1.0402541397117342,-0.7589107790512454,-1.1349342708669194,-0.9993262292830689,-1.0069308869121978,-0.8147333445986391,-1.024331895260852,-0.49333656565655093,-0.6644395442158282,-0.4944063944486291,undefined,1498222754418
80ec3f676e17debf,-0.925939054032008,-0.4471956432722072,0.6273979386661707,0.7003458232166749,-1.5495414535711103,-1.5679517471120792,1.907181884228959,-0.5772287349225895,-0.3810778376513926,-0.5155302700839186,0.10321969953770185,-0.04971147078569004,-0.40398702094474154,-0.9606877997007325,-1.0197310001011421,-0.7287846418812713,-1.1487063741848909,-0.9967841350891593,-0.9815413616741709,-0.6420698730364829,-0.9750652917124856,-0.4949324480091999,-0.6694931165007643,-0.3809193136918954,undefined,1498222755371
