timestamp, signal strength, UUID 
1498222734545,-99,,80ec3f676e17debf
1498222735375,-99,,80ec3f676e17debf
1498222735587,-99,,80ec3f676e17debf
1498222735672,-99,,80ec3f676e17debf
1498222735777,-99,,80ec3f676e17debf
1498222735861,-99,,80ec3f676e17debf
1498222735945,-99,,80ec3f676e17debf
1498222736063,-99,,80ec3f676e17debf
1498222736148,-99,,80ec3f676e17debf
1498222736242,-99,,80ec3f676e17debf
1498222736344,-99,,80ec3f676e17debf
1498222736441,-99,,80ec3f676e17debf
1498222736549,-99,,80ec3f676e17debf
1498222736638,-99,,80ec3f676e17debf
1498222736753,-99,,80ec3f676e17debf
1498222736842,-99,,80ec3f676e17debf
1498222736969,-99,,80ec3f676e17debf
1498222737083,-99,,80ec3f676e17debf
1498222737150,-99,,80ec3f676e17debf
1498222737243,-99,,80ec3f676e17debf
1498222737342,-99,,80ec3f676e17debf
1498222737456,-99,,80ec3f676e17debf
1498222737552,-99,,80ec3f676e17debf
1498222737651,-99,,80ec3f676e17debf
1498222737736,-99,,80ec3f676e17debf
1498222737842,-99,,80ec3f676e17debf
1498222737949,-99,,80ec3f676e17debf
1498222738046,-99,,80ec3f676e17debf
1498222738143,-99,,80ec3f676e17debf
1498222738238,-99,,80ec3f676e17debf
1498222738345,-99,,80ec3f676e17debf
1498222738443,-99,,80ec3f676e17debf
1498222738540,-99,,80ec3f676e17debf
1498222738666,-99,,80ec3f676e17debf
1498222738775,-99,,80ec3f676e17debf
1498222738874,-99,,80ec3f676e17debf
1498222738953,-99,,80ec3f676e17debf
1498222739046,-99,,80ec3f676e17debf
1498222739210,-99,,80ec3f676e17debf
1498222739251,-99,,80ec3f676e17debf
1498222739345,-99,,80ec3f676e17debf
1498222739450,-99,,80ec3f676e17debf
1498222739548,-99,,80ec3f676e17debf
1498222739645,-99,,80ec3f676e17debf
1498222739740,-99,,80ec3f676e17debf
1498222739846,-99,,80ec3f676e17debf
1498222739946,-99,,80ec3f676e17debf
1498222740072,-99,,80ec3f676e17debf
1498222740169,-99,,80ec3f676e17debf
1498222740248,-99,,80ec3f676e17debf
1498222740442,-99,,80ec3f676e17debf
1498222740740,-99,,80ec3f676e17debf
1498222740769,-99,,80ec3f676e17debf
1498222740846,-99,,80ec3f676e17debf
1498222740934,-99,,80ec3f676e17debf
1498222741046,-99,,80ec3f676e17debf
1498222741157,-99,,80ec3f676e17debf
1498222741241,-99,,80ec3f676e17debf
1498222741355,-99,,80ec3f676e17debf
1498222741446,-99,,80ec3f676e17debf
1498222741549,-99,,80ec3f676e17debf
1498222741658,-99,,80ec3f676e17debf
1498222741743,-99,,80ec3f676e17debf
1498222741840,-99,,80ec3f676e17debf
1498222741950,-99,,80ec3f676e17debf
1498222742065,-99,,80ec3f676e17debf
1498222742174,-99,,80ec3f676e17debf
1498222742235,-99,,80ec3f676e17debf
