1497865721949,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865722234,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865722541,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865722845,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865723161,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865723455,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865723747,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865724045,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865724342,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865724650,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865724946,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865725244,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865725549,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865725857,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865726152,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865726447,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865726745,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865727042,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865727347,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865727649,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865727949,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865728250,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865728853,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865729157,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865729460,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865729734,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865730038,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865730359,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865730650,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865730949,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865731320,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865731560,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865731848,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865732167,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865732443,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865732751,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865733048,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865733346,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865733640,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865733941,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865734248,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865734551,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865734855,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865735190,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865735445,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865735746,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865736042,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865736350,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865736647,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865736950,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865737249,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865737555,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865737854,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865738150,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865738448,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865738753,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865739047,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
1497865739349,24:de:c6:e5:4c:00,-48;,ec:08:6b:8a:c2:69,-63;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:4c,-92;,00:26:3e:a3:20:42,-89;,34:31:c4:df:21:46,-92;,28:c6:8e:62:9b:c3,-95;,00:26:3e:a3:20:44,-93;,,80ec3f676e17debf
