timestamp, signal strength, UUID 
1497865712004,-63,,80ec3f676e17debf
1497865714715,-63,,80ec3f676e17debf
1497865714935,-63,,80ec3f676e17debf
1497865715039,-63,,80ec3f676e17debf
1497865715132,-63,,80ec3f676e17debf
1497865715224,-63,,80ec3f676e17debf
1497865715312,-63,,80ec3f676e17debf
1497865715410,-63,,80ec3f676e17debf
1497865715505,-63,,80ec3f676e17debf
1497865715608,-63,,80ec3f676e17debf
1497865715734,-63,,80ec3f676e17debf
1497865715806,-63,,80ec3f676e17debf
1497865715877,-63,,80ec3f676e17debf
1497865715974,-63,,80ec3f676e17debf
1497865716085,-63,,80ec3f676e17debf
1497865716190,-63,,80ec3f676e17debf
1497865716295,-63,,80ec3f676e17debf
1497865716382,-63,,80ec3f676e17debf
1497865716490,-63,,80ec3f676e17debf
1497865716609,-63,,80ec3f676e17debf
1497865716749,-63,,80ec3f676e17debf
1497865716826,-63,,80ec3f676e17debf
1497865716992,-61,,80ec3f676e17debf
1497865717170,-61,,80ec3f676e17debf
1497865717197,-61,,80ec3f676e17debf
1497865717297,-61,,80ec3f676e17debf
1497865717388,-61,,80ec3f676e17debf
1497865717490,-61,,80ec3f676e17debf
1497865717590,-61,,80ec3f676e17debf
1497865717694,-61,,80ec3f676e17debf
1497865717792,-61,,80ec3f676e17debf
1497865717913,-61,,80ec3f676e17debf
1497865718010,-61,,80ec3f676e17debf
1497865718088,-61,,80ec3f676e17debf
1497865718189,-61,,80ec3f676e17debf
1497865718289,-61,,80ec3f676e17debf
1497865718401,-61,,80ec3f676e17debf
1497865718501,-61,,80ec3f676e17debf
1497865718592,-61,,80ec3f676e17debf
1497865718687,-61,,80ec3f676e17debf
1497865718794,-61,,80ec3f676e17debf
1497865718909,-61,,80ec3f676e17debf
1497865718997,-61,,80ec3f676e17debf
1497865719090,-61,,80ec3f676e17debf
1497865719194,-61,,80ec3f676e17debf
1497865719308,-61,,80ec3f676e17debf
1497865719393,-61,,80ec3f676e17debf
1497865719494,-61,,80ec3f676e17debf
1497865719632,-61,,80ec3f676e17debf
1497865719706,-61,,80ec3f676e17debf
1497865719789,-61,,80ec3f676e17debf
1497865719892,-61,,80ec3f676e17debf
1497865719980,-61,,80ec3f676e17debf
1497865720073,-61,,80ec3f676e17debf
1497865720184,-61,,80ec3f676e17debf
1497865720283,-61,,80ec3f676e17debf
1497865720390,-61,,80ec3f676e17debf
1497865720486,-61,,80ec3f676e17debf
1497865720587,-61,,80ec3f676e17debf
1497865720828,-63,,80ec3f676e17debf
1497865720972,-63,,80ec3f676e17debf
1497865720998,-63,,80ec3f676e17debf
1497865721083,-63,,80ec3f676e17debf
1497865721184,-63,,80ec3f676e17debf
1497865721285,-63,,80ec3f676e17debf
1497865721397,-63,,80ec3f676e17debf
1497865721480,-63,,80ec3f676e17debf
1497865721593,-63,,80ec3f676e17debf
1497865721686,-63,,80ec3f676e17debf
1497865721785,-63,,80ec3f676e17debf
1497865721893,-63,,80ec3f676e17debf
1497865722140,-65,,80ec3f676e17debf
1497865722173,-65,,80ec3f676e17debf
1497865722186,-65,,80ec3f676e17debf
1497865722281,-65,,80ec3f676e17debf
1497865722383,-65,,80ec3f676e17debf
1497865722484,-65,,80ec3f676e17debf
1497865722592,-65,,80ec3f676e17debf
1497865722680,-65,,80ec3f676e17debf
1497865722784,-65,,80ec3f676e17debf
1497865722895,-65,,80ec3f676e17debf
1497865723009,-65,,80ec3f676e17debf
1497865723117,-65,,80ec3f676e17debf
1497865723211,-65,,80ec3f676e17debf
1497865723291,-65,,80ec3f676e17debf
1497865723393,-65,,80ec3f676e17debf
1497865723499,-65,,80ec3f676e17debf
1497865723601,-65,,80ec3f676e17debf
1497865723692,-65,,80ec3f676e17debf
1497865723805,-65,,80ec3f676e17debf
1497865723902,-65,,80ec3f676e17debf
1497865723982,-65,,80ec3f676e17debf
1497865724093,-65,,80ec3f676e17debf
1497865724200,-65,,80ec3f676e17debf
1497865724296,-65,,80ec3f676e17debf
1497865724392,-65,,80ec3f676e17debf
1497865724506,-65,,80ec3f676e17debf
1497865724596,-65,,80ec3f676e17debf
1497865724693,-65,,80ec3f676e17debf
1497865724788,-65,,80ec3f676e17debf
1497865724890,-65,,80ec3f676e17debf
1497865724995,-65,,80ec3f676e17debf
1497865725107,-65,,80ec3f676e17debf
1497865725180,-65,,80ec3f676e17debf
1497865725295,-65,,80ec3f676e17debf
1497865725400,-65,,80ec3f676e17debf
1497865725511,-65,,80ec3f676e17debf
1497865725597,-65,,80ec3f676e17debf
1497865725694,-65,,80ec3f676e17debf
1497865725792,-65,,80ec3f676e17debf
1497865725897,-65,,80ec3f676e17debf
1497865725985,-65,,80ec3f676e17debf
1497865726101,-65,,80ec3f676e17debf
1497865726196,-65,,80ec3f676e17debf
1497865726293,-65,,80ec3f676e17debf
1497865726391,-65,,80ec3f676e17debf
1497865726503,-65,,80ec3f676e17debf
1497865726607,-65,,80ec3f676e17debf
1497865726693,-65,,80ec3f676e17debf
1497865726793,-65,,80ec3f676e17debf
1497865726895,-65,,80ec3f676e17debf
1497865726994,-65,,80ec3f676e17debf
1497865727093,-65,,80ec3f676e17debf
1497865727187,-65,,80ec3f676e17debf
1497865727290,-65,,80ec3f676e17debf
1497865727402,-65,,80ec3f676e17debf
1497865727505,-65,,80ec3f676e17debf
1497865727593,-65,,80ec3f676e17debf
1497865727703,-65,,80ec3f676e17debf
1497865727795,-65,,80ec3f676e17debf
1497865727895,-65,,80ec3f676e17debf
1497865727995,-65,,80ec3f676e17debf
1497865728092,-65,,80ec3f676e17debf
1497865728188,-65,,80ec3f676e17debf
1497865728303,-65,,80ec3f676e17debf
1497865728497,-67,,80ec3f676e17debf
1497865728809,-67,,80ec3f676e17debf
1497865728863,-67,,80ec3f676e17debf
1497865728895,-67,,80ec3f676e17debf
1497865728990,-67,,80ec3f676e17debf
1497865729114,-67,,80ec3f676e17debf
1497865729195,-67,,80ec3f676e17debf
1497865729286,-67,,80ec3f676e17debf
1497865729408,-67,,80ec3f676e17debf
1497865729517,-67,,80ec3f676e17debf
1497865729581,-67,,80ec3f676e17debf
1497865729774,-71,,80ec3f676e17debf
1497865729864,-71,,80ec3f676e17debf
1497865729876,-71,,80ec3f676e17debf
1497865729985,-71,,80ec3f676e17debf
1497865730104,-71,,80ec3f676e17debf
1497865730190,-71,,80ec3f676e17debf
1497865730298,-71,,80ec3f676e17debf
1497865730396,-71,,80ec3f676e17debf
1497865730499,-71,,80ec3f676e17debf
1497865730594,-71,,80ec3f676e17debf
1497865730700,-71,,80ec3f676e17debf
1497865730788,-71,,80ec3f676e17debf
1497865730889,-71,,80ec3f676e17debf
1497865731090,-73,,80ec3f676e17debf
1497865731268,-73,,80ec3f676e17debf
1497865731312,-73,,80ec3f676e17debf
1497865731397,-73,,80ec3f676e17debf
1497865731492,-73,,80ec3f676e17debf
1497865731606,-73,,80ec3f676e17debf
1497865731694,-73,,80ec3f676e17debf
1497865731789,-73,,80ec3f676e17debf
1497865731887,-73,,80ec3f676e17debf
1497865731985,-73,,80ec3f676e17debf
1497865732123,-73,,80ec3f676e17debf
1497865732205,-73,,80ec3f676e17debf
1497865732292,-73,,80ec3f676e17debf
1497865732385,-73,,80ec3f676e17debf
1497865732493,-73,,80ec3f676e17debf
1497865732593,-73,,80ec3f676e17debf
1497865732692,-73,,80ec3f676e17debf
1497865732798,-73,,80ec3f676e17debf
1497865732900,-73,,80ec3f676e17debf
1497865732986,-73,,80ec3f676e17debf
1497865733094,-73,,80ec3f676e17debf
1497865733194,-73,,80ec3f676e17debf
1497865733302,-73,,80ec3f676e17debf
1497865733399,-73,,80ec3f676e17debf
