UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-1.1948259185554944,-0.8874573010551405,-0.8515129014130931,-0.9515451104507905,-1.794352477837208,-1.3777445147611638,1.7667455784778847,-1.2224477354453789,-0.26225248967636083,-0.7010247946815853,0.07743628646838631,-1.0372611288958586,4.951004762700535,-1.018026081594243,-0.9062501174187942,-1.1250591398710004,-1.0920906265303156,-1.0880671052994024,-0.9780667540822514,-1.109269641407629,-1.1032649055043493,-0.43348037499696823,-0.6562755357372883,-0.4589295050784815,undefined,1497865715983
80ec3f676e17debf,-1.0742426494681423,-0.843431059284067,-0.5963080685282162,-0.6903488360900322,-1.6621257582374136,-1.3687425630517218,1.8671006272637791,-0.4851914905087681,-0.3201599333635693,-0.7915363453864338,-0.01062870389280407,-5.333030522660508,10.184143827985741,-0.9606877932253453,-1.0100730745688729,-0.8098934401103688,-1.1158712526839658,-0.988576447254031,-1.0006997638818573,-0.968763614346707,-1.0541708052338064,-0.4298584338000862,-0.644504445059623,-0.49465600960853456,undefined,1497865717506
80ec3f676e17debf,-0.7616963056663928,-0.5126478155627419,-0.09100299752458084,-0.1756808408259185,-1.4749830093915917,-1.4509418329868393,1.7904276984802832,-1.1018131821805814,-0.4527348799370255,-0.7545816016675123,0.06510741397108259,-3.346599822017605,8.476029829545455,-0.9649350644919265,-0.9859282165647966,-0.7311020381352971,-1.1078523112030076,-0.9498252609592783,-0.980354301245975,-0.8085990444530685,-0.9974230175543785,-0.4522462072011059,-0.6269200301400898,-0.5224104921081126,undefined,1497865719015
80ec3f676e17debf,-0.7984256753218151,-0.2605246400456673,0.576357073743975,0.627508523520544,-1.4876421308361385,-1.4821542215583416,1.8319326177362338,-0.8811389255773652,-0.4610214766555302,-0.7618101679105836,0.11359601778989789,-2.2985924847793284,2.3507547905525845,-0.9659968920216526,-1.00403685270562,-0.6245018669795557,-1.1069881645346855,-0.9654728976100638,-1.001939832462914,-0.7373399720916939,-0.9963429006340078,-0.46078675790960766,-0.644084183496971,-0.5409618382250868,undefined,1497865720511
80ec3f676e17debf,-0.9176229914954185,-0.3415328266983881,0.8328379282519068,0.9596404170742808,-1.4784055754277323,-1.5308632720314546,1.8594377620168778,-0.8006159360672837,-0.454299899686804,-0.6321535383680833,0.12092638085091383,-0.09500366953998313,-0.10805899064171122,-0.9107822425237391,-0.987135431488512,-0.6778019666897871,-1.1124532074291704,-0.9478654226035799,-0.9908285775458682,-0.7475136942851548,-0.9890863669275948,-0.4636031466990818,-0.6514092944472276,-0.5299291192538761,undefined,1497865722099
80ec3f676e17debf,-1.0132579953358296,-0.37029656160633606,0.705873395552521,0.770349213683095,-1.5251026381178938,-1.5283174111131976,1.8678268423985607,-0.7628401041404029,-0.417774442346028,-0.6038746803714624,0.11648895457685512,0.13573702481108343,-0.0036138034759358177,-0.929895002075678,-0.9798919652526086,-0.7241498776379414,-1.1261663628925411,-0.9460148816395308,-0.987238758776447,-0.7464414698876286,-0.9883890779627268,-0.46603094402221734,-0.656214152006675,-0.5347366032463486,undefined,1497865723546
80ec3f676e17debf,-1.0077139248902618,-0.39025507154246325,0.42132031947433113,0.4905435290351391,-1.3825943065681512,-1.5997318858063596,1.9611402503572661,-0.24317989384783478,-0.39272532688608364,-0.4674878848772786,0.02581203936106007,0.05798690948275648,-0.9175091911764707,-0.8948549267086551,-0.9207370351661335,-0.4020320244461344,-1.0204935842917178,-0.9318808377146541,-0.9449335824672518,-0.11092262732211851,-0.8317931137085391,-0.4670979942900646,-0.4809839787550971,-0.30429339167899133,undefined,1497865725017
80ec3f676e17debf,-0.8940607309203409,-0.4536526913395731,0.227364524496089,0.18162605620609468,-1.3152949914676135,-1.661587162223921,1.9105717108450555,-0.6785090867842584,-0.3683921045959002,-0.49247251878414716,-0.006111158234331465,-0.06319328411149028,-0.8826941287878788,-0.8810512659530235,-0.995586142097066,-0.18187952163729582,-0.9342340181752122,-0.9173110067786754,-0.9777457730289799,0.050738559443482975,-0.8025309408388114,-0.46798443391679123,-0.5127904548337046,-0.30532226443594696,undefined,1497865726548
80ec3f676e17debf,-0.8247599624933241,-0.4806554397091416,0.05382558376062392,0.028800191211082325,-1.309884715317507,-1.7343782168150825,1.9198102182692571,-0.7321054044826536,-0.3575514846123755,-0.5489717021344218,0.013108808660202061,0.01572850508022475,-0.7086188168449198,-0.900164038455737,-0.9931716386272973,-0.14248375705413652,-0.9451171392967135,-0.9392892269863456,-0.9635664772987366,0.06506095618713904,-0.8078414827695344,-0.46966775452326187,-0.48806063157799834,-0.3162656253054183,undefined,1497865728017
80ec3f676e17debf,-0.8053558108237133,-0.46715406552435734,-0.03677220561322271,-0.07194165871282114,-1.3559852109123056,-1.742134583072593,1.9627418043329534,-0.4643856866944107,-0.3818402753023462,-0.6237523369718806,-0.003788325947844686,-0.07095373969556372,-0.6215811608734403,-0.9235240822250317,-1.0354251769455995,-0.0011226986174519126,-0.9121818823205505,-0.9464579327417876,-0.9965632309553278,0.14032859703373488,-0.8102357479695895,-0.4610581559094434,-0.4730962389925992,-0.28619979980843024,undefined,1497865729538
