timestamp, lastAccessTime, proximity, UUID 
1498222605309,1498222605397,far,,80ec3f676e17debf
1498222605309,1498222605515,far,,80ec3f676e17debf
1498222605309,1498222605588,far,,80ec3f676e17debf
1498222605309,1498222605674,far,,80ec3f676e17debf
1498222605309,1498222605773,far,,80ec3f676e17debf
1498222605309,1498222606150,far,,80ec3f676e17debf
1498222605309,1498222606233,far,,80ec3f676e17debf
1498222605309,1498222606300,far,,80ec3f676e17debf
1498222605309,1498222606357,far,,80ec3f676e17debf
1498222605309,1498222606374,far,,80ec3f676e17debf
1498222605309,1498222606389,far,,80ec3f676e17debf
1498222605309,1498222606416,far,,80ec3f676e17debf
1498222605309,1498222606439,far,,80ec3f676e17debf
1498222605309,1498222606459,far,,80ec3f676e17debf
1498222605309,1498222606475,far,,80ec3f676e17debf
1498222605309,1498222606530,far,,80ec3f676e17debf
1498222605309,1498222606648,far,,80ec3f676e17debf
1498222605309,1498222606806,far,,80ec3f676e17debf
1498222605309,1498222606913,far,,80ec3f676e17debf
1498222605309,1498222606962,far,,80ec3f676e17debf
1498222605309,1498222606988,far,,80ec3f676e17debf
1498222605309,1498222607024,far,,80ec3f676e17debf
1498222605309,1498222607059,far,,80ec3f676e17debf
1498222605309,1498222607077,far,,80ec3f676e17debf
1498222605309,1498222607095,far,,80ec3f676e17debf
1498222605309,1498222607120,far,,80ec3f676e17debf
1498222605309,1498222607138,far,,80ec3f676e17debf
1498222605309,1498222607159,far,,80ec3f676e17debf
1498222605309,1498222607182,far,,80ec3f676e17debf
1498222605309,1498222607192,far,,80ec3f676e17debf
1498222605309,1498222607215,far,,80ec3f676e17debf
1498222605309,1498222607228,far,,80ec3f676e17debf
1498222605309,1498222607239,far,,80ec3f676e17debf
1498222605309,1498222607259,far,,80ec3f676e17debf
1498222605309,1498222607268,far,,80ec3f676e17debf
1498222605309,1498222607293,far,,80ec3f676e17debf
1498222605309,1498222607327,far,,80ec3f676e17debf
1498222605309,1498222607349,far,,80ec3f676e17debf
1498222605309,1498222607363,far,,80ec3f676e17debf
1498222605309,1498222607412,far,,80ec3f676e17debf
1498222605309,1498222607446,far,,80ec3f676e17debf
1498222605309,1498222607461,far,,80ec3f676e17debf
1498222605309,1498222607473,far,,80ec3f676e17debf
1498222605309,1498222607487,far,,80ec3f676e17debf
1498222605309,1498222607538,far,,80ec3f676e17debf
1498222605309,1498222607567,far,,80ec3f676e17debf
1498222605309,1498222607579,far,,80ec3f676e17debf
1498222605309,1498222607596,far,,80ec3f676e17debf
1498222605309,1498222607620,far,,80ec3f676e17debf
1498222605309,1498222607641,far,,80ec3f676e17debf
1498222605309,1498222607656,far,,80ec3f676e17debf
1498222605309,1498222607676,far,,80ec3f676e17debf
1498222605309,1498222607704,far,,80ec3f676e17debf
1498222605309,1498222607730,far,,80ec3f676e17debf
1498222605309,1498222607746,far,,80ec3f676e17debf
1498222605309,1498222607762,far,,80ec3f676e17debf
1498222605309,1498222607778,far,,80ec3f676e17debf
1498222605309,1498222607801,far,,80ec3f676e17debf
1498222605309,1498222607828,far,,80ec3f676e17debf
1498222605309,1498222607847,far,,80ec3f676e17debf
1498222605309,1498222607854,far,,80ec3f676e17debf
1498222605309,1498222607868,far,,80ec3f676e17debf
1498222605309,1498222607885,far,,80ec3f676e17debf
1498222605309,1498222607913,far,,80ec3f676e17debf
1498222605309,1498222607936,far,,80ec3f676e17debf
1498222605309,1498222607951,far,,80ec3f676e17debf
1498222605309,1498222607966,far,,80ec3f676e17debf
1498222605309,1498222607995,far,,80ec3f676e17debf
1498222605309,1498222608018,far,,80ec3f676e17debf
1498222605309,1498222608029,far,,80ec3f676e17debf
1498222605309,1498222608042,far,,80ec3f676e17debf
1498222605309,1498222608048,far,,80ec3f676e17debf
1498222605309,1498222608060,far,,80ec3f676e17debf
1498222605309,1498222608075,far,,80ec3f676e17debf
1498222605309,1498222608093,far,,80ec3f676e17debf
1498222605309,1498222608116,far,,80ec3f676e17debf
1498222605309,1498222608134,far,,80ec3f676e17debf
1498222605309,1498222608148,far,,80ec3f676e17debf
1498222605309,1498222608162,far,,80ec3f676e17debf
1498222605309,1498222608171,far,,80ec3f676e17debf
1498222605309,1498222608178,far,,80ec3f676e17debf
1498222605309,1498222608196,far,,80ec3f676e17debf
1498222605309,1498222608221,far,,80ec3f676e17debf
1498222605309,1498222608237,far,,80ec3f676e17debf
1498222605309,1498222608251,far,,80ec3f676e17debf
1498222605309,1498222608265,far,,80ec3f676e17debf
1498222605309,1498222608285,far,,80ec3f676e17debf
1498222605309,1498222608333,far,,80ec3f676e17debf
1498222605309,1498222608352,far,,80ec3f676e17debf
1498222605309,1498222608365,far,,80ec3f676e17debf
1498222605309,1498222608384,far,,80ec3f676e17debf
