timestamp, light1, light2, light3, UUID 
1498222605285,106253,5605,106253,,80ec3f676e17debf
1498222605488,107003,5656,107003,,80ec3f676e17debf
1498222605488,107003,5656,107003,,80ec3f676e17debf
1498222605647,104614,5624,104614,,80ec3f676e17debf
1498222606005,105252,5656,105252,,80ec3f676e17debf
1498222606186,105129,5586,105129,,80ec3f676e17debf
1498222606186,105129,5586,105129,,80ec3f676e17debf
1498222606379,104883,5644,104883,,80ec3f676e17debf
1498222606379,104883,5644,104883,,80ec3f676e17debf
1498222606546,105677,5617,105677,,80ec3f676e17debf
1498222606726,106448,5608,106448,,80ec3f676e17debf
1498222606907,106543,5615,106543,,80ec3f676e17debf
1498222606907,106543,5615,106543,,80ec3f676e17debf
1498222607085,105756,5623,105756,,80ec3f676e17debf
1498222607085,105756,5623,105756,,80ec3f676e17debf
1498222607267,106184,5609,106184,,80ec3f676e17debf
1498222607267,106184,5609,106184,,80ec3f676e17debf
1498222607445,106081,5617,106081,,80ec3f676e17debf
1498222607445,106081,5617,106081,,80ec3f676e17debf
1498222607626,105826,5622,105826,,80ec3f676e17debf
1498222607626,105826,5622,105826,,80ec3f676e17debf
1498222607811,105418,5614,105418,,80ec3f676e17debf
1498222607988,105352,5613,105352,,80ec3f676e17debf
1498222607988,105352,5613,105352,,80ec3f676e17debf
1498222608167,104883,5644,104883,,80ec3f676e17debf
1498222608167,104883,5644,104883,,80ec3f676e17debf
1498222608348,105381,5592,105381,,80ec3f676e17debf
1498222608348,105381,5592,105381,,80ec3f676e17debf
1498222608526,105735,5617,105735,,80ec3f676e17debf
1498222608526,105735,5617,105735,,80ec3f676e17debf
1498222608705,106531,5612,106531,,80ec3f676e17debf
1498222608886,107928,5573,107928,,80ec3f676e17debf
1498222608886,107928,5573,107928,,80ec3f676e17debf
1498222609066,107408,5578,107408,,80ec3f676e17debf
1498222609066,107408,5578,107408,,80ec3f676e17debf
1498222609253,107540,5581,107540,,80ec3f676e17debf
1498222609253,107540,5581,107540,,80ec3f676e17debf
1498222609425,107565,5584,107565,,80ec3f676e17debf
1498222609425,107565,5584,107565,,80ec3f676e17debf
1498222609610,108060,5591,108060,,80ec3f676e17debf
1498222609786,107578,5610,107578,,80ec3f676e17debf
1498222609786,107578,5610,107578,,80ec3f676e17debf
1498222609965,108225,5605,108225,,80ec3f676e17debf
1498222609965,108225,5605,108225,,80ec3f676e17debf
1498222610145,108125,5606,108125,,80ec3f676e17debf
1498222610145,108125,5606,108125,,80ec3f676e17debf
1498222610325,107767,5603,107767,,80ec3f676e17debf
1498222610325,107767,5603,107767,,80ec3f676e17debf
1498222610508,107952,5588,107952,,80ec3f676e17debf
1498222610686,109036,5569,109036,,80ec3f676e17debf
1498222610686,109036,5569,109036,,80ec3f676e17debf
1498222610865,109278,5547,109278,,80ec3f676e17debf
1498222610865,109278,5547,109278,,80ec3f676e17debf
1498222611047,109982,5505,109982,,80ec3f676e17debf
1498222611047,109982,5505,109982,,80ec3f676e17debf
1498222611226,109670,5533,109670,,80ec3f676e17debf
1498222611226,109670,5533,109670,,80ec3f676e17debf
1498222611419,108760,5586,108760,,80ec3f676e17debf
1498222611586,108480,5601,108480,,80ec3f676e17debf
1498222611586,108480,5601,108480,,80ec3f676e17debf
1498222611767,108138,5609,108138,,80ec3f676e17debf
1498222611767,108138,5609,108138,,80ec3f676e17debf
1498222611949,108332,5605,108332,,80ec3f676e17debf
1498222611949,108332,5605,108332,,80ec3f676e17debf
1498222612128,108138,5601,108138,,80ec3f676e17debf
1498222612128,108138,5601,108138,,80ec3f676e17debf
1498222612305,107887,5606,107887,,80ec3f676e17debf
1498222612487,107771,5613,107771,,80ec3f676e17debf
1498222612487,107771,5613,107771,,80ec3f676e17debf
1498222612671,108414,5601,108414,,80ec3f676e17debf
1498222612671,108414,5601,108414,,80ec3f676e17debf
1498222612845,108443,5597,108443,,80ec3f676e17debf
1498222612845,108443,5597,108443,,80ec3f676e17debf
1498222613025,107800,5609,107800,,80ec3f676e17debf
1498222613025,107800,5609,107800,,80ec3f676e17debf
1498222613207,107689,5609,107689,,80ec3f676e17debf
1498222613385,108245,5609,108245,,80ec3f676e17debf
1498222613385,108245,5609,108245,,80ec3f676e17debf
1498222613566,108245,5609,108245,,80ec3f676e17debf
1498222613566,108245,5609,108245,,80ec3f676e17debf
1498222613746,108134,5609,108134,,80ec3f676e17debf
1498222613746,108134,5609,108134,,80ec3f676e17debf
1498222613926,107495,5614,107495,,80ec3f676e17debf
1498222613926,107495,5614,107495,,80ec3f676e17debf
1498222614107,106588,5604,106588,,80ec3f676e17debf
1498222614287,107519,5600,107519,,80ec3f676e17debf
1498222614287,107519,5600,107519,,80ec3f676e17debf
1498222614467,107742,5599,107742,,80ec3f676e17debf
1498222614467,107742,5599,107742,,80ec3f676e17debf
1498222614647,107853,5599,107853,,80ec3f676e17debf
1498222614647,107853,5599,107853,,80ec3f676e17debf
1498222614826,107903,5606,107903,,80ec3f676e17debf
1498222614826,107903,5606,107903,,80ec3f676e17debf
1498222615006,108125,5606,108125,,80ec3f676e17debf
1498222615185,108162,5595,108162,,80ec3f676e17debf
1498222615185,108162,5595,108162,,80ec3f676e17debf
1498222615365,108101,5602,108101,,80ec3f676e17debf
1498222615365,108101,5602,108101,,80ec3f676e17debf
1498222615546,108022,5599,108022,,80ec3f676e17debf
1498222615546,108022,5599,108022,,80ec3f676e17debf
1498222615727,107997,5595,107997,,80ec3f676e17debf
1498222615727,107997,5595,107997,,80ec3f676e17debf
1498222615905,108055,5595,108055,,80ec3f676e17debf
1498222616088,107746,5599,107746,,80ec3f676e17debf
1498222616088,107746,5599,107746,,80ec3f676e17debf
1498222616271,107466,5600,107466,,80ec3f676e17debf
1498222616271,107466,5600,107466,,80ec3f676e17debf
1498222616451,107272,5596,107272,,80ec3f676e17debf
1498222616451,107272,5596,107272,,80ec3f676e17debf
1498222616628,108306,5591,108306,,80ec3f676e17debf
1498222616628,108306,5591,108306,,80ec3f676e17debf
1498222616805,108339,5588,108339,,80ec3f676e17debf
1498222616805,108339,5588,108339,,80ec3f676e17debf
1498222616985,109167,5555,109167,,80ec3f676e17debf
1498222617165,109114,5555,109114,,80ec3f676e17debf
1498222617165,109114,5555,109114,,80ec3f676e17debf
1498222617345,108887,5562,108887,,80ec3f676e17debf
1498222617345,108887,5562,108887,,80ec3f676e17debf
1498222617537,108714,5569,108714,,80ec3f676e17debf
1498222617537,108714,5569,108714,,80ec3f676e17debf
1498222617707,108146,5592,108146,,80ec3f676e17debf
1498222617887,107977,5592,107977,,80ec3f676e17debf
1498222617887,107977,5592,107977,,80ec3f676e17debf
1498222618068,108113,5595,108113,,80ec3f676e17debf
1498222618068,108113,5595,108113,,80ec3f676e17debf
1498222618249,109139,5620,109139,,80ec3f676e17debf
1498222618249,109139,5620,109139,,80ec3f676e17debf
1498222618426,108265,5609,108265,,80ec3f676e17debf
1498222618426,108265,5609,108265,,80ec3f676e17debf
1498222618611,109069,5612,109069,,80ec3f676e17debf
1498222618786,110021,5596,110021,,80ec3f676e17debf
1498222618786,110021,5596,110021,,80ec3f676e17debf
1498222618968,109708,5617,109708,,80ec3f676e17debf
1498222618968,109708,5617,109708,,80ec3f676e17debf
1498222619147,109597,5617,109597,,80ec3f676e17debf
1498222619147,109597,5617,109597,,80ec3f676e17debf
1498222619327,108736,5622,108736,,80ec3f676e17debf
1498222619327,108736,5622,108736,,80ec3f676e17debf
1498222619507,108649,5626,108649,,80ec3f676e17debf
1498222619686,108987,5618,108987,,80ec3f676e17debf
1498222619686,108987,5618,108987,,80ec3f676e17debf
1498222619868,108946,5582,108946,,80ec3f676e17debf
1498222619868,108946,5582,108946,,80ec3f676e17debf
1498222620048,109222,5589,109222,,80ec3f676e17debf
1498222620048,109222,5589,109222,,80ec3f676e17debf
1498222620238,108863,5600,108863,,80ec3f676e17debf
1498222620238,108863,5600,108863,,80ec3f676e17debf
1498222620409,108587,5608,108587,,80ec3f676e17debf
1498222620409,108587,5608,108587,,80ec3f676e17debf
1498222620600,108290,5606,108290,,80ec3f676e17debf
1498222620766,108101,5602,108101,,80ec3f676e17debf
1498222620766,108101,5602,108101,,80ec3f676e17debf
1498222620945,108496,5595,108496,,80ec3f676e17debf
1498222620945,108496,5595,108496,,80ec3f676e17debf
1498222621127,108274,5595,108274,,80ec3f676e17debf
1498222621127,108274,5595,108274,,80ec3f676e17debf
1498222621309,108912,5590,108912,,80ec3f676e17debf
1498222621486,109060,5579,109060,,80ec3f676e17debf
1498222621486,109060,5579,109060,,80ec3f676e17debf
1498222621667,109427,5561,109427,,80ec3f676e17debf
1498222621667,109427,5561,109427,,80ec3f676e17debf
1498222621846,109802,5553,109802,,80ec3f676e17debf
1498222621846,109802,5553,109802,,80ec3f676e17debf
1498222622027,109143,5578,109143,,80ec3f676e17debf
1498222622027,109143,5578,109143,,80ec3f676e17debf
1498222622210,109477,5571,109477,,80ec3f676e17debf
1498222622210,109477,5571,109477,,80ec3f676e17debf
1498222622390,109086,5585,109086,,80ec3f676e17debf
1498222622576,108896,5597,108896,,80ec3f676e17debf
1498222622576,108896,5597,108896,,80ec3f676e17debf
1498222622746,108674,5605,108674,,80ec3f676e17debf
1498222622746,108674,5605,108674,,80ec3f676e17debf
1498222622926,107845,5606,107845,,80ec3f676e17debf
1498222622926,107845,5606,107845,,80ec3f676e17debf
1498222623107,107792,5606,107792,,80ec3f676e17debf
1498222623287,108402,5605,108402,,80ec3f676e17debf
1498222623287,108402,5605,108402,,80ec3f676e17debf
1498222623469,108459,5605,108459,,80ec3f676e17debf
1498222623469,108459,5605,108459,,80ec3f676e17debf
1498222623648,108125,5606,108125,,80ec3f676e17debf
1498222623648,108125,5606,108125,,80ec3f676e17debf
1498222623825,109250,5583,109250,,80ec3f676e17debf
1498222623825,109250,5583,109250,,80ec3f676e17debf
1498222624007,106292,5634,106292,,80ec3f676e17debf
1498222624187,106515,5619,106515,,80ec3f676e17debf
1498222624187,106515,5619,106515,,80ec3f676e17debf
1498222624371,111432,5459,111432,,80ec3f676e17debf
1498222624371,111432,5459,111432,,80ec3f676e17debf
1498222624547,113297,5549,113297,,80ec3f676e17debf
1498222624547,113297,5549,113297,,80ec3f676e17debf
1498222624726,112614,5542,112614,,80ec3f676e17debf
1498222624726,112614,5542,112614,,80ec3f676e17debf
1498222624907,111480,5604,111480,,80ec3f676e17debf
1498222625087,110602,5613,110602,,80ec3f676e17debf
1498222625087,110602,5613,110602,,80ec3f676e17debf
1498222625268,112053,5575,112053,,80ec3f676e17debf
1498222625268,112053,5575,112053,,80ec3f676e17debf
1498222625445,110906,5570,110906,,80ec3f676e17debf
1498222625445,110906,5570,110906,,80ec3f676e17debf
1498222625627,109950,5583,109950,,80ec3f676e17debf
1498222625627,109950,5583,109950,,80ec3f676e17debf
1498222625809,109188,5595,109188,,80ec3f676e17debf
1498222625809,109188,5595,109188,,80ec3f676e17debf
1498222625993,109530,5634,109530,,80ec3f676e17debf
1498222626168,110124,5615,110124,,80ec3f676e17debf
1498222626168,110124,5615,110124,,80ec3f676e17debf
1498222626347,109873,5666,109873,,80ec3f676e17debf
1498222626347,109873,5666,109873,,80ec3f676e17debf
1498222626527,109671,5685,109671,,80ec3f676e17debf
1498222626527,109671,5685,109671,,80ec3f676e17debf
1498222626705,109514,5663,109514,,80ec3f676e17debf
1498222626892,109489,5660,109489,,80ec3f676e17debf
1498222626892,109489,5660,109489,,80ec3f676e17debf
1498222627066,109296,5656,109296,,80ec3f676e17debf
1498222627066,109296,5656,109296,,80ec3f676e17debf
1498222627247,108905,5667,108905,,80ec3f676e17debf
