timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1498222549857,0.024434609338641167,-0.013439035043120384,-0.05375614017248154,,80ec3f676e17debf
1498222605532,-0.4386012554168701,-0.2174680233001709,-0.1111774742603302,,80ec3f676e17debf
1498222605565,-0.1869247704744339,-0.1258382350206375,-0.12095131725072861,,80ec3f676e17debf
1498222605674,-0.08796459436416626,0.2272418737411499,-0.0403171069920063,,80ec3f676e17debf
1498222606117,-0.28588494658470154,-0.10384709388017654,0.07696902006864548,,80ec3f676e17debf
1498222606214,-0.09896016865968704,0.08429940044879913,0.0659734457731247,,80ec3f676e17debf
1498222606265,0.013439035043120384,0.05009094998240471,0.11239920556545258,,80ec3f676e17debf
1498222606325,0.1918116807937622,0.14416420459747314,0.019547687843441963,,80ec3f676e17debf
1498222606355,0.2370157092809677,0.07452555745840073,-0.004886921960860491,,80ec3f676e17debf
1498222606411,0.04398229718208313,0.0403171069920063,-0.036651913076639175,,80ec3f676e17debf
1498222606426,-0.01466076634824276,0.03176499158143997,-0.028099801391363144,,80ec3f676e17debf
1498222606458,-0.05253441259264946,0.018325956538319588,-0.021991148591041565,,80ec3f676e17debf
1498222606497,0.03176499158143997,0.009773843921720982,-0.0024434609804302454,,80ec3f676e17debf
1498222606587,-0.1319468915462494,0.009773843921720982,0.045204028487205505,,80ec3f676e17debf
1498222606764,-0.042760565876960754,0.03420845419168472,0.045204028487205505,,80ec3f676e17debf
1498222606888,-0.00855211354792118,-0.02687807008624077,0.02687807008624077,,80ec3f676e17debf
1498222606951,0.05009094998240471,-0.030543262138962746,0.0354301854968071,,80ec3f676e17debf
1498222606975,0.0354301854968071,-0.07819075137376785,0.030543262138962746,,80ec3f676e17debf
1498222607021,-0.012217304669320583,-0.021991148591041565,0.05497787147760391,,80ec3f676e17debf
1498222607062,-0.01710422709584236,-0.0354301854968071,0.051312681287527084,,80ec3f676e17debf
1498222607091,0.03420845419168472,-0.012217304669320583,0.05009094998240471,,80ec3f676e17debf
1498222607111,0.10995574295520782,-0.00366519158706069,0.03787364438176155,,80ec3f676e17debf
1498222607139,0.14905111491680145,0.010995574295520782,0.039095375686883926,,80ec3f676e17debf
1498222607151,0.16493362188339233,0.019547687843441963,0.03298672288656235,,80ec3f676e17debf
1498222607184,0.19058994948863983,0.013439035043120384,0.03176499158143997,,80ec3f676e17debf
1498222607214,0.04764748737215996,0.010995574295520782,0.025656340643763542,,80ec3f676e17debf
1498222607234,0.028099801391363144,-0.019547687843441963,0.00366519158706069,,80ec3f676e17debf
1498222607243,0.03298672288656235,-0.02321287989616394,0.00366519158706069,,80ec3f676e17debf
1498222607258,0.0403171069920063,-0.025656340643763542,0,,80ec3f676e17debf
1498222607289,0.028099801391363144,-0.03420845419168472,-0.012217304669320583,,80ec3f676e17debf
1498222607314,0.02321287989616394,-0.06719517707824707,-0.015882495790719986,,80ec3f676e17debf
1498222607334,0.02932153269648552,-0.025656340643763542,-0.009773843921720982,,80ec3f676e17debf
1498222607355,0.04886921867728233,-0.00366519158706069,-0.006108652334660292,,80ec3f676e17debf
1498222607395,0,-0.004886921960860491,-0.006108652334660292,,80ec3f676e17debf
1498222607445,0.028099801391363144,-0.05742133408784866,-0.0012217304902151227,,80ec3f676e17debf
1498222607455,0.036651913076639175,-0.04153883829712868,-0.00366519158706069,,80ec3f676e17debf
1498222607524,-0.051312681287527084,0.010995574295520782,-0.0012217304902151227,,80ec3f676e17debf
1498222607544,-0.05619960278272629,0.00366519158706069,-0.00366519158706069,,80ec3f676e17debf
1498222607574,-0.030543262138962746,-0.01710422709584236,0.015882495790719986,,80ec3f676e17debf
1498222607596,-0.042760565876960754,-0.004886921960860491,0.01710422709584236,,80ec3f676e17debf
1498222607626,-0.04886921867728233,-0.028099801391363144,0.02321287989616394,,80ec3f676e17debf
1498222607656,-0.045204028487205505,0.028099801391363144,0.00366519158706069,,80ec3f676e17debf
1498222607684,-0.03420845419168472,0.02687807008624077,0,,80ec3f676e17debf
1498222607711,-0.0354301854968071,-0.030543262138962746,0.0024434609804302454,,80ec3f676e17debf
1498222607725,-0.04398229718208313,-0.02687807008624077,0.0012217304902151227,,80ec3f676e17debf
1498222607745,-0.028099801391363144,-0.0012217304902151227,0.004886921960860491,,80ec3f676e17debf
1498222607762,-0.01710422709584236,0.01466076634824276,0.010995574295520782,,80ec3f676e17debf
1498222607787,-0.00366519158706069,0.01466076634824276,0.018325956538319588,,80ec3f676e17debf
1498222607817,-0.015882495790719986,-0.018325956538319588,0.019547687843441963,,80ec3f676e17debf
1498222607834,-0.030543262138962746,-0.024434609338641167,0.021991148591041565,,80ec3f676e17debf
1498222607845,-0.025656340643763542,-0.02321287989616394,0.02321287989616394,,80ec3f676e17debf
1498222607862,-0.021991148591041565,0.006108652334660292,0.025656340643763542,,80ec3f676e17debf
1498222607877,-0.019547687843441963,0.02076941914856434,0.02687807008624077,,80ec3f676e17debf
1498222607908,-0.012217304669320583,0.004886921960860491,0.02687807008624077,,80ec3f676e17debf
1498222607936,-0.00855211354792118,-0.0708603709936142,0.02076941914856434,,80ec3f676e17debf
1498222607951,-0.019547687843441963,-0.04153883829712868,0.01710422709584236,,80ec3f676e17debf
1498222607988,-0.05253441259264946,0.009773843921720982,0.025656340643763542,,80ec3f676e17debf
1498222608011,-0.06352998316287994,0.006108652334660292,0.02321287989616394,,80ec3f676e17debf
1498222608015,-0.06475171446800232,0.004886921960860491,0.02321287989616394,,80ec3f676e17debf
1498222608031,-0.06719517707824707,-0.006108652334660292,0.02076941914856434,,80ec3f676e17debf
1498222608045,-0.05864306539297104,-0.04886921867728233,0.00733038317412138,,80ec3f676e17debf
1498222608078,-0.06230825558304787,-0.12950342893600464,0.004886921960860491,,80ec3f676e17debf
1498222608105,-0.004886921960860491,-0.19914206862449646,-0.010995574295520782,,80ec3f676e17debf
1498222608122,0.03176499158143997,-0.15515977144241333,-0.009773843921720982,,80ec3f676e17debf
1498222608135,0.05619960278272629,-0.09162978827953339,-0.02076941914856434,,80ec3f676e17debf
1498222608155,0.06841690838336945,-0.015882495790719986,-0.018325956538319588,,80ec3f676e17debf
1498222608171,0.06230825558304787,-0.0024434609804302454,-0.00366519158706069,,80ec3f676e17debf
1498222608186,0.04642575979232788,-0.03420845419168472,0.00733038317412138,,80ec3f676e17debf
1498222608205,0.03787364438176155,-0.03176499158143997,0.00366519158706069,,80ec3f676e17debf
1498222608235,0.06230825558304787,0.012217304669320583,-0.006108652334660292,,80ec3f676e17debf
1498222608246,0.07452555745840073,0.015882495790719986,-0.006108652334660292,,80ec3f676e17debf
1498222608275,0.08918632566928864,-0.00366519158706069,-0.0354301854968071,,80ec3f676e17debf
1498222608325,0.07819075137376785,0.019547687843441963,-0.04886921867728233,,80ec3f676e17debf
1498222608337,0.08796459436416626,0.00733038317412138,-0.05009094998240471,,80ec3f676e17debf
1498222608367,0.07208210229873657,0.013439035043120384,-0.05497787147760391,,80ec3f676e17debf
1498222608383,0.05619960278272629,0.02321287989616394,-0.04398229718208313,,80ec3f676e17debf
1498222608432,-0.059864792972803116,0.08918632566928864,-0.025656340643763542,,80ec3f676e17debf
1498222608450,-0.04642575979232788,0.0757472887635231,-0.01710422709584236,,80ec3f676e17debf
1498222608454,-0.0403171069920063,0.06963863968849182,-0.01710422709584236,,80ec3f676e17debf
1498222608471,-0.01710422709584236,0.06230825558304787,-0.018325956538319588,,80ec3f676e17debf
1498222608488,-0.00733038317412138,0.07819075137376785,-0.015882495790719986,,80ec3f676e17debf
1498222608532,-0.1417207419872284,0.06475171446800232,-0.004886921960860491,,80ec3f676e17debf
1498222608566,-0.08674286305904388,0.0012217304902151227,-0.006108652334660292,,80ec3f676e17debf
1498222608596,-0.00366519158706069,0.04398229718208313,0.03176499158143997,,80ec3f676e17debf
1498222608626,0.03298672288656235,0.059864792972803116,0.042760565876960754,,80ec3f676e17debf
1498222608644,0.0403171069920063,0.004886921960860491,0.039095375686883926,,80ec3f676e17debf
1498222608654,0.02932153269648552,0,0.04398229718208313,,80ec3f676e17debf
