startDate, endDate, numberOfSteps, distance, floorsAscended, floorsDescended, UUID 
1497864744253,1497864744276,0,,80ec3f676e17debf
1497864744253,1497864751403,0,,80ec3f676e17debf
1497864744253,1497864751962,1,,80ec3f676e17debf
1497864744253,1497864752563,2,,80ec3f676e17debf
1497864744253,1497864753122,3,,80ec3f676e17debf
1497864744253,1497864753729,4,,80ec3f676e17debf
1497864744253,1497864754282,5,,80ec3f676e17debf
1497864744253,1497864754865,6,,80ec3f676e17debf
1497864744253,1497864755444,7,,80ec3f676e17debf
1497864744253,1497864756083,8,,80ec3f676e17debf
1497864744253,1497864756685,9,,80ec3f676e17debf
1497864744253,1497864757524,10,,80ec3f676e17debf
1497864744253,1497864758085,11,,80ec3f676e17debf
1497864744253,1497864758583,12,,80ec3f676e17debf
1497864744253,1497864759167,13,,80ec3f676e17debf
1497864744253,1497864759643,14,,80ec3f676e17debf
1497864744253,1497864760164,15,,80ec3f676e17debf
1497864744253,1497864760644,16,,80ec3f676e17debf
1497864744253,1497864761184,17,,80ec3f676e17debf
1497864744253,1497864761703,18,,80ec3f676e17debf
1497864744253,1497864762243,19,,80ec3f676e17debf
1497864744253,1497864762726,20,,80ec3f676e17debf
1497864744253,1497864763303,21,,80ec3f676e17debf
1497864744253,1497864763803,22,,80ec3f676e17debf
1497864744253,1497864764365,23,,80ec3f676e17debf
1497864744253,1497864764983,24,,80ec3f676e17debf
1497864744253,1497864765523,25,,80ec3f676e17debf
1497864744253,1497864766383,26,,80ec3f676e17debf
1497864744253,1497864767004,27,,80ec3f676e17debf
1497864744253,1497864767546,28,,80ec3f676e17debf
1497864744253,1497864768123,29,,80ec3f676e17debf
1497864744253,1497864768665,30,,80ec3f676e17debf
1497864744253,1497864769265,31,,80ec3f676e17debf
1497864744253,1497864769803,32,,80ec3f676e17debf
1497864744253,1497864770444,33,,80ec3f676e17debf
1497864744253,1497864770966,34,,80ec3f676e17debf
1497864744253,1497864771567,35,,80ec3f676e17debf
1497864744253,1497864772107,36,,80ec3f676e17debf
1497864744253,1497864772685,37,,80ec3f676e17debf
1497864744253,1497864773264,38,,80ec3f676e17debf
1497864744253,1497864773846,39,,80ec3f676e17debf
1497864744253,1497864774407,40,,80ec3f676e17debf
1497864744253,1497864774965,41,,80ec3f676e17debf
1497864744253,1497864775545,42,,80ec3f676e17debf
1497864744253,1497864776225,43,,80ec3f676e17debf
1497864744253,1497864776824,44,,80ec3f676e17debf
1497864744253,1497864777426,45,,80ec3f676e17debf
1497864744253,1497864777944,46,,80ec3f676e17debf
1497864744253,1497864778524,47,,80ec3f676e17debf
1497864744253,1497864779086,48,,80ec3f676e17debf
1497864744253,1497864779707,49,,80ec3f676e17debf
1497864744253,1497864780285,50,,80ec3f676e17debf
1497864744253,1497864780888,51,,80ec3f676e17debf
1497864744253,1497864781444,52,,80ec3f676e17debf
1497864744253,1497864782063,53,,80ec3f676e17debf
1497864744253,1497864782603,54,,80ec3f676e17debf
1497864744253,1497864783203,55,,80ec3f676e17debf
1497864744253,1497864783832,56,,80ec3f676e17debf
1497864744253,1497864784484,57,,80ec3f676e17debf
1497864744253,1497864785024,58,,80ec3f676e17debf
1497864744253,1497864785557,59,,80ec3f676e17debf
