timestamp, heading, UUID 
1497864738186,359.9776611328125,,80ec3f676e17debf
1497864744464,3.23227596282959,,80ec3f676e17debf
1497864744501,3.650033473968506,,80ec3f676e17debf
1497864744534,3.4456779956817627,,80ec3f676e17debf
1497864744613,4.314706325531006,,80ec3f676e17debf
1497864744698,4.102758884429932,,80ec3f676e17debf
1497864744735,3.9870080947875977,,80ec3f676e17debf
1497864744783,4.188946723937988,,80ec3f676e17debf
1497864744812,4.346649646759033,,80ec3f676e17debf
1497864744893,4.367947101593018,,80ec3f676e17debf
1497864744964,4.373419284820557,,80ec3f676e17debf
1497864744983,4.380187034606934,,80ec3f676e17debf
1497864745033,4.511972427368164,,80ec3f676e17debf
1497864745052,4.5453596115112305,,80ec3f676e17debf
1497864745062,4.5413103103637695,,80ec3f676e17debf
1497864745083,4.510846138000488,,80ec3f676e17debf
1497864745133,4.417103290557861,,80ec3f676e17debf
1497864745155,4.385927677154541,,80ec3f676e17debf
1497864745167,4.380610466003418,,80ec3f676e17debf
1497864745189,4.372810363769531,,80ec3f676e17debf
1497864745233,4.295457363128662,,80ec3f676e17debf
1497864745262,4.367252349853516,,80ec3f676e17debf
1497864745282,4.432006359100342,,80ec3f676e17debf
1497864745372,4.39996337890625,,80ec3f676e17debf
1497864745391,4.249405860900879,,80ec3f676e17debf
1497864745412,4.108632564544678,,80ec3f676e17debf
1497864745421,4.059225082397461,,80ec3f676e17debf
1497864745442,4.0470147132873535,,80ec3f676e17debf
1497864745452,4.094550609588623,,80ec3f676e17debf
1497864745462,4.1580891609191895,,80ec3f676e17debf
1497864745482,4.292428016662598,,80ec3f676e17debf
1497864745515,4.4249491691589355,,80ec3f676e17debf
1497864745535,4.500386714935303,,80ec3f676e17debf
1497864745542,4.5571184158325195,,80ec3f676e17debf
1497864745552,4.616692066192627,,80ec3f676e17debf
1497864745588,4.734837532043457,,80ec3f676e17debf
1497864745667,4.6546502113342285,,80ec3f676e17debf
1497864745671,4.624932289123535,,80ec3f676e17debf
1497864745691,4.500375747680664,,80ec3f676e17debf
1497864745702,4.424432754516602,,80ec3f676e17debf
1497864745712,4.3485870361328125,,80ec3f676e17debf
1497864745723,4.279321670532227,,80ec3f676e17debf
1497864745734,4.2141432762146,,80ec3f676e17debf
1497864745742,4.160086154937744,,80ec3f676e17debf
1497864745762,3.9950642585754395,,80ec3f676e17debf
1497864745771,3.9111666679382324,,80ec3f676e17debf
1497864745783,3.8325767517089844,,80ec3f676e17debf
1497864745822,3.580125570297241,,80ec3f676e17debf
1497864745832,3.5332274436950684,,80ec3f676e17debf
1497864745842,3.4943549633026123,,80ec3f676e17debf
1497864745861,3.4379234313964844,,80ec3f676e17debf
1497864745872,3.418142318725586,,80ec3f676e17debf
1497864745892,3.4016833305358887,,80ec3f676e17debf
1497864745902,3.4044127464294434,,80ec3f676e17debf
1497864745921,3.418290615081787,,80ec3f676e17debf
1497864745933,3.4288229942321777,,80ec3f676e17debf
1497864745942,3.440047025680542,,80ec3f676e17debf
1497864745952,3.474514961242676,,80ec3f676e17debf
1497864745963,3.515383243560791,,80ec3f676e17debf
1497864745972,3.562824249267578,,80ec3f676e17debf
1497864745982,3.6116974353790283,,80ec3f676e17debf
1497864746002,3.68351411819458,,80ec3f676e17debf
1497864746014,3.7186479568481445,,80ec3f676e17debf
1497864746021,3.7555058002471924,,80ec3f676e17debf
1497864746033,3.794586420059204,,80ec3f676e17debf
1497864746041,3.839047908782959,,80ec3f676e17debf
1497864746052,3.9070894718170166,,80ec3f676e17debf
1497864746072,4.088839530944824,,80ec3f676e17debf
1497864746082,4.203362941741943,,80ec3f676e17debf
1497864746091,4.313720226287842,,80ec3f676e17debf
1497864746102,4.410994529724121,,80ec3f676e17debf
1497864746113,4.493793964385986,,80ec3f676e17debf
1497864746121,4.583146572113037,,80ec3f676e17debf
1497864746132,4.669531345367432,,80ec3f676e17debf
1497864746152,4.803215980529785,,80ec3f676e17debf
1497864746172,4.96435022354126,,80ec3f676e17debf
1497864746182,5.066898822784424,,80ec3f676e17debf
1497864746253,5.616353988647461,,80ec3f676e17debf
1497864746286,5.52919340133667,,80ec3f676e17debf
1497864746334,5.0531721115112305,,80ec3f676e17debf
1497864746372,4.534029960632324,,80ec3f676e17debf
1497864746412,3.982177495956421,,80ec3f676e17debf
1497864746443,3.5578434467315674,,80ec3f676e17debf
1497864746452,3.4329488277435303,,80ec3f676e17debf
1497864746467,3.3226101398468018,,80ec3f676e17debf
1497864746485,3.0921552181243896,,80ec3f676e17debf
1497864746512,2.807837963104248,,80ec3f676e17debf
1497864746535,2.6713950634002686,,80ec3f676e17debf
1497864746563,2.567384958267212,,80ec3f676e17debf
1497864746583,2.6067047119140625,,80ec3f676e17debf
1497864746602,2.688662528991699,,80ec3f676e17debf
1497864746625,2.8197543621063232,,80ec3f676e17debf
1497864746633,2.8884613513946533,,80ec3f676e17debf
1497864746652,2.9734859466552734,,80ec3f676e17debf
