1497864750296,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864750597,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864750888,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864751184,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864751487,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864751783,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864752081,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864752386,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864752698,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864752984,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864753289,ec:08:6b:8a:c2:69,-67;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,c8:51:95:a2:9f:a8,-82;,00:26:3e:a3:20:42,-89;,00:26:3e:a3:20:46,-89;,00:26:3e:a3:20:40,-88;,30:75:12:87:f8:08,-84;,24:de:c6:e5:4c:00,-91;,24:de:c6:e5:4c:01,-91;,24:de:c6:e5:4c:03,-93;,24:de:c6:e5:4c:02,-93;,,80ec3f676e17debf
1497864753618,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864753885,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864754187,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864754484,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864754785,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864755091,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864755398,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864755668,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864755978,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864756274,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864756603,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864756890,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864757192,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864757498,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864757792,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864758087,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864758397,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864758689,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864758986,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864759285,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
1497864759585,ec:08:6b:8a:c2:69,-78;,c8:51:95:a2:9f:aa,-78;,00:26:3e:5a:38:c1,-81;,00:26:3e:a3:20:40,-92;,30:75:12:87:f8:08,-88;,24:de:c6:e5:4c:00,-90;,24:de:c6:e5:4c:01,-89;,24:de:c6:e5:4c:03,-88;,24:de:c6:e5:4c:02,-87;,00:26:3e:5a:38:c0,-86;,34:31:c4:df:21:46,-88;,00:26:3e:a3:20:52,-91;,00:26:3e:a3:20:4c,-92;,28:c6:8e:62:9b:c3,-86;,24:de:c6:e5:4c:04,-89;,,80ec3f676e17debf
