timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1497864708190,-0.38117989897727966,0.07819075137376785,-0.06475171446800232,,80ec3f676e17debf
1497864744533,-0.04398229718208313,0.07696902006864548,-0.024434609338641167,,80ec3f676e17debf
1497864744688,-0.09529497474431992,0.04764748737215996,0.00366519158706069,,80ec3f676e17debf
1497864744765,-0.015882495790719986,0.059864792972803116,-0.012217304669320583,,80ec3f676e17debf
1497864744800,-0.05253441259264946,0.04764748737215996,-0.02321287989616394,,80ec3f676e17debf
1497864744865,-0.010995574295520782,0.019547687843441963,-0.0012217304902151227,,80ec3f676e17debf
1497864744901,-0.05619960278272629,0.07819075137376785,0.0012217304902151227,,80ec3f676e17debf
1497864744967,-0.11239920556545258,0.012217304669320583,-0.024434609338641167,,80ec3f676e17debf
1497864744987,-0.1466076523065567,0.028099801391363144,-0.021991148591041565,,80ec3f676e17debf
1497864745044,-0.15393804013729095,-0.030543262138962746,0,,80ec3f676e17debf
1497864745068,-0.15882496535778046,0.00855211354792118,0.004886921960860491,,80ec3f676e17debf
1497864745098,-0.13439035415649414,0.07208210229873657,-0.021991148591041565,,80ec3f676e17debf
1497864745147,-0.13072516024112701,0.02932153269648552,-0.02321287989616394,,80ec3f676e17debf
1497864745168,-0.08674286305904388,-0.02932153269648552,-0.018325956538319588,,80ec3f676e17debf
1497864745189,-0.04398229718208313,-0.015882495790719986,-0.013439035043120384,,80ec3f676e17debf
1497864745243,0.021991148591041565,-0.04398229718208313,0.018325956538319588,,80ec3f676e17debf
1497864745267,0.030543262138962746,-0.06963863968849182,0.042760565876960754,,80ec3f676e17debf
1497864745352,0.1014036312699318,-0.0806342139840126,0.05253441259264946,,80ec3f676e17debf
1497864745382,-0.15515977144241333,0.04642575979232788,0.012217304669320583,,80ec3f676e17debf
1497864745412,-0.2223549485206604,0.13072516024112701,0.02076941914856434,,80ec3f676e17debf
1497864745426,-0.16004669666290283,0.11362093687057495,0.021991148591041565,,80ec3f676e17debf
1497864745437,-0.1270599663257599,0.0757472887635231,0.01710422709584236,,80ec3f676e17debf
1497864745446,-0.1160643994808197,0.019547687843441963,0.01466076634824276,,80ec3f676e17debf
1497864745462,-0.14416420459747314,-0.028099801391363144,0.01466076634824276,,80ec3f676e17debf
1497864745490,-0.18448130786418915,-0.0659734457731247,0.012217304669320583,,80ec3f676e17debf
1497864745515,-0.16493362188339233,0.051312681287527084,0.028099801391363144,,80ec3f676e17debf
1497864745542,-0.06841690838336945,-0.00733038317412138,0.030543262138962746,,80ec3f676e17debf
1497864745557,-0.01466076634824276,-0.05009094998240471,0.021991148591041565,,80ec3f676e17debf
1497864745588,0.028099801391363144,-0.09285151958465576,0.013439035043120384,,80ec3f676e17debf
1497864745671,-0.06230825558304787,-0.03298672288656235,0.02321287989616394,,80ec3f676e17debf
1497864745687,-0.06230825558304787,-0.02932153269648552,0.02076941914856434,,80ec3f676e17debf
1497864745691,-0.06108652427792549,-0.02687807008624077,0.018325956538319588,,80ec3f676e17debf
1497864745706,-0.06108652427792549,-0.021991148591041565,0.010995574295520782,,80ec3f676e17debf
1497864745717,-0.06230825558304787,-0.012217304669320583,0.0024434609804302454,,80ec3f676e17debf
1497864745726,-0.06108652427792549,-0.009773843921720982,-0.00366519158706069,,80ec3f676e17debf
1497864745747,-0.07696902006864548,-0.013439035043120384,-0.009773843921720982,,80ec3f676e17debf
1497864745762,-0.10751228034496307,-0.030543262138962746,-0.024434609338641167,,80ec3f676e17debf
1497864745783,-0.08918632566928864,-0.042760565876960754,-0.01710422709584236,,80ec3f676e17debf
1497864745818,-0.010995574295520782,-0.03176499158143997,0.00366519158706069,,80ec3f676e17debf
1497864745832,-0.012217304669320583,-0.009773843921720982,0.006108652334660292,,80ec3f676e17debf
1497864745842,-0.021991148591041565,-0.015882495790719986,0.00855211354792118,,80ec3f676e17debf
1497864745852,-0.02932153269648552,-0.024434609338641167,0.00733038317412138,,80ec3f676e17debf
1497864745866,-0.04886921867728233,-0.01710422709584236,0.00733038317412138,,80ec3f676e17debf
1497864745878,-0.05619960278272629,-0.018325956538319588,0.00366519158706069,,80ec3f676e17debf
