timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1497341641089,-0.3758896589279175,2.5330653190612793,9.742006301879883,,80ec3f676e17debf
1497341641207,-0.3902548849582672,2.0590133666992188,9.783905029296875,,80ec3f676e17debf
1497341641287,-0.39384618401527405,2.1368250846862793,9.512163162231445,,80ec3f676e17debf
1497341641416,-0.35434186458587646,1.988384485244751,9.744400978088379,,80ec3f676e17debf
1497341641512,-0.5722141861915588,1.9776105880737305,9.485827445983887,,80ec3f676e17debf
1497341641604,-0.6787561774253845,1.920149803161621,9.712079048156738,,80ec3f676e17debf
1497341641672,-0.48961424827575684,2.0829553604125977,9.701305389404297,,80ec3f676e17debf
1497341641715,-0.5374982953071594,2.01232647895813,9.855731010437012,,80ec3f676e17debf
1497341641784,-0.3280056416988373,2.033874273300171,9.38167953491211,,80ec3f676e17debf
1497341641824,-0.3770867586135864,2.0470423698425293,9.666589736938477,,80ec3f676e17debf
1497341641887,-0.0586579404771328,2.383427858352661,9.196128845214844,,80ec3f676e17debf
1497341641922,-0.49320554733276367,1.5825673341751099,9.503783226013184,,80ec3f676e17debf
1497341641997,-0.2214636504650116,2.0159177780151367,9.196128845214844,,80ec3f676e17debf
1497341642016,-0.3579331636428833,2.0242974758148193,9.86889934539795,,80ec3f676e17debf
1497341642036,-0.31842881441116333,1.866280198097229,9.848548889160156,,80ec3f676e17debf
1497341642085,-0.39624038338661194,1.968033790588379,9.713275909423828,,80ec3f676e17debf
1497341642100,-0.3974374830722809,2.0410568714141846,9.57201862335205,,80ec3f676e17debf
1497341642130,-0.3878606855869293,1.8614917993545532,9.749189376831055,,80ec3f676e17debf
1497341642164,-0.3555389642715454,1.8531121015548706,9.68694019317627,,80ec3f676e17debf
1497341642180,-0.3256114423274994,1.866280198097229,9.704896926879883,,80ec3f676e17debf
1497341642191,-0.31124621629714966,1.8710685968399048,9.682151794433594,,80ec3f676e17debf
1497341642216,-0.46327802538871765,1.8255788087844849,9.782708168029785,,80ec3f676e17debf
1497341642245,-0.22266076505184174,1.86508309841156,9.78989028930664,,80ec3f676e17debf
1497341642286,-0.15083470940589905,1.84233820438385,10.010157585144043,,80ec3f676e17debf
1497341642301,-0.13048399984836578,1.8986018896102905,9.787496566772461,,80ec3f676e17debf
1497341642315,-0.15682020783424377,1.8794482946395874,9.655815124511719,,80ec3f676e17debf
1497341642341,-0.16519992053508759,1.8555063009262085,9.582792282104492,,80ec3f676e17debf
1497341642422,-0.28969839215278625,1.942894697189331,9.20211410522461,,80ec3f676e17debf
1497341642444,-0.6308721303939819,2.0661959648132324,9.102754592895508,,80ec3f676e17debf
