timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1497341535031,-0.5742133259773254,0.04764748737215996,0.11362093687057495,,80ec3f676e17debf
1497341641222,-0.042760565876960754,0.015882495790719986,0.0012217304902151227,,80ec3f676e17debf
1497341641331,-0.015882495790719986,-0.08429940044879913,-0.06719517707824707,,80ec3f676e17debf
1497341641466,0.015882495790719986,0.015882495790719986,0.03787364438176155,,80ec3f676e17debf
1497341641572,-0.03420845419168472,0.07819075137376785,0.0659734457731247,,80ec3f676e17debf
1497341641628,-0.025656340643763542,0.051312681287527084,0.08429940044879913,,80ec3f676e17debf
1497341641706,0.028099801391363144,-0.07330382615327835,0.11239920556545258,,80ec3f676e17debf
1497341641731,0.08185594528913498,-0.10018189996480942,0.10873401165008545,,80ec3f676e17debf
1497341641770,0.06230825558304787,-0.09651670604944229,0.10018189996480942,,80ec3f676e17debf
1497341641795,0.018325956538319588,-0.09040805697441101,0.07819075137376785,,80ec3f676e17debf
1497341641825,-0.03787364438176155,-0.019547687843441963,0.0354301854968071,,80ec3f676e17debf
1497341641870,0.010995574295520782,0.05009094998240471,-0.16371189057826996,,80ec3f676e17debf
1497341641895,0.0708603709936142,-0.2125810980796814,-0.44837507605552673,,80ec3f676e17debf
1497341641922,-0.059864792972803116,-0.16371189057826996,-0.2015855312347412,,80ec3f676e17debf
1497341641980,-0.045204028487205505,-0.20525072515010834,-0.03420845419168472,,80ec3f676e17debf
1497341642001,-0.16004669666290283,-0.14294247329235077,-0.05864306539297104,,80ec3f676e17debf
1497341642024,-0.13072516024112701,-0.039095375686883926,-0.039095375686883926,,80ec3f676e17debf
1497341642037,-0.08674286305904388,-0.018325956538319588,-0.042760565876960754,,80ec3f676e17debf
1497341642070,-0.018325956538319588,-0.018325956538319588,-0.03787364438176155,,80ec3f676e17debf
1497341642085,-0.04153883829712868,-0.021991148591041565,-0.025656340643763542,,80ec3f676e17debf
1497341642107,-0.05864306539297104,-0.021991148591041565,-0.03176499158143997,,80ec3f676e17debf
1497341642130,-0.05742133408784866,0.00366519158706069,-0.042760565876960754,,80ec3f676e17debf
1497341642161,-0.06108652427792549,0.00855211354792118,-0.012217304669320583,,80ec3f676e17debf
1497341642177,-0.04153883829712868,-0.04398229718208313,0,,80ec3f676e17debf
1497341642191,-0.03787364438176155,-0.05742133408784866,0.010995574295520782,,80ec3f676e17debf
1497341642216,-0.05619960278272629,-0.030543262138962746,0.012217304669320583,,80ec3f676e17debf
1497341642245,-0.006108652334660292,-0.11239920556545258,-0.02321287989616394,,80ec3f676e17debf
1497341642264,0.00366519158706069,-0.14049901068210602,-0.025656340643763542,,80ec3f676e17debf
1497341642287,0.03176499158143997,-0.11972958594560623,-0.0354301854968071,,80ec3f676e17debf
1497341642305,0.039095375686883926,-0.03176499158143997,-0.03298672288656235,,80ec3f676e17debf
1497341642333,0.025656340643763542,0.013439035043120384,-0.02687807008624077,,80ec3f676e17debf
1497341642341,0.03787364438176155,-0.0024434609804302454,-0.02687807008624077,,80ec3f676e17debf
1497341642444,-0.06352998316287994,0.11728613078594208,-0.004886921960860491,,80ec3f676e17debf
1497341642485,-0.09040805697441101,-0.006108652334660292,-0.006108652334660292,,80ec3f676e17debf
1497341642495,-0.19058994948863983,-0.03176499158143997,0.051312681287527084,,80ec3f676e17debf
1497341642516,-0.3396410644054413,0.013439035043120384,0.06475171446800232,,80ec3f676e17debf
1497341642600,-0.2382374405860901,0.02687807008624077,0.11484266817569733,,80ec3f676e17debf
1497341642621,-0.2919935882091522,-0.01710422709584236,0.15515977144241333,,80ec3f676e17debf
1497341642692,-0.12950342893600464,-0.042760565876960754,0.2125810980796814,,80ec3f676e17debf
1497341642744,-0.09773843735456467,-0.09773843735456467,0.17837265133857727,,80ec3f676e17debf
1497341642830,-0.06841690838336945,-0.06108652427792549,0.039095375686883926,,80ec3f676e17debf
1497341642898,-0.06963863968849182,-0.19792033731937408,-0.006108652334660292,,80ec3f676e17debf
1497341642924,-0.010995574295520782,-0.2223549485206604,-0.00366519158706069,,80ec3f676e17debf
