timestamp, signal strength, UUID 
1498223249054,-105,,80ec3f676e17debf
1498223253131,-105,,80ec3f676e17debf
1498223253305,-105,,80ec3f676e17debf
1498223253394,-105,,80ec3f676e17debf
1498223253540,-105,,80ec3f676e17debf
1498223253594,-105,,80ec3f676e17debf
1498223253701,-105,,80ec3f676e17debf
1498223253809,-105,,80ec3f676e17debf
1498223253886,-105,,80ec3f676e17debf
1498223253983,-105,,80ec3f676e17debf
1498223254099,-105,,80ec3f676e17debf
1498223254182,-105,,80ec3f676e17debf
1498223254274,-105,,80ec3f676e17debf
1498223254392,-105,,80ec3f676e17debf
1498223254472,-105,,80ec3f676e17debf
1498223254574,-105,,80ec3f676e17debf
1498223254692,-105,,80ec3f676e17debf
1498223254782,-105,,80ec3f676e17debf
1498223254876,-105,,80ec3f676e17debf
1498223254963,-105,,80ec3f676e17debf
1498223255060,-105,,80ec3f676e17debf
1498223255265,-105,,80ec3f676e17debf
1498223255385,-105,,80ec3f676e17debf
1498223255454,-105,,80ec3f676e17debf
1498223255540,-105,,80ec3f676e17debf
1498223255611,-105,,80ec3f676e17debf
1498223255671,-105,,80ec3f676e17debf
1498223255768,-105,,80ec3f676e17debf
1498223255867,-105,,80ec3f676e17debf
1498223255958,-105,,80ec3f676e17debf
1498223256100,-105,,80ec3f676e17debf
1498223256186,-105,,80ec3f676e17debf
1498223256260,-105,,80ec3f676e17debf
1498223256363,-105,,80ec3f676e17debf
1498223256478,-105,,80ec3f676e17debf
1498223256567,-105,,80ec3f676e17debf
1498223256666,-105,,80ec3f676e17debf
1498223256767,-105,,80ec3f676e17debf
1498223256861,-105,,80ec3f676e17debf
1498223256960,-105,,80ec3f676e17debf
1498223257072,-105,,80ec3f676e17debf
1498223257159,-105,,80ec3f676e17debf
1498223257265,-105,,80ec3f676e17debf
1498223257363,-105,,80ec3f676e17debf
1498223257465,-105,,80ec3f676e17debf
1498223257561,-105,,80ec3f676e17debf
1498223257649,-105,,80ec3f676e17debf
