UUID, meanHeading, class, timestamp 
80ec3f676e17debf,101.69463964482672,undefined,1498223253891
80ec3f676e17debf,107.14679150043172,undefined,1498223254881
80ec3f676e17debf,108.34073698121564,undefined,1498223255870
80ec3f676e17debf,109.89574303520804,undefined,1498223256864
80ec3f676e17debf,109.8854216129004,undefined,1498223257904
80ec3f676e17debf,110.0422068014159,undefined,1498223258868
80ec3f676e17debf,110.044325971349,undefined,1498223259863
80ec3f676e17debf,110.1734391990668,undefined,1498223260865
80ec3f676e17debf,109.94431229770684,undefined,1498223261862
80ec3f676e17debf,109.28366386976201,undefined,1498223262859
80ec3f676e17debf,109.45079411660201,undefined,1498223263925
80ec3f676e17debf,109.87003337204793,undefined,1498223264947
80ec3f676e17debf,110.61707831157938,undefined,1498223265867
80ec3f676e17debf,112.58708266331985,undefined,1498223266851
80ec3f676e17debf,112.8238511629597,undefined,1498223267863
80ec3f676e17debf,112.34096103753751,undefined,1498223268853
80ec3f676e17debf,111.41271870345032,undefined,1498223269863
80ec3f676e17debf,110.94996335082358,undefined,1498223270862
80ec3f676e17debf,111.09269182424566,undefined,1498223271863
80ec3f676e17debf,111.36526253802899,undefined,1498223272865
80ec3f676e17debf,111.89221284569638,undefined,1498223273873
80ec3f676e17debf,112.3170250750163,undefined,1498223274877
80ec3f676e17debf,112.19336791181567,undefined,1498223275883
80ec3f676e17debf,111.89535998370744,undefined,1498223276869
80ec3f676e17debf,111.40899527754263,undefined,1498223277869
80ec3f676e17debf,110.3366224418701,undefined,1498223282754
80ec3f676e17debf,110.22209880909446,undefined,1498223282861
80ec3f676e17debf,107.05344437002404,undefined,1498223283869
80ec3f676e17debf,104.81845482141641,undefined,1498223284871
80ec3f676e17debf,105.16211596796916,undefined,1498223285889
80ec3f676e17debf,102.93101456187567,undefined,1498223286874
80ec3f676e17debf,97.0782668863527,undefined,1498223287866
80ec3f676e17debf,90.04237061897025,undefined,1498223288866
80ec3f676e17debf,88.32059310916262,undefined,1498223289869
80ec3f676e17debf,70.84375769425955,undefined,1498223290874
80ec3f676e17debf,32.76643758557311,undefined,1498223291869
80ec3f676e17debf,367.3361746218458,undefined,1498223292866
80ec3f676e17debf,364.7726614428259,undefined,1498223293865
80ec3f676e17debf,366.1708998034821,undefined,1498223294871
80ec3f676e17debf,367.1867286024624,undefined,1498223295873
80ec3f676e17debf,10.97445039505462,undefined,1498223296867
80ec3f676e17debf,14.50441681741272,undefined,1498223297862
80ec3f676e17debf,13.02490947889277,undefined,1498223298882
80ec3f676e17debf,10.411774725181967,undefined,1498223299885
80ec3f676e17debf,363.44012634255,undefined,1498223300926
80ec3f676e17debf,368.76173738173026,undefined,1498223301873
80ec3f676e17debf,37.0014026923444,undefined,1498223302935
80ec3f676e17debf,45.157204642773785,undefined,1498223303912
80ec3f676e17debf,59.62747871304877,undefined,1498223304872
80ec3f676e17debf,46.882485849537886,undefined,1498223305865
80ec3f676e17debf,45.342845783386466,undefined,1498223306864
80ec3f676e17debf,45.04428473754129,undefined,1498223307870
80ec3f676e17debf,46.82462267908478,undefined,1498223308861
80ec3f676e17debf,52.02021928494891,undefined,1498223309863
80ec3f676e17debf,58.16037649472222,undefined,1498223310858
80ec3f676e17debf,61.53536666202535,undefined,1498223311966
80ec3f676e17debf,64.15307278836096,undefined,1498223312868
80ec3f676e17debf,62.013011536367046,undefined,1498223313875
80ec3f676e17debf,39.38718742594269,undefined,1498223314865
80ec3f676e17debf,350.3731520587933,undefined,1498223315956
80ec3f676e17debf,303.7893200115489,undefined,1498223316883
80ec3f676e17debf,272.9344749234715,undefined,1498223317875
80ec3f676e17debf,279.02345035499553,undefined,1498223318868
80ec3f676e17debf,327.1584339070323,undefined,1498223319870
80ec3f676e17debf,19.695104551354635,undefined,1498223320948
80ec3f676e17debf,60.50967087811216,undefined,1498223321867
80ec3f676e17debf,81.58751450433459,undefined,1498223322874
80ec3f676e17debf,90.588650114551,undefined,1498223323917
80ec3f676e17debf,94.38691889307009,undefined,1498223324867
80ec3f676e17debf,92.65941391462124,undefined,1498223325916
80ec3f676e17debf,91.07754049955683,undefined,1498223327181
80ec3f676e17debf,90.15855916646142,undefined,1498223327864
80ec3f676e17debf,90.8593285598423,undefined,1498223328898
80ec3f676e17debf,91.98744241039606,undefined,1498223329872
80ec3f676e17debf,97.81115120124967,undefined,1498223330885
80ec3f676e17debf,112.76677147366257,undefined,1498223331988
80ec3f676e17debf,115.40493008396521,undefined,1498223332904
80ec3f676e17debf,112.73765436405643,undefined,1498223333913
80ec3f676e17debf,93.23926624982548,undefined,1498223334864
80ec3f676e17debf,65.50358556923788,undefined,1498223335870
80ec3f676e17debf,44.03749771609784,undefined,1498223336879
80ec3f676e17debf,44.081316561490404,undefined,1498223338009
80ec3f676e17debf,62.55901704652047,undefined,1498223338866
80ec3f676e17debf,139.18325827936167,undefined,1498223339863
80ec3f676e17debf,33.91882193968022,undefined,1498223340873
