timestamp, light1, light2, light3, UUID 
1498223095725,106291,5663,106291,,80ec3f676e17debf
1498223095725,106291,5663,106291,,80ec3f676e17debf
1498223095725,106291,5663,106291,,80ec3f676e17debf
1498223095905,107914,5520,107914,,80ec3f676e17debf
1498223095905,107914,5520,107914,,80ec3f676e17debf
1498223096082,109457,5589,109457,,80ec3f676e17debf
1498223096267,111583,5530,111583,,80ec3f676e17debf
1498223096267,111583,5530,111583,,80ec3f676e17debf
1498223096442,108167,5650,108167,,80ec3f676e17debf
1498223096442,108167,5650,108167,,80ec3f676e17debf
1498223096620,104543,5603,104543,,80ec3f676e17debf
1498223096620,104543,5603,104543,,80ec3f676e17debf
1498223096801,104733,5632,104733,,80ec3f676e17debf
1498223096801,104733,5632,104733,,80ec3f676e17debf
1498223096983,102207,5642,102207,,80ec3f676e17debf
1498223096983,102207,5642,102207,,80ec3f676e17debf
1498223097164,102479,5657,102479,,80ec3f676e17debf
1498223097341,103196,5621,103196,,80ec3f676e17debf
1498223098420,101213,5585,101213,,80ec3f676e17debf
1498223098960,100130,5610,100130,,80ec3f676e17debf
1498223098960,100130,5610,100130,,80ec3f676e17debf
1498223099157,101514,5639,101514,,80ec3f676e17debf
1498223099325,100154,5622,100154,,80ec3f676e17debf
1498223099681,98395,5620,98395,,80ec3f676e17debf
1498223099860,97839,5666,97839,,80ec3f676e17debf
1498223100040,98259,5661,98259,,80ec3f676e17debf
1498223100040,98259,5661,98259,,80ec3f676e17debf
1498223100221,98824,5643,98824,,80ec3f676e17debf
1498223100942,100196,5637,100196,,80ec3f676e17debf
1498223100942,100196,5637,100196,,80ec3f676e17debf
1498223101126,100336,5633,100336,,80ec3f676e17debf
1498223101126,100336,5633,100336,,80ec3f676e17debf
1498223101300,100575,5609,100575,,80ec3f676e17debf
1498223101300,100575,5609,100575,,80ec3f676e17debf
1498223101480,100542,5613,100542,,80ec3f676e17debf
1498223101480,100542,5613,100542,,80ec3f676e17debf
1498223101661,100880,5612,100880,,80ec3f676e17debf
1498223101840,100797,5609,100797,,80ec3f676e17debf
1498223101840,100797,5609,100797,,80ec3f676e17debf
1498223102020,100711,5613,100711,,80ec3f676e17debf
1498223102020,100711,5613,100711,,80ec3f676e17debf
1498223102201,99553,5634,99553,,80ec3f676e17debf
1498223102201,99553,5634,99553,,80ec3f676e17debf
1498223102740,100117,5625,100117,,80ec3f676e17debf
1498223102939,101193,5608,101193,,80ec3f676e17debf
1498223102939,101193,5608,101193,,80ec3f676e17debf
1498223103104,101864,5607,101864,,80ec3f676e17debf
1498223103104,101864,5607,101864,,80ec3f676e17debf
1498223103280,101139,5600,101139,,80ec3f676e17debf
1498223103280,101139,5600,101139,,80ec3f676e17debf
1498223103460,100575,5609,100575,,80ec3f676e17debf
1498223103641,99611,5634,99611,,80ec3f676e17debf
1498223103641,99611,5634,99611,,80ec3f676e17debf
1498223103820,99327,5642,99327,,80ec3f676e17debf
1498223103820,99327,5642,99327,,80ec3f676e17debf
1498223104001,99351,5646,99351,,80ec3f676e17debf
1498223104001,99351,5646,99351,,80ec3f676e17debf
1498223104182,99129,5647,99129,,80ec3f676e17debf
1498223104182,99129,5647,99129,,80ec3f676e17debf
1498223104369,99128,5603,99128,,80ec3f676e17debf
1498223104545,99512,5619,99512,,80ec3f676e17debf
1498223104545,99512,5619,99512,,80ec3f676e17debf
1498223104733,99664,5642,99664,,80ec3f676e17debf
