timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1498223095556,-0.7194576263427734,2.736572504043579,9.44991397857666,,80ec3f676e17debf
1498223095714,-0.6224924325942993,2.6575639247894287,9.944316864013672,,80ec3f676e17debf
1498223095774,-0.646434485912323,2.876633405685425,9.227252960205078,,80ec3f676e17debf
1498223095825,-0.7852981686592102,2.653972625732422,10.030508041381836,,80ec3f676e17debf
1498223095933,-0.3531447649002075,2.8155810832977295,8.914810180664062,,80ec3f676e17debf
1498223096004,-0.6919242739677429,3.183091163635254,9.193734169006348,,80ec3f676e17debf
1498223096046,-1.2952631711959839,3.381809949874878,8.504204750061035,,80ec3f676e17debf
1498223096082,0.5506663918495178,2.851494312286377,8.299500465393066,,80ec3f676e17debf
1498223096122,0.243011474609375,2.7030537128448486,9.333795547485352,,80ec3f676e17debf
1498223096223,-0.27054479718208313,3.1759085655212402,8.729259490966797,,80ec3f676e17debf
1498223096311,-0.5805938839912415,2.935291290283203,8.99621295928955,,80ec3f676e17debf
1498223096324,-0.5279214978218079,2.93888258934021,9.20211410522461,,80ec3f676e17debf
1498223096394,-0.1628057211637497,2.9448680877685547,8.974664688110352,,80ec3f676e17debf
1498223096456,-0.03950432687997818,3.0382418632507324,9.317035675048828,,80ec3f676e17debf
1498223096494,-0.10175357013940811,3.112462282180786,10.103530883789062,,80ec3f676e17debf
1498223096533,0.0454898327589035,3.0526070594787598,10.11430549621582,,80ec3f676e17debf
1498223096604,0.03232172131538391,2.9652187824249268,9.519346237182617,,80ec3f676e17debf
1498223096644,0.03711012750864029,2.8598740100860596,9.388861656188965,,80ec3f676e17debf
1498223096684,-0.17956513166427612,3.003525972366333,9.066842079162598,,80ec3f676e17debf
1498223096715,-0.19153612852096558,2.8443117141723633,9.041702270507812,,80ec3f676e17debf
1498223096743,-0.18794482946395874,2.9700071811676025,9.02254867553711,,80ec3f676e17debf
1498223096784,-0.0011971008498221636,2.9915549755096436,9.57201862335205,,80ec3f676e17debf
1498223096810,-0.033518824726343155,2.9460651874542236,9.799467086791992,,80ec3f676e17debf
1498223096834,-0.04189852997660637,2.936488389968872,9.769539833068848,,80ec3f676e17debf
