1498223095871,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,00:24:a8:a8:b2:d1,-91;,48:a9:d2:b5:d5:34,-93;,ec:08:6b:8a:c2:69,-89;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223096139,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,00:24:a8:a8:b2:d1,-91;,48:a9:d2:b5:d5:34,-93;,ec:08:6b:8a:c2:69,-89;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223096462,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,00:24:a8:a8:b2:d1,-91;,48:a9:d2:b5:d5:34,-93;,ec:08:6b:8a:c2:69,-89;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223096729,24:de:c6:e5:4c:14,-75;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:12,-75;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-75;,00:24:a8:a8:b2:d1,-90;,48:a9:d2:b5:d5:34,-94;,ec:08:6b:8a:c2:69,-88;,38:10:d5:05:e8:f0,-93;,fc:3f:db:e5:15:42,-92;,,80ec3f676e17debf
1498223097026,24:de:c6:e5:4c:14,-75;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:12,-75;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-75;,00:24:a8:a8:b2:d1,-90;,48:a9:d2:b5:d5:34,-94;,ec:08:6b:8a:c2:69,-88;,38:10:d5:05:e8:f0,-93;,fc:3f:db:e5:15:42,-92;,,80ec3f676e17debf
1498223097330,24:de:c6:e5:4c:14,-75;,24:de:c6:e5:4c:11,-73;,24:de:c6:e5:4c:12,-75;,24:de:c6:e5:4c:10,-72;,24:de:c6:e5:4c:13,-75;,00:24:a8:a8:b2:d1,-90;,48:a9:d2:b5:d5:34,-94;,ec:08:6b:8a:c2:69,-88;,38:10:d5:05:e8:f0,-93;,fc:3f:db:e5:15:42,-92;,,80ec3f676e17debf
1498223099055,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223099140,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223099834,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223100123,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223100973,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223101234,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223101532,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223101838,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223102128,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223102838,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223103027,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223103325,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223103628,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223103983,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223104236,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223104554,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223104840,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223105129,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223106859,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223106944,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223107268,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223107542,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223107842,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,48:a9:d2:b5:d5:34,-96;,ec:08:6b:8a:c2:69,-90;,38:10:d5:05:e8:f0,-92;,fc:3f:db:e5:15:42,-93;,,80ec3f676e17debf
1498223108153,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223108426,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223108724,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223109033,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223109326,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223109628,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223109916,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223110222,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223110516,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223110825,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223111151,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223111421,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223111730,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223112039,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223112344,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223112632,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223112927,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223113225,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223113526,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223113829,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223114125,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223114549,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223114730,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223115049,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223115334,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223115636,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223115944,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223116238,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223117007,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223117140,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223117428,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223117737,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223118022,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223118331,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223118640,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223118923,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223119225,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223119529,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223119832,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223120168,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223120434,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
1498223120733,24:de:c6:e5:4c:14,-74;,24:de:c6:e5:4c:11,-74;,24:de:c6:e5:4c:12,-74;,24:de:c6:e5:4c:10,-73;,24:de:c6:e5:4c:13,-74;,ec:08:6b:8a:c2:69,-87;,,80ec3f676e17debf
