timestamp, pressure, UUID 
1498223030456,958.65185546875,80ec3f676e17debf
1498223095905,958.61962890625,80ec3f676e17debf
1498223096082,958.5634765625,80ec3f676e17debf
1498223096267,958.481201171875,80ec3f676e17debf
1498223096443,958.420166015625,80ec3f676e17debf
1498223096621,958.346923828125,80ec3f676e17debf
1498223096802,958.26416015625,80ec3f676e17debf
1498223096983,958.17431640625,80ec3f676e17debf
1498223097164,958.122314453125,80ec3f676e17debf
1498223097342,958.0908203125,80ec3f676e17debf
1498223098421,957.98388671875,80ec3f676e17debf
1498223098962,957.973388671875,80ec3f676e17debf
1498223099160,957.978271484375,80ec3f676e17debf
1498223099325,957.96630859375,80ec3f676e17debf
1498223099682,957.940185546875,80ec3f676e17debf
1498223099862,957.95849609375,80ec3f676e17debf
1498223100042,957.94921875,80ec3f676e17debf
1498223100222,957.949462890625,80ec3f676e17debf
1498223100943,957.978515625,80ec3f676e17debf
1498223101127,957.96484375,80ec3f676e17debf
1498223101302,957.96484375,80ec3f676e17debf
1498223101480,957.959228515625,80ec3f676e17debf
1498223101662,957.951416015625,80ec3f676e17debf
1498223101841,957.94921875,80ec3f676e17debf
1498223102021,957.9345703125,80ec3f676e17debf
1498223102202,957.929443359375,80ec3f676e17debf
1498223102741,957.90771484375,80ec3f676e17debf
1498223102939,957.90478515625,80ec3f676e17debf
1498223103107,957.910888671875,80ec3f676e17debf
1498223103282,957.909423828125,80ec3f676e17debf
1498223103461,957.90673828125,80ec3f676e17debf
1498223103642,957.8935546875,80ec3f676e17debf
1498223103820,957.90771484375,80ec3f676e17debf
1498223104002,957.915771484375,80ec3f676e17debf
1498223104183,957.921875,80ec3f676e17debf
1498223104377,957.92919921875,80ec3f676e17debf
1498223104546,957.92529296875,80ec3f676e17debf
1498223104733,957.92138671875,80ec3f676e17debf
1498223104902,957.925537109375,80ec3f676e17debf
1498223105081,957.915283203125,80ec3f676e17debf
1498223105263,957.913330078125,80ec3f676e17debf
1498223106703,957.95361328125,80ec3f676e17debf
1498223106883,957.956298828125,80ec3f676e17debf
1498223107067,957.931640625,80ec3f676e17debf
1498223107242,957.9306640625,80ec3f676e17debf
1498223107425,957.93212890625,80ec3f676e17debf
1498223107601,957.931640625,80ec3f676e17debf
1498223107784,957.9345703125,80ec3f676e17debf
1498223107962,957.93310546875,80ec3f676e17debf
1498223108141,957.9296875,80ec3f676e17debf
1498223108322,957.93359375,80ec3f676e17debf
1498223108502,957.922607421875,80ec3f676e17debf
1498223108704,957.917236328125,80ec3f676e17debf
1498223108863,957.897216796875,80ec3f676e17debf
1498223109042,957.88134765625,80ec3f676e17debf
1498223109221,957.873291015625,80ec3f676e17debf
1498223109402,957.851318359375,80ec3f676e17debf
1498223109581,957.851806640625,80ec3f676e17debf
1498223109762,957.856201171875,80ec3f676e17debf
1498223109946,957.850830078125,80ec3f676e17debf
1498223110125,957.88037109375,80ec3f676e17debf
1498223110303,957.89453125,80ec3f676e17debf
1498223110483,957.898681640625,80ec3f676e17debf
1498223110662,957.90234375,80ec3f676e17debf
1498223110843,957.888671875,80ec3f676e17debf
1498223111031,957.87939453125,80ec3f676e17debf
1498223111202,957.860595703125,80ec3f676e17debf
1498223111382,957.84912109375,80ec3f676e17debf
1498223111561,957.844970703125,80ec3f676e17debf
1498223111742,957.83837890625,80ec3f676e17debf
1498223111922,957.85009765625,80ec3f676e17debf
1498223112104,957.846435546875,80ec3f676e17debf
1498223112283,957.85546875,80ec3f676e17debf
1498223112463,957.871337890625,80ec3f676e17debf
1498223112642,957.8798828125,80ec3f676e17debf
1498223112822,957.877197265625,80ec3f676e17debf
1498223113007,957.86328125,80ec3f676e17debf
1498223113186,957.87451171875,80ec3f676e17debf
1498223113361,957.897216796875,80ec3f676e17debf
1498223113542,957.894775390625,80ec3f676e17debf
1498223113723,957.90673828125,80ec3f676e17debf
1498223113905,957.885009765625,80ec3f676e17debf
1498223114082,957.89208984375,80ec3f676e17debf
1498223114263,957.89892578125,80ec3f676e17debf
1498223114440,957.888916015625,80ec3f676e17debf
1498223114622,957.876708984375,80ec3f676e17debf
1498223114802,957.860595703125,80ec3f676e17debf
1498223114981,957.8525390625,80ec3f676e17debf
1498223115161,957.85693359375,80ec3f676e17debf
1498223115342,957.864013671875,80ec3f676e17debf
1498223115521,957.86669921875,80ec3f676e17debf
1498223115702,957.864990234375,80ec3f676e17debf
1498223115881,957.854736328125,80ec3f676e17debf
1498223116062,957.869140625,80ec3f676e17debf
1498223116242,957.87451171875,80ec3f676e17debf
1498223116962,957.871826171875,80ec3f676e17debf
1498223117142,957.89697265625,80ec3f676e17debf
1498223117322,957.895751953125,80ec3f676e17debf
1498223117502,957.885498046875,80ec3f676e17debf
1498223117681,957.889892578125,80ec3f676e17debf
1498223117861,957.892822265625,80ec3f676e17debf
1498223118041,957.889404296875,80ec3f676e17debf
1498223118222,957.88916015625,80ec3f676e17debf
1498223118404,957.87890625,80ec3f676e17debf
1498223118609,957.87841796875,80ec3f676e17debf
1498223118761,957.88232421875,80ec3f676e17debf
1498223118943,957.89013671875,80ec3f676e17debf
1498223119128,957.90234375,80ec3f676e17debf
1498223119302,957.910888671875,80ec3f676e17debf
1498223119482,957.909423828125,80ec3f676e17debf
1498223119685,957.919189453125,80ec3f676e17debf
1498223119843,957.933349609375,80ec3f676e17debf
1498223120024,957.946044921875,80ec3f676e17debf
1498223120202,957.9638671875,80ec3f676e17debf
1498223120382,957.969970703125,80ec3f676e17debf
1498223120564,957.974853515625,80ec3f676e17debf
1498223120745,957.98583984375,80ec3f676e17debf
1498223120924,957.998046875,80ec3f676e17debf
1498223121102,957.990966796875,80ec3f676e17debf
1498223121282,957.983642578125,80ec3f676e17debf
1498223121463,957.980224609375,80ec3f676e17debf
1498223121642,957.97900390625,80ec3f676e17debf
1498223121823,957.962890625,80ec3f676e17debf
1498223122004,957.970458984375,80ec3f676e17debf
1498223122182,957.97900390625,80ec3f676e17debf
1498223122361,957.97314453125,80ec3f676e17debf
1498223122542,957.969482421875,80ec3f676e17debf
1498223122722,957.9677734375,80ec3f676e17debf
1498223122906,957.96484375,80ec3f676e17debf
1498223123083,957.97314453125,80ec3f676e17debf
1498223123264,957.95849609375,80ec3f676e17debf
1498223123623,957.9501953125,80ec3f676e17debf
1498223123803,957.9609375,80ec3f676e17debf
1498223123985,957.956787109375,80ec3f676e17debf
1498223124163,957.953857421875,80ec3f676e17debf
1498223124342,957.951416015625,80ec3f676e17debf
1498223124522,957.96533203125,80ec3f676e17debf
1498223124702,957.966064453125,80ec3f676e17debf
1498223124888,957.95703125,80ec3f676e17debf
1498223125062,957.9345703125,80ec3f676e17debf
1498223125248,957.93798828125,80ec3f676e17debf
1498223125423,957.94482421875,80ec3f676e17debf
1498223125602,957.942626953125,80ec3f676e17debf
1498223125782,957.94189453125,80ec3f676e17debf
1498223125962,957.951171875,80ec3f676e17debf
1498223126142,957.953369140625,80ec3f676e17debf
1498223126335,957.974853515625,80ec3f676e17debf
1498223126502,957.973388671875,80ec3f676e17debf
1498223126684,957.986572265625,80ec3f676e17debf
1498223126864,957.9765625,80ec3f676e17debf
1498223127045,957.9677734375,80ec3f676e17debf
1498223127227,957.970947265625,80ec3f676e17debf
1498223127943,957.98095703125,80ec3f676e17debf
1498223128122,957.973876953125,80ec3f676e17debf
1498223128303,957.962890625,80ec3f676e17debf
1498223128844,957.917236328125,80ec3f676e17debf
1498223129023,957.904052734375,80ec3f676e17debf
1498223129209,957.888671875,80ec3f676e17debf
1498223129383,957.868896484375,80ec3f676e17debf
1498223129562,957.8671875,80ec3f676e17debf
1498223129752,957.85302734375,80ec3f676e17debf
1498223129923,957.845703125,80ec3f676e17debf
1498223130102,957.825439453125,80ec3f676e17debf
1498223130282,957.829345703125,80ec3f676e17debf
1498223130465,957.8251953125,80ec3f676e17debf
1498223130646,957.8369140625,80ec3f676e17debf
1498223130828,957.844482421875,80ec3f676e17debf
1498223131004,957.86083984375,80ec3f676e17debf
1498223131182,957.874267578125,80ec3f676e17debf
1498223131362,957.89013671875,80ec3f676e17debf
1498223131542,957.878662109375,80ec3f676e17debf
1498223131722,957.870849609375,80ec3f676e17debf
1498223131904,957.859375,80ec3f676e17debf
1498223132084,957.860595703125,80ec3f676e17debf
1498223132264,957.845458984375,80ec3f676e17debf
1498223132445,957.837158203125,80ec3f676e17debf
1498223132629,957.84375,80ec3f676e17debf
1498223132808,957.832763671875,80ec3f676e17debf
1498223132987,957.83544921875,80ec3f676e17debf
1498223133164,957.846923828125,80ec3f676e17debf
1498223133344,957.846923828125,80ec3f676e17debf
1498223133523,957.852294921875,80ec3f676e17debf
1498223133702,957.864990234375,80ec3f676e17debf
1498223133883,957.858642578125,80ec3f676e17debf
1498223134072,957.86767578125,80ec3f676e17debf
1498223134244,957.869873046875,80ec3f676e17debf
1498223134964,957.86474609375,80ec3f676e17debf
1498223135146,957.878173828125,80ec3f676e17debf
1498223135334,957.8818359375,80ec3f676e17debf
1498223135503,957.884033203125,80ec3f676e17debf
1498223135684,957.892578125,80ec3f676e17debf
1498223135873,957.888671875,80ec3f676e17debf
1498223136048,957.888427734375,80ec3f676e17debf
1498223136223,957.896484375,80ec3f676e17debf
1498223136405,957.88916015625,80ec3f676e17debf
1498223136591,957.893310546875,80ec3f676e17debf
1498223136763,957.889404296875,80ec3f676e17debf
1498223136952,957.87451171875,80ec3f676e17debf
1498223137128,957.875244140625,80ec3f676e17debf
1498223137313,957.868896484375,80ec3f676e17debf
1498223137482,957.856201171875,80ec3f676e17debf
1498223137662,957.857177734375,80ec3f676e17debf
1498223137843,957.838623046875,80ec3f676e17debf
1498223138023,957.82861328125,80ec3f676e17debf
1498223138203,957.834716796875,80ec3f676e17debf
1498223138392,957.831298828125,80ec3f676e17debf
1498223138564,957.823486328125,80ec3f676e17debf
1498223138745,957.810791015625,80ec3f676e17debf
1498223138930,957.826416015625,80ec3f676e17debf
1498223139104,957.8232421875,80ec3f676e17debf
1498223139291,957.83203125,80ec3f676e17debf
1498223139463,957.82080078125,80ec3f676e17debf
1498223139644,957.81640625,80ec3f676e17debf
1498223139824,957.808837890625,80ec3f676e17debf
1498223140003,957.8251953125,80ec3f676e17debf
1498223140182,957.81884765625,80ec3f676e17debf
1498223140363,957.8291015625,80ec3f676e17debf
1498223140547,957.826171875,80ec3f676e17debf
1498223140725,957.81884765625,80ec3f676e17debf
1498223140909,957.8076171875,80ec3f676e17debf
1498223141083,957.80810546875,80ec3f676e17debf
1498223141263,957.807861328125,80ec3f676e17debf
1498223141456,957.786376953125,80ec3f676e17debf
1498223141623,957.761474609375,80ec3f676e17debf
1498223141803,957.74658203125,80ec3f676e17debf
1498223141983,957.756103515625,80ec3f676e17debf
1498223142164,957.764892578125,80ec3f676e17debf
1498223142343,957.7734375,80ec3f676e17debf
1498223142884,957.815185546875,80ec3f676e17debf
1498223143064,957.845703125,80ec3f676e17debf
1498223143247,957.835205078125,80ec3f676e17debf
1498223143429,957.836181640625,80ec3f676e17debf
1498223143604,957.82861328125,80ec3f676e17debf
1498223143785,957.83837890625,80ec3f676e17debf
1498223143964,957.83154296875,80ec3f676e17debf
1498223144144,957.8203125,80ec3f676e17debf
1498223144326,957.7919921875,80ec3f676e17debf
1498223144522,957.797119140625,80ec3f676e17debf
1498223144684,957.80517578125,80ec3f676e17debf
1498223144866,957.82861328125,80ec3f676e17debf
1498223145043,957.82080078125,80ec3f676e17debf
1498223145230,957.82177734375,80ec3f676e17debf
1498223145403,957.83203125,80ec3f676e17debf
1498223145583,957.862060546875,80ec3f676e17debf
1498223145764,957.880615234375,80ec3f676e17debf
1498223145944,957.902587890625,80ec3f676e17debf
1498223146124,957.908935546875,80ec3f676e17debf
1498223146303,957.9326171875,80ec3f676e17debf
1498223146486,957.942138671875,80ec3f676e17debf
1498223146663,957.95068359375,80ec3f676e17debf
1498223146843,957.970947265625,80ec3f676e17debf
1498223147028,957.9560546875,80ec3f676e17debf
1498223147204,957.94873046875,80ec3f676e17debf
1498223147390,957.934326171875,80ec3f676e17debf
1498223147570,957.916748046875,80ec3f676e17debf
1498223147744,957.9072265625,80ec3f676e17debf
1498223147924,957.89990234375,80ec3f676e17debf
1498223148107,957.875732421875,80ec3f676e17debf
1498223148288,957.868408203125,80ec3f676e17debf
1498223149003,957.895263671875,80ec3f676e17debf
1498223149186,957.911376953125,80ec3f676e17debf
1498223149902,957.938720703125,80ec3f676e17debf
1498223150084,957.9521484375,80ec3f676e17debf
1498223150264,957.940673828125,80ec3f676e17debf
1498223150447,957.93115234375,80ec3f676e17debf
1498223150631,957.912109375,80ec3f676e17debf
1498223150806,957.91162109375,80ec3f676e17debf
