startDate, endDate, numberOfSteps, distance, floorsAscended, floorsDescended, UUID 
1498223095507,1498223095529,0,,80ec3f676e17debf
1498223095507,1498223117122,6,,80ec3f676e17debf
1498223095507,1498223117696,7,,80ec3f676e17debf
1498223095507,1498223118316,8,,80ec3f676e17debf
1498223095507,1498223118896,9,,80ec3f676e17debf
1498223095507,1498223119516,10,,80ec3f676e17debf
1498223095507,1498223120075,11,,80ec3f676e17debf
1498223095507,1498223120675,12,,80ec3f676e17debf
1498223095507,1498223121256,13,,80ec3f676e17debf
1498223095507,1498223121876,14,,80ec3f676e17debf
1498223095507,1498223122458,15,,80ec3f676e17debf
1498223095507,1498223123055,16,,80ec3f676e17debf
1498223095507,1498223123656,17,,80ec3f676e17debf
1498223095507,1498223124297,18,,80ec3f676e17debf
1498223095507,1498223124915,19,,80ec3f676e17debf
1498223095507,1498223125560,20,,80ec3f676e17debf
1498223095507,1498223126039,21,,80ec3f676e17debf
1498223095507,1498223126721,22,,80ec3f676e17debf
1498223095507,1498223127537,23,,80ec3f676e17debf
1498223095507,1498223190460,35,,80ec3f676e17debf
1498223095507,1498223191139,36,,80ec3f676e17debf
