timestamp, signal strength, UUID 
1498223093534,-79,,80ec3f676e17debf
1498223095768,-79,,80ec3f676e17debf
1498223095818,-79,,80ec3f676e17debf
1498223095927,-79,,80ec3f676e17debf
1498223095989,-79,,80ec3f676e17debf
1498223096095,-79,,80ec3f676e17debf
1498223096219,-79,,80ec3f676e17debf
1498223096307,-79,,80ec3f676e17debf
1498223096397,-79,,80ec3f676e17debf
1498223096496,-79,,80ec3f676e17debf
1498223096607,-79,,80ec3f676e17debf
1498223096676,-79,,80ec3f676e17debf
1498223096772,-79,,80ec3f676e17debf
1498223096891,-79,,80ec3f676e17debf
1498223096972,-79,,80ec3f676e17debf
1498223097075,-79,,80ec3f676e17debf
1498223097175,-79,,80ec3f676e17debf
1498223097360,-77,,80ec3f676e17debf
1498223098584,-79,,80ec3f676e17debf
1498223099053,-79,,80ec3f676e17debf
1498223099109,-79,,80ec3f676e17debf
1498223099178,-79,,80ec3f676e17debf
1498223099364,-81,,80ec3f676e17debf
1498223099811,-81,,80ec3f676e17debf
1498223099847,-81,,80ec3f676e17debf
1498223100037,-81,,80ec3f676e17debf
1498223100168,-81,,80ec3f676e17debf
1498223100297,-79,,80ec3f676e17debf
1498223100929,-79,,80ec3f676e17debf
1498223100998,-79,,80ec3f676e17debf
1498223101073,-79,,80ec3f676e17debf
1498223101160,-79,,80ec3f676e17debf
1498223101286,-79,,80ec3f676e17debf
1498223101367,-79,,80ec3f676e17debf
1498223101466,-79,,80ec3f676e17debf
1498223101563,-79,,80ec3f676e17debf
1498223101669,-79,,80ec3f676e17debf
1498223101758,-79,,80ec3f676e17debf
1498223101881,-79,,80ec3f676e17debf
1498223101956,-79,,80ec3f676e17debf
1498223102063,-79,,80ec3f676e17debf
1498223102163,-79,,80ec3f676e17debf
1498223102352,-81,,80ec3f676e17debf
1498223102803,-81,,80ec3f676e17debf
1498223102866,-81,,80ec3f676e17debf
1498223102963,-81,,80ec3f676e17debf
1498223103062,-81,,80ec3f676e17debf
1498223103170,-81,,80ec3f676e17debf
1498223103261,-81,,80ec3f676e17debf
1498223103377,-81,,80ec3f676e17debf
1498223103461,-81,,80ec3f676e17debf
1498223103562,-81,,80ec3f676e17debf
1498223103665,-81,,80ec3f676e17debf
1498223103874,-81,,80ec3f676e17debf
1498223103959,-81,,80ec3f676e17debf
1498223104008,-81,,80ec3f676e17debf
1498223104118,-81,,80ec3f676e17debf
1498223104201,-81,,80ec3f676e17debf
1498223104297,-81,,80ec3f676e17debf
1498223104376,-81,,80ec3f676e17debf
1498223104478,-81,,80ec3f676e17debf
1498223104577,-81,,80ec3f676e17debf
1498223104687,-81,,80ec3f676e17debf
1498223104762,-81,,80ec3f676e17debf
1498223104883,-81,,80ec3f676e17debf
1498223104977,-81,,80ec3f676e17debf
1498223105069,-81,,80ec3f676e17debf
1498223105177,-81,,80ec3f676e17debf
1498223105358,-83,,80ec3f676e17debf
1498223106796,-83,,80ec3f676e17debf
1498223106881,-83,,80ec3f676e17debf
1498223107021,-83,,80ec3f676e17debf
1498223107098,-83,,80ec3f676e17debf
1498223107212,-83,,80ec3f676e17debf
1498223107307,-83,,80ec3f676e17debf
1498223107358,-83,,80ec3f676e17debf
1498223107487,-83,,80ec3f676e17debf
1498223107580,-83,,80ec3f676e17debf
1498223107690,-83,,80ec3f676e17debf
1498223107776,-83,,80ec3f676e17debf
1498223107871,-83,,80ec3f676e17debf
1498223107960,-83,,80ec3f676e17debf
1498223108114,-83,,80ec3f676e17debf
1498223108197,-83,,80ec3f676e17debf
1498223108278,-83,,80ec3f676e17debf
1498223108361,-83,,80ec3f676e17debf
1498223108488,-83,,80ec3f676e17debf
1498223108565,-83,,80ec3f676e17debf
1498223108662,-83,,80ec3f676e17debf
1498223108756,-83,,80ec3f676e17debf
1498223108867,-83,,80ec3f676e17debf
1498223108949,-83,,80ec3f676e17debf
1498223109070,-83,,80ec3f676e17debf
1498223109159,-83,,80ec3f676e17debf
1498223109255,-83,,80ec3f676e17debf
1498223109358,-83,,80ec3f676e17debf
1498223109459,-83,,80ec3f676e17debf
1498223109563,-83,,80ec3f676e17debf
1498223109662,-83,,80ec3f676e17debf
1498223109762,-83,,80ec3f676e17debf
1498223109855,-83,,80ec3f676e17debf
1498223109953,-83,,80ec3f676e17debf
1498223110067,-83,,80ec3f676e17debf
1498223110160,-83,,80ec3f676e17debf
1498223110268,-83,,80ec3f676e17debf
1498223110361,-83,,80ec3f676e17debf
1498223110453,-83,,80ec3f676e17debf
1498223110548,-83,,80ec3f676e17debf
1498223110673,-83,,80ec3f676e17debf
1498223110757,-83,,80ec3f676e17debf
1498223110865,-83,,80ec3f676e17debf
1498223110962,-83,,80ec3f676e17debf
1498223111065,-83,,80ec3f676e17debf
1498223111212,-83,,80ec3f676e17debf
1498223111277,-83,,80ec3f676e17debf
1498223111361,-83,,80ec3f676e17debf
1498223111461,-83,,80ec3f676e17debf
1498223111554,-83,,80ec3f676e17debf
1498223111671,-83,,80ec3f676e17debf
1498223111760,-83,,80ec3f676e17debf
1498223111869,-83,,80ec3f676e17debf
1498223111959,-83,,80ec3f676e17debf
1498223112063,-83,,80ec3f676e17debf
1498223112179,-83,,80ec3f676e17debf
1498223112271,-83,,80ec3f676e17debf
1498223112379,-83,,80ec3f676e17debf
1498223112475,-83,,80ec3f676e17debf
1498223112560,-83,,80ec3f676e17debf
1498223112689,-83,,80ec3f676e17debf
1498223112772,-83,,80ec3f676e17debf
1498223112866,-83,,80ec3f676e17debf
1498223112957,-83,,80ec3f676e17debf
1498223113068,-83,,80ec3f676e17debf
1498223113166,-83,,80ec3f676e17debf
1498223113269,-83,,80ec3f676e17debf
1498223113360,-83,,80ec3f676e17debf
1498223113464,-83,,80ec3f676e17debf
1498223113570,-83,,80ec3f676e17debf
1498223113678,-83,,80ec3f676e17debf
1498223113760,-83,,80ec3f676e17debf
1498223113864,-83,,80ec3f676e17debf
1498223113966,-83,,80ec3f676e17debf
1498223114062,-83,,80ec3f676e17debf
1498223114159,-83,,80ec3f676e17debf
1498223114350,-83,,80ec3f676e17debf
1498223114538,-83,,80ec3f676e17debf
1498223114555,-83,,80ec3f676e17debf
1498223114662,-83,,80ec3f676e17debf
1498223114760,-83,,80ec3f676e17debf
1498223114859,-83,,80ec3f676e17debf
1498223114965,-83,,80ec3f676e17debf
1498223115081,-83,,80ec3f676e17debf
1498223115154,-83,,80ec3f676e17debf
1498223115270,-83,,80ec3f676e17debf
1498223115372,-83,,80ec3f676e17debf
1498223115470,-83,,80ec3f676e17debf
1498223115560,-83,,80ec3f676e17debf
1498223115692,-83,,80ec3f676e17debf
1498223115771,-83,,80ec3f676e17debf
1498223115901,-83,,80ec3f676e17debf
1498223115972,-83,,80ec3f676e17debf
1498223116067,-83,,80ec3f676e17debf
1498223116163,-83,,80ec3f676e17debf
1498223116373,-83,,80ec3f676e17debf
1498223116954,-83,,80ec3f676e17debf
1498223116998,-83,,80ec3f676e17debf
1498223117063,-83,,80ec3f676e17debf
1498223117169,-83,,80ec3f676e17debf
1498223117291,-83,,80ec3f676e17debf
1498223117364,-83,,80ec3f676e17debf
1498223117461,-83,,80ec3f676e17debf
1498223117566,-83,,80ec3f676e17debf
1498223117679,-83,,80ec3f676e17debf
1498223117780,-83,,80ec3f676e17debf
1498223117853,-83,,80ec3f676e17debf
1498223117968,-83,,80ec3f676e17debf
1498223118058,-83,,80ec3f676e17debf
1498223118152,-83,,80ec3f676e17debf
1498223118253,-83,,80ec3f676e17debf
1498223118358,-83,,80ec3f676e17debf
1498223118466,-83,,80ec3f676e17debf
1498223118562,-83,,80ec3f676e17debf
1498223118686,-83,,80ec3f676e17debf
1498223118790,-83,,80ec3f676e17debf
1498223118880,-83,,80ec3f676e17debf
1498223118957,-83,,80ec3f676e17debf
1498223119061,-83,,80ec3f676e17debf
1498223119160,-83,,80ec3f676e17debf
1498223119260,-83,,80ec3f676e17debf
1498223119360,-83,,80ec3f676e17debf
1498223119451,-83,,80ec3f676e17debf
1498223119573,-83,,80ec3f676e17debf
1498223119682,-83,,80ec3f676e17debf
1498223119766,-83,,80ec3f676e17debf
1498223119864,-83,,80ec3f676e17debf
1498223119959,-83,,80ec3f676e17debf
1498223120067,-83,,80ec3f676e17debf
1498223120194,-83,,80ec3f676e17debf
1498223120313,-83,,80ec3f676e17debf
1498223120383,-83,,80ec3f676e17debf
1498223120484,-83,,80ec3f676e17debf
1498223120573,-83,,80ec3f676e17debf
1498223120677,-83,,80ec3f676e17debf
1498223120770,-83,,80ec3f676e17debf
1498223120875,-83,,80ec3f676e17debf
1498223120980,-83,,80ec3f676e17debf
1498223121068,-83,,80ec3f676e17debf
1498223121226,-83,,80ec3f676e17debf
1498223121275,-83,,80ec3f676e17debf
