UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-0.8829726245346149,-1.0676710808463605,-0.8183355768028177,-0.8648215584590349,-1.7473673259409381,-1.3687756066528072,1.814164191817164,-0.8959899867971799,-0.28481096742930356,-0.7273051005061308,0.08699083526268976,-3.5348070031234813,3.9413679534313726,-1.0116551617435967,-1.167014728898823,-1.0972503989550522,-1.2151939721633394,-1.1146501492881444,-1.1827718075761213,-1.1186295335094092,-1.2040323115350302,-0.4483361094583704,-0.6611061896197479,-0.5231154338912745,undefined,1498223097081
80ec3f676e17debf,-1.1518594286736341,-1.0829335292535012,-0.914675590548886,-0.9841750418938717,-1.7978381786093582,-1.368439504618236,1.8183628192129813,-0.8744405581336226,-0.2835472660373823,-0.7154565034764025,0.08843937392410398,-3.0377062350022817,6.706989471925134,-1.1178372056613108,-1.2261696516230642,-1.1204243508960392,-1.2376801624956617,-1.1381645210911822,-1.2081091740895338,-1.1689168639889582,-1.2353861283385317,-0.4517765443067261,-0.6604705532816385,-0.5198434400532123,undefined,1498223099067
80ec3f676e17debf,-1.1296831986494773,-1.071193112379104,-0.9612502527219148,-1.0029241516357394,-1.7744835966280783,-1.356690020459305,1.8215263222328537,-0.8284494742554074,-0.2817148041431719,-0.7059252589390022,0.08988510833012085,-1.954963852974645,7.4141704266934045,-1.1624336575666097,-1.2370348472958026,-1.171407036686794,-1.2909266186670658,-1.1575671563279253,-1.232586135538137,-1.2111099509741217,-1.262699511756935,-0.45539509862036404,-0.6612776376252242,-0.5184327714336272,undefined,1498223100181
80ec3f676e17debf,-1.2156161352814354,-1.088510054823685,-0.980391085341637,-1.0238852939842595,-1.7513130137782815,-1.3533343032415175,1.8272555328427234,-0.7858260160330338,-0.2817681916220651,-0.695808456154726,0.0904008867849435,-1.520067001121045,5.653833834670232,-1.168804581464373,-1.3058477277620861,-1.1922635791246667,-1.3488458174925153,-1.1755605432521032,-1.2638694352764646,-1.2597784329878599,-1.2917632385212023,-0.4603415595616974,-0.6633206364774713,-0.5179625366606073,undefined,1498223101575
80ec3f676e17debf,-1.3015490115289268,-1.114338714741026,-0.9736917812178868,-1.0370589954521485,-1.758329271660992,-1.3538962729710857,1.8342440533982247,-0.7454604617944119,-0.2821644896907833,-0.6904764327225521,0.09102391598814853,-1.2637617467226223,3.6541436887254903,-1.1815464252127827,-1.3324070873953726,-1.2617854269981748,-1.387176498064477,-1.1946841281221467,-1.2816386930220112,-1.2811113652440616,-1.3127173498689895,-0.465335628179982,-0.6666150880000964,-0.5215260939105552,undefined,1498223103080
80ec3f676e17debf,-1.3500595373509452,-1.1199153572231793,-0.9886848446860697,-1.0464570400512285,-1.7728130804714823,-1.3510250436359597,1.8375682965102844,-0.7200136417746448,-0.2807414385328184,-0.6882487866553503,0.09179767617947988,-0.28465272864395724,-0.2560230057932264,-1.183670070559154,-1.3311998439430013,-1.2617854287647199,-1.3932645352306388,-1.202801701221976,-1.2890199521948722,-1.2932639615040644,-1.321737599918123,-0.46796533891830877,-0.6681596232491885,-0.5232649311124362,undefined,1498223104603
80ec3f676e17debf,-1.376393841775159,-1.1246114772081504,-1.0161199449241234,-1.064840332756591,-1.7611593861230006,-1.3466111345076541,1.8458890051444778,-0.6586888703708564,-0.2818705182193272,-0.6772592348057971,0.09220543620499394,-0.1047514730330413,-0.43880208333333337,-1.1847318899946462,-1.3348215743001153,-1.259468034277239,-1.396480030111864,-1.2058423330975554,-1.2924747803998111,-1.3053416688291435,-1.3264652940765542,-0.4691216858247595,-0.6687060044185061,-0.5238107326461277,undefined,1498223106900
80ec3f676e17debf,-1.3860959348626694,-1.1298946121912428,-1.0161199449241234,-1.0648689482587124,-1.7484256933454172,-1.3458028892850578,1.8472722786237905,-0.6475953446279569,-0.2826690178064196,-0.6778093148983422,0.09216445052199947,-0.11205364846147173,-0.5127840909090909,-1.1879173483011227,-1.3360288177524866,-1.2548332435357328,-1.3975894218872962,-1.207955095848464,-1.2939178534039488,-1.3101785929175132,-1.3288637241608878,-0.46961465159727445,-0.6689625470456495,-0.5241496167688587,undefined,1498223107596
80ec3f676e17debf,-1.394411980146554,-1.1340037171780926,-1.0161194366502244,-1.0701250070817467,-1.7692336580641375,-1.346559893614189,1.8501913636110028,-0.6319209293153285,-0.28286724774734295,-0.6772322907338205,0.0925047920983895,-0.11386806321957733,-0.7869527072192514,-1.1857937070018683,-1.3384433046572293,-1.259468032510694,-1.4019127652175514,-1.2122384530593,-1.3004032476362464,-1.322900719031227,-1.335533270600414,-0.4710627072696944,-0.6698734498442651,-0.5250104075447696,undefined,1498223109086
80ec3f676e17debf,-1.3944120146519638,-1.1398738671593065,-1.0097395826718996,-1.0676292317974065,-1.7777707864980383,-1.3465133107307306,1.8488817141534546,-0.6407204472746435,-0.2829325317287426,-0.6762301273927713,0.0925683665935673,-0.10355899006327299,-0.49537655971479505,-1.193226451144547,-1.3420650363947622,-1.2780071919436296,-1.4094023755456715,-1.227628080736852,-1.3169495128529767,-1.3558232616538268,-1.3553453181931616,-0.47676082039729684,-0.6738181343695733,-0.5296107179209129,undefined,1498223110571
80ec3f676e17debf,-1.3874819136554752,-1.1428090590618827,-1.0148431608902202,-1.069174980365941,-1.7782027859937113,-1.3546097509036807,1.8530447040353846,-0.632859523812107,-0.28347434931979654,-0.6768941335385862,0.09254367639451137,-0.20169577822278553,0.1878690396613191,-1.194288272198886,-1.33844330373695,-1.2919115588685133,-1.4072950056342368,-1.2284488140342509,-1.3166526062191084,-1.3628343487129877,-1.3565371695827186,-0.47672257789843087,-0.6738061218208664,-0.5296878936562516,undefined,1498223112087
80ec3f676e17debf,-1.361147660989376,-1.0976087872945666,-0.9778392962324767,-1.0365394043250336,-1.7068303349299567,-1.3247116331375035,1.8805051390383423,-0.35396795928791486,-0.2938124202082835,-0.6476626771862216,0.04908087384531755,-0.07608487434013883,-0.3909313725490196,-1.1783609652874596,-1.3299926014109091,-1.2826419809185907,-1.3924923636259743,-1.1976894737286026,-1.2877082262326136,-1.265067652754225,-1.3142761797587805,-0.46634972761313914,-0.656372641547993,-0.497034572015518,undefined,1498223113592
80ec3f676e17debf,-1.113051039070888,-0.9420496958804295,-0.6250184279784765,-0.5500558578089079,-1.606339075076174,-1.3691837931274504,1.9243966028425081,-0.11052984011539972,-0.31279270529788405,-0.6653391784660783,0.059163372561226286,-0.004392192825034818,-0.504080325311943,-1.1210226639677872,-1.2804956125014502,-1.0323633533055938,-1.1343216844293702,-1.1484454770542973,-1.2355810589873049,-1.1107530952353182,-1.24554838975344,-0.4512119166367361,-0.6272582673995357,-0.4702150156165357,undefined,1498223115096
80ec3f676e17debf,-0.9980118318027515,-0.32568336329312597,0.2184326272716542,0.25917233023081027,-1.5092832391895412,-1.4230078477168009,1.9300717187170562,-0.14135176253152096,-0.3438816295461139,-0.6688881587400162,0.08997812681081892,0.02781650207416837,-0.7216744652406417,-1.0413861407425824,-1.1742581748885834,-0.8469717766416905,-1.0515790171318493,-1.119451076293464,-1.198162804120549,-1.0288628914847031,-1.2032664509405402,-0.4539590649629288,-0.6305121276332063,-0.470512231586258,undefined,1498223117029
80ec3f676e17debf,-0.9231670446882815,-0.16425412189777505,0.5431805115445478,0.5757572480658574,-1.4208673887191967,-1.5079621899575506,1.96947146982514,-0.019561795330998173,-0.3756705347306356,-0.6513366461691603,0.09912949252191969,0.09511022863793286,-0.6563962232620321,-0.9755532750353157,-1.0909583665518892,-0.7426889911407043,-0.9791484331496023,-1.0852199616214058,-1.1506497250518446,-0.9598469515265126,-1.1569744536910793,-0.4515864983592507,-0.6265175123451312,-0.47078333373296877,undefined,1498223118077
80ec3f676e17debf,-0.835848086131755,-0.3738185931390797,0.7307559442705661,0.7808319358583291,-1.4314513720260555,-1.6100550745707878,1.9524014076862015,-0.34401620200460126,-0.337339940424421,-0.5783898060304733,0.10334689592425728,0.010699682965255123,-0.7347301136363636,-0.9575023235869412,-1.0474976059476377,-0.6105975177201227,-1.129143384252854,-1.0427669880720802,-1.087890091696127,-0.8357842633519275,-1.0909419642018303,-0.46606455286305143,-0.6426089867016525,-0.5016305172205534,undefined,1498223119597
80ec3f676e17debf,-0.8095138507183606,-0.38614596655561356,0.8500640930946731,0.8082024826697847,-1.3990411408718968,-1.6905465937942057,1.9395574276668406,-0.5515279040098067,-0.32820998780482763,-0.6063269630981856,0.03172261039925946,0.2772445427042382,-0.3604681929590018,-0.9394513980401157,-1.103030802916161,-0.6268192632335814,-1.168743559939499,-0.9996094909873875,-1.052927334954127,-0.7077303786061211,-1.034891945221376,-0.4819523626180017,-0.6449623013843545,-0.5374145444799256,undefined,1498223121135
80ec3f676e17debf,-0.8039697802727926,-0.4207799099007601,0.792004982177201,0.8005393667821659,-1.4672044530512822,-1.717460953457152,1.9799118031935983,-0.33347941913409734,-0.31691509441013815,-0.6664021210421663,0.028966559682869753,0.14471158553785515,0.35324058600713015,-0.9415750401487936,-1.087336648158405,-0.62218447072553,-1.1666239008104287,-0.9967841349548953,-1.0445577786295188,-0.6823173960846917,-1.0248903205732534,-0.4880439429836375,-0.6396315662330084,-0.5548123983741166,undefined,1498223122593
80ec3f676e17debf,-0.8219879704023023,-0.4653930497579855,0.8073172416538595,0.7641835991486967,-1.443711920143193,-1.74766885689666,2.055747515334955,0.12047362045502163,-0.3028219103528202,-0.75998631356944,0.03116983851050347,0.16178111579121596,-0.41704266934046347,-0.9415750142472444,-1.0933728552971904,-0.6291366594876071,-1.1564541965049115,-1.0023549526344242,-1.0262779619081683,-0.6480566711764354,-1.0138192578878704,-0.4905558553990863,-0.6376354586634577,-0.5496882263420623,undefined,1498223124090
80ec3f676e17debf,-0.914850964898987,-0.5270296830167158,0.49724322484067296,0.5145913344803359,-1.4412022091615713,-1.7226062422057842,2.0738984429340404,0.2563901894601151,-0.3223953957636802,-0.7057446088170178,0.054487343696355967,0.005788783394013588,-0.8348234180035651,-0.9458223211284557,-1.078885944912085,-0.46923640275399503,-1.0899310386903391,-0.9926804682692734,-1.009562923676825,-0.3726286759394609,-0.944022909689062,-0.4933531057075017,-0.6553983352664559,-0.5429706153160214,undefined,1498223125592
80ec3f676e17debf,-0.7665473694628527,-0.6579342029657393,0.15782147310807218,0.14237656890918823,-1.3340355293751571,-1.702905536459891,2.0416096929619165,0.067949074391876,-0.3244248362391823,-0.730589257579692,0.05059440694173585,-0.002359000082517832,-0.7695451760249554,-0.9394513818516476,-1.0378396509664332,0.008146858133929551,-0.9252903493042091,-0.9513968577353004,-0.9366362457917866,0.0656437395742562,-0.8170745697401742,-0.45464578709106973,-0.5833279332921855,-0.24460568637991656,undefined,1498223127094
80ec3f676e17debf,-0.8427782043809483,-0.7277889877421844,-0.14395751367593465,-0.1596875219659143,-1.3104401394046592,-1.7348626980686317,2.016936852772989,-0.142736106573207,-0.31911918598081274,-0.6799712681772572,0.04553388888039125,-0.051596690570362626,-0.8043602384135473,-0.9458223049399874,-1.0149020226105399,-0.03356624617381242,-0.8950051968526741,-0.9533361123287233,-0.9378238721773922,0.06483137147459628,-0.8184261433322966,-0.44881823311868024,-0.5792165265017736,-0.2445754028409841,undefined,1498223128992
80ec3f676e17debf,-1.0243461189742606,-0.6960901778436295,-0.6499009766965216,-0.670148880234174,-1.236341977787492,-1.8011435296542937,1.9641882067131762,-0.565505166039212,-0.32774737795954395,-0.6847646485428006,0.06715265854681474,-0.18056524881242755,-0.5650066844919787,-0.9532550652711346,-0.9750629877620063,0.003512093890599588,-0.847011247693748,-0.9753579115660355,-0.9705076704476463,0.03777599257981634,-0.8460586978354961,-0.43167831271777857,-0.5633361701881915,-0.18948206042125929,undefined,1498223130090
80ec3f676e17debf,-1.156017520326396,-0.7583138553284736,-0.8795848688464019,-0.9180331975147158,-1.1521638367015707,-1.9430500992792583,1.9917590840339108,-0.5325435599551575,-0.2634374941665874,-0.6710196216241142,0.08679739378853199,-0.08516135230531031,0.7492619206773619,-0.9957278750677555,-0.9883426684989288,0.14950797310005723,-0.7344496953527974,-1.0098868143349946,-1.0161510401875185,-0.1164679222555934,-0.906593818465554,-0.4095185482275426,-0.538381853738307,-0.09650106686761595,undefined,1498223131595
80ec3f676e17debf,-1.1546314380173608,-0.8457791485045449,-0.9102093877997192,-0.9329502733527869,-1.3101727166430555,-1.9622360438905482,1.9954618473107242,-0.5516579257165467,-0.30742932931671485,-0.6710504706861362,0.08477013561714315,-0.22548812606846735,-0.08194769385026737,-1.0105933439269514,-1.1006163215330937,-0.0358836282954774,-0.7762571954624702,-1.0297805173833592,-1.0789748697268222,-0.2375636991887777,-0.9614505325867994,-0.3975265571101219,-0.5221343840038207,-0.030213904874134303,undefined,1498223133079
80ec3f676e17debf,-0.9273250845829287,-0.652064023756533,-0.9019153743183371,-0.9588494347233141,-1.5342671977901097,-1.8437662799688037,1.9842325791883035,-0.5271575246499909,-0.37370465003237835,-0.6561989094453335,0.07838508461218717,-0.03850166851217557,-0.7303782308377896,-1.0466952435860069,-1.2249624072504137,-0.8678283323286518,-1.234859394237938,-1.0700763426458104,-1.128919372526877,-0.6127186692543286,-1.0770833932508788,-0.3896801609572831,-0.5025397291445596,-0.03418849796127309,undefined,1498223135145
80ec3f676e17debf,-0.8871306299238524,-0.8311038027795026,-0.9325398932716545,-1.0072206284057477,-1.68964293561879,-1.7581271438905548,1.967620096566908,-0.5684805805702547,-0.3522238041560414,-0.664132780797444,0.08579798086093048,0.12131469332539815,-0.5563029188948306,-1.0934153440753709,-1.2780811228358697,-1.030045957051568,-1.2691665143718562,-1.1289004036387602,-1.2320342285921324,-1.0411013897625372,-1.224229625390662,-0.44856931481123696,-0.6372846376064273,-0.48231041768877736,undefined,1498223136094
80ec3f676e17debf,-1.2641266352243965,-1.117567414142663,-0.9995314096874603,-1.053981290223171,-1.944419650533467,-1.6670608796527726,1.9570009491331837,-0.5502430295047009,-0.295222862238377,-0.6676195225794564,0.09009833373747067,-0.0206528720988217,-0.5911179812834225,-1.1486299935732844,-1.3070549730550158,-1.1366461211411292,-1.3135416390898855,-1.1750938874891061,-1.2746603851272664,-1.2004314352253795,-1.2874330520165929,-0.47351097176441465,-0.6690541472992144,-0.5249987915542296,undefined,1498223137584
80ec3f676e17debf,-1.3874819373779446,-1.1369389090806687,-1.0218619151593957,-1.0776187110946127,-2.052285754873756,-1.652805936512915,1.9479412620593792,-0.5949103154184642,-0.2839500129215447,-0.6776517597811613,0.09214062283863035,-0.03307892422783524,-0.49537655971479505,-1.1666809434028123,-1.3058477277620861,-1.1945809850946907,-1.3527825252137358,-1.1942249623847714,-1.2856780269406796,-1.2541006888526387,-1.3109976367039924,-0.47274097538471654,-0.6682107292832291,-0.5245614340704149,undefined,1498223139089
80ec3f676e17debf,-1.3597616390648077,-1.1116972057054646,-1.0276038853946678,-1.0805497666006065,-2.0032538370073545,-1.6894751465645665,1.9531351139486233,-0.6098484103024984,-0.28918467971946293,-0.6765311195855899,0.08976939565394712,-0.10851891138089564,-0.10805899064171122,-1.1879173499199696,-1.3215418981645888,-1.2362940894024326,-1.3852850770988894,-1.205039757510937,-1.300675821910247,-1.2538004664410187,-1.3214431766427281,-0.4741463950224263,-0.6450983033085541,-0.5244006353469653,undefined,1498223140585
80ec3f676e17debf,-1.368077731793631,-0.8845221676085488,-1.0199472473824398,-1.0799065655180276,-2.0084378282087147,-1.7624385629977233,1.968590480950971,-0.5992938947704601,-0.28200803823897463,-0.6775399723144706,0.08687227313743133,-0.25836442371534013,-0.6955631684491979,-1.1942882713894625,-1.3396505490298798,-1.2548332417691876,-1.403959107464756,-1.213632036100593,-1.3152563428001902,-1.2795843130411608,-1.3347744039450644,-0.4753916918861316,-0.646631915733288,-0.5264850908970097,undefined,1498223142083
80ec3f676e17debf,-1.368077731793631,-1.0524086324392197,-1.0065491474088382,-1.069984203681075,-2.009795540119767,-1.8080520536175213,1.9785995223613033,-0.589268390229314,-0.2773461013064975,-0.6782187354935201,0.0879785012504021,-0.061068249941446634,-0.7782489416221035,-1.1964119134981404,-1.33844330373695,-1.2617854269981748,-1.4099124938864898,-1.2144527693786136,-1.3163637241511033,-1.2868249823610416,-1.3371352348100607,-0.4753989943256202,-0.6464350798184856,-0.5264606153744118,undefined,1498223143580
80ec3f676e17debf,-1.3694637580313753,-1.1287206406509847,-1.0129290013871632,-1.0680859886456706,-2.014115533043968,-1.8556593740841967,1.986925497935077,-0.58997353283871,-0.28248071181035644,-0.6767256390808897,0.09189432708301025,-0.05332019856900609,-0.5954698640819964,-1.1932264527633938,-1.339650547649461,-1.2548332417691876,-1.4006114797021172,-1.2097172110374876,-1.3145100640702216,-1.27986687573142,-1.3332579241085696,-0.4750865744283676,-0.6465207053756122,-0.5261905442614888,undefined,1498223145085
80ec3f676e17debf,-1.3445154841580822,-1.1234375056678922,-0.9676306149741387,-1.0162417550721616,-1.9825795856859614,-1.8524846213342365,1.9865652174793622,-0.5872666117927424,-0.28121261509025663,-0.674040727311205,0.08962693434638272,0.20438945860213445,-0.4213945521390374,-1.1879173499199696,-1.3311998457835597,-1.2386114821233682,-1.3890888346849206,-1.2002969361188573,-1.304262774551321,-1.2628248129543493,-1.3214668253351125,-0.4744648233735744,-0.6465268001663856,-0.5259424477672804,undefined,1498223146561
