UUID, meanHeading, class, timestamp 
80ec3f676e17debf,114.31167997061696,undefined,1498223096610
80ec3f676e17debf,117.22263348072337,undefined,1498223098886
80ec3f676e17debf,117.4471882330938,undefined,1498223099852
80ec3f676e17debf,117.48367066599212,undefined,1498223101001
80ec3f676e17debf,117.40233023890457,undefined,1498223101565
80ec3f676e17debf,117.94619286219677,undefined,1498223102868
80ec3f676e17debf,117.7213373096855,undefined,1498223103566
80ec3f676e17debf,117.87995649217179,undefined,1498223104580
80ec3f676e17debf,117.96344825880325,undefined,1498223106884
80ec3f676e17debf,118.0316761739226,undefined,1498223107583
80ec3f676e17debf,118.06328254733897,undefined,1498223108568
80ec3f676e17debf,117.95488885018342,undefined,1498223109565
80ec3f676e17debf,117.54868896599157,undefined,1498223110549
80ec3f676e17debf,117.40192106688153,undefined,1498223111556
80ec3f676e17debf,117.29564754826538,undefined,1498223112562
80ec3f676e17debf,112.31526033199161,undefined,1498223113573
80ec3f676e17debf,112.14813956002014,undefined,1498223114566
80ec3f676e17debf,113.27998258406333,undefined,1498223115563
80ec3f676e17debf,115.49744374193668,undefined,1498223117008
80ec3f676e17debf,114.0986557374568,undefined,1498223117569
80ec3f676e17debf,107.6358963769627,undefined,1498223118568
80ec3f676e17debf,104.02577321003344,undefined,1498223119578
80ec3f676e17debf,107.35321894618238,undefined,1498223120576
80ec3f676e17debf,109.0233603041738,undefined,1498223121563
80ec3f676e17debf,104.02021730482993,undefined,1498223122576
80ec3f676e17debf,94.8509521952205,undefined,1498223123709
80ec3f676e17debf,83.28166100419472,undefined,1498223124564
80ec3f676e17debf,79.4550544216141,undefined,1498223125570
80ec3f676e17debf,65.65236376301014,undefined,1498223126576
80ec3f676e17debf,37.91771864749398,undefined,1498223128022
80ec3f676e17debf,20.171240479162496,undefined,1498223128967
80ec3f676e17debf,355.8989680247373,undefined,1498223129558
80ec3f676e17debf,327.9716653887102,undefined,1498223130551
80ec3f676e17debf,324.84884070265434,undefined,1498223131561
80ec3f676e17debf,326.5652857421782,undefined,1498223132555
80ec3f676e17debf,333.2434870933251,undefined,1498223133553
80ec3f676e17debf,339.6247862685812,undefined,1498223135083
80ec3f676e17debf,341.67254591938814,undefined,1498223135552
80ec3f676e17debf,346.3516221308741,undefined,1498223136544
80ec3f676e17debf,349.11966190364274,undefined,1498223137556
80ec3f676e17debf,348.86726245541513,undefined,1498223138561
80ec3f676e17debf,347.1902620559641,undefined,1498223139552
80ec3f676e17debf,345.8584903360336,undefined,1498223140553
80ec3f676e17debf,345.78353297463286,undefined,1498223141548
80ec3f676e17debf,346.27580986191634,undefined,1498223142925
80ec3f676e17debf,345.97874891020547,undefined,1498223143552
80ec3f676e17debf,344.6045434851965,undefined,1498223144565
80ec3f676e17debf,340.98794490621106,undefined,1498223145547
80ec3f676e17debf,336.97267706469427,undefined,1498223146547
80ec3f676e17debf,335.16185261206226,undefined,1498223147560
80ec3f676e17debf,334.2026735466742,undefined,1498223149023
80ec3f676e17debf,334.16963498676176,undefined,1498223149968
80ec3f676e17debf,335.01847938071137,undefined,1498223150562
80ec3f676e17debf,334.8902011689749,undefined,1498223152071
80ec3f676e17debf,330.7817196043826,undefined,1498223152561
80ec3f676e17debf,322.557554356311,undefined,1498223153784
80ec3f676e17debf,319.52949209776955,undefined,1498223154553
80ec3f676e17debf,329.57239687508763,undefined,1498223155552
80ec3f676e17debf,343.9215322627744,undefined,1498223156550
80ec3f676e17debf,335.87221625997097,undefined,1498223157554
80ec3f676e17debf,328.61322784578886,undefined,1498223158550
80ec3f676e17debf,326.7256724472217,undefined,1498223160516
80ec3f676e17debf,326.713268818283,undefined,1498223160570
80ec3f676e17debf,324.5294445988102,undefined,1498223162382
80ec3f676e17debf,324.6128422657058,undefined,1498223162569
80ec3f676e17debf,332.9250746889013,undefined,1498223163555
80ec3f676e17debf,360.8709846540522,undefined,1498223164585
80ec3f676e17debf,15.757832721198684,undefined,1498223165549
80ec3f676e17debf,367.4068160640983,undefined,1498223167207
80ec3f676e17debf,364.5149017237335,undefined,1498223168280
80ec3f676e17debf,358.7616762453151,undefined,1498223168559
80ec3f676e17debf,342.26729643687577,undefined,1498223169782
80ec3f676e17debf,325.5877819629541,undefined,1498223171242
80ec3f676e17debf,323.061642644766,undefined,1498223171554
80ec3f676e17debf,322.93860753237686,undefined,1498223174934
80ec3f676e17debf,326.8040449474359,undefined,1498223176309
80ec3f676e17debf,329.9552088576259,undefined,1498223177029
80ec3f676e17debf,341.69456902988196,undefined,1498223178260
80ec3f676e17debf,347.6034185239208,undefined,1498223178970
80ec3f676e17debf,367.8900962961454,undefined,1498223179557
80ec3f676e17debf,25.419801523611824,undefined,1498223180578
80ec3f676e17debf,37.33058975578221,undefined,1498223181561
80ec3f676e17debf,41.19552555332384,undefined,1498223182558
80ec3f676e17debf,100.32637819661642,undefined,1498223183559
80ec3f676e17debf,127.56105754989285,undefined,1498223184554
80ec3f676e17debf,130.5058255240483,undefined,1498223185563
80ec3f676e17debf,102.00938185332551,undefined,1498223186553
80ec3f676e17debf,85.85962466757239,undefined,1498223187564
80ec3f676e17debf,72.57518148403469,undefined,1498223188558
80ec3f676e17debf,69.4446827315232,undefined,1498223189563
80ec3f676e17debf,63.64686835796125,undefined,1498223190565
80ec3f676e17debf,46.675835742237815,undefined,1498223191554
