timestamp, light1, light2, light3, UUID 
1498222487433,101382,5604,101382,,80ec3f676e17debf
1498222487433,101382,5604,101382,,80ec3f676e17debf
1498222487614,101568,5607,101568,,80ec3f676e17debf
1498222487614,101568,5607,101568,,80ec3f676e17debf
1498222487795,102030,5609,102030,,80ec3f676e17debf
1498222487977,103270,5648,103270,,80ec3f676e17debf
1498222487977,103270,5648,103270,,80ec3f676e17debf
1498222488154,101769,5654,101769,,80ec3f676e17debf
1498222488154,101769,5654,101769,,80ec3f676e17debf
1498222488333,98002,5633,98002,,80ec3f676e17debf
1498222488333,98002,5633,98002,,80ec3f676e17debf
1498222488515,97829,5641,97829,,80ec3f676e17debf
1498222488515,97829,5641,97829,,80ec3f676e17debf
1498222488698,98114,5694,98114,,80ec3f676e17debf
1498222488877,99383,5688,99383,,80ec3f676e17debf
1498222488877,99383,5688,99383,,80ec3f676e17debf
1498222489053,100475,5690,100475,,80ec3f676e17debf
1498222489053,100475,5690,100475,,80ec3f676e17debf
1498222489245,101217,5692,101217,,80ec3f676e17debf
1498222489245,101217,5692,101217,,80ec3f676e17debf
1498222489414,101629,5686,101629,,80ec3f676e17debf
1498222489414,101629,5686,101629,,80ec3f676e17debf
1498222489595,101765,5690,101765,,80ec3f676e17debf
1498222489777,101464,5687,101464,,80ec3f676e17debf
1498222489777,101464,5687,101464,,80ec3f676e17debf
1498222489957,101773,5690,101773,,80ec3f676e17debf
1498222489957,101773,5690,101773,,80ec3f676e17debf
1498222490133,101823,5690,101823,,80ec3f676e17debf
1498222490133,101823,5690,101823,,80ec3f676e17debf
1498222490314,101938,5690,101938,,80ec3f676e17debf
1498222490314,101938,5690,101938,,80ec3f676e17debf
1498222490495,101860,5686,101860,,80ec3f676e17debf
1498222490677,101827,5690,101827,,80ec3f676e17debf
1498222490677,101827,5690,101827,,80ec3f676e17debf
1498222490870,102099,5689,102099,,80ec3f676e17debf
1498222490870,102099,5689,102099,,80ec3f676e17debf
1498222491035,102149,5680,102149,,80ec3f676e17debf
1498222491035,102149,5680,102149,,80ec3f676e17debf
1498222491214,102173,5684,102173,,80ec3f676e17debf
1498222491214,102173,5684,102173,,80ec3f676e17debf
1498222491397,102454,5675,102454,,80ec3f676e17debf
1498222491574,102313,5679,102313,,80ec3f676e17debf
1498222491574,102313,5679,102313,,80ec3f676e17debf
1498222491765,102145,5680,102145,,80ec3f676e17debf
1498222491765,102145,5680,102145,,80ec3f676e17debf
1498222491937,102173,5676,102173,,80ec3f676e17debf
1498222491937,102173,5676,102173,,80ec3f676e17debf
1498222492115,102367,5679,102367,,80ec3f676e17debf
1498222492115,102367,5679,102367,,80ec3f676e17debf
1498222492296,102033,5672,102033,,80ec3f676e17debf
1498222492481,102062,5668,102062,,80ec3f676e17debf
1498222492481,102062,5668,102062,,80ec3f676e17debf
1498222492660,101836,5668,101836,,80ec3f676e17debf
1498222492660,101836,5668,101836,,80ec3f676e17debf
1498222492835,102000,5676,102000,,80ec3f676e17debf
1498222492835,102000,5676,102000,,80ec3f676e17debf
1498222493014,102198,5671,102198,,80ec3f676e17debf
1498222493014,102198,5671,102198,,80ec3f676e17debf
1498222493194,102198,5671,102198,,80ec3f676e17debf
1498222493375,102285,5659,102285,,80ec3f676e17debf
1498222493375,102285,5659,102285,,80ec3f676e17debf
1498222493556,101992,5651,101992,,80ec3f676e17debf
1498222493556,101992,5651,101992,,80ec3f676e17debf
1498222493733,102541,5641,102541,,80ec3f676e17debf
1498222493733,102541,5641,102541,,80ec3f676e17debf
1498222493915,102401,5645,102401,,80ec3f676e17debf
1498222493915,102401,5645,102401,,80ec3f676e17debf
1498222494093,102512,5637,102512,,80ec3f676e17debf
1498222494278,102508,5637,102508,,80ec3f676e17debf
1498222494278,102508,5637,102508,,80ec3f676e17debf
1498222494462,102561,5636,102561,,80ec3f676e17debf
1498222494462,102561,5636,102561,,80ec3f676e17debf
1498222494636,102813,5632,102813,,80ec3f676e17debf
1498222494636,102813,5632,102813,,80ec3f676e17debf
1498222494831,102842,5628,102842,,80ec3f676e17debf
1498222494831,102842,5628,102842,,80ec3f676e17debf
1498222494998,103122,5620,103122,,80ec3f676e17debf
1498222495174,102870,5624,102870,,80ec3f676e17debf
1498222495174,102870,5624,102870,,80ec3f676e17debf
1498222495367,102817,5632,102817,,80ec3f676e17debf
1498222495367,102817,5632,102817,,80ec3f676e17debf
1498222495535,102652,5633,102652,,80ec3f676e17debf
1498222495535,102652,5633,102652,,80ec3f676e17debf
1498222495715,102573,5637,102573,,80ec3f676e17debf
1498222495715,102573,5637,102573,,80ec3f676e17debf
1498222495897,102520,5637,102520,,80ec3f676e17debf
1498222496074,102656,5633,102656,,80ec3f676e17debf
1498222496074,102656,5633,102656,,80ec3f676e17debf
1498222496256,102932,5632,102932,,80ec3f676e17debf
1498222496256,102932,5632,102932,,80ec3f676e17debf
1498222496434,103035,5632,103035,,80ec3f676e17debf
1498222496434,103035,5632,103035,,80ec3f676e17debf
1498222496614,102870,5640,102870,,80ec3f676e17debf
1498222496614,102870,5640,102870,,80ec3f676e17debf
1498222496803,102817,5640,102817,,80ec3f676e17debf
1498222496978,102813,5640,102813,,80ec3f676e17debf
1498222496978,102813,5640,102813,,80ec3f676e17debf
1498222497154,102730,5644,102730,,80ec3f676e17debf
1498222497154,102730,5644,102730,,80ec3f676e17debf
1498222497334,102677,5644,102677,,80ec3f676e17debf
1498222497334,102677,5644,102677,,80ec3f676e17debf
1498222497514,102730,5644,102730,,80ec3f676e17debf
1498222497514,102730,5644,102730,,80ec3f676e17debf
1498222497696,103006,5643,103006,,80ec3f676e17debf
1498222497874,103147,5639,103147,,80ec3f676e17debf
1498222497874,103147,5639,103147,,80ec3f676e17debf
1498222498055,102924,5640,102924,,80ec3f676e17debf
1498222498055,102924,5640,102924,,80ec3f676e17debf
1498222498234,103287,5635,103287,,80ec3f676e17debf
1498222498234,103287,5635,103287,,80ec3f676e17debf
1498222498414,103229,5635,103229,,80ec3f676e17debf
1498222498414,103229,5635,103229,,80ec3f676e17debf
1498222498602,103196,5631,103196,,80ec3f676e17debf
1498222498774,103106,5627,103106,,80ec3f676e17debf
1498222498774,103106,5627,103106,,80ec3f676e17debf
1498222498955,103217,5627,103217,,80ec3f676e17debf
1498222498955,103217,5627,103217,,80ec3f676e17debf
1498222499139,103246,5623,103246,,80ec3f676e17debf
1498222499139,103246,5623,103246,,80ec3f676e17debf
1498222499314,102537,5619,102537,,80ec3f676e17debf
1498222499314,102537,5619,102537,,80ec3f676e17debf
1498222499494,102471,5619,102471,,80ec3f676e17debf
1498222499676,102772,5622,102772,,80ec3f676e17debf
1498222499676,102772,5622,102772,,80ec3f676e17debf
1498222499856,102492,5622,102492,,80ec3f676e17debf
1498222499856,102492,5622,102492,,80ec3f676e17debf
1498222500035,102501,5641,102501,,80ec3f676e17debf
1498222500035,102501,5641,102501,,80ec3f676e17debf
1498222500217,100535,5676,100535,,80ec3f676e17debf
1498222500217,100535,5676,100535,,80ec3f676e17debf
1498222500394,100923,5691,100923,,80ec3f676e17debf
1498222500576,100923,5708,100923,,80ec3f676e17debf
1498222500576,100923,5708,100923,,80ec3f676e17debf
1498222500757,99307,5771,99307,,80ec3f676e17debf
1498222500757,99307,5771,99307,,80ec3f676e17debf
1498222500935,98700,5779,98700,,80ec3f676e17debf
1498222500935,98700,5779,98700,,80ec3f676e17debf
1498222501115,104281,5701,104281,,80ec3f676e17debf
1498222501115,104281,5701,104281,,80ec3f676e17debf
1498222501297,103000,5712,103000,,80ec3f676e17debf
1498222501474,105134,5539,105134,,80ec3f676e17debf
1498222501474,105134,5539,105134,,80ec3f676e17debf
1498222501654,104248,5670,104248,,80ec3f676e17debf
1498222501654,104248,5670,104248,,80ec3f676e17debf
1498222501835,98503,5681,98503,,80ec3f676e17debf
1498222501835,98503,5681,98503,,80ec3f676e17debf
1498222502014,97535,5778,97535,,80ec3f676e17debf
1498222502014,97535,5778,97535,,80ec3f676e17debf
1498222502197,101387,5638,101387,,80ec3f676e17debf
1498222502374,101828,5590,101828,,80ec3f676e17debf
1498222502374,101828,5590,101828,,80ec3f676e17debf
1498222502555,107068,5457,107068,,80ec3f676e17debf
1498222502555,107068,5457,107068,,80ec3f676e17debf
1498222502736,111723,5308,111723,,80ec3f676e17debf
1498222502736,111723,5308,111723,,80ec3f676e17debf
1498222502929,107500,5425,107500,,80ec3f676e17debf
1498222502929,107500,5425,107500,,80ec3f676e17debf
1498222503105,100613,5603,100613,,80ec3f676e17debf
1498222503281,96018,5754,96018,,80ec3f676e17debf
1498222503281,96018,5754,96018,,80ec3f676e17debf
1498222503458,96451,5706,96451,,80ec3f676e17debf
1498222503458,96451,5706,96451,,80ec3f676e17debf
1498222503634,95964,5691,95964,,80ec3f676e17debf
1498222503634,95964,5691,95964,,80ec3f676e17debf
1498222503815,99635,5555,99635,,80ec3f676e17debf
1498222503815,99635,5555,99635,,80ec3f676e17debf
1498222503995,101287,5515,101287,,80ec3f676e17debf
1498222504175,99301,5532,99301,,80ec3f676e17debf
1498222504175,99301,5532,99301,,80ec3f676e17debf
1498222504356,98035,5530,98035,,80ec3f676e17debf
1498222504356,98035,5530,98035,,80ec3f676e17debf
1498222504535,94966,5614,94966,,80ec3f676e17debf
1498222504535,94966,5614,94966,,80ec3f676e17debf
1498222504715,96300,5532,96300,,80ec3f676e17debf
1498222504715,96300,5532,96300,,80ec3f676e17debf
1498222504897,95731,5529,95731,,80ec3f676e17debf
1498222505079,94220,5509,94220,,80ec3f676e17debf
1498222505079,94220,5509,94220,,80ec3f676e17debf
1498222505263,98195,5410,98195,,80ec3f676e17debf
1498222505263,98195,5410,98195,,80ec3f676e17debf
1498222505435,93910,5469,93910,,80ec3f676e17debf
1498222505435,93910,5469,93910,,80ec3f676e17debf
1498222505614,93852,5498,93852,,80ec3f676e17debf
1498222505614,93852,5498,93852,,80ec3f676e17debf
1498222505806,88763,5580,88763,,80ec3f676e17debf
1498222505806,88763,5580,88763,,80ec3f676e17debf
1498222505996,90596,5484,90596,,80ec3f676e17debf
1498222506155,90674,5422,90674,,80ec3f676e17debf
1498222506155,90674,5422,90674,,80ec3f676e17debf
1498222506335,8577,6584,8577,,80ec3f676e17debf
1498222506335,8577,6584,8577,,80ec3f676e17debf
1498222506514,7773,6652,7773,,80ec3f676e17debf
1498222506696,7114,6652,7114,,80ec3f676e17debf
1498222506696,7114,6652,7114,,80ec3f676e17debf
1498222506877,6561,6608,6561,,80ec3f676e17debf
1498222506877,6561,6608,6561,,80ec3f676e17debf
1498222507054,5819,6529,5819,,80ec3f676e17debf
1498222507054,5819,6529,5819,,80ec3f676e17debf
1498222507236,4966,6452,4966,,80ec3f676e17debf
1498222507236,4966,6452,4966,,80ec3f676e17debf
1498222507415,4167,6319,4167,,80ec3f676e17debf
1498222507415,4167,6319,4167,,80ec3f676e17debf
1498222507596,3783,6181,3783,,80ec3f676e17debf
1498222507774,2861,5843,2861,,80ec3f676e17debf
1498222507774,2861,5843,2861,,80ec3f676e17debf
1498222507956,2518,5669,2518,,80ec3f676e17debf
1498222507956,2518,5669,2518,,80ec3f676e17debf
1498222508135,2298,5566,2298,,80ec3f676e17debf
1498222508135,2298,5566,2298,,80ec3f676e17debf
1498222508316,2086,5478,2086,,80ec3f676e17debf
1498222508495,1796,5269,1796,,80ec3f676e17debf
1498222508495,1796,5269,1796,,80ec3f676e17debf
1498222508679,1574,5043,1574,,80ec3f676e17debf
1498222508679,1574,5043,1574,,80ec3f676e17debf
1498222508855,1307,4715,1307,,80ec3f676e17debf
1498222508855,1307,4715,1307,,80ec3f676e17debf
1498222509035,1241,4577,1241,,80ec3f676e17debf
1498222509035,1241,4577,1241,,80ec3f676e17debf
1498222509215,1168,4503,1168,,80ec3f676e17debf
1498222509215,1168,4503,1168,,80ec3f676e17debf
1498222509399,1111,4444,1111,,80ec3f676e17debf
1498222509577,1081,4471,1081,,80ec3f676e17debf
1498222509577,1081,4471,1081,,80ec3f676e17debf
1498222509758,1024,4440,1024,,80ec3f676e17debf
1498222509758,1024,4440,1024,,80ec3f676e17debf
1498222509941,1001,4474,1001,,80ec3f676e17debf
1498222509941,1001,4474,1001,,80ec3f676e17debf
1498222510119,992,4519,992,,80ec3f676e17debf
1498222510119,992,4519,992,,80ec3f676e17debf
1498222510298,944,4440,944,,80ec3f676e17debf
1498222510474,864,4328,864,,80ec3f676e17debf
1498222510474,864,4328,864,,80ec3f676e17debf
1498222510655,809,4264,809,,80ec3f676e17debf
1498222510655,809,4264,809,,80ec3f676e17debf
1498222510837,785,4274,785,,80ec3f676e17debf
1498222510837,785,4274,785,,80ec3f676e17debf
1498222511022,779,4334,779,,80ec3f676e17debf
1498222511022,779,4334,779,,80ec3f676e17debf
1498222511195,830,4474,830,,80ec3f676e17debf
1498222511377,1131,5144,1131,,80ec3f676e17debf
1498222511377,1131,5144,1131,,80ec3f676e17debf
1498222511556,1231,5237,1231,,80ec3f676e17debf
1498222511556,1231,5237,1231,,80ec3f676e17debf
1498222511739,958,4740,958,,80ec3f676e17debf
1498222511739,958,4740,958,,80ec3f676e17debf
1498222511914,787,4499,787,,80ec3f676e17debf
1498222511914,787,4499,787,,80ec3f676e17debf
1498222512104,754,4439,754,,80ec3f676e17debf
1498222512276,744,4425,744,,80ec3f676e17debf
1498222512276,744,4425,744,,80ec3f676e17debf
1498222512454,730,4410,730,,80ec3f676e17debf
1498222512454,730,4410,730,,80ec3f676e17debf
1498222512635,735,4437,735,,80ec3f676e17debf
1498222512635,735,4437,735,,80ec3f676e17debf
1498222512821,750,4479,750,,80ec3f676e17debf
1498222512821,750,4479,750,,80ec3f676e17debf
1498222512995,748,4499,748,,80ec3f676e17debf
1498222513176,742,4533,742,,80ec3f676e17debf
1498222513176,742,4533,742,,80ec3f676e17debf
1498222513358,743,4561,743,,80ec3f676e17debf
1498222513358,743,4561,743,,80ec3f676e17debf
1498222513536,735,4527,735,,80ec3f676e17debf
1498222513536,735,4527,735,,80ec3f676e17debf
1498222513717,716,4485,716,,80ec3f676e17debf
1498222513717,716,4485,716,,80ec3f676e17debf
1498222513894,714,4456,714,,80ec3f676e17debf
1498222514077,707,4449,707,,80ec3f676e17debf
1498222514077,707,4449,707,,80ec3f676e17debf
1498222514254,710,4456,710,,80ec3f676e17debf
1498222514254,710,4456,710,,80ec3f676e17debf
1498222514435,716,4435,716,,80ec3f676e17debf
1498222514435,716,4435,716,,80ec3f676e17debf
1498222514615,731,4430,731,,80ec3f676e17debf
1498222514615,731,4430,731,,80ec3f676e17debf
1498222514796,738,4437,738,,80ec3f676e17debf
1498222514977,754,4432,754,,80ec3f676e17debf
1498222514977,754,4432,754,,80ec3f676e17debf
1498222515159,731,4430,731,,80ec3f676e17debf
1498222515159,731,4430,731,,80ec3f676e17debf
1498222515335,761,4439,761,,80ec3f676e17debf
1498222515335,761,4439,761,,80ec3f676e17debf
1498222515518,778,4460,778,,80ec3f676e17debf
1498222515700,761,4439,761,,80ec3f676e17debf
1498222515700,761,4439,761,,80ec3f676e17debf
1498222515880,753,4405,753,,80ec3f676e17debf
1498222515880,753,4405,753,,80ec3f676e17debf
1498222516060,791,4447,791,,80ec3f676e17debf
1498222516060,791,4447,791,,80ec3f676e17debf
1498222516235,812,4467,812,,80ec3f676e17debf
1498222516235,812,4467,812,,80ec3f676e17debf
1498222516418,820,4499,820,,80ec3f676e17debf
1498222516418,820,4499,820,,80ec3f676e17debf
1498222516596,865,4540,865,,80ec3f676e17debf
1498222516776,827,4505,827,,80ec3f676e17debf
1498222516776,827,4505,827,,80ec3f676e17debf
1498222516955,810,4486,810,,80ec3f676e17debf
1498222516955,810,4486,810,,80ec3f676e17debf
1498222517135,857,4511,857,,80ec3f676e17debf
1498222517315,872,4546,872,,80ec3f676e17debf
1498222517315,872,4546,872,,80ec3f676e17debf
1498222517315,872,4546,872,,80ec3f676e17debf
1498222517495,863,4559,863,,80ec3f676e17debf
1498222517495,863,4559,863,,80ec3f676e17debf
1498222517675,914,4619,914,,80ec3f676e17debf
1498222517856,900,4609,900,,80ec3f676e17debf
1498222517856,900,4609,900,,80ec3f676e17debf
1498222518035,863,4559,863,,80ec3f676e17debf
1498222518035,863,4559,863,,80ec3f676e17debf
1498222518215,901,4591,901,,80ec3f676e17debf
1498222518215,901,4591,901,,80ec3f676e17debf
1498222518395,946,4666,946,,80ec3f676e17debf
1498222518576,939,4661,939,,80ec3f676e17debf
1498222518576,939,4661,939,,80ec3f676e17debf
1498222518755,958,4692,958,,80ec3f676e17debf
1498222518755,958,4692,958,,80ec3f676e17debf
1498222518936,974,4723,974,,80ec3f676e17debf
1498222518936,974,4723,974,,80ec3f676e17debf
1498222519115,908,4637,908,,80ec3f676e17debf
1498222519115,908,4637,908,,80ec3f676e17debf
1498222519305,941,4720,941,,80ec3f676e17debf
1498222519476,950,4706,950,,80ec3f676e17debf
1498222519476,950,4706,950,,80ec3f676e17debf
1498222519655,951,4728,951,,80ec3f676e17debf
1498222519655,951,4728,951,,80ec3f676e17debf
1498222519836,934,4715,934,,80ec3f676e17debf
1498222519836,934,4715,934,,80ec3f676e17debf
1498222520014,1020,4849,1020,,80ec3f676e17debf
1498222520014,1020,4849,1020,,80ec3f676e17debf
1498222520195,986,4788,986,,80ec3f676e17debf
1498222520376,992,4832,992,,80ec3f676e17debf
1498222520376,992,4832,992,,80ec3f676e17debf
1498222520556,999,4835,999,,80ec3f676e17debf
1498222520556,999,4835,999,,80ec3f676e17debf
1498222520735,1023,4888,1023,,80ec3f676e17debf
1498222520735,1023,4888,1023,,80ec3f676e17debf
1498222520916,985,4869,985,,80ec3f676e17debf
1498222520916,985,4869,985,,80ec3f676e17debf
1498222521097,1006,4879,1006,,80ec3f676e17debf
1498222521275,1030,4931,1030,,80ec3f676e17debf
1498222521275,1030,4931,1030,,80ec3f676e17debf
1498222521474,1027,4888,1027,,80ec3f676e17debf
1498222521474,1027,4888,1027,,80ec3f676e17debf
1498222521637,1004,4897,1004,,80ec3f676e17debf
1498222521637,1004,4897,1004,,80ec3f676e17debf
1498222521816,1094,5052,1094,,80ec3f676e17debf
1498222521816,1094,5052,1094,,80ec3f676e17debf
1498222521998,1109,5077,1109,,80ec3f676e17debf
1498222522176,1111,5056,1111,,80ec3f676e17debf
1498222522176,1111,5056,1111,,80ec3f676e17debf
1498222522355,1216,5213,1216,,80ec3f676e17debf
1498222522355,1216,5213,1216,,80ec3f676e17debf
1498222522537,1173,5150,1173,,80ec3f676e17debf
1498222522537,1173,5150,1173,,80ec3f676e17debf
1498222522717,1141,5084,1141,,80ec3f676e17debf
1498222522717,1141,5084,1141,,80ec3f676e17debf
1498222522896,1149,5106,1149,,80ec3f676e17debf
1498222523078,1185,5170,1185,,80ec3f676e17debf
1498222523078,1185,5170,1185,,80ec3f676e17debf
1498222523255,1238,5272,1238,,80ec3f676e17debf
1498222523255,1238,5272,1238,,80ec3f676e17debf
1498222523437,1317,5422,1317,,80ec3f676e17debf
1498222523437,1317,5422,1317,,80ec3f676e17debf
1498222523615,1360,5474,1360,,80ec3f676e17debf
1498222523615,1360,5474,1360,,80ec3f676e17debf
1498222523800,1315,5403,1315,,80ec3f676e17debf
1498222523979,1250,5291,1250,,80ec3f676e17debf
1498222523979,1250,5291,1250,,80ec3f676e17debf
1498222524155,1189,5170,1189,,80ec3f676e17debf
1498222524155,1189,5170,1189,,80ec3f676e17debf
1498222524341,1183,5188,1183,,80ec3f676e17debf
1498222524341,1183,5188,1183,,80ec3f676e17debf
1498222524515,1227,5214,1227,,80ec3f676e17debf
1498222524695,1350,5404,1350,,80ec3f676e17debf
1498222524695,1350,5404,1350,,80ec3f676e17debf
1498222524877,1271,5292,1271,,80ec3f676e17debf
1498222524877,1271,5292,1271,,80ec3f676e17debf
1498222525059,1324,5386,1324,,80ec3f676e17debf
1498222525059,1324,5386,1324,,80ec3f676e17debf
1498222525235,1287,5348,1287,,80ec3f676e17debf
1498222525235,1287,5348,1287,,80ec3f676e17debf
1498222525416,1223,5250,1223,,80ec3f676e17debf
1498222525416,1223,5250,1223,,80ec3f676e17debf
1498222525595,1199,5209,1199,,80ec3f676e17debf
1498222525780,1275,5329,1275,,80ec3f676e17debf
1498222525780,1275,5329,1275,,80ec3f676e17debf
1498222525956,1225,5269,1225,,80ec3f676e17debf
1498222525956,1225,5269,1225,,80ec3f676e17debf
1498222526135,1142,5141,1142,,80ec3f676e17debf
1498222526135,1142,5141,1142,,80ec3f676e17debf
1498222526316,1149,5181,1149,,80ec3f676e17debf
1498222526316,1149,5181,1149,,80ec3f676e17debf
1498222526500,1120,5116,1120,,80ec3f676e17debf
1498222526677,1147,5162,1147,,80ec3f676e17debf
1498222526677,1147,5162,1147,,80ec3f676e17debf
1498222526855,1116,5116,1116,,80ec3f676e17debf
1498222526855,1116,5116,1116,,80ec3f676e17debf
1498222527036,1114,5134,1114,,80ec3f676e17debf
1498222527036,1114,5134,1114,,80ec3f676e17debf
1498222527216,1047,5055,1047,,80ec3f676e17debf
1498222527216,1047,5055,1047,,80ec3f676e17debf
1498222527396,1047,5055,1047,,80ec3f676e17debf
1498222527578,1062,5080,1062,,80ec3f676e17debf
1498222527578,1062,5080,1062,,80ec3f676e17debf
1498222527759,1057,5059,1057,,80ec3f676e17debf
1498222527759,1057,5059,1057,,80ec3f676e17debf
1498222527936,1019,5004,1019,,80ec3f676e17debf
1498222527936,1019,5004,1019,,80ec3f676e17debf
1498222528119,1018,5024,1018,,80ec3f676e17debf
1498222528119,1018,5024,1018,,80ec3f676e17debf
1498222528296,1026,5007,1026,,80ec3f676e17debf
1498222528476,996,4952,996,,80ec3f676e17debf
1498222528476,996,4952,996,,80ec3f676e17debf
1498222528658,1015,4979,1015,,80ec3f676e17debf
1498222528658,1015,4979,1015,,80ec3f676e17debf
1498222528836,999,4952,999,,80ec3f676e17debf
1498222528836,999,4952,999,,80ec3f676e17debf
1498222529019,970,4917,970,,80ec3f676e17debf
1498222529195,970,4917,970,,80ec3f676e17debf
1498222529195,970,4917,970,,80ec3f676e17debf
1498222529376,937,4837,937,,80ec3f676e17debf
1498222529376,937,4837,937,,80ec3f676e17debf
