1498222483770,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222484066,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222484371,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222484662,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222484957,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222485259,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222485557,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222485868,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222486165,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222486458,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222486756,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222487058,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222487350,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222487658,ec:08:6b:8a:c2:69,-87;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222487987,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222488265,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222488579,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222488853,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222489151,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222489461,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222489752,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222490071,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222490357,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222490659,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222490984,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222491262,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222491551,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222491865,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222492155,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222492464,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222492755,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222493061,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222493357,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222493664,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222493978,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222494267,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222494560,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222494891,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222495186,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222495456,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222495764,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222496061,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222496351,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222496670,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222496970,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222497268,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222497562,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222497867,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222498156,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222498456,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222498768,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222499058,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222499354,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222499658,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222499966,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222500254,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222500553,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222500868,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222501160,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222501462,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222501759,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222502062,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222502354,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222502666,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222502977,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222503266,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222503571,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222503891,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222504162,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222504460,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222504765,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222505066,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222505362,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222505650,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222505966,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222506258,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222506556,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222506870,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222507158,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222507474,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222507757,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222508068,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222508368,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222508659,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222508964,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222509257,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222509558,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222509865,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222510160,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222510479,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222510759,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222511053,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222511359,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222511658,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222511959,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222512269,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222512557,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222512875,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222513205,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222513461,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222513751,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222514051,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222514360,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222514670,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222514960,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222515262,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222515564,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222515868,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222516162,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222516458,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222516761,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222517061,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222517366,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222517652,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222517951,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222518319,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222518559,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222518861,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222519164,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222519468,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222519758,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222520045,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222520368,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222520653,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222520963,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222521275,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222521562,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222521870,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222522157,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222522458,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222522764,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222523070,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222523361,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222523669,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222523970,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222524257,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222524565,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222524852,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222525148,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222525450,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222525771,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222526064,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222526354,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222526656,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222526952,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222527259,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222527553,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222527861,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222528162,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222528465,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222528763,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222529060,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222529353,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222529657,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222529949,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222530262,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222530555,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222530866,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222531156,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222531462,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222531760,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222532053,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222532414,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222532661,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222532957,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222533260,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222533564,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222533871,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222534180,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222534486,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222534763,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222535059,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222535369,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222535665,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222535962,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222536286,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222536561,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222536855,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222537164,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222537484,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222537752,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222538055,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222538358,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222538660,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222538958,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222539269,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222539550,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222539858,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222540154,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222540465,ec:08:6b:8a:c2:69,-90;,24:a4:3c:fa:33:28,-91;,,80ec3f676e17debf
1498222540757,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222541061,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222541361,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222541665,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222541961,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222542324,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222542777,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222543124,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222543192,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222543521,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222543836,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222544063,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222544368,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
1498222544659,24:a4:3c:fa:33:28,-91;,24:de:c6:e5:4c:01,-67;,24:de:c6:e5:4c:00,-68;,24:de:c6:e5:4c:03,-68;,24:de:c6:e5:4c:02,-68;,24:de:c6:e5:4c:04,-68;,,80ec3f676e17debf
