1497865930641,24:de:c6:e5:4c:11,-75;,ec:08:6b:8a:c2:69,-75;,ae:8e:f2:c3:96:cd,-81;,d4:d9:19:08:c4:71,-90;,28:c6:8e:62:9b:c3,-85;,9c:1c:12:ad:f0:e2,-89;,9c:1c:12:ad:f0:e4,-90;,,80ec3f676e17debf
1497865930928,24:de:c6:e5:4c:11,-75;,ec:08:6b:8a:c2:69,-75;,ae:8e:f2:c3:96:cd,-81;,d4:d9:19:08:c4:71,-90;,28:c6:8e:62:9b:c3,-85;,9c:1c:12:ad:f0:e2,-89;,9c:1c:12:ad:f0:e4,-90;,,80ec3f676e17debf
1497865931199,24:de:c6:e5:4c:11,-75;,ec:08:6b:8a:c2:69,-75;,ae:8e:f2:c3:96:cd,-81;,d4:d9:19:08:c4:71,-90;,28:c6:8e:62:9b:c3,-85;,9c:1c:12:ad:f0:e2,-89;,9c:1c:12:ad:f0:e4,-90;,,80ec3f676e17debf
1497865931503,24:de:c6:e5:4c:11,-75;,ec:08:6b:8a:c2:69,-75;,ae:8e:f2:c3:96:cd,-81;,d4:d9:19:08:c4:71,-90;,28:c6:8e:62:9b:c3,-85;,9c:1c:12:ad:f0:e2,-89;,9c:1c:12:ad:f0:e4,-90;,,80ec3f676e17debf
1497865931797,24:de:c6:e5:4c:11,-77;,ec:08:6b:8a:c2:69,-76;,ae:8e:f2:c3:96:cd,-83;,d4:d9:19:08:c4:71,-91;,28:c6:8e:62:9b:c3,-87;,9c:1c:12:ad:f0:e2,-90;,9c:1c:12:ad:f0:e4,-92;,,80ec3f676e17debf
1497865932122,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865932416,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865932733,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865933006,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865933302,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865933594,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865933887,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865934193,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865934505,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
1497865934801,ec:08:6b:8a:c2:69,-66;,ae:8e:f2:c3:96:cd,-82;,40:e3:d6:51:22:71,-88;,c8:51:95:a2:9f:a8,-86;,00:26:3e:a3:20:40,-89;,34:31:c4:df:21:46,-91;,,80ec3f676e17debf
