timestamp, gyroscopeX, gyroscopeY, gyroscopeZ, UUID 
1497865815132,-0.1270599663257599,0.0403171069920063,0.07208210229873657,,80ec3f676e17debf
1497865930602,0.024434609338641167,0.051312681287527084,0.08307767659425735,,80ec3f676e17debf
1497865930690,-0.1160643994808197,0.013439035043120384,0.06841690838336945,,80ec3f676e17debf
1497865930724,-0.1612684279680252,0.10873401165008545,0.042760565876960754,,80ec3f676e17debf
1497865930775,-0.09896016865968704,0.10018189996480942,0.024434609338641167,,80ec3f676e17debf
1497865930803,-0.05497787147760391,0.08552113175392151,0.025656340643763542,,80ec3f676e17debf
1497865930870,0.05864306539297104,0.09651670604944229,0.039095375686883926,,80ec3f676e17debf
1497865930925,0.1612684279680252,0.028099801391363144,0.06475171446800232,,80ec3f676e17debf
1497865930965,0.16249015927314758,-0.013439035043120384,0.1014036312699318,,80ec3f676e17debf
1497865930998,0.12339477986097336,-0.04764748737215996,0.15515977144241333,,80ec3f676e17debf
1497865931077,0.021991148591041565,-0.12095131725072861,0.1869247704744339,,80ec3f676e17debf
1497865931158,-0.21991148591041565,-0.16371189057826996,0.1661553531885147,,80ec3f676e17debf
1497865931178,-0.2064724564552307,-0.2174680233001709,0.1417207419872284,,80ec3f676e17debf
1497865931212,-0.12339477986097336,-0.16737708449363708,0.13561208546161652,,80ec3f676e17debf
1497865931279,-0.010995574295520782,0.1111774742603302,0.15760323405265808,,80ec3f676e17debf
1497865931347,-0.26022860407829285,0.1270599663257599,0.12095131725072861,,80ec3f676e17debf
1497865931382,-0.30054569244384766,0.05742133408784866,0.10506882518529892,,80ec3f676e17debf
1497865931412,-0.21502456068992615,-0.01466076634824276,0.0659734457731247,,80ec3f676e17debf
1497865931439,-0.2174680233001709,-0.13316862285137177,0.030543262138962746,,80ec3f676e17debf
1497865931461,-0.27122417092323303,-0.15882496535778046,0.021991148591041565,,80ec3f676e17debf
1497865931484,-0.30543261766433716,-0.13072516024112701,-0.00733038317412138,,80ec3f676e17debf
1497865931507,-0.2541199326515198,-0.1417207419872284,-0.013439035043120384,,80ec3f676e17debf
1497865931557,-0.11850785464048386,-0.13927727937698364,-0.009773843921720982,,80ec3f676e17debf
1497865931573,-0.1014036312699318,-0.09162978827953339,-0.00855211354792118,,80ec3f676e17debf
1497865931594,-0.16004669666290283,-0.05009094998240471,-0.015882495790719986,,80ec3f676e17debf
1497865931643,-0.2321287989616394,0.00733038317412138,0.004886921960860491,,80ec3f676e17debf
1497865931673,-0.13927727937698364,-0.01710422709584236,0.030543262138962746,,80ec3f676e17debf
1497865931688,-0.11362093687057495,-0.0024434609804302454,0.0403171069920063,,80ec3f676e17debf
1497865931709,-0.10506882518529892,0.004886921960860491,0.042760565876960754,,80ec3f676e17debf
1497865931769,-0.1062905490398407,0.05009094998240471,0.036651913076639175,,80ec3f676e17debf
1497865931799,-0.08429940044879913,0.12217304855585098,0.036651913076639175,,80ec3f676e17debf
1497865931852,-0.1062905490398407,0.27122417092323303,0.12950342893600464,,80ec3f676e17debf
1497865931872,-0.12461651116609573,0.2431243658065796,0.14905111491680145,,80ec3f676e17debf
1497865931886,-0.11484266817569733,0.24190263450145721,0.14416420459747314,,80ec3f676e17debf
1497865931906,-0.08185594528913498,0.24678955972194672,0.14049901068210602,,80ec3f676e17debf
1497865931948,0.04398229718208313,0.10262536257505417,0.10995574295520782,,80ec3f676e17debf
1497865931987,0.12095131725072861,0.021991148591041565,0.10751228034496307,,80ec3f676e17debf
1497865931989,0.13439035415649414,0.02321287989616394,0.10995574295520782,,80ec3f676e17debf
1497865932052,-0.26022860407829285,-0.13439035415649414,0.20402899384498596,,80ec3f676e17debf
1497865932079,-0.31520646810531616,-0.251676470041275,0.2015855312347412,,80ec3f676e17debf
1497865932129,0.14049901068210602,-0.09773843735456467,0.13072516024112701,,80ec3f676e17debf
1497865932214,0.24190263450145721,0.3481931984424591,0.10506882518529892,,80ec3f676e17debf
1497865932294,0.09407325088977814,-0.1258382350206375,0.18814650177955627,,80ec3f676e17debf
1497865932366,0.0659734457731247,-0.009773843921720982,0.028099801391363144,,80ec3f676e17debf
1497865932408,0.11239920556545258,-0.030543262138962746,-0.009773843921720982,,80ec3f676e17debf
1497865932468,0.07941248267889023,-0.09285151958465576,-0.05253441259264946,,80ec3f676e17debf
1497865932509,0.00366519158706069,0.14294247329235077,0.02687807008624077,,80ec3f676e17debf
1497865932604,-0.07208210229873657,-0.1612684279680252,-0.039095375686883926,,80ec3f676e17debf
1497865932683,-0.021991148591041565,-0.19914206862449646,-0.025656340643763542,,80ec3f676e17debf
1497865932727,-0.08796459436416626,-0.27611109614372253,0.025656340643763542,,80ec3f676e17debf
1497865932793,-0.21380282938480377,-0.13316862285137177,0.019547687843441963,,80ec3f676e17debf
1497865932820,-0.10018189996480942,0.02076941914856434,-0.010995574295520782,,80ec3f676e17debf
1497865932864,-0.07819075137376785,0.09040805697441101,-0.06841690838336945,,80ec3f676e17debf
1497865932877,-0.10751228034496307,0.015882495790719986,-0.05864306539297104,,80ec3f676e17debf
1497865932906,-0.12828169763088226,0.00855211354792118,0.028099801391363144,,80ec3f676e17debf
1497865932927,-0.08429940044879913,0.16493362188339233,0.0708603709936142,,80ec3f676e17debf
1497865932946,-0.06352998316287994,0.3176499307155609,0.08918632566928864,,80ec3f676e17debf
1497865932980,-0.17837265133857727,0.3933972120285034,0.07208210229873657,,80ec3f676e17debf
1497865933005,-0.1612684279680252,0.26511552929878235,0.059864792972803116,,80ec3f676e17debf
1497865933042,0.394618958234787,0.04886921867728233,0.05375614017248154,,80ec3f676e17debf
1497865933070,0.618195652961731,-0.04642575979232788,0.01466076634824276,,80ec3f676e17debf
1497865933081,0.6291912198066711,-0.051312681287527084,-0.004886921960860491,,80ec3f676e17debf
1497865933108,0.3494149148464203,-0.14905111491680145,-0.17470745742321014,,80ec3f676e17debf
1497865933172,-0.12339477986097336,0.09162978827953339,-0.39217549562454224,,80ec3f676e17debf
1497865933192,-0.18448130786418915,0.0024434609804302454,-0.3188716471195221,,80ec3f676e17debf
1497865933263,0.1368338167667389,-0.010995574295520782,-0.1160643994808197,,80ec3f676e17debf
1497865933288,0.07819075137376785,0.07941248267889023,-0.08552113175392151,,80ec3f676e17debf
1497865933309,0.1258382350206375,0.05009094998240471,-0.10506882518529892,,80ec3f676e17debf
1497865933362,0.27122417092323303,-0.1722639948129654,-0.27122417092323303,,80ec3f676e17debf
1497865933378,0.27122417092323303,-0.18814650177955627,-0.30054569244384766,,80ec3f676e17debf
1497865933393,0.28588494658470154,-0.251676470041275,-0.3078760802745819,,80ec3f676e17debf
1497865933412,0.3323107063770294,-0.25534167885780334,-0.3384193480014801,,80ec3f676e17debf
1497865933439,0.4129449129104614,-0.17959438264369965,-0.3677408695220947,,80ec3f676e17debf
1497865933458,0.5522221922874451,-0.1111774742603302,-0.3433062732219696,,80ec3f676e17debf
1497865933488,0.6817256212234497,-0.05009094998240471,-0.21868975460529327,,80ec3f676e17debf
1497865933502,0.6414085030555725,-0.08552113175392151,-0.1258382350206375,,80ec3f676e17debf
1497865933532,0.26633724570274353,-0.2480112910270691,-0.03176499158143997,,80ec3f676e17debf
1497865933547,0.025656340643763542,-0.3384193480014801,-0.07330382615327835,,80ec3f676e17debf
1497865933574,-0.27977627515792847,-0.2736676335334778,-0.16249015927314758,,80ec3f676e17debf
1497865933604,-0.19792033731937408,0.0403171069920063,-0.31642818450927734,,80ec3f676e17debf
1497865933637,0.0403171069920063,0.11362093687057495,-0.44104471802711487,,80ec3f676e17debf
1497865933654,0.08918632566928864,0.036651913076639175,-0.5094616413116455,,80ec3f676e17debf
1497865933673,0.10751228034496307,-0.11972958594560623,-0.6438519954681396,,80ec3f676e17debf
1497865933704,0.00733038317412138,-0.2638937830924988,-0.7183775305747986,,80ec3f676e17debf
1497865933749,-0.13439035415649414,-0.35185837745666504,-0.6792821288108826,,80ec3f676e17debf
1497865933785,-0.10995574295520782,-0.28099802136421204,-0.46670106053352356,,80ec3f676e17debf
1497865933823,0,-0.27488934993743896,-0.2968805134296417,,80ec3f676e17debf
1497865933866,-0.05497787147760391,-0.16249015927314758,-0.28588494658470154,,80ec3f676e17debf
1497865933878,-0.08674286305904388,-0.09285151958465576,-0.28099802136421204,,80ec3f676e17debf
1497865933893,-0.1466076523065567,0.0012217304902151227,-0.2626720666885376,,80ec3f676e17debf
1497865933908,-0.19425514340400696,0.03298672288656235,-0.25534167885780334,,80ec3f676e17debf
1497865933939,-0.20891591906547546,-0.07696902006864548,-0.21868975460529327,,80ec3f676e17debf
1497865933953,-0.2028072625398636,-0.12095131725072861,-0.16859880089759827,,80ec3f676e17debf
1497865933968,-0.20525072515010834,-0.1514945775270462,-0.13072516024112701,,80ec3f676e17debf
1497865933993,-0.2076941877603531,-0.051312681287527084,-0.1014036312699318,,80ec3f676e17debf
1497865934017,-0.20525072515010834,-0.00733038317412138,-0.0403171069920063,,80ec3f676e17debf
1497865934052,-0.23579397797584534,-0.09285151958465576,0.00855211354792118,,80ec3f676e17debf
1497865934077,-0.11728613078594208,-0.2028072625398636,-0.00733038317412138,,80ec3f676e17debf
1497865934086,0.0012217304902151227,-0.14905111491680145,-0.004886921960860491,,80ec3f676e17debf
1497865934095,0.03787364438176155,-0.11728613078594208,-0.004886921960860491,,80ec3f676e17debf
1497865934127,0.09040805697441101,0.06108652427792549,-0.03420845419168472,,80ec3f676e17debf
1497865934152,-0.0354301854968071,0.07696902006864548,-0.04642575979232788,,80ec3f676e17debf
1497865934178,-0.15882496535778046,-0.05375614017248154,-0.00733038317412138,,80ec3f676e17debf
1497865934186,-0.17959438264369965,-0.09285151958465576,0.0024434609804302454,,80ec3f676e17debf
1497865934212,-0.2064724564552307,-0.14782938361167908,0.051312681287527084,,80ec3f676e17debf
1497865934238,-0.19914206862449646,-0.1258382350206375,0.12950342893600464,,80ec3f676e17debf
1497865934246,-0.18325957655906677,-0.08307767659425735,0.1869247704744339,,80ec3f676e17debf
1497865934258,-0.17470745742321014,-0.05253441259264946,0.22479841113090515,,80ec3f676e17debf
1497865934293,-0.18325957655906677,0.04764748737215996,0.32009339332580566,,80ec3f676e17debf
1497865934313,-0.13805554807186127,0.05375614017248154,0.42760565876960754,,80ec3f676e17debf
1497865934357,-0.010995574295520782,-0.04642575979232788,0.46670106053352356,,80ec3f676e17debf
1497865934384,0.02687807008624077,-0.03298672288656235,0.44593164324760437,,80ec3f676e17debf
1497865934402,0.06352998316287994,-0.059864792972803116,0.39217549562454224,,80ec3f676e17debf
1497865934432,0.051312681287527084,-0.02321287989616394,0.32620203495025635,,80ec3f676e17debf
1497865934443,0.045204028487205505,-0.010995574295520782,0.30054569244384766,,80ec3f676e17debf
1497865934461,0.036651913076639175,0.018325956538319588,0.27611109614372253,,80ec3f676e17debf
1497865934466,0.03298672288656235,0.0403171069920063,0.2626720666885376,,80ec3f676e17debf
1497865934506,-0.010995574295520782,0.15760323405265808,0.24923302233219147,,80ec3f676e17debf
1497865934554,0.02321287989616394,0.17348572611808777,0.27000242471694946,,80ec3f676e17debf
1497865934573,0.059864792972803116,0.15760323405265808,0.2981022298336029,,80ec3f676e17debf
1497865934589,0.07452555745840073,0.14294247329235077,0.3090978264808655,,80ec3f676e17debf
1497865934623,0.06230825558304787,0.17470745742321014,0.3066543638706207,,80ec3f676e17debf
1497865934659,0.018325956538319588,0.2382374405860901,0.31520646810531616,,80ec3f676e17debf
1497865934685,-0.01710422709584236,0.2321287989616394,0.2724458873271942,,80ec3f676e17debf
1497865934712,-0.07941248267889023,0.34208452701568604,0.2687807083129883,,80ec3f676e17debf
1497865934758,-0.13439035415649414,0.3591887652873993,0.23335053026676178,,80ec3f676e17debf
1497865934790,-0.051312681287527084,0.2321287989616394,0.20036379992961884,,80ec3f676e17debf
1497865934815,0.02076941914856434,0.1918116807937622,0.14416420459747314,,80ec3f676e17debf
1497865934872,-0.04642575979232788,0.251676470041275,0.00855211354792118,,80ec3f676e17debf
1497865934880,-0.05497787147760391,0.26145032048225403,0.0024434609804302454,,80ec3f676e17debf
1497865934897,-0.06963863968849182,0.2919935882091522,-0.02076941914856434,,80ec3f676e17debf
1497865934919,-0.05375614017248154,0.27488934993743896,-0.03176499158143997,,80ec3f676e17debf
1497865934947,-0.045204028487205505,0.15760323405265808,0.013439035043120384,,80ec3f676e17debf
1497865934973,-0.013439035043120384,0.13439035415649414,0.08429940044879913,,80ec3f676e17debf
1497865934997,0.04642575979232788,0.22113321721553802,0.1722639948129654,,80ec3f676e17debf
1497865935019,0.09407325088977814,0.294437050819397,0.22602014243602753,,80ec3f676e17debf
1497865935047,0.10506882518529892,0.21868975460529327,0.26633724570274353,,80ec3f676e17debf
1497865935062,0.06475171446800232,0.01466076634824276,0.27611109614372253,,80ec3f676e17debf
1497865935083,0.010995574295520782,-0.1111774742603302,0.2773328125476837,,80ec3f676e17debf
1497865935107,0.015882495790719986,-0.02321287989616394,0.28099802136421204,,80ec3f676e17debf
1497865935143,0.14416420459747314,0.11728613078594208,0.27000242471694946,,80ec3f676e17debf
1497865935162,0.22846360504627228,0.051312681287527084,0.23945917189121246,,80ec3f676e17debf
1497865935178,0.2675589919090271,-0.05253441259264946,0.20402899384498596,,80ec3f676e17debf
