UUID, meanHeading, class, timestamp 
80ec3f676e17debf,367.0901478858469,undefined,1497865931365
80ec3f676e17debf,360.7228138930337,undefined,1497865932377
80ec3f676e17debf,359.29646712932475,undefined,1497865933335
80ec3f676e17debf,361.8482699776573,undefined,1497865934348
80ec3f676e17debf,362.3864833674085,undefined,1497865935333
80ec3f676e17debf,362.60120879225474,undefined,1497865936339
80ec3f676e17debf,359.19699745168106,undefined,1497865937331
80ec3f676e17debf,351.94903238601125,undefined,1497865938350
80ec3f676e17debf,345.3308516302308,undefined,1497865939568
80ec3f676e17debf,343.5659872686609,undefined,1497865940365
80ec3f676e17debf,343.26776883559774,undefined,1497865941462
80ec3f676e17debf,344.2011270022802,undefined,1497865942358
80ec3f676e17debf,347.53281980839756,undefined,1497865943659
80ec3f676e17debf,349.291922051815,undefined,1497865944340
80ec3f676e17debf,357.2001047532991,undefined,1497865945343
80ec3f676e17debf,358.2718612988084,undefined,1497865946342
80ec3f676e17debf,358.7811807155126,undefined,1497865947789
80ec3f676e17debf,358.68007303727575,undefined,1497865948333
80ec3f676e17debf,361.03726698058284,undefined,1497865949340
80ec3f676e17debf,357.0112640363818,undefined,1497865950342
80ec3f676e17debf,354.47379685211575,undefined,1497865951334
80ec3f676e17debf,350.43726220814744,undefined,1497865952340
80ec3f676e17debf,359.0253287220134,undefined,1497865953338
80ec3f676e17debf,353.2818555557135,undefined,1497865954337
80ec3f676e17debf,81.26144795649896,undefined,1497865955325
80ec3f676e17debf,91.47822805048236,undefined,1497865956339
80ec3f676e17debf,83.72610417217207,undefined,1497865957330
80ec3f676e17debf,78.08850650578066,undefined,1497865958336
80ec3f676e17debf,61.77589167846615,undefined,1497865959339
80ec3f676e17debf,35.661134812989744,undefined,1497865960337
80ec3f676e17debf,15.317371608939824,undefined,1497865961336
80ec3f676e17debf,367.5020258049183,undefined,1497865962330
80ec3f676e17debf,366.814331202327,undefined,1497865963984
80ec3f676e17debf,10.292217188135236,undefined,1497865964336
80ec3f676e17debf,18.654639770647094,undefined,1497865965334
80ec3f676e17debf,45.36360515218195,undefined,1497865966345
80ec3f676e17debf,76.5092871545009,undefined,1497865967332
