timestamp, signal strength, UUID 
1497865929300,-61,,80ec3f676e17debf
1497865930562,-61,,80ec3f676e17debf
1497865930694,-61,,80ec3f676e17debf
1497865930770,-61,,80ec3f676e17debf
1497865930864,-61,,80ec3f676e17debf
1497865930961,-61,,80ec3f676e17debf
1497865931074,-61,,80ec3f676e17debf
1497865931163,-61,,80ec3f676e17debf
1497865931281,-61,,80ec3f676e17debf
1497865931357,-61,,80ec3f676e17debf
1497865931432,-61,,80ec3f676e17debf
1497865931542,-61,,80ec3f676e17debf
1497865931638,-61,,80ec3f676e17debf
1497865931728,-61,,80ec3f676e17debf
1497865931835,-61,,80ec3f676e17debf
1497865931933,-61,,80ec3f676e17debf
1497865932058,-61,,80ec3f676e17debf
1497865932200,-61,,80ec3f676e17debf
1497865932286,-61,,80ec3f676e17debf
1497865932374,-61,,80ec3f676e17debf
1497865932470,-61,,80ec3f676e17debf
1497865932584,-61,,80ec3f676e17debf
1497865932685,-61,,80ec3f676e17debf
1497865932789,-61,,80ec3f676e17debf
1497865932839,-61,,80ec3f676e17debf
1497865932930,-61,,80ec3f676e17debf
1497865933039,-61,,80ec3f676e17debf
1497865933152,-61,,80ec3f676e17debf
1497865933251,-61,,80ec3f676e17debf
1497865933333,-61,,80ec3f676e17debf
1497865933428,-61,,80ec3f676e17debf
1497865933525,-61,,80ec3f676e17debf
1497865933634,-61,,80ec3f676e17debf
1497865933751,-61,,80ec3f676e17debf
1497865933853,-61,,80ec3f676e17debf
1497865933928,-61,,80ec3f676e17debf
1497865934034,-61,,80ec3f676e17debf
1497865934130,-61,,80ec3f676e17debf
1497865934225,-61,,80ec3f676e17debf
1497865934345,-61,,80ec3f676e17debf
1497865934430,-61,,80ec3f676e17debf
1497865934533,-61,,80ec3f676e17debf
1497865934652,-61,,80ec3f676e17debf
1497865934748,-61,,80ec3f676e17debf
1497865934842,-61,,80ec3f676e17debf
1497865934936,-61,,80ec3f676e17debf
1497865935036,-61,,80ec3f676e17debf
1497865935136,-61,,80ec3f676e17debf
1497865935227,-61,,80ec3f676e17debf
1497865935331,-61,,80ec3f676e17debf
1497865935436,-61,,80ec3f676e17debf
1497865935637,-63,,80ec3f676e17debf
1497865936213,-63,,80ec3f676e17debf
1497865936267,-63,,80ec3f676e17debf
1497865936336,-63,,80ec3f676e17debf
1497865936444,-63,,80ec3f676e17debf
1497865936527,-63,,80ec3f676e17debf
1497865936648,-63,,80ec3f676e17debf
1497865936742,-63,,80ec3f676e17debf
1497865936835,-63,,80ec3f676e17debf
1497865936928,-63,,80ec3f676e17debf
1497865937034,-63,,80ec3f676e17debf
1497865937130,-63,,80ec3f676e17debf
1497865937235,-63,,80ec3f676e17debf
1497865937328,-63,,80ec3f676e17debf
1497865937418,-63,,80ec3f676e17debf
1497865937523,-63,,80ec3f676e17debf
1497865937621,-63,,80ec3f676e17debf
1497865937733,-63,,80ec3f676e17debf
1497865937828,-63,,80ec3f676e17debf
1497865937996,-63,,80ec3f676e17debf
1497865938054,-63,,80ec3f676e17debf
1497865938133,-63,,80ec3f676e17debf
1497865938226,-63,,80ec3f676e17debf
1497865938347,-63,,80ec3f676e17debf
1497865938434,-63,,80ec3f676e17debf
1497865938534,-63,,80ec3f676e17debf
1497865938635,-63,,80ec3f676e17debf
