UUID,iqrAccX,iqrAccY,iqrAccZ,iqrAccXYZ,meanAccX,meanAccY,meanAccZ,meanAccXYZ, covarianceAccXY, covarianceAccXZ, covarianceAccYZ,pressureDerivative, pressureIQR, iqrGyroX, iqrGyroY, iqrGyroZ, iqrGyroMagnitude, meanGyroX, meanGyroY, meanGyroZ, meanGyroMagnitude, covarianceGyroXY, covarianceGyroXZ, covarianceGyroYZ, class, timestamp 
80ec3f676e17debf,-0.8815866112363991,-1.0430163924692775,-0.8814995366233578,-0.9112750874851105,-1.6952097819929035,-1.584309214163627,1.8833043876487212,-0.8741788403999996,-0.2688257288608802,-0.69796454725629,0.08121707926659358,-6.303229513072501,7.113890513591801,-1.0636843675046552,-0.9267732349426849,-1.0972503989550522,-1.016612812116563,-1.0733204539360426,-0.9510767537682454,-0.9285269458143571,-1.053859156437361,-0.40772313091130125,-0.6475138445917491,-0.4701168275733161,undefined,1498223754973
80ec3f676e17debf,-1.1698776403690248,-0.5637181788552873,-0.8572548716483654,-0.8904775288741466,-1.7807560135072968,-1.7403670486223035,1.8951228166410299,-1.00508767409593,-0.2605829716388159,-0.6891339957977355,0.06968284319020067,-4.313755723801816,9.86645638368984,-1.0307679504347784,-1.0221454888464434,-0.35104926446048557,-0.9554428683570055,-1.0417715458937304,-1.0648246350577628,-0.5833068562910089,-1.029925387799232,-0.4434146786434822,-0.5320438860561042,-0.47391400923329696,undefined,1498223756467
80ec3f676e17debf,-1.2731357302891515,-0.6247677386599115,-0.8814990283494589,-0.9465770633944995,-1.8401419302922915,-1.8081517950174761,1.9177590780725764,-0.9473637085257931,-0.2513795258530463,-0.6934086598903167,0.06796896034331659,-2.567005203849319,7.49685619986631,-1.0944771618920162,-1.1525277817025485,-0.884050106106832,-1.0862244533121912,-1.082720707192965,-1.1301324320515984,-0.8258837972158384,-1.1188192116463043,-0.44642297144812254,-0.5665791143826155,-0.4572964674984378,undefined,1498223758009
80ec3f676e17debf,-1.293232948992337,-0.8246465793441827,-0.9191417932980529,-0.9851692702481541,-1.888514153839233,-1.8450132519180371,1.929218346978499,-0.9218351951925209,-0.25059626599414236,-0.6918486708448811,0.0718084504317558,-1.5002804138533004,2.394273618538324,-1.119960854245376,-1.2032320306294049,-1.055537308779671,-1.197246795294964,-1.117165484823301,-1.1789299012773213,-0.9796687897751599,-1.1816750520044221,-0.4488185987127578,-0.5861801539689813,-0.456556920229096,undefined,1498223759594
80ec3f676e17debf,-1.337585409040651,-1.1263725806584992,-0.9854949176969071,-1.0335363452070652,-1.9486367864692782,-1.9346322307854433,1.9527643310394025,-0.8847801803829434,-0.28609045838641417,-0.6788290722795102,0.08996210328220869,-0.24484962958979145,-0.843527183600713,-1.1358881538719918,-1.2309986217514328,-1.0532199125256452,-1.235693520177691,-1.144748545327067,-1.2007520428893668,-1.0280328664481369,-1.2107725459866736,-0.4518902385209744,-0.602252429677521,-0.4675620091120181,undefined,1498223761037
80ec3f676e17debf,-1.334813373817867,-1.1340037756340773,-1.00463549617968,-1.0562279750761485,-1.9938424243711956,-1.930446587806303,1.9561725542332442,-0.8611477950252644,-0.28264510768811485,-0.6788969142731991,0.09101176804019996,0.015460396331977731,-0.8826941287878788,-1.1433208915392834,-1.2491072726167236,-1.0694416686383745,-1.267274967428854,-1.1583661301020216,-1.214112671722652,-1.0821016567395314,-1.2318633801188907,-0.45433133004196186,-0.6104341574193,-0.47314564164527134,undefined,1498223762478
80ec3f676e17debf,-1.334813373817867,-1.1199153864511715,-1.0135673934041147,-1.062098938475449,-1.9901498591083786,-1.9445710944306438,1.958610380472761,-0.854789943981453,-0.2853740320239104,-0.6774455458636421,0.09116339053143434,-0.053985854284782996,-0.8217677696078431,-1.1624336591854565,-1.2913608035727921,-1.127376532591936,-1.3212074853360076,-1.1936511756227401,-1.260818118300497,-1.1878573954718317,-1.285759195920442,-0.47152832680738804,-0.6604487186797304,-0.5152932647020878,undefined,1498223763986
80ec3f676e17debf,-1.3389714309652192,-1.02716698752,-1.0224992906285495,-1.0703995294787554,-1.9979155600543397,-1.981165770117543,1.9631441637391303,-0.8499711780935992,-0.28786164272161613,-0.6759765881111787,0.09154295681364231,-0.030242509932084567,-0.6346368092691622,-1.1868555288656306,-1.3094694581192001,-1.1829940073576521,-1.3700052152666338,-1.214641610787968,-1.2789695428167769,-1.2455001867263995,-1.312713893421627,-0.4723036423865518,-0.6705213381857352,-0.5189722885631769,undefined,1498223765481
80ec3f676e17debf,-1.3486735283659055,-1.0999569057430367,-1.0288796528807733,-1.0806728949434685,-2.0187955251224516,-2.0144156600906427,1.9653794914456202,-0.857617157939732,-0.28487948958788556,-0.6760371635581974,0.09146016142553186,-0.012350635215534951,-0.8391753008021391,-1.1879173491105461,-1.3239563813882147,-1.1783592148496005,-1.3808164126036322,-1.2188542240462505,-1.2854212428769172,-1.2386480411089906,-1.3161213884265697,-0.47255341268328155,-0.6702310339943027,-0.5218432349309515,undefined,1498223766976
80ec3f676e17debf,-1.3805518644171013,-1.1058270557242507,-1.0205856393993913,-1.0726050181478486,-2.0502800439852633,-2.0353392158745782,1.9709073561340744,-0.8333518507402957,-0.2853127262503219,-0.675067106796359,0.09139028657300992,0.009866296359410194,-0.7956564728163993,-1.1857937094301385,-1.3251636257608652,-1.1853114036116779,-1.3802893041048259,-1.215593080342409,-1.2910464189384188,-1.244422916342736,-1.3185420800171683,-0.47271432626851656,-0.6703351318489634,-0.5214918774256804,undefined,1498223768503
80ec3f676e17debf,-1.3888679528327483,-1.1205024306772853,-1.023775566388554,-1.0742507906932037,-2.039356633954468,-2.0394829322986325,1.9697186703032015,-0.8436722098230114,-0.2843512344053367,-0.6765158467538183,0.09213821777098981,0.14882737629561335,-0.6520443404634582,-1.1942882713894625,-1.326370866452399,-1.196898376049081,-1.3826540053713618,-1.217503282568685,-1.2945611510670794,-1.2584450903011934,-1.3233821516978983,-0.47304672220190164,-0.6701688706463125,-0.5236329172502872,undefined,1498223769990
80ec3f676e17debf,-1.3694637580313753,-1.1263725806584992,-1.0161194366502244,-1.0659548587934398,-1.9848321534354112,-2.051073226740925,1.9731295248717893,-0.8256288502848868,-0.2850555083372669,-0.675298173103526,0.09199501847774083,0.1306258675776323,-0.2560230057932264,-1.1921646300902082,-1.3311998457835597,-1.2270245079194197,-1.390203052467598,-1.2211348457579116,-1.3073441834495156,-1.3033902201414227,-1.3385458237114911,-0.4766677011376403,-0.6727771636567967,-0.5298323776609918,undefined,1498223771549
80ec3f676e17debf,-1.36391969621216,-1.130481685645349,-1.023775566388554,-1.0739774709235477,-1.950632210266369,-2.052787546587816,1.9746968919262091,-0.8151615986374231,-0.2857143365619068,-0.6754109651795535,0.09231947252961396,0.13337896829827028,-0.36482007575757575,-1.1964119110698703,-1.333614330847744,-1.2548332435357328,-1.4017824240956096,-1.2237931500211376,-1.3085237853204885,-1.3259599159598103,-1.3446644093116635,-0.47650707655693275,-0.6730965898989556,-0.529486964846692,undefined,1498223772984
80ec3f676e17debf,-1.4013420811430426,-1.1357648498564337,-1.0186714798963343,-1.0678802360456938,-1.9195282627661299,-2.057329563226635,1.9763326391082934,-0.8057282330475826,-0.28517808448204296,-0.6747205193825787,0.09214101301015049,0.0872333955996639,-0.6302849264705882,-1.1964119110698703,-1.3360288168322074,-1.2641028214856553,-1.4034373480987863,-1.2256597734475427,-1.3108107685492558,-1.3315758496121324,-1.3481463708537533,-0.47644453548695553,-0.6730638682492102,-0.5294883359489516,undefined,1498223774508
80ec3f676e17debf,-1.393026001353748,-1.130481685645349,-1.0205851311254925,-1.0706363469882552,-1.9287751046617803,-2.0531835179135522,1.9795962351581349,-0.7820375574181572,-0.28531580678097573,-0.6763674044358323,0.09246312200422056,0.06069455955412241,-0.8696384803921569,-1.195350091634378,-1.336028815911928,-1.273372399435578,-1.4057671893090762,-1.2242144113255111,-1.3116372922252197,-1.3429136780838058,-1.3494286726577,-0.47636902435886724,-0.6731118495595516,-0.5294191883221809,undefined,1498223776058
80ec3f676e17debf,-1.3805518644171013,-1.1381129098489193,-1.0231376826455012,-1.072325475144657,-1.948441357511361,-2.0497572069348364,1.9757277811690894,-0.8068866738268317,-0.2850859225327229,-0.6758554642400788,0.0924362755810956,0.11251611777501527,-0.691211285650624,-1.2006591920495324,-1.3336143290071854,-1.2733724029686682,-1.4042154715007078,-1.2271922931617025,-1.313041580166417,-1.3455627034042688,-1.3520184274802018,-0.4765806559583945,-0.6730372592525344,-0.5293301271902462,undefined,1498223777650
80ec3f676e17debf,-1.381937877715317,-1.131655744869584,-1.023775566388554,-1.0728851388585914,-1.9549213464135358,-2.0520771292592466,1.977066350608324,-0.7990226339592771,-0.2848468354675991,-0.6758029102281448,0.09229375907891467,0.1516676822083449,-0.3038937165775401,-1.2006591928589556,-1.3336143290071854,-1.2733724029686682,-1.4043511272191924,-1.2276716595014265,-1.3128891145826083,-1.346339750810895,-1.3522968317657893,-0.4766174595456658,-0.6730042600748517,-0.5292894802904257,undefined,1498223779030
80ec3f676e17debf,-1.3569896210947288,-1.1334167898639482,-1.0327079718868875,-1.0820423173002298,-2.0079029717326544,-2.0512712122253003,1.9778211026311077,-0.7940498720181488,-0.28494598323607756,-0.6761925170499397,0.09129771888125035,0.01196178967385088,-0.5214878565062389,-1.198535553178548,-1.3336143290071854,-1.2780071884105393,-1.4023545812320133,-1.2264006124425362,-1.3135230501367725,-1.3472050991347941,-1.352346680671368,-0.4766262541866695,-0.6731644161314727,-0.5292023532982405,undefined,1498223780493
