timestamp, accelerationX, accelerationY, accelerationZ, UUID 
1498223753543,1.2114660739898682,2.100912094116211,10.073603630065918,,80ec3f676e17debf
1498223753638,-0.05985504388809204,1.6519991159439087,9.576807022094727,,80ec3f676e17debf
1498223753782,-0.727837324142456,1.6879122257232666,10.498574256896973,,80ec3f676e17debf
1498223753877,-0.7972691655158997,2.5019407272338867,9.078812599182129,,80ec3f676e17debf
1498223753963,-1.3898340463638306,2.4612393379211426,8.966285705566406,,80ec3f676e17debf
1498223754030,-0.5674257874488831,2.345120668411255,9.512163162231445,,80ec3f676e17debf
1498223754107,-0.5662286877632141,2.4205379486083984,8.669404029846191,,80ec3f676e17debf
1498223754133,-0.645237386226654,2.337938070297241,9.545681953430176,,80ec3f676e17debf
1498223754221,-0.02274491637945175,2.161964178085327,10.066421508789062,,80ec3f676e17debf
1498223754267,-0.31364041566848755,2.3319525718688965,9.555258750915527,,80ec3f676e17debf
1498223754289,-0.2693476974964142,2.234987258911133,9.526528358459473,,80ec3f676e17debf
1498223754297,-0.2561795711517334,2.275688648223877,9.489418029785156,,80ec3f676e17debf
1498223754349,-0.524330198764801,2.5534160137176514,9.241618156433105,,80ec3f676e17debf
1498223754416,-0.18076223134994507,2.0901381969451904,8.989029884338379,,80ec3f676e17debf
1498223754495,-0.243011474609375,2.0398597717285156,9.408015251159668,,80ec3f676e17debf
1498223754523,-0.08978256583213806,2.0254945755004883,9.527725219726562,,80ec3f676e17debf
1498223754576,0.04429273307323456,2.0039467811584473,9.350554466247559,,80ec3f676e17debf
1498223754608,0.05746084079146385,2.188300371170044,9.337387084960938,,80ec3f676e17debf
1498223754636,-0.33518823981285095,2.2649147510528564,9.156624794006348,,80ec3f676e17debf
1498223754682,0.10893617570400238,2.233790159225464,9.775525093078613,,80ec3f676e17debf
1498223754707,-0.011971008032560349,2.2661118507385254,9.84495735168457,,80ec3f676e17debf
1498223754722,-0.1041477769613266,2.363077163696289,9.673771858215332,,80ec3f676e17debf
1498223754762,0.038307227194309235,2.517503023147583,9.567230224609375,,80ec3f676e17debf
1498223754782,-0.25258827209472656,2.2888567447662354,9.635464668273926,,80ec3f676e17debf
1498223754805,-0.2322375625371933,2.3582887649536133,9.730035781860352,,80ec3f676e17debf
1498223754904,-0.05267243832349777,2.1380221843719482,9.732429504394531,,80ec3f676e17debf
1498223754936,0.21188685297966003,2.1954829692840576,9.911994934082031,,80ec3f676e17debf
1498223754981,0.06584054976701736,2.03507137298584,9.93474006652832,,80ec3f676e17debf
1498223754996,0.22864626348018646,2.1344308853149414,9.898826599121094,,80ec3f676e17debf
1498223755022,0.2944868206977844,2.2421698570251465,9.38167953491211,,80ec3f676e17debf
1498223755056,-0.06344634294509888,2.2697031497955322,8.999804496765137,,80ec3f676e17debf
1498223755087,-0.667982280254364,1.4903905391693115,8.270770072937012,,80ec3f676e17debf
1498223755106,0.06224924325942993,2.0841526985168457,8.237251281738281,,80ec3f676e17debf
