timestamp, heading, UUID 
1498223716055,266.6434326171875,,80ec3f676e17debf
1498223753634,155.21182250976562,,80ec3f676e17debf
1498223753685,146.57125854492188,,80ec3f676e17debf
1498223753782,140.2896728515625,,80ec3f676e17debf
1498223753875,135.63099670410156,,80ec3f676e17debf
1498223753942,131.65231323242188,,80ec3f676e17debf
1498223754023,130.20230102539062,,80ec3f676e17debf
1498223754073,130.65301513671875,,80ec3f676e17debf
1498223754103,131.5474853515625,,80ec3f676e17debf
1498223754143,132.8678741455078,,80ec3f676e17debf
1498223754213,134.6509552001953,,80ec3f676e17debf
1498223754240,135.25758361816406,,80ec3f676e17debf
1498223754282,136.192138671875,,80ec3f676e17debf
1498223754293,136.22393798828125,,80ec3f676e17debf
1498223754344,135.9704132080078,,80ec3f676e17debf
1498223754413,134.8496856689453,,80ec3f676e17debf
1498223754441,134.64012145996094,,80ec3f676e17debf
1498223754515,136.52772521972656,,80ec3f676e17debf
1498223754536,137.09579467773438,,80ec3f676e17debf
1498223754582,138.08163452148438,,80ec3f676e17debf
1498223754607,138.44259643554688,,80ec3f676e17debf
1498223754643,138.99639892578125,,80ec3f676e17debf
1498223754682,139.02024841308594,,80ec3f676e17debf
1498223754703,138.91209411621094,,80ec3f676e17debf
1498223754722,138.8397674560547,,80ec3f676e17debf
1498223754741,138.78143310546875,,80ec3f676e17debf
1498223754773,138.64877319335938,,80ec3f676e17debf
1498223754798,138.5746307373047,,80ec3f676e17debf
1498223754805,138.51223754882812,,80ec3f676e17debf
1498223754885,137.69203186035156,,80ec3f676e17debf
1498223754903,137.55442810058594,,80ec3f676e17debf
1498223754933,137.4000244140625,,80ec3f676e17debf
1498223754981,137.4541473388672,,80ec3f676e17debf
1498223754995,137.50228881835938,,80ec3f676e17debf
1498223755014,137.5498504638672,,80ec3f676e17debf
1498223755037,137.53675842285156,,80ec3f676e17debf
1498223755073,137.34671020507812,,80ec3f676e17debf
1498223755095,137.00045776367188,,80ec3f676e17debf
1498223755115,136.43255615234375,,80ec3f676e17debf
1498223755133,135.73526000976562,,80ec3f676e17debf
1498223755163,135.23004150390625,,80ec3f676e17debf
1498223755182,135.09410095214844,,80ec3f676e17debf
1498223755203,135.0002899169922,,80ec3f676e17debf
1498223755234,135.003662109375,,80ec3f676e17debf
1498223755264,134.85914611816406,,80ec3f676e17debf
1498223755283,134.626708984375,,80ec3f676e17debf
1498223755317,134.06863403320312,,80ec3f676e17debf
1498223755345,133.41143798828125,,80ec3f676e17debf
1498223755383,132.4896240234375,,80ec3f676e17debf
1498223755402,131.8965606689453,,80ec3f676e17debf
1498223755413,131.55348205566406,,80ec3f676e17debf
1498223755459,129.83303833007812,,80ec3f676e17debf
1498223755593,123.65255737304688,,80ec3f676e17debf
1498223755662,121.33234405517578,,80ec3f676e17debf
1498223755737,118.95814514160156,,80ec3f676e17debf
1498223755802,116.4786605834961,,80ec3f676e17debf
